survey_date,method,distance_m,bed_elevation_m
2017-09-05,matern_gp,2765.0,45.81568914804029
2017-09-05,matern_gp,2770.0,45.82874610248091
2017-09-05,matern_gp,2775.0,45.847436827259486
2017-09-05,matern_gp,2780.0,45.870557940065474
2017-09-05,matern_gp,2785.0,45.89615648849633
2017-09-05,matern_gp,2790.0,45.921085339988636
2017-09-05,matern_gp,2795.0,45.940357472674506
2017-09-05,matern_gp,2800.0,45.946217660388065
2017-09-05,matern_gp,2805.0,45.93154245937879
2017-09-05,matern_gp,2810.0,45.903017513143496
2017-09-05,matern_gp,2815.0,45.86794553353094
2017-09-05,matern_gp,2820.0,45.83083196442913
2017-09-05,matern_gp,2825.0,45.7942998221748
2017-09-05,matern_gp,2830.0,45.75972362840378
2017-09-05,matern_gp,2835.0,45.72766528816826
2017-09-05,matern_gp,2840.0,45.69817148474652
2017-09-05,matern_gp,2845.0,45.67097551752742
2017-09-05,matern_gp,2850.0,45.645634747691886
2017-09-05,matern_gp,2855.0,45.621626685512986
2017-09-05,matern_gp,2860.0,45.598421376892006
2017-09-05,matern_gp,2865.0,45.57554453858951
2017-09-05,matern_gp,2870.0,45.55264449548057
2017-09-05,matern_gp,2875.0,45.5295762276807
2017-09-05,matern_gp,2880.0,45.506517757134404
2017-09-05,matern_gp,2885.0,45.48413788781482
2017-09-05,matern_gp,2890.0,45.46384035444638
2017-09-05,matern_gp,2895.0,45.44811836116609
2017-09-05,matern_gp,2900.0,45.44106623087877
2017-09-05,matern_gp,2905.0,45.44647511338066
2017-09-05,matern_gp,2910.0,45.46047154721684
2017-09-05,matern_gp,2915.0,45.47887604595449
2017-09-05,matern_gp,2920.0,45.499104593399665
2017-09-05,matern_gp,2925.0,45.51965433391219
2017-09-05,matern_gp,2930.0,45.53974664638692
2017-09-05,matern_gp,2935.0,45.55908111074711
2017-09-05,matern_gp,2940.0,45.5776667583567
2017-09-05,matern_gp,2945.0,45.595706137010865
2017-09-05,matern_gp,2950.0,45.6135140720398
2017-09-05,matern_gp,2955.0,45.63145723654351
2017-09-05,matern_gp,2960.0,45.64990320459386
2017-09-05,matern_gp,2965.0,45.6691688240988
2017-09-05,matern_gp,2970.0,45.68945763455334
2017-09-05,matern_gp,2975.0,45.71077465586306
2017-09-05,matern_gp,2980.0,45.732804036324595
2017-09-05,matern_gp,2985.0,45.75473046581946
2017-09-05,matern_gp,2990.0,45.77497844581445
2017-09-05,matern_gp,2995.0,45.79083374040589
2017-09-05,matern_gp,3000.0,45.79789758909198
2017-09-05,matern_gp,3005.0,45.79211286837204
2017-09-05,matern_gp,3010.0,45.77759964516643
2017-09-05,matern_gp,3015.0,45.75882166739864
2017-09-05,matern_gp,3020.0,45.738562182862914
2017-09-05,matern_gp,3025.0,45.718471557544085
2017-09-05,matern_gp,3030.0,45.69944737275265
2017-09-05,matern_gp,3035.0,45.68189620723442
2017-09-05,matern_gp,3040.0,45.66591244463598
2017-09-05,matern_gp,3045.0,45.65139949848438
2017-09-05,matern_gp,3050.0,45.63815176973584
2017-09-05,matern_gp,3055.0,45.625910692761025
2017-09-05,matern_gp,3060.0,45.61440484999912
2017-09-05,matern_gp,3065.0,45.60338197473483
2017-09-05,matern_gp,3070.0,45.592639475552595
2017-09-05,matern_gp,3075.0,45.582059769459434
2017-09-05,matern_gp,3080.0,45.57165715841624
2017-09-05,matern_gp,3085.0,45.56164426665601
2017-09-05,matern_gp,3090.0,45.5525283034845
2017-09-05,matern_gp,3095.0,45.54525085968934
2017-09-05,matern_gp,3100.0,45.541389940730824
2017-09-05,matern_gp,3105.0,45.54240094548257
2017-09-05,matern_gp,3110.0,45.54668707832308
2017-09-05,matern_gp,3115.0,45.55252420255929
2017-09-05,matern_gp,3120.0,45.55881524767479
2017-09-05,matern_gp,3125.0,45.56488385057998
2017-09-05,matern_gp,3130.0,45.570330791754564
2017-09-05,matern_gp,3135.0,45.57493496271444
2017-09-05,matern_gp,3140.0,45.57858585758883
2017-09-05,matern_gp,3145.0,45.581238412347695
2017-09-05,matern_gp,3150.0,45.5828838259175
2017-09-05,matern_gp,3155.0,45.58353209036531
2017-09-05,matern_gp,3160.0,45.58320356162099
2017-09-05,matern_gp,3165.0,45.5819281967421
2017-09-05,matern_gp,3170.0,45.579752215339525
2017-09-05,matern_gp,3175.0,45.576753041258804
2017-09-05,matern_gp,3180.0,45.57306457204717
2017-09-05,matern_gp,3185.0,45.5689162435122
2017-09-05,matern_gp,3190.0,45.564691163326636
2017-09-05,matern_gp,3195.0,45.56101097892458
2017-09-05,matern_gp,3200.0,45.55885837771705
2017-09-05,matern_gp,3205.0,45.559119092297614
2017-09-05,matern_gp,3210.0,45.56081295061273
2017-09-05,matern_gp,3215.0,45.56285959331418
2017-09-05,matern_gp,3220.0,45.56453330558853
2017-09-05,matern_gp,3225.0,45.56533752344975
2017-09-05,matern_gp,3230.0,45.56491730700512
2017-09-05,matern_gp,3235.0,45.562999156970996
2017-09-05,matern_gp,3240.0,45.559350951497535
2017-09-05,matern_gp,3245.0,45.553757421007276
2017-09-05,matern_gp,3250.0,45.546008748583425
2017-09-05,matern_gp,3255.0,45.53590182623794
2017-09-05,matern_gp,3260.0,45.523255636189475
2017-09-05,matern_gp,3265.0,45.5079443863603
2017-09-05,matern_gp,3270.0,45.48995466149161
2017-09-05,matern_gp,3275.0,45.46947625794393
2017-09-05,matern_gp,3280.0,45.44704093642957
2017-09-05,matern_gp,3285.0,45.42372955963717
2017-09-05,matern_gp,3290.0,45.40147666124724
2017-09-05,matern_gp,3295.0,45.38351334093366
2017-09-05,matern_gp,3300.0,45.37500575131547
2017-09-05,matern_gp,3305.0,45.38068464645068
2017-09-05,matern_gp,3310.0,45.395678778014165
2017-09-05,matern_gp,3315.0,45.41467677646506
2017-09-05,matern_gp,3320.0,45.43429299673802
2017-09-05,matern_gp,3325.0,45.45242470602269
2017-09-05,matern_gp,3330.0,45.46780540807271
2017-09-05,matern_gp,3335.0,45.479697469828544
2017-09-05,matern_gp,3340.0,45.48768384543851
2017-09-05,matern_gp,3345.0,45.49153092326709
2017-09-05,matern_gp,3350.0,45.49110365737611
2017-09-05,matern_gp,3355.0,45.486321178051924
2017-09-05,matern_gp,3360.0,45.47714678472696
2017-09-05,matern_gp,3365.0,45.463611252911974
2017-09-05,matern_gp,3370.0,45.445873309294164
2017-09-05,matern_gp,3375.0,45.42432651075329
2017-09-05,matern_gp,3380.0,45.399768216625674
2017-09-05,matern_gp,3385.0,45.37365459299807
2017-09-05,matern_gp,3390.0,45.34847654162537
2017-09-05,matern_gp,3395.0,45.328306288800455
2017-09-05,matern_gp,3400.0,45.31958467988549
2017-09-05,matern_gp,3405.0,45.32821099371514
2017-09-05,matern_gp,3410.0,45.34828112206233
2017-09-05,matern_gp,3415.0,45.37334921606475
2017-09-05,matern_gp,3420.0,45.39933769989618
2017-09-05,matern_gp,3425.0,45.4237498100716
2017-09-05,matern_gp,3430.0,45.44512285275206
2017-09-05,matern_gp,3435.0,45.462652144948464
2017-09-05,matern_gp,3440.0,45.475935923676815
2017-09-05,matern_gp,3445.0,45.48480636143347
2017-09-05,matern_gp,3450.0,45.48922279710151
2017-09-05,matern_gp,3455.0,45.48921156531867
2017-09-05,matern_gp,3460.0,45.48484329598937
2017-09-05,matern_gp,3465.0,45.476243987186514
2017-09-05,matern_gp,3470.0,45.46364114803702
2017-09-05,matern_gp,3475.0,45.447451436351265
2017-09-05,matern_gp,3480.0,45.428422064910734
2017-09-05,matern_gp,3485.0,45.407845479982775
2017-09-05,matern_gp,3490.0,45.387876225902474
2017-09-05,matern_gp,3495.0,45.371991521954605
2017-09-05,matern_gp,3500.0,45.365654237246765
2017-09-05,matern_gp,3505.0,45.373869591054685
2017-09-05,matern_gp,3510.0,45.39172543954896
2017-09-05,matern_gp,3515.0,45.413855092880155
2017-09-05,matern_gp,3520.0,45.4368836373643
2017-09-05,matern_gp,3525.0,45.45876778907683
2017-09-05,matern_gp,3530.0,45.478337771173386
2017-09-05,matern_gp,3535.0,45.494982236385056
2017-09-05,matern_gp,3540.0,45.50843424240766
2017-09-05,matern_gp,3545.0,45.51862864365188
2017-09-05,matern_gp,3550.0,45.52561029987591
2017-09-05,matern_gp,3555.0,45.5294791952037
2017-09-05,matern_gp,3560.0,45.53036364435162
2017-09-05,matern_gp,3565.0,45.52841680455702
2017-09-05,matern_gp,3570.0,45.52383517098705
2017-09-05,matern_gp,3575.0,45.516901007846926
2017-09-05,matern_gp,3580.0,45.50805413377007
2017-09-05,matern_gp,3585.0,45.498002533179296
2017-09-05,matern_gp,3590.0,45.487886358513975
2017-09-05,matern_gp,3595.0,45.479516579449204
2017-09-05,matern_gp,3600.0,45.47571854300774
2017-09-05,matern_gp,3605.0,45.47906328889393
2017-09-05,matern_gp,3610.0,45.486957392773
2017-09-05,matern_gp,3615.0,45.49655238632839
2017-09-05,matern_gp,3620.0,45.50601272634
2017-09-05,matern_gp,3625.0,45.5141715688899
2017-09-05,matern_gp,3630.0,45.52029154978583
2017-09-05,matern_gp,3635.0,45.52390038042795
2017-09-05,matern_gp,3640.0,45.52468011867982
2017-09-05,matern_gp,3645.0,45.52239572856214
2017-09-05,matern_gp,3650.0,45.516853727378866
2017-09-05,matern_gp,3655.0,45.50788590359792
2017-09-05,matern_gp,3660.0,45.49535674285455
2017-09-05,matern_gp,3665.0,45.47919673999845
2017-09-05,matern_gp,3670.0,45.45946760992876
2017-09-05,matern_gp,3675.0,45.43646997944689
2017-09-05,matern_gp,3680.0,45.41090996487507
2017-09-05,matern_gp,3685.0,45.384148765115576
2017-09-05,matern_gp,3690.0,45.358569873388504
2017-09-05,matern_gp,3695.0,45.338112861128536
2017-09-05,matern_gp,3700.0,45.329042436496636
2017-09-05,matern_gp,3705.0,45.337101577154996
2017-09-05,matern_gp,3710.0,45.35649730663194
2017-09-05,matern_gp,3715.0,45.38091326527126
2017-09-05,matern_gp,3720.0,45.40635497071528
2017-09-05,matern_gp,3725.0,45.43037926172738
2017-09-05,matern_gp,3730.0,45.451559225614794
2017-09-05,matern_gp,3735.0,45.46911606813768
2017-09-05,matern_gp,3740.0,45.48266922815836
2017-09-05,matern_gp,3745.0,45.4920705293384
2017-09-05,matern_gp,3750.0,45.49729883796916
2017-09-05,matern_gp,3755.0,45.49839971302873
2017-09-05,matern_gp,3760.0,45.495460773696536
2017-09-05,matern_gp,3765.0,45.48861866987598
2017-09-05,matern_gp,3770.0,45.47809821002462
2017-09-05,matern_gp,3775.0,45.464288913400615
2017-09-05,matern_gp,3780.0,45.447869549833996
2017-09-05,matern_gp,3785.0,45.4299977073518
2017-09-05,matern_gp,3790.0,45.41258980439322
2017-09-05,matern_gp,3795.0,45.39872814940186
2017-09-05,matern_gp,3800.0,45.393246840242774
2017-09-05,matern_gp,3805.0,45.40057344801788
2017-09-05,matern_gp,3810.0,45.416372083245626
2017-09-05,matern_gp,3815.0,45.43590341520964
2017-09-05,matern_gp,3820.0,45.45618599800094
2017-09-05,matern_gp,3825.0,45.47541319910111
2017-09-05,matern_gp,3830.0,45.492548614417196
2017-09-05,matern_gp,3835.0,45.507047896590606
2017-09-05,matern_gp,3840.0,45.51866994508847
2017-09-05,matern_gp,3845.0,45.527351343580904
2017-09-05,matern_gp,3850.0,45.533125944142895
2017-09-05,matern_gp,3855.0,45.53607745369863
2017-09-05,matern_gp,3860.0,45.53631742982547
2017-09-05,matern_gp,3865.0,45.53398474945511
2017-09-05,matern_gp,3870.0,45.52926579064059
2017-09-05,matern_gp,3875.0,45.52243762902536
2017-09-05,matern_gp,3880.0,45.51393984824783
2017-09-05,matern_gp,3885.0,45.504484471357976
2017-09-05,matern_gp,3890.0,45.49521847362583
2017-09-05,matern_gp,3895.0,45.487959876293324
2017-09-05,matern_gp,3900.0,45.4855372455985
2017-09-05,matern_gp,3905.0,45.490544529975594
2017-09-05,matern_gp,3910.0,45.50051634309583
2017-09-05,matern_gp,3915.0,45.512757025449915
2017-09-05,matern_gp,3920.0,45.52559004844818
2017-09-05,matern_gp,3925.0,45.5380225075838
2017-09-05,matern_gp,3930.0,45.54951253504383
2017-09-05,matern_gp,3935.0,45.55980941869397
2017-09-05,matern_gp,3940.0,45.56884480525757
2017-09-05,matern_gp,3945.0,45.576659557814644
2017-09-05,matern_gp,3950.0,45.58335528624245
2017-09-05,matern_gp,3955.0,45.58906275063018
2017-09-05,matern_gp,3960.0,45.59392159797596
2017-09-05,matern_gp,3965.0,45.598067481380596
2017-09-05,matern_gp,3970.0,45.60162370727263
2017-09-05,matern_gp,3975.0,45.604695285943976
2017-09-05,matern_gp,3980.0,45.60736371006441
2017-09-05,matern_gp,3985.0,45.60968101030874
2017-09-05,matern_gp,3990.0,45.611661667328654
2017-09-05,matern_gp,3995.0,45.61327080410859
2017-09-05,matern_gp,4000.0,45.61440673109079
2017-09-05,matern_gp,4005.0,45.61497273480387
2017-09-05,matern_gp,4010.0,45.61515033951375
2017-09-05,matern_gp,4015.0,45.61512893067792
2017-09-05,matern_gp,4020.0,45.615036786223506
2017-09-05,matern_gp,4025.0,45.614961193262836
2017-09-05,matern_gp,4030.0,45.614962607393416
2017-09-05,matern_gp,4035.0,45.61508453096912
2017-09-05,matern_gp,4040.0,45.61536028255178
2017-09-05,matern_gp,4045.0,45.61581744826188
2017-09-05,matern_gp,4050.0,45.61648050637409
2017-09-05,matern_gp,4055.0,45.617371866669416
2017-09-05,matern_gp,4060.0,45.61851133792376
2017-09-05,matern_gp,4065.0,45.61991380455651
2017-09-05,matern_gp,4070.0,45.62158463022056
2017-09-05,matern_gp,4075.0,45.623511981839876
2017-09-05,matern_gp,4080.0,45.62565484556237
2017-09-05,matern_gp,4085.0,45.62792493922815
2017-09-05,matern_gp,4090.0,45.63015995207881
2017-09-05,matern_gp,4095.0,45.63208447801904
2017-09-05,matern_gp,4100.0,45.6332535405778
2017-09-05,matern_gp,4105.0,45.633258303055726
2017-09-05,matern_gp,4110.0,45.63252435213121
2017-09-05,matern_gp,4115.0,45.63150890001891
2017-09-05,matern_gp,4120.0,45.630489755074144
2017-09-05,matern_gp,4125.0,45.62961476952753
2017-09-05,matern_gp,4130.0,45.62893106137026
2017-09-05,matern_gp,4135.0,45.62839766608138
2017-09-05,matern_gp,4140.0,45.627883303480694
2017-09-05,matern_gp,4145.0,45.62714916038045
2017-09-05,matern_gp,4150.0,45.6258148031761
2017-09-05,matern_gp,4155.0,45.62330335864321
2017-09-05,matern_gp,4160.0,45.61875973052331
2017-09-05,matern_gp,4165.0,45.61093261043482
2017-09-05,matern_gp,4170.0,45.59800708905014
2017-09-05,matern_gp,4175.0,45.57736938122227
2017-09-05,matern_gp,4180.0,45.545278022057
2017-09-05,matern_gp,4185.0,45.49640616674194
2017-09-05,matern_gp,4190.0,45.423206387785285
2017-09-05,matern_gp,4195.0,45.31503132869333
2017-09-05,matern_gp,4200.0,45.17901545829222
2017-09-05,matern_gp,4205.0,45.20571516399593
2017-09-05,matern_gp,4210.0,45.34568132808651
2017-09-05,matern_gp,4215.0,45.497796499059135
2017-09-05,matern_gp,4220.0,45.56639149770813
2017-09-05,matern_gp,4225.0,45.445790730935464
2017-09-05,matern_gp,4230.0,45.16217100320273
2017-09-05,matern_gp,4235.0,45.03932964149701
2017-09-05,matern_gp,4240.0,45.207825688529546
2017-09-05,matern_gp,4245.0,45.28656321434126
2017-09-05,matern_gp,4250.0,45.21293771153398
2017-09-05,matern_gp,4255.0,45.171143299357624
2017-09-05,matern_gp,4260.0,45.17679755657053
2017-09-05,matern_gp,4265.0,45.209945732993795
2017-09-05,matern_gp,4270.0,45.2575471563188
2017-09-05,matern_gp,4275.0,45.31124220674719
2017-09-05,matern_gp,4280.0,45.36576092139599
2017-09-05,matern_gp,4285.0,45.41777601069812
2017-09-05,matern_gp,4290.0,45.46505356083146
2017-09-05,matern_gp,4295.0,45.505789287991
2017-09-05,matern_gp,4300.0,45.53804048509016
2017-09-05,matern_gp,4305.0,45.56031866749027
2017-09-05,matern_gp,4310.0,45.574625136742476
2017-09-05,matern_gp,4315.0,45.58316437555691
2017-09-05,matern_gp,4320.0,45.58745813411181
2017-09-05,matern_gp,4325.0,45.588530706359805
2017-09-05,matern_gp,4330.0,45.587042464561726
2017-09-05,matern_gp,4335.0,45.58338624134615
2017-09-05,matern_gp,4340.0,45.577757568589355
2017-09-05,matern_gp,4345.0,45.57020733279839
2017-09-05,matern_gp,4350.0,45.56068386445418
2017-09-05,matern_gp,4355.0,45.54907071035601
2017-09-05,matern_gp,4360.0,45.535226287803475
2017-09-05,matern_gp,4365.0,45.51903230583423
2017-09-05,matern_gp,4370.0,45.5004593572306
2017-09-05,matern_gp,4375.0,45.47966061899883
2017-09-05,matern_gp,4380.0,45.457108439121264
2017-09-05,matern_gp,4385.0,45.433794161308974
2017-09-05,matern_gp,4390.0,45.411519455426095
2017-09-05,matern_gp,4395.0,45.39331852879361
2017-09-05,matern_gp,4400.0,45.384066068001566
2017-09-05,matern_gp,4405.0,45.388217087122904
2017-09-05,matern_gp,4410.0,45.40106949027734
2017-09-05,matern_gp,4415.0,45.417493972630645
2017-09-05,matern_gp,4420.0,45.43418696105971
2017-09-05,matern_gp,4425.0,45.44905620827669
2017-09-05,matern_gp,4430.0,45.46079349216281
2017-09-05,matern_gp,4435.0,45.46858054125102
2017-09-05,matern_gp,4440.0,45.47189030675366
2017-09-05,matern_gp,4445.0,45.470357583784256
2017-09-05,matern_gp,4450.0,45.46370202216249
2017-09-05,matern_gp,4455.0,45.45169374768871
2017-09-05,matern_gp,4460.0,45.43415793885681
2017-09-05,matern_gp,4465.0,45.41102046721783
2017-09-05,matern_gp,4470.0,45.382402773551895
2017-09-05,matern_gp,4475.0,45.348781212247594
2017-09-05,matern_gp,4480.0,45.31123495405587
2017-09-05,matern_gp,4485.0,45.27181818153343
2017-09-05,matern_gp,4490.0,45.23410801880741
2017-09-05,matern_gp,4495.0,45.204001100771336
2017-09-05,matern_gp,4500.0,45.19086118410954
2017-09-05,matern_gp,4505.0,45.20327338580033
2017-09-05,matern_gp,4510.0,45.23261620238286
2017-09-05,matern_gp,4515.0,45.269488237920484
2017-09-05,matern_gp,4520.0,45.30795273836773
2017-09-05,matern_gp,4525.0,45.344388816294014
2017-09-05,matern_gp,4530.0,45.37669384239908
2017-09-05,matern_gp,4535.0,45.403734705095864
2017-09-05,matern_gp,4540.0,45.42497520077071
2017-09-05,matern_gp,4545.0,45.44022837590871
2017-09-05,matern_gp,4550.0,45.44949848815268
2017-09-05,matern_gp,4555.0,45.45288909712808
2017-09-05,matern_gp,4560.0,45.4505629389686
2017-09-05,matern_gp,4565.0,45.44274670414435
2017-09-05,matern_gp,4570.0,45.42978047536203
2017-09-05,matern_gp,4575.0,45.4122181525796
2017-09-05,matern_gp,4580.0,45.39099244821528
2018-09-13,linear,0.0,53.576
2018-09-13,linear,5.0,53.57266666666667
2018-09-13,linear,10.0,53.56933333333333
2018-09-13,linear,15.0,53.566
2018-09-13,linear,20.0,52.106
2018-09-13,linear,25.0,49.806000000000004
2018-09-13,linear,30.0,47.58652631578948
2018-09-13,linear,35.0,46.939157894736844
2018-09-13,linear,40.0,46.29178947368421
2018-09-13,linear,45.0,45.64442105263158
2018-09-13,linear,50.0,45.25253465346535
2018-09-13,linear,55.0,45.24387128712871
2018-09-13,linear,60.0,45.23520792079208
2018-09-13,linear,65.0,45.226544554455444
2018-09-13,linear,70.0,45.21788118811881
2018-09-13,linear,75.0,45.20921782178218
2018-09-13,linear,80.0,45.20055445544555
2018-09-13,linear,85.0,45.191891089108914
2018-09-13,linear,90.0,45.18322772277228
2018-09-13,linear,95.0,45.174564356435646
2018-09-13,linear,100.0,45.16590099009901
2018-09-13,linear,105.0,45.15723762376238
2018-09-13,linear,110.0,45.14857425742574
2018-09-13,linear,115.0,45.13991089108911
2018-09-13,linear,120.0,45.131247524752474
2018-09-13,linear,125.0,45.12258415841585
2018-09-13,linear,130.0,45.11392079207921
2018-09-13,linear,135.0,45.10525742574258
2018-09-13,linear,140.0,45.096594059405945
2018-09-13,linear,145.0,45.08793069306931
2018-09-13,linear,150.0,45.079267326732676
2018-09-13,linear,155.0,45.07060396039604
2018-09-13,linear,160.0,45.06194059405941
2018-09-13,linear,165.0,45.05327722772277
2018-09-13,linear,170.0,45.04461386138614
2018-09-13,linear,175.0,45.03595049504951
2018-09-13,linear,180.0,45.02728712871288
2018-09-13,linear,185.0,45.018623762376244
2018-09-13,linear,190.0,45.00996039603961
2018-09-13,linear,195.0,45.001297029702975
2018-09-13,linear,200.0,44.99263366336634
2018-09-13,linear,205.0,44.98397029702971
2018-09-13,linear,210.0,44.97530693069307
2018-09-13,linear,215.0,44.96664356435644
2018-09-13,linear,220.0,44.957980198019804
2018-09-13,linear,225.0,44.94931683168318
2018-09-13,linear,230.0,44.94065346534654
2018-09-13,linear,235.0,44.93199009900991
2018-09-13,linear,240.0,44.923326732673274
2018-09-13,linear,245.0,44.91466336633664
2018-09-13,linear,250.0,44.906000000000006
2018-09-13,linear,255.0,44.89300000000001
2018-09-13,linear,260.0,44.88
2018-09-13,linear,265.0,44.867000000000004
2018-09-13,linear,270.0,44.854000000000006
2018-09-13,linear,275.0,44.84100000000001
2018-09-13,linear,280.0,44.828
2018-09-13,linear,285.0,44.815000000000005
2018-09-13,linear,290.0,44.80200000000001
2018-09-13,linear,295.0,44.789
2018-09-13,linear,300.0,44.776
2018-09-13,linear,305.0,44.763000000000005
2018-09-13,linear,310.0,44.75
2018-09-13,linear,315.0,44.737
2018-09-13,linear,320.0,44.724000000000004
2018-09-13,linear,325.0,44.711
2018-09-13,linear,330.0,44.698
2018-09-13,linear,335.0,44.685
2018-09-13,linear,340.0,44.672000000000004
2018-09-13,linear,345.0,44.659
2018-09-13,linear,350.0,44.646
2018-09-13,linear,355.0,44.6805
2018-09-13,linear,360.0,44.715
2018-09-13,linear,365.0,44.749500000000005
2018-09-13,linear,370.0,44.784
2018-09-13,linear,375.0,44.8185
2018-09-13,linear,380.0,44.853
2018-09-13,linear,385.0,44.8875
2018-09-13,linear,390.0,44.922000000000004
2018-09-13,linear,395.0,44.956500000000005
2018-09-13,linear,400.0,44.991
2018-09-13,linear,405.0,45.0255
2018-09-13,linear,410.0,45.06
2018-09-13,linear,415.0,45.094500000000004
2018-09-13,linear,420.0,45.129000000000005
2018-09-13,linear,425.0,45.163500000000006
2018-09-13,linear,430.0,45.19800000000001
2018-09-13,linear,435.0,45.2325
2018-09-13,linear,440.0,45.267
2018-09-13,linear,445.0,45.301500000000004
2018-09-13,linear,450.0,45.336000000000006
2018-09-13,linear,455.0,45.344928571428575
2018-09-13,linear,460.0,45.35385714285715
2018-09-13,linear,465.0,45.36278571428572
2018-09-13,linear,470.0,45.37171428571429
2018-09-13,linear,475.0,45.38064285714286
2018-09-13,linear,480.0,45.389571428571436
2018-09-13,linear,485.0,45.398500000000006
2018-09-13,linear,490.0,45.407428571428575
2018-09-13,linear,495.0,45.41635714285715
2018-09-13,linear,500.0,45.42528571428572
2018-09-13,linear,505.0,45.43421428571429
2018-09-13,linear,510.0,45.44314285714286
2018-09-13,linear,515.0,45.452071428571436
2018-09-13,linear,520.0,45.461000000000006
2018-09-13,linear,525.0,45.469928571428575
2018-09-13,linear,530.0,45.47885714285715
2018-09-13,linear,535.0,45.48778571428572
2018-09-13,linear,540.0,45.49671428571429
2018-09-13,linear,545.0,45.50564285714286
2018-09-13,linear,550.0,45.514571428571436
2018-09-13,linear,555.0,45.523500000000006
2018-09-13,linear,560.0,45.532428571428575
2018-09-13,linear,565.0,45.54135714285715
2018-09-13,linear,570.0,45.55028571428572
2018-09-13,linear,575.0,45.55921428571429
2018-09-13,linear,580.0,45.56814285714286
2018-09-13,linear,585.0,45.577071428571436
2018-09-13,linear,590.0,45.586000000000006
2018-09-13,linear,595.0,45.58027083333334
2018-09-13,linear,600.0,45.574541666666676
2018-09-13,linear,605.0,45.56881250000001
2018-09-13,linear,610.0,45.56308333333334
2018-09-13,linear,615.0,45.55735416666667
2018-09-13,linear,620.0,45.55162500000001
2018-09-13,linear,625.0,45.54589583333334
2018-09-13,linear,630.0,45.54016666666667
2018-09-13,linear,635.0,45.5344375
2018-09-13,linear,640.0,45.52870833333334
2018-09-13,linear,645.0,45.52297916666667
2018-09-13,linear,650.0,45.517250000000004
2018-09-13,linear,655.0,45.51152083333334
2018-09-13,linear,660.0,45.505791666666674
2018-09-13,linear,665.0,45.500062500000006
2018-09-13,linear,670.0,45.49433333333334
2018-09-13,linear,675.0,45.488604166666676
2018-09-13,linear,680.0,45.48287500000001
2018-09-13,linear,685.0,45.47714583333334
2018-09-13,linear,690.0,45.48205405405406
2018-09-13,linear,695.0,45.48962162162163
2018-09-13,linear,700.0,45.49718918918919
2018-09-13,linear,705.0,45.50475675675676
2018-09-13,linear,710.0,45.51232432432433
2018-09-13,linear,715.0,45.519891891891895
2018-09-13,linear,720.0,45.527459459459465
2018-09-13,linear,725.0,45.535027027027034
2018-09-13,linear,730.0,45.5425945945946
2018-09-13,linear,735.0,45.55016216216217
2018-09-13,linear,740.0,45.557729729729736
2018-09-13,linear,745.0,45.5652972972973
2018-09-13,linear,750.0,45.57286486486487
2018-09-13,linear,755.0,45.58043243243244
2018-09-13,linear,760.0,45.588
2018-09-13,linear,765.0,45.59556756756757
2018-09-13,linear,770.0,45.60313513513514
2018-09-13,linear,775.0,45.6107027027027
2018-09-13,linear,780.0,45.61827027027027
2018-09-13,linear,785.0,45.62583783783784
2018-09-13,linear,790.0,45.633405405405405
2018-09-13,linear,795.0,45.640972972972975
2018-09-13,linear,800.0,45.648540540540544
2018-09-13,linear,805.0,45.65610810810811
2018-09-13,linear,810.0,45.66367567567568
2018-09-13,linear,815.0,45.67124324324325
2018-09-13,linear,820.0,45.678810810810816
2018-09-13,linear,825.0,45.68637837837838
2018-09-13,linear,830.0,45.69394594594595
2018-09-13,linear,835.0,45.70151351351352
2018-09-13,linear,840.0,45.70908108108108
2018-09-13,linear,845.0,45.71664864864865
2018-09-13,linear,850.0,45.72421621621622
2018-09-13,linear,855.0,45.73178378378378
2018-09-13,linear,860.0,45.73935135135135
2018-09-13,linear,865.0,45.74691891891892
2018-09-13,linear,870.0,45.754486486486485
2018-09-13,linear,875.0,45.75216
2018-09-13,linear,880.0,45.74736
2018-09-13,linear,885.0,45.74256
2018-09-13,linear,890.0,45.73776
2018-09-13,linear,895.0,45.73296
2018-09-13,linear,900.0,45.72816
2018-09-13,linear,905.0,45.72336
2018-09-13,linear,910.0,45.718560000000004
2018-09-13,linear,915.0,45.71376
2018-09-13,linear,920.0,45.708960000000005
2018-09-13,linear,925.0,45.70416
2018-09-13,linear,930.0,45.69936
2018-09-13,linear,935.0,45.69456
2018-09-13,linear,940.0,45.68976
2018-09-13,linear,945.0,45.684960000000004
2018-09-13,linear,950.0,45.68016
2018-09-13,linear,955.0,45.675360000000005
2018-09-13,linear,960.0,45.67056
2018-09-13,linear,965.0,45.66576
2018-09-13,linear,970.0,45.66096
2018-09-13,linear,975.0,45.65616
2018-09-13,linear,980.0,45.651360000000004
2018-09-13,linear,985.0,45.64656
2018-09-13,linear,990.0,45.641760000000005
2018-09-13,linear,995.0,45.63696
2018-09-13,linear,1000.0,45.66493617021277
2018-09-13,linear,1005.0,45.70110638297873
2018-09-13,linear,1010.0,45.73727659574468
2018-09-13,linear,1015.0,45.77344680851064
2018-09-13,linear,1020.0,45.8096170212766
2018-09-13,linear,1025.0,45.84578723404256
2018-09-13,linear,1030.0,45.881957446808514
2018-09-13,linear,1035.0,45.91812765957447
2018-09-13,linear,1040.0,45.95429787234043
2018-09-13,linear,1045.0,45.967588785046736
2018-09-13,linear,1050.0,45.946560747663554
2018-09-13,linear,1055.0,45.92553271028038
