scenario,tau_years,year,distance_m,cumulative_change_m,bed_elevation_m
central,10.0,2028,1825.0,1.189502941788215,43.09828693301629
central,10.0,2029,1825.0,1.3639941698501867,43.272778161078264
central,10.0,2030,1825.0,1.5218803621197055,43.43066435334778
central,10.0,2031,1825.0,1.6647416966763855,43.573525687904464
central,10.0,2032,1825.0,1.7940079777738231,43.7027919690019
central,10.0,2033,1825.0,1.9109729458011393,43.81975693702922
central,10.0,2023,1830.0,0.0,41.800030075187976
central,10.0,2024,1830.0,0.23995829468499394,42.03998836987297
central,10.0,2025,1830.0,0.4570815384840756,42.25711161367205
central,10.0,2026,1830.0,0.6535427737988287,42.4535728489868
central,10.0,2027,1830.0,0.8313082507051851,42.63133832589316
central,10.0,2028,1830.0,0.9921571058450638,42.79218718103304
central,10.0,2029,1830.0,1.1376991686238713,42.937729243811845
central,10.0,2030,1830.0,1.2693910729242754,43.069421148112255
central,10.0,2031,1830.0,1.3885508355876917,43.18858091077567
central,10.0,2032,1830.0,1.4963710475698349,43.296401122757814
central,10.0,2033,1830.0,1.5939308097918472,43.393960884979826
central,10.0,2023,1835.0,0.0,41.72498543233083
central,10.0,2024,1835.0,0.24829723689872288,41.973282669229555
central,10.0,2025,1835.0,0.4729658676396261,42.197951299970455
central,10.0,2026,1835.0,0.6762544513928993,42.40123988372373
central,10.0,2027,1835.0,0.860197568632398,42.585183000963234
central,10.0,2028,1835.0,1.026636183900872,42.7516216162317
central,10.0,2029,1835.0,1.177236070801878,42.90222150313271
central,10.0,2030,1835.0,1.3135044836218923,43.038489915952724
central,10.0,2031,1835.0,1.4368052424378122,43.161790674768646
central,10.0,2032,1835.0,1.5483723826866835,43.27335781501752
central,10.0,2033,1835.0,1.6493225058071281,43.37430793813796
central,10.0,2023,1840.0,0.0,41.69012812011664
central,10.0,2024,1840.0,0.31576590978603647,42.00589402990268
central,10.0,2025,1840.0,0.6014827203006092,42.29161084041725
central,10.0,2026,1840.0,0.8600099814160846,42.550138101532724
central,10.0,2027,1840.0,1.0939351208557198,42.78406324097236
central,10.0,2028,1840.0,1.3055993400399812,42.99572746015662
central,10.0,2029,1840.0,1.4971210456172654,43.1872491657339
central,10.0,2030,1840.0,1.670417051189659,43.3605451713063
central,10.0,2031,1840.0,1.8272217614277286,43.51734988154437
central,10.0,2032,1840.0,1.9691045305754202,43.65923265069206
central,10.0,2033,1840.0,2.0974853690748096,43.78761348919145
central,10.0,2023,1845.0,0.0,41.67297212636734
central,10.0,2024,1845.0,0.3887497330456136,42.061721859412955
central,10.0,2025,1845.0,0.7405050377567749,42.41347716412412
central,10.0,2026,1845.0,1.058786399452074,42.731758525819416
central,10.0,2027,1845.0,1.346779284977418,43.01975141134476
central,10.0,2028,1845.0,1.6073660239288963,43.28033815029624
central,10.0,2029,1845.0,1.843154655976162,43.516126782343505
central,10.0,2030,1845.0,2.0565050330000414,43.729477159367384
central,10.0,2031,1845.0,2.249552437283327,43.92252456365067
central,10.0,2032,1845.0,2.4242289521335585,44.0972010785009
central,10.0,2033,1845.0,2.5822827988221624,44.255254925189504
central,10.0,2023,1850.0,0.0,41.65968786428882
central,10.0,2024,1850.0,0.39279101847660214,42.05247888276542
central,10.0,2025,1850.0,0.7482030294626855,42.40789089375151
central,10.0,2026,1850.0,1.069793115822301,42.72948098011112
central,10.0,2027,1850.0,1.360779859229897,43.02046772351872
central,10.0,2028,1850.0,1.6240755528175186,43.283763417106336
central,10.0,2029,1850.0,1.8623153483833288,43.522003212672146
central,10.0,2030,1850.0,2.077883629876512,43.73757149416533
central,10.0,2031,1850.0,2.2729378771132525,43.93262574140207
central,10.0,2032,1850.0,2.449430258559892,44.10911812284871
central,10.0,2033,1850.0,2.609127169291088,44.268815033579905
central,10.0,2023,1855.0,0.0,41.642288414447506
central,10.0,2024,1855.0,0.33795877033139554,41.980247184778904
central,10.0,2025,1855.0,0.643756511480663,42.28604492592817
central,10.0,2026,1855.0,0.920453750023395,42.562742164470905
central,10.0,2027,1855.0,1.1708197649240806,42.81310817937159
central,10.0,2028,1855.0,1.3973603034107696,43.03964871785828
central,10.0,2029,1855.0,1.602342659335541,43.24463107378305
central,10.0,2030,1855.0,1.7878183650134396,43.43010677946094
central,10.0,2031,1855.0,1.955643723647427,43.59793213809493
central,10.0,2032,1855.0,2.1074983878347626,43.749786802282266
central,10.0,2033,1855.0,2.244902170094749,43.88719058454225
central,10.0,2023,1860.0,0.0,41.621377362641574
central,10.0,2024,1860.0,0.22388228480369257,41.84525964744527
central,10.0,2025,1860.0,0.42645935332945695,42.04783671597103
central,10.0,2026,1860.0,0.6097586649676032,42.231136027609175
central,10.0,2027,1860.0,0.7756147408380322,42.396992103479604
central,10.0,2028,1860.0,0.9256875242942074,42.54706488693578
central,10.0,2029,1860.0,1.0614789941941625,42.682856356835735
central,10.0,2030,1860.0,1.184348197209746,42.80572555985132
central,10.0,2031,1860.0,1.2955248496225025,42.91690221226408
central,10.0,2032,1860.0,1.3961216447375422,43.017499007379115
central,10.0,2033,1860.0,1.4871453890921273,43.1085227517337
central,10.0,2023,1865.0,0.0,41.6
central,10.0,2024,1865.0,0.15045062784880237,41.75045062784881
central,10.0,2025,1865.0,0.2865839854934016,41.8865839854934
central,10.0,2026,1865.0,0.40976254133310663,42.00976254133311
central,10.0,2027,1865.0,0.5212191077565036,42.1212191077565
central,10.0,2028,1865.0,0.6220691795422035,42.2220691795422
central,10.0,2029,1865.0,0.7133220981055174,42.313322098105516
central,10.0,2030,1865.0,0.7958911533265922,42.395891153326595
central,10.0,2031,1865.0,0.8706027240624981,42.4706027240625
central,10.0,2032,1865.0,0.9382045488245858,42.53820454882459
central,10.0,2033,1865.0,0.9993732093968329,42.59937320939684
central,10.0,2023,1870.0,0.0,41.579166666666666
central,10.0,2024,1870.0,0.1758863292894886,41.755052995956156
central,10.0,2025,1870.0,0.3350348613516119,41.914201528018275
central,10.0,2026,1870.0,0.4790384081869167,42.05820507485358
central,10.0,2027,1870.0,0.6093382056933943,42.18850487236006
central,10.0,2028,1870.0,0.7272383380397638,42.30640500470643
central,10.0,2029,1870.0,0.8339187893781506,42.41308545604482
central,10.0,2030,1870.0,0.9304472535220876,42.509613920188755
central,10.0,2031,1870.0,1.017789819785064,42.59695648645173
central,10.0,2032,1870.0,1.0968206419270905,42.675987308593754
central,10.0,2033,1870.0,1.1683306869793408,42.747497353646004
central,10.0,2023,1875.0,0.0,41.55833333333334
central,10.0,2024,1875.0,0.25445380241083315,41.81278713574417
central,10.0,2025,1875.0,0.4846931239936835,42.043026457327024
central,10.0,2026,1875.0,0.6930222772650607,42.251355610598395
central,10.0,2027,1875.0,0.8815262904127513,42.43985962374609
central,10.0,2028,1875.0,1.0520917749587244,42.61042510829206
central,10.0,2029,1875.0,1.206425807601355,42.76475914093469
central,10.0,2030,1875.0,1.3460730152127904,42.904406348546125
central,10.0,2031,1875.0,1.4724310339838533,43.03076436731719
central,10.0,2032,1875.0,1.5867644974368011,43.14509783077014
central,10.0,2033,1875.0,1.6902176933026751,43.248551026636015
central,10.0,2023,1880.0,0.0,41.53515625
central,10.0,2024,1880.0,0.31985354260680743,41.85500979260681
central,10.0,2025,1880.0,0.6092689962488056,42.14442524624881
central,10.0,2026,1880.0,0.8711429280619372,42.406299178061936
central,10.0,2027,1880.0,1.108096260374656,42.64325251037466
central,10.0,2028,1880.0,1.3225005017795135,42.857656751779516
central,10.0,2029,1880.0,1.516501481988243,43.05165773198824
central,10.0,2030,1880.0,1.6920408280167556,43.22719707801676
central,10.0,2031,1880.0,1.8508753966409155,43.386031646640916
central,10.0,2032,1880.0,1.9945948576096557,43.529751107609655
central,10.0,2033,1880.0,2.1246376035941306,43.65979385359413
central,10.0,2023,1885.0,0.0,41.50925925925927
central,10.0,2024,1885.0,0.2990224785196033,41.80828173777887
central,10.0,2025,1885.0,0.5695892059179941,42.07884846517726
central,10.0,2026,1885.0,0.8144081049435933,42.32366736420286
central,10.0,2027,1885.0,1.0359294054243227,42.545188664683586
central,10.0,2028,1885.0,1.236370166991274,42.74562942625054
central,10.0,2029,1885.0,1.4177364681566755,42.92699572741594
central,10.0,2030,1885.0,1.58184348382191,43.09110274308118
central,10.0,2031,1885.0,1.7303336521580275,43.2395929114173
central,10.0,2032,1885.0,1.8646931126790047,43.37395237193827
central,10.0,2033,1885.0,1.9862665800255104,43.495525839284774
central,10.0,2023,1890.0,0.0,41.5
central,10.0,2024,1890.0,0.1688644618398634,41.66886446183987
central,10.0,2025,1890.0,0.3216593454890771,41.821659345489074
central,10.0,2026,1890.0,0.4599138734993365,41.95991387349934
central,10.0,2027,1890.0,0.5850117436559198,42.08501174365592
central,10.0,2028,1890.0,0.6982049774902005,42.1982049774902
central,10.0,2029,1890.0,0.8006264509319515,42.30062645093195
central,10.0,2030,1890.0,0.8933012325124242,42.39330123251242
central,10.0,2031,1890.0,0.9771568425947457,42.477156842594745
central,10.0,2032,1890.0,1.0530325363094635,42.553032536309466
central,10.0,2033,1890.0,1.121687703101976,42.621687703101976
central,10.0,2023,1895.0,0.0,41.5
central,10.0,2024,1895.0,0.025590243702645808,41.525590243702645
central,10.0,2025,1895.0,0.0487452537414588,41.54874525374146
central,10.0,2026,1895.0,0.06969677323957506,41.56969677323958
central,10.0,2027,1895.0,0.08865449204618064,41.58865449204618
central,10.0,2028,1895.0,0.10580814538300141,41.605808145383
central,10.0,2029,1895.0,0.1213294127781742,41.621329412778174
central,10.0,2030,1895.0,0.13537363629266813,41.63537363629267
central,10.0,2031,1895.0,0.1480813752358427,41.64808137523584
central,10.0,2032,1895.0,0.15957981293025977,41.65957981293026
central,10.0,2033,1895.0,0.1699840296051235,41.669984029605125
central,10.0,2023,1900.0,-0.0,41.5
central,10.0,2024,1900.0,-0.039849288680575135,41.46015071131942
central,10.0,2025,1900.0,-0.0759064161608763,41.424093583839124
central,10.0,2026,1900.0,-0.10853225429194546,41.391467745708056
central,10.0,2027,1900.0,-0.13805333342772122,41.36194666657228
central,10.0,2028,1900.0,-0.16476511045057182,41.335234889549426
central,10.0,2029,1900.0,-0.1889349258030802,41.31106507419692
central,10.0,2030,1900.0,-0.21080467912104983,41.28919532087895
central,10.0,2031,1900.0,-0.2305932502463648,41.269406749753635
central,10.0,2032,1900.0,-0.24849868985001572,41.25150131014998
central,10.0,2033,1900.0,-0.264700201589782,41.23529979841022
central,10.0,2023,1905.0,-0.0,41.48900067552012
central,10.0,2024,1905.0,-0.0162378026791869,41.47276287284093
central,10.0,2025,1905.0,-0.030930374129999754,41.458070301390116
central,10.0,2026,1905.0,-0.044224762545862106,41.44477591297426
central,10.0,2027,1905.0,-0.05625402263443816,41.432746652885676
central,10.0,2028,1905.0,-0.06713854727386835,41.42186212824625
central,10.0,2029,1905.0,-0.07698727244515913,41.41201340307496
central,10.0,2030,1905.0,-0.08589876750009567,41.40310190802002
central,10.0,2031,1905.0,-0.09396222167644466,41.395038453843675
central,10.0,2032,1905.0,-0.10125833673382355,41.387742338786296
central,10.0,2033,1905.0,-0.10786013464403554,41.38114054087608
central,10.0,2023,1910.0,0.0,41.46018235253434
central,10.0,2024,1910.0,0.05434948280225608,41.5145318353366
central,10.0,2025,1910.0,0.10352692849263923,41.56370928102698
central,10.0,2026,1910.0,0.14802452147672912,41.60820687401107
central,10.0,2027,1910.0,0.18828760862126806,41.648469961155605
central,10.0,2028,1910.0,0.22471915643528953,41.68490150896963
central,10.0,2029,1910.0,0.25768378409438225,41.71786613662872
central,10.0,2030,1910.0,0.2875114126719526,41.74769376520629
central,10.0,2031,1910.0,0.31450056710021695,41.77468291963456
central,10.0,2032,1910.0,0.3389213639080614,41.7991037164424
central,10.0,2033,1910.0,0.36101821463805217,41.82120056717239
central,10.0,2023,1915.0,0.0,41.43925559359996
central,10.0,2024,1915.0,0.13678893661582237,41.57604453021578
central,10.0,2025,1915.0,0.2605606848391675,41.69981627843913
central,10.0,2026,1915.0,0.372553993927376,41.811809587527335
central,10.0,2027,1915.0,0.4738897305600537,41.91314532416001
central,10.0,2028,1915.0,0.5655820968495379,42.0048376904495
central,10.0,2029,1915.0,0.6485487808165221,42.08780437441648
central,10.0,2030,1915.0,0.7236201409202137,42.16287573452017
central,10.0,2031,1915.0,0.7915475165648858,42.23080311016484
central,10.0,2032,1915.0,0.8530107477571693,42.29226634135713
central,10.0,2033,1915.0,0.9086249791733426,42.3478805727733
central,10.0,2023,1920.0,0.0,41.423032546285256
central,10.0,2024,1920.0,0.23760469273117776,41.66063723901643
central,10.0,2025,1920.0,0.452598309415284,41.87563085570054
central,10.0,2026,1920.0,0.6471325784299434,42.0701651247152
central,10.0,2027,1920.0,0.8231544641246806,42.24618701040994
central,10.0,2028,1920.0,0.9824256526945276,42.40545819897979
central,10.0,2029,1920.0,1.1265401837275861,42.54957273001284
central,10.0,2030,1920.0,1.2569404038890024,42.67997295017426
central,10.0,2031,1920.0,1.3749314024111787,42.797963948696434
central,10.0,2032,1920.0,1.4816940728654695,42.90472661915073
central,10.0,2033,1920.0,1.578296931941954,43.00132947822721
central,10.0,2023,1925.0,0.0,41.383644762335045
central,10.0,2024,1925.0,0.2940213624775384,41.67766612481258
central,10.0,2025,1925.0,0.5600628929491289,41.94370765528417
central,10.0,2026,1925.0,0.8007872244713781,42.18443198680642
central,10.0,2027,1925.0,1.0186036070644022,42.402248369399445
central,10.0,2028,1925.0,1.215692020295807,42.59933678263085
central,10.0,2029,1925.0,1.3940249912489153,42.77766975358396
central,10.0,2030,1925.0,1.5553873362368082,42.93903209857185
central,10.0,2031,1925.0,1.7013940238438807,43.08503878617893
central,10.0,2032,1925.0,1.833506338074247,43.21715110040929
central,10.0,2033,1925.0,1.953046503373207,43.336691265708254
central,10.0,2023,1930.0,0.0,41.123250764839916
central,10.0,2024,1930.0,0.3055903244886988,41.428841089328614
central,10.0,2025,1930.0,0.5820998846758239,41.705350649515744
central,10.0,2026,1930.0,0.8322960811778009,41.95554684601772
central,10.0,2027,1930.0,1.0586829616230673,42.18193372646299
central,10.0,2028,1930.0,1.2635262820023776,42.3867770468423
central,10.0,2029,1930.0,1.4488761831163055,42.57212694795622
central,10.0,2030,1930.0,1.6165877090734528,42.739838473913366
central,10.0,2031,1930.0,1.7683393731953887,42.891590138035305
central,10.0,2032,1930.0,1.9056499571421412,43.028900721982055
central,10.0,2033,1930.0,2.029893711389531,43.15314447622945
central,10.0,2023,1935.0,0.0,40.800000000000004
central,10.0,2024,1935.0,0.2878012811883339,41.08780128118834
central,10.0,2025,1935.0,0.548214649366227,41.348214649366234
central,10.0,2026,1935.0,0.7838464090503595,41.583846409050366
central,10.0,2027,1935.0,0.9970548420902196,41.797054842090226
central,10.0,2028,1935.0,1.1899738101454995,41.98997381014551
central,10.0,2029,1935.0,1.3645341110908005,42.1645341110908
central,10.0,2030,1935.0,1.522482803089727,42.322482803089734
central,10.0,2031,1935.0,1.6654006897401927,42.4654006897402
central,10.0,2032,1935.0,1.7947181412881559,42.59471814128816
central,10.0,2033,1935.0,1.9117294102538052,42.71172941025381
central,10.0,2023,1940.0,0.0,40.550389846764496
central,10.0,2024,1940.0,0.3158478348304532,40.866237681594946
central,10.0,2025,1940.0,0.6016387741906885,41.152028620955186
central,10.0,2026,1940.0,0.8602331098594752,41.41062295662397
central,10.0,2027,1940.0,1.0942189408647442,41.64460878762924
central,10.0,2028,1940.0,1.3059380760485506,41.856327922813044
central,10.0,2029,1940.0,1.497509471677072,42.047899318441566
central,10.0,2030,1940.0,1.670850438667129,42.22124028543163
central,10.0,2031,1940.0,1.8276958316782685,42.378085678442766
central,10.0,2032,1940.0,1.9696154121213032,42.520005258885796
central,10.0,2033,1940.0,2.0980295588581255,42.64841940562262
central,10.0,2023,1945.0,0.0,40.33431950215053
central,10.0,2024,1945.0,0.333108537807191,40.66742803995772
central,10.0,2025,1945.0,0.6345176070823834,40.968837109232915
central,10.0,2026,1945.0,0.90724381109797,41.2415633132485
central,10.0,2027,1945.0,1.1540166853701816,41.48833618752071
central,10.0,2028,1945.0,1.3773060157679624,41.71162551791849
central,10.0,2029,1945.0,1.5793465569600684,41.9136660591106
central,10.0,2030,1945.0,1.762160398590922,42.09647990074145
central,10.0,2031,1945.0,1.927577203033418,42.26189670518394
central,10.0,2032,1945.0,2.077252517264925,42.41157201941545
central,10.0,2033,1945.0,2.2126843421378832,42.54700384428841
central,10.0,2023,1950.0,0.0,40.18783526435339
central,10.0,2024,1950.0,0.37119485767351973,40.55903012202691
central,10.0,2025,1950.0,0.7070658542790526,40.89490111863244
central,10.0,2026,1950.0,1.0109744996407675,41.198809763994156
central,10.0,2027,1950.0,1.2859624136286676,41.473797677982056
central,10.0,2028,1950.0,1.534781767712574,41.72261703206596
central,10.0,2029,1950.0,1.7599228296192304,41.94775809397262
central,10.0,2030,1950.0,1.9636388867687242,42.151474151122116
central,10.0,2031,1950.0,2.147968797932338,42.335804062285725
central,10.0,2032,1950.0,2.31475739881642,42.50259266316981
central,10.0,2033,1950.0,2.465673965798203,42.65350923015159
central,10.0,2023,1955.0,0.0,40.07270266460046
central,10.0,2024,1955.0,0.36873237991829416,40.441435044518755
central,10.0,2025,1955.0,0.7023752345098178,40.77507789911028
central,10.0,2026,1955.0,1.0042677736045589,41.076970438205024
central,10.0,2027,1955.0,1.2774314392033645,41.350134103803825
central,10.0,2028,1955.0,1.5246001450850264,41.59730280968549
central,10.0,2029,1955.0,1.7482476387342782,41.82095030333474
central,10.0,2030,1955.0,1.9506122594380817,42.023314924038544
central,10.0,2031,1955.0,2.133719340337537,42.206422004938
central,10.0,2032,1955.0,2.299401478642702,42.37210414324316
central,10.0,2033,1955.0,2.449316876881424,42.52201954148189
central,10.0,2023,1960.0,0.0,39.945397244673764
central,10.0,2024,1960.0,0.3657947651218836,40.31119200979565
central,10.0,2025,1960.0,0.6967795559258387,40.6421768005996
central,10.0,2026,1960.0,0.9962669794460617,40.941664224119826
central,10.0,2027,1960.0,1.267254406478342,41.21265165115211
central,10.0,2028,1960.0,1.5124539702744388,41.4578512149482
central,10.0,2029,1960.0,1.7343197104832424,41.679716955157005
central,10.0,2030,1960.0,1.9350721340044135,41.88046937867818
central,10.0,2031,1960.0,2.1167204385677714,42.06211768324154
central,10.0,2032,1960.0,2.2810826214594893,42.22647986613325
central,10.0,2033,1960.0,2.429803674649986,42.37520091932375
central,10.0,2023,1965.0,0.0,39.80133779511371
central,10.0,2024,1965.0,0.35975793897731095,40.16109573409102
central,10.0,2025,1965.0,0.6852803835994791,40.48661817871319
central,10.0,2026,1965.0,0.9798252719041551,40.781163067017864
central,10.0,2027,1965.0,1.2463405081334484,41.04767830324716
central,10.0,2028,1965.0,1.4874934663504062,41.28883126146412
central,10.0,2029,1965.0,1.7056976864151714,41.50703548152888
central,10.0,2030,1965.0,1.9031370295031247,41.70447482461684
central,10.0,2031,1965.0,2.081787534921544,41.883125330035256
central,10.0,2032,1965.0,2.243437196975165,42.044774992088875
central,10.0,2033,1965.0,2.38970385981415,42.19104165492786
central,10.0,2023,1970.0,0.0,39.67837178364891
central,10.0,2024,1970.0,0.38938662360542464,40.06775840725434
central,10.0,2025,1970.0,0.7417182107262968,40.42008999437521
central,10.0,2026,1970.0,1.0605210143092585,40.73889279795817
central,10.0,2027,1970.0,1.3489857199658908,41.0273575036148
central,10.0,2028,1970.0,1.609999379426741,41.28837116307565
central,10.0,2029,1970.0,1.8461743051254138,41.52454608877433
central,10.0,2030,1970.0,2.059874215099436,41.73824599874835
central,10.0,2031,1970.0,2.253237889874847,41.93160967352376
central,10.0,2032,1970.0,2.4282005781005744,42.106572361749485
central,10.0,2033,1970.0,2.586513365167373,42.26488514881628
central,10.0,2023,1975.0,0.0,39.57846070072168
central,10.0,2024,1975.0,0.44989198419589094,40.02835268491757
central,10.0,2025,1975.0,0.8569710855707753,40.435431786292455
central,10.0,2026,1975.0,1.2253114885952243,40.8037721893169
central,10.0,2027,1975.0,1.5585996678261913,41.13706036854787
central,10.0,2028,1975.0,1.860171283383446,41.43863198410512
central,10.0,2029,1975.0,2.133044565357205,41.71150526607888
central,10.0,2030,1975.0,2.37995052126934,41.95841122199102
central,10.0,2031,1975.0,2.6033602689145763,42.181820969636256
central,10.0,2032,1975.0,2.805509768137957,42.38397046885964
central,10.0,2033,1975.0,2.9884221990725033,42.56688289979418
central,10.0,2023,1980.0,0.0,39.5
central,10.0,2024,1980.0,0.4752656816561733,39.975265681656175
central,10.0,2025,1980.0,0.9053038539270452,40.405303853927045
central,10.0,2026,1980.0,1.294418483381524,40.79441848338153
central,10.0,2027,1980.0,1.6465039600171336,41.146503960017135
central,10.0,2028,1980.0,1.9650840736240591,41.46508407362406
central,10.0,2029,1980.0,2.253347281057752,41.75334728105775
central,10.0,2030,1980.0,2.5141786173868192,42.01417861738682
central,10.0,2031,1980.0,2.7501885702936812,42.25018857029368
central,10.0,2032,1980.0,2.9637392067127144,42.46373920671272
central,10.0,2033,1980.0,3.156967813190049,42.65696781319005
central,10.0,2023,1985.0,0.0,39.433944954128435
central,10.0,2024,1985.0,0.501448093792011,39.93539304792045
central,10.0,2025,1985.0,0.9551770922578277,40.38912204638626
central,10.0,2026,1985.0,1.365728067717679,40.79967302184611
central,10.0,2027,1985.0,1.7372099523249154,41.17115490645335
central,10.0,2028,1985.0,2.0733406616400596,41.507285615768495
central,10.0,2029,1985.0,2.37748430477937,41.81142925890781
central,10.0,2030,1985.0,2.652684853549595,42.08662980767803
central,10.0,2031,1985.0,2.9016966075409236,42.33564156166936
central,10.0,2032,1985.0,3.127011760083043,42.56095671421148
central,10.0,2033,1985.0,3.330885340953633,42.76483029508207
central,10.0,2023,1990.0,0.0,39.4
central,10.0,2024,1990.0,0.5244847507317114,39.92448475073171
central,10.0,2025,1990.0,0.9990581783830266,40.39905817838302
central,10.0,2026,1990.0,1.428469973327518,40.828469973327515
central,10.0,2027,1990.0,1.8170178331392781,41.21701783313927
central,10.0,2028,1990.0,2.16859047539475,41.56859047539475
central,10.0,2029,1990.0,2.4867065572652702,41.88670655726527
central,10.0,2030,1990.0,2.7745498914207083,42.17454989142071
central,10.0,2031,1990.0,3.035001310696777,42.43500131069678
central,10.0,2032,1990.0,3.2706675004383357,42.670667500438334
central,10.0,2033,1990.0,3.48390708708246,42.883907087082456
central,10.0,2023,1995.0,0.0,39.4
central,10.0,2024,1995.0,0.5375685049690068,39.93756850496901
central,10.0,2025,1995.0,1.0239806030226135,40.42398060302261
central,10.0,2026,1995.0,1.4641044699268928,40.86410446992689
central,10.0,2027,1995.0,1.8623450132725632,41.262345013272565
central,10.0,2028,1995.0,2.2226879582706975,41.622687958270696
central,10.0,2029,1995.0,2.5487397382302825,41.94873973823028
central,10.0,2030,1995.0,2.8437635889549435,42.24376358895494
central,10.0,2031,1995.0,3.1107122083036716,42.51071220830367
central,10.0,2032,1995.0,3.352257307783438,42.75225730778344
central,10.0,2033,1995.0,3.57081635193595,42.97081635193595
central,10.0,2023,2000.0,0.0,39.4
central,10.0,2024,2000.0,0.5061814794224218,39.90618147942242
central,10.0,2025,2000.0,0.9641934223206278,40.364193422320625
central,10.0,2026,2000.0,1.3786197661622739,40.77861976616227
central,10.0,2027,2000.0,1.7536082290900314,41.15360822909003
central,10.0,2028,2000.0,2.0929118216788574,41.49291182167886
central,10.0,2029,2000.0,2.399926408327255,41.79992640832725
central,10.0,2030,2000.0,2.6777246942095694,42.077724694209564
central,10.0,2031,2000.0,2.929086977942138,42.32908697794214
central,10.0,2032,2000.0,3.156528977746337,42.55652897774634
central,10.0,2033,2000.0,3.3623270096021036,42.7623270096021
central,10.0,2023,2005.0,0.0,39.4
central,10.0,2024,2005.0,0.4813059337589849,39.88130593375898
central,10.0,2025,2005.0,0.916809552146851,40.31680955214685
central,10.0,2026,2005.0,1.3108695217542456,40.71086952175425
central,10.0,2027,2005.0,1.667429727205129,41.06742972720513
central,10.0,2028,2005.0,1.990058742879678,41.390058742879674
central,10.0,2029,2005.0,2.28198554840612,41.68198554840612
central,10.0,2030,2005.0,2.5461318453741515,41.94613184537415
central,10.0,2031,2005.0,2.785141298706465,42.18514129870646
central,10.0,2032,2005.0,3.0014059953458614,42.40140599534586
central,10.0,2033,2005.0,3.1970903850653833,42.597090385065385
central,10.0,2023,2010.0,0.0,39.4
central,10.0,2024,2010.0,0.474460791208044,39.874460791208044
central,10.0,2025,2010.0,0.9037706684840286,40.30377066848403
central,10.0,2026,2010.0,1.2922263093757653,40.69222630937576
central,10.0,2027,2010.0,1.643715508501748,41.04371550850175
central,10.0,2028,2010.0,1.96175608790643,41.36175608790643
central,10.0,2029,2010.0,2.2495311046056226,41.64953110460562
central,10.0,2030,2010.0,2.5099207076909753,41.90992070769097
central,10.0,2031,2010.0,2.7455309638301344,42.14553096383013
central,10.0,2032,2010.0,2.958719939657882,42.35871993965788
central,10.0,2033,2010.0,3.1516213020995916,42.55162130209959
central,10.0,2023,2015.0,0.0,39.33
central,10.0,2024,2015.0,0.5753708983961953,39.90537089839619
central,10.0,2025,2015.0,1.0959880165140385,40.42598801651404
central,10.0,2026,2015.0,1.56706186545711,40.89706186545711
central,10.0,2027,2015.0,1.9933071106390203,41.32330711063902
central,10.0,2028,2015.0,2.378989757739525,41.70898975773952
central,10.0,2029,2015.0,2.727969848323219,42.05796984832322
central,10.0,2030,2015.0,3.0437400924329254,42.373740092432925
central,10.0,2031,2015.0,3.329460824805736,42.659460824805734
central,10.0,2032,2015.0,3.587991634565293,42.91799163456529
central,10.0,2033,2015.0,3.821919984950877,43.15191998495087
central,10.0,2023,2020.0,0.0,39.2
central,10.0,2024,2020.0,0.7720295264600108,39.97202952646001
central,10.0,2025,2020.0,1.4705907298296108,40.67059072982961
central,10.0,2026,2020.0,2.1026750454266527,41.30267504542665
central,10.0,2027,2020.0,2.6746085855325066,41.874608585532506
central,10.0,2028,2020.0,3.1921154532500533,42.39211545325006
central,10.0,2029,2020.0,3.660375031251475,42.86037503125148
central,10.0,2030,2020.0,4.08407381878089,43.2840738187809
central,10.0,2031,2020.0,4.467452335713973,43.667452335713975
central,10.0,2032,2020.0,4.814347563106158,44.01434756310616
central,10.0,2033,2020.0,5.1282313449887,44.3282313449887
central,10.0,2023,2025.0,0.0,39.06503916449087
central,10.0,2024,2025.0,0.9264620463591762,39.991501210850046
central,10.0,2025,2025.0,1.764759572295124,40.829798736785996
central,10.0,2026,2025.0,2.52328254120894,41.58832170569981
central,10.0,2027,2025.0,3.209622505921887,42.274661670412755
central,10.0,2028,2025.0,3.8306485874876426,42.895687751978514
central,10.0,2029,2025.0,4.392576223664589,43.45761538815546
central,10.0,2030,2025.0,4.901029375105988,43.96606853959686
central,10.0,2031,2025.0,5.361096811848471,44.42613597633934
central,10.0,2032,2025.0,5.777383043432961,44.84242220792383
central,10.0,2033,2025.0,6.15405440238379,45.21909356687466
central,10.0,2023,2030.0,0.0,38.9
central,10.0,2024,2030.0,0.9387395178611397,39.838739517861136
central,10.0,2025,2030.0,1.7881461594109345,40.688146159410934
central,10.0,2026,2030.0,2.5567210718134463,41.45672107181345
central,10.0,2027,2030.0,3.252156411118949,42.152156411118945
central,10.0,2028,2030.0,3.8814123279471016,42.7814123279471
central,10.0,2029,2030.0,4.450786627013737,43.35078662701373
central,10.0,2030,2030.0,4.965977797677227,43.865977797677225
central,10.0,2031,2030.0,5.4321420463353025,44.3321420463353
central,10.0,2032,2030.0,5.853944901471748,44.75394490147175
central,10.0,2033,2030.0,6.2356079078336055,45.1356079078336
central,10.0,2023,2035.0,0.0,38.63377772443078
central,10.0,2024,2035.0,0.9179365285601468,39.55171425299093
central,10.0,2025,2035.0,1.7485198469834011,40.38229757141418
central,10.0,2026,2035.0,2.500062712289238,41.133840436720014
central,10.0,2027,2035.0,3.180086818075918,41.8138645425067
