pre_date,post_date,distance_m,pre_bed_elevation_m,post_bed_elevation_m,elevation_change_m
2019-04-13,2019-10-15,3195.0,45.172208621916994,45.18596133646495,0.013752714547955236
2019-04-13,2019-10-15,3200.0,45.17026036205639,45.188751683015965,0.018491320959576285
2019-04-13,2019-10-15,3205.0,45.16865293414159,45.19126853947274,0.022615605331147037
2019-04-13,2019-10-15,3210.0,45.16740650625234,45.193497277120606,0.026090770868265167
2019-04-13,2019-10-15,3215.0,45.166541246468356,45.195423267244905,0.028882020776549666
2019-04-13,2019-10-15,3220.0,45.166077322869405,45.19703188113099,0.030954558261583998
2019-04-13,2019-10-15,3225.0,45.1680901920439,45.1983084900642,0.030218298020301404
2019-04-13,2019-10-15,3230.0,45.190397076474625,45.19923846532987,0.008841388855245214
2019-04-13,2019-10-15,3235.0,45.23414814814815,45.19980717821336,-0.034340969934788745
2019-04-13,2019-10-15,3240.0,45.295646133401924,45.2,-0.09564613340192096
2019-04-13,2019-10-15,3245.0,45.3711937585734,45.19886565857254,-0.17232810000086118
2019-04-13,2019-10-15,3250.0,45.457093750000006,45.195625112380576,-0.26146863761942996
2019-04-13,2019-10-15,3255.0,45.54964883401921,45.19052207855976,-0.3591267554594495
2019-04-13,2019-10-15,3260.0,45.645161736968454,45.183800274245726,-0.4613614627227278
2019-04-13,2019-10-15,3265.0,45.73993518518519,45.17570341657413,-0.5642317686110587
2019-04-13,2019-10-15,3270.0,45.83027190500687,45.16647522268062,-0.6637966823262502
2019-04-13,2019-10-15,3275.0,45.91247462277092,45.15635940970084,-0.7561152130700819
2019-04-13,2019-10-15,3280.0,45.98284606481482,45.145599694770425,-0.8372463700443973
2019-04-13,2019-10-15,3285.0,46.037688957476,45.13443979502503,-0.9032491624509689
2019-04-13,2019-10-15,3290.0,46.07330602709191,45.123123427600305,-0.9501825994916047
2019-04-13,2019-10-15,3295.0,46.086000000000006,45.11189430963189,-0.9741056903681127
2019-04-13,2019-10-15,3300.0,46.07715319875184,45.10099615825543,-0.9761570404964104
2019-04-13,2019-10-15,3305.0,46.05225156361793,45.09067269060655,-0.9615788730113763
2019-04-13,2019-10-15,3310.0,46.01375324751416,45.08116762382094,-0.9325856236932211
2019-04-13,2019-10-15,3315.0,45.9641164033564,45.07272467503421,-0.8913917283221906
2019-04-13,2019-10-15,3320.0,45.90579918406054,45.06558756138202,-0.8402116226785239
2019-04-13,2019-10-15,3325.0,45.84125974254246,45.06,-0.7812597425424599
2019-04-13,2019-10-15,3330.0,45.77295623171803,45.05529992261251,-0.7176563091055144
2019-04-13,2019-10-15,3335.0,45.70334680450315,45.05067379883209,-0.6526730056710619
2019-04-13,2019-10-15,3340.0,45.634889613813684,45.04613815262662,-0.5887514611870657
2019-04-13,2019-10-15,3345.0,45.57004281256552,45.04170950796405,-0.5283333046014675
2019-04-13,2019-10-15,3350.0,45.51126455367453,45.03740438881229,-0.4738601648622378
2019-04-13,2019-10-15,3355.0,45.4610129900566,45.033239319139255,-0.42777367091734675
2019-04-13,2019-10-15,3360.0,45.42174627462762,45.029230822912865,-0.39251545171475755
2019-04-13,2019-10-15,3365.0,45.39592256030346,45.02539542410103,-0.3705271362024334
2019-04-13,2019-10-15,3370.0,45.386,45.02174964667169,-0.3642503533283161
2019-04-13,2019-10-15,3375.0,45.38488147658366,45.018310014592736,-0.3665714619909224
2019-04-13,2019-10-15,3380.0,45.38383089465955,45.0150930518321,-0.3687378428274499
2019-04-13,2019-10-15,3385.0,45.3828479397516,45.01211528235771,-0.37073265739388717
2019-04-13,2019-10-15,3390.0,45.381932297383734,45.00939323013746,-0.3725390672462723
2019-04-13,2019-10-15,3395.0,45.38108365307987,45.0069434191393,-0.3741402339405724
2019-04-13,2019-10-15,3400.0,45.38030169236394,45.00478237333112,-0.37551931903282565
2019-04-13,2019-10-15,3405.0,45.37958610075987,45.002926616680845,-0.3766594840790276
2019-04-13,2019-10-15,3410.0,45.37893656379159,45.00139267315642,-0.3775438906351738
2019-04-13,2019-10-15,3415.0,45.37835276698303,45.00019706672571,-0.3781557002573166
2019-04-13,2019-10-15,3420.0,45.377834395858095,44.99924882320846,-0.37858557264963366
2019-04-13,2019-10-15,3425.0,45.37738113594073,44.99833544353828,-0.3790456924024497
2019-04-13,2019-10-15,3430.0,45.37699267275485,44.99745328974715,-0.3795393830077032
2019-04-13,2019-10-15,3435.0,45.37666869182439,44.99660535227782,-0.3800633395465738
2019-04-13,2019-10-15,3440.0,45.376408878673274,44.99579462157303,-0.3806142571002411
2019-04-13,2019-10-15,3445.0,45.37621291882542,44.99502408807554,-0.38118883074988474
2019-04-13,2019-10-15,3450.0,45.37608049780477,44.99429674222808,-0.3817837555766914
2019-04-13,2019-10-15,3455.0,45.376011301135236,44.993615574473395,-0.38239572666184074
2019-04-13,2019-10-15,3460.0,45.37640773774093,44.99298357525424,-0.38342416248668343
2019-04-13,2019-10-15,3465.0,45.38078549903575,44.992403735013376,-0.3883817640223768
2019-04-13,2019-10-15,3470.0,45.38944845606763,44.99187904419352,-0.397569411874116
2019-04-13,2019-10-15,3475.0,45.40175593039626,44.991412493237426,-0.41034343715883637
2019-04-13,2019-10-15,3480.0,45.4170672435813,44.991007072587855,-0.42606017099344484
2019-04-13,2019-10-15,3485.0,45.43474171718241,44.990665772687535,-0.44407594449487675
2019-04-13,2019-10-15,3490.0,45.454138672759285,44.99039158397923,-0.4637470887800532
2019-04-13,2019-10-15,3495.0,45.474617431871586,44.99018749690567,-0.4844299349659167
2019-04-13,2019-10-15,3500.0,45.49553731607898,44.9900565019096,-0.5054808141693812
2019-04-13,2019-10-15,3505.0,45.516257646941156,44.99000158943378,-0.5262560575073749
2019-04-13,2019-10-15,3510.0,45.53613774601778,44.990329771791274,-0.5458079742265056
2019-04-13,2019-10-15,3515.0,45.55453693486851,44.992211036402594,-0.5623258984659145
2019-04-13,2019-10-15,3520.0,45.57081453505303,44.9966606198756,-0.5741539151774333
2019-04-13,2019-10-15,3525.0,45.58432986813103,45.00468142352372,-0.579648444607308
2019-04-13,2019-10-15,3530.0,45.59444225566215,45.01727634866041,-0.5771659070017421
2019-04-13,2019-10-15,3535.0,45.601879451381315,45.03544829659912,-0.5664311547821939
2019-04-13,2019-10-15,3540.0,45.60915030606309,45.06020016865328,-0.5489501374098111
2019-04-13,2019-10-15,3545.0,45.61630144037896,45.09253486613634,-0.5237665742426216
2019-04-13,2019-10-15,3550.0,45.62329798672838,46.68340938038878,1.0601113936603994
2019-04-13,2019-10-15,3555.0,45.630105077510805,45.64500000000001,0.014894922489204987
2019-04-13,2019-10-15,3560.0,45.63668784512571,44.892122564935065,-0.7445652801906419
2019-04-13,2019-10-15,3565.0,45.643011421972545,45.25976563332269,-0.3832457886498588
2019-04-13,2019-10-15,3570.0,45.64904094045075,44.924611062796004,-0.7244298776547495
2019-04-13,2019-10-15,3575.0,45.654741532959825,44.88698612108969,-0.7677554118701337
2019-04-13,2019-10-15,3580.0,45.66007833189919,44.855972460747786,-0.8041058711514069
2019-04-13,2019-10-15,3585.0,45.66501646966834,44.83078308585283,-0.8342333838155085
2019-04-13,2019-10-15,3590.0,45.669521078666705,44.81063100048732,-0.8588900781793853
2019-04-13,2019-10-15,3595.0,45.67355729129376,44.79472920873376,-0.8788280825599983
2019-04-13,2019-10-15,3600.0,45.67709023994895,44.7822907146747,-0.8947995252742516
2019-04-13,2019-10-15,3605.0,45.68008505703176,44.77252852239261,-0.9075565346391485
2019-04-13,2019-10-15,3610.0,45.68250687494164,44.76465563597002,-0.9178512389716147
2019-04-13,2019-10-15,3615.0,45.68432082607803,44.75788505948945,-0.9264357665885754
2019-04-13,2019-10-15,3620.0,45.68549204284041,44.75142979703341,-0.9340622458069987
2019-04-13,2019-10-15,3625.0,45.68598565762823,44.7445028526844,-0.9414828049438313
2019-04-13,2019-10-15,3630.0,45.68550081576698,44.736317230524946,-0.9491835852420323
2019-04-13,2019-10-15,3635.0,45.68355161959894,44.72608593463756,-0.9574656849613774
2019-04-13,2019-10-15,3640.0,45.68026605479012,44.71302196910475,-0.9672440856853655
2019-04-13,2019-10-15,3645.0,45.675789935745335,44.69724724202084,-0.9785426937244921
2019-04-13,2019-10-15,3650.0,45.67026907686943,44.68037940574738,-0.9898896711220502
2019-04-13,2019-10-15,3655.0,45.663849292567235,44.66266327123117,-1.0011860213360677
2019-04-13,2019-10-15,3660.0,45.65667639724357,44.64429338654486,-1.0123830106987128
2019-04-13,2019-10-15,3665.0,45.648896205303274,44.625464299761134,-1.0234319055421395
2019-04-13,2019-10-15,3670.0,45.640654531151164,44.606370558952634,-1.03428397219853
2019-04-13,2019-10-15,3675.0,45.63209718919209,44.58720671219203,-1.0448904770000595
2019-04-13,2019-10-15,3680.0,45.62336999383087,44.56816730755199,-1.0552026862788821
2019-04-13,2019-10-15,3685.0,45.61461875947233,44.54944689310516,-1.0651718663671659
2019-04-13,2019-10-15,3690.0,45.60598930052131,44.53124001692423,-1.0747492835970789
2019-04-13,2019-10-15,3695.0,45.597627431382634,44.51374122708184,-1.0838862043007964
2019-04-13,2019-10-15,3700.0,45.58863023069844,44.49714507165065,-1.0914851590477923
2019-04-13,2019-10-15,3705.0,45.57729297521542,44.48164609870333,-1.0956468765120917
2019-04-13,2019-10-15,3710.0,45.56427074197058,44.46743885631255,-1.096831885658034
2019-04-13,2019-10-15,3715.0,45.55028801176207,44.45471789255096,-1.0955701192111107
2019-04-13,2019-10-15,3720.0,45.536069265388015,44.44367775549123,-1.0923915098967854
2019-04-13,2019-10-15,3725.0,45.52233898364658,44.43451299320601,-1.0878259904405638
2019-04-13,2019-10-15,3730.0,45.50982164733588,44.427418153767974,-1.0824034935679094
2019-04-13,2019-10-15,3735.0,45.49924173725407,44.42258778524979,-1.0766539520042784
2019-04-13,2019-10-15,3740.0,45.491323734199284,44.42021643572409,-1.0711072984751908
2019-04-13,2019-10-15,3745.0,45.48679211896967,44.4201668706732,-1.066625248296468
2019-04-13,2019-10-15,3750.0,46.61192592592593,44.42115370135264,-2.190772224573294
2019-04-13,2019-10-15,3755.0,46.99414701524638,44.42295952484976,-2.5711874903966176
2019-04-13,2019-10-15,3760.0,45.75941094066571,44.42550715082324,-1.3339037898424664
2019-04-13,2019-10-15,3765.0,46.39377108433735,44.42871938893177,-1.9650516954055846
2019-04-13,2019-10-15,3770.0,45.664139520493556,44.43251904883401,-1.2316204716595465
2019-04-13,2019-10-15,3775.0,45.65606027334371,44.43682894018867,-1.2192313331550437
2019-04-13,2019-10-15,3780.0,45.64981268367062,44.44157187265443,-1.2082408110161893
2019-04-13,2019-10-15,3785.0,45.645114578982614,44.44667065588995,-1.1984439230926611
2019-04-13,2019-10-15,3790.0,45.6416837867881,44.452048099553934,-1.1896356872341656
2019-04-13,2019-10-15,3795.0,45.639238134595395,44.45762701330506,-1.181611121290338
2019-04-13,2019-10-15,3800.0,45.63749544991288,44.463330206802006,-1.1741652431108776
2019-04-13,2019-10-15,3805.0,45.63617356024893,44.469080489703465,-1.1670930705454623
2019-04-13,2019-10-15,3810.0,45.634990293111876,44.474800671668106,-1.1601896214437701
2019-04-13,2019-10-15,3815.0,45.6336634760101,44.48041356235463,-1.153249913655472
2019-04-13,2019-10-15,3820.0,45.63191093645196,44.4858419714217,-1.1460689650302598
2019-04-13,2019-10-15,3825.0,45.629450501945804,44.491036540947306,-1.1384139609984985
2019-04-13,2019-10-15,3830.0,45.626000000000005,44.49681531835681,-1.1291846816431956
2019-04-13,2019-10-15,3835.0,45.62178639202296,44.50345995709048,-1.1183264349324844
2019-04-13,2019-10-15,3840.0,45.61725042650908,44.51079646651546,-1.1064539599936225
2019-04-13,2019-10-15,3845.0,45.612430611595755,44.51865085599895,-1.093779755596806
2019-04-13,2019-10-15,3850.0,45.607365455420364,44.52684913490808,-1.080516320512281
2019-04-13,2019-10-15,3855.0,45.602093466120294,44.53521731261005,-1.0668761535102433
2019-04-13,2019-10-15,3860.0,45.59665315183293,44.54358139847201,-1.0530717533609248
2019-04-13,2019-10-15,3865.0,45.59108302069565,44.55176740186113,-1.0393156188345216
2019-04-13,2019-10-15,3870.0,45.58542158084584,44.55960133214457,-1.0258202487012724
2019-04-13,2019-10-15,3875.0,45.57970734042088,44.566909198689494,-1.0127981417313876
2019-04-13,2019-10-15,3880.0,45.57397880755818,44.573517010863085,-1.0004617966950917
2019-04-13,2019-10-15,3885.0,45.56827449039508,44.57925077803248,-0.9890237123626022
2019-04-13,2019-10-15,3890.0,45.56263289706901,44.583936509564886,-0.9786963875041224
2019-04-13,2019-10-15,3895.0,45.557092535717324,44.58740021482743,-0.9696923208898909
2019-04-13,2019-10-15,3900.0,45.55178496479621,44.589467903187305,-0.962317061608907
2019-04-13,2019-10-15,3905.0,45.546875257666024,44.58996691358025,-0.9569083440857753
2019-04-13,2019-10-15,3910.0,45.54228752443164,44.58885333333334,-0.9534341910983031
2019-04-13,2019-10-15,3915.0,45.53793925274981,44.58629530864198,-0.951643944107829
2019-04-13,2019-10-15,3920.0,45.53374793027727,44.58247802469136,-0.9512699055859102
2019-04-13,2019-10-15,3925.0,45.52963104467077,44.577586666666676,-0.9520443780040964
2019-04-13,2019-10-15,3930.0,45.525506083587075,44.57180641975309,-0.9536996638339872
2019-04-13,2019-10-15,3935.0,45.5212905346829,44.5653224691358,-0.955968065547097
2019-04-13,2019-10-15,3940.0,45.51690188561502,44.55832,-0.9585818856150183
2019-04-13,2019-10-15,3945.0,45.51225762404015,44.550984197530866,-0.9612734265092868
2019-04-13,2019-10-15,3950.0,45.50727523761509,44.54350024691358,-0.9637749907015092
2019-04-13,2019-10-15,3955.0,45.50187221399653,44.536053333333335,-0.9658188806631927
2019-04-13,2019-10-15,3960.0,45.495966040841246,44.52882864197531,-0.9671373988659369
2019-04-13,2019-10-15,3965.0,45.489474205805976,44.52201135802469,-0.9674628477812846
2019-04-13,2019-10-15,3970.0,45.48231419654747,44.51578666666667,-0.9665275298807998
2019-04-13,2019-10-15,3975.0,45.474403500722474,44.51033975308642,-0.9640637476360538
2019-04-13,2019-10-15,3980.0,45.465659605987746,44.505855802469135,-0.9598038035186107
2019-04-13,2019-10-15,3985.0,45.456,44.502520000000004,-0.953479999999999
2019-04-13,2019-10-15,3990.0,45.43921580236439,44.500517530864194,-0.9386982715001935
2019-04-13,2019-10-15,3995.0,45.410622832098966,44.50018700294996,-0.9104358291490087
2019-04-13,2019-10-15,4000.0,45.37242562597998,44.506483688995466,-0.8659419369845125
2019-04-13,2019-10-15,4005.0,45.326828720783645,44.52095744130281,-0.8058712794808329
2019-04-13,2019-10-15,4010.0,45.276036653286184,44.54257318819328,-0.7334634650929033
2019-04-13,2019-10-15,4015.0,45.22225396026382,44.570295857988164,-0.6519581022756569
2019-04-13,2019-10-15,4020.0,45.167685178492775,44.60309037900875,-0.564594799484027
2019-04-13,2019-10-15,4025.0,45.11453484474927,44.63992167957631,-0.47461316517296126
2019-04-13,2019-10-15,4030.0,45.06500749580953,44.679754688012146,-0.3852528077973858
2019-04-13,2019-10-15,4035.0,45.021307668449786,44.72155433263753,-0.2997533358122553
2019-04-13,2019-10-15,4040.0,44.98563989944625,44.764285541773766,-0.22135435767248168
2019-04-13,2019-10-15,4045.0,44.96020872557514,44.80691324374213,-0.15329548183301256
2019-04-13,2019-10-15,4050.0,44.94721868361269,44.84840236686391,-0.09881631674878122
2019-04-13,2019-10-15,4055.0,44.94860384439411,44.88771783946038,-0.06088600493372809
2019-04-13,2019-10-15,4060.0,44.963185382776,44.92382458985285,-0.03936079292314787
2019-04-13,2019-10-15,4065.0,44.98786589138536,44.95568754636258,-0.03217834502277839
2019-04-13,2019-10-15,4070.0,45.01952620453506,44.98227163731089,-0.037254567224174195
2019-04-13,2019-10-15,4075.0,45.055047156537974,45.002541791019034,-0.052505365518939584
2019-04-13,2019-10-15,4080.0,45.09130958170695,45.01546293580831,-0.07584664589864332
2019-04-13,2019-10-15,4085.0,45.12519431435487,45.02,-0.10519431435486837
2019-04-13,2019-10-15,4090.0,45.153582188794616,45.013808609511095,-0.13977357928352063
2019-04-13,2019-10-15,4095.0,45.173354039339024,44.9980170854551,-0.1753369538839209
2019-04-13,2019-10-15,4100.0,45.18551791564108,44.97679939894816,-0.20871851669291885
2019-04-13,2019-10-15,4105.0,45.1971338069363,44.95432952110638,-0.2428042858299193
2019-04-13,2019-10-15,4110.0,45.208406538240354,44.93478142304589,-0.27362511519446286
2019-04-13,2019-10-15,4115.0,45.21930356105815,44.9223290758828,-0.2969744851753475
2019-04-13,2019-10-15,4120.0,45.22979232689457,45.48,0.2502076731054288
2019-04-13,2019-10-15,4125.0,45.23984028725451,45.478180888263374,0.2383406010088649
2019-04-13,2019-10-15,4130.0,45.24941489364284,45.47303187707665,0.2236169834338071
2019-04-13,2019-10-15,4135.0,45.25848359756448,45.46501545247457,0.2065318549100894
2019-04-13,2019-10-15,4140.0,45.267013850524286,45.45459410049186,0.18758024996757428
2019-04-13,2019-10-15,4145.0,45.27497310402716,45.44223030716327,0.16725720313610992
2019-04-13,2019-10-15,4150.0,45.28232880957799,45.42838655852353,0.14605774894553747
2019-04-13,2019-10-15,4155.0,45.28904841868167,45.41352534060736,0.12447692192568383
2019-04-13,2019-10-15,4160.0,45.29509938284308,45.39810913944952,0.10300975660643985
2019-04-13,2019-10-15,4165.0,45.300449153567094,45.38260044108472,0.08215128751762535
2019-04-13,2019-10-15,4170.0,45.30506518235863,45.367461731547714,0.06239654918908144
2019-04-13,2019-10-15,4175.0,45.30891492072256,45.35315549687323,0.04424057615067056
2019-04-13,2019-10-15,4180.0,45.31196582016378,45.34014422309601,0.028178402932233837
2019-04-13,2019-10-15,4185.0,45.314185332187165,45.328890396250785,0.014705064063619488
2019-04-13,2019-10-15,4190.0,45.315540908297606,45.31985650237228,0.004315594074675744
2019-04-13,2019-10-15,4195.0,45.316,45.31350502749525,-0.002494972504749171
2019-04-13,2019-10-15,4200.0,44.767066056130666,45.31029845765442,0.5432324015237526
2019-04-13,2019-10-15,4205.0,44.70858895533839,45.96,1.2514110446616087
2019-04-13,2019-10-15,4210.0,44.65759510662928,44.75,0.09240489337071978
2019-04-13,2019-10-15,4215.0,44.61346979270995,44.81929527138966,0.20582547867971357
2019-04-13,2019-10-15,4220.0,44.57559829628698,46.03,1.4544017037130246
2019-04-13,2019-10-15,4225.0,44.54336590006694,44.79333086643938,0.24996496637244547
2019-04-13,2019-10-15,4230.0,44.51615788675645,44.30543547815518,-0.21072240860127067
2019-04-13,2019-10-15,4235.0,44.4933595390621,43.9933768663401,-0.49998267272199826
2019-04-13,2019-10-15,4240.0,44.47435613969046,43.88,-0.5943561396904542
2019-04-13,2019-10-15,4245.0,44.45853297134814,43.87424119672392,-0.5842917746242193
2019-04-13,2019-10-15,4250.0,44.44527531674174,43.86969435186197,-0.5755809648797694
2019-04-13,2019-10-15,4255.0,44.43396845857783,43.86619080106169,-0.5677776575161388
2019-04-13,2019-10-15,4260.0,44.42399767956302,43.863561879970604,-0.560435799592419
2019-04-13,2019-10-15,4265.0,44.4147482624039,43.86163892423623,-0.5531093381676655
2019-04-13,2019-10-15,4270.0,44.40560548980706,43.86025326950611,-0.5453522203009484
2019-04-13,2019-10-15,4275.0,44.395954644479076,43.859236251427774,-0.5367183930513022
2019-04-13,2019-10-15,4280.0,44.38518100912656,43.85841920564873,-0.5267618034778323
2019-04-13,2019-10-15,4285.0,44.3726698664561,43.85763346781652,-0.5150363986395803
2019-04-13,2019-10-15,4290.0,44.35780649917428,43.85671037357867,-0.501096125595609
2019-04-13,2019-10-15,4295.0,44.339976189987716,43.855481258582714,-0.48449493140500266
2019-04-13,2019-10-15,4300.0,44.31981414323117,43.85377745847617,-0.4660366847549966
2019-04-13,2019-10-15,4305.0,44.29963025506934,43.85143030890657,-0.4481999461627666
2019-04-13,2019-10-15,4310.0,44.279525593309174,43.848271145521444,-0.4312544477877296
2019-04-13,2019-10-15,4315.0,44.25952738528675,43.844131303968325,-0.415396081318427
2019-04-13,2019-10-15,4320.0,44.23966285833813,43.83800691487492,-0.40165594346321143
2019-04-13,2019-10-15,4325.0,44.21995923979939,43.807196513764595,-0.41276272603479214
2019-04-13,2019-10-15,4330.0,44.20044375700658,43.75688708321659,-0.44355667378999186
2019-04-13,2019-10-15,4335.0,44.181143637295776,43.70786398191792,-0.47327965537785843
2019-04-13,2019-10-15,4340.0,44.16208610800306,43.680912568555634,-0.48117353944742547
2019-04-13,2019-10-15,4345.0,44.14329839646447,45.23945809166041,1.0961596951959365
2019-04-13,2019-10-15,4350.0,44.12480773001609,45.23377394440271,1.1089662143866192
2019-04-13,2019-10-15,4355.0,44.106641335993984,45.22291474079639,1.1162734048024063
2019-04-13,2019-10-15,4360.0,44.08882644173423,45.20814268970699,1.1193162479727619
2019-04-13,2019-10-15,4365.0,44.07139027457286,45.19072,1.1193297254271357
2019-04-13,2019-10-15,4370.0,44.054360061845976,45.17190888054095,1.1175488186949707
2019-04-13,2019-10-15,4375.0,44.037763030889636,45.152971540195345,1.1152085093057096
2019-04-13,2019-10-15,4380.0,44.02162640903991,45.135170187828706,1.1135437787887952
2019-04-13,2019-10-15,4385.0,44.00597742363284,45.11976703230654,1.1137896086736987
2019-04-13,2019-10-15,4390.0,43.99084330200453,45.10802428249436,1.1171809804898345
2019-04-13,2019-10-15,4395.0,43.976251271491016,45.1012041472577,1.124952875766681
2019-04-13,2019-10-15,4400.0,43.962228559428375,45.10006019129136,1.137831631862987
2019-04-13,2019-10-15,4405.0,43.94880239315268,45.100710450877365,1.1519080577246825
2019-04-13,2019-10-15,4410.0,43.936,45.10200882479013,1.1660088247901328
2019-04-13,2019-10-15,4415.0,43.92382743828816,45.10387298922813,1.1800455509399725
2019-04-13,2019-10-15,4420.0,43.91223364207234,45.10622062038983,1.19398697831749
2019-04-13,2019-10-15,4425.0,43.90116015229464,45.1089693944737,1.207809242179053
2019-04-13,2019-10-15,4430.0,43.89054850989718,45.112036987678195,1.2214884777810155
2019-04-13,2019-10-15,4435.0,43.88034025582204,45.115341076201794,1.235000820379753
2019-04-13,2019-10-15,4440.0,43.87047693101133,45.118799336242965,1.248322405231633
2019-04-13,2019-10-15,4445.0,43.86090007640717,45.122329444000165,1.2614293675929957
2019-04-13,2019-10-15,4450.0,43.851551232951614,45.12584907567187,1.2742978427202587
2019-04-13,2019-10-15,4455.0,43.84237194158679,45.12927590745655,1.2869039658697616
2019-04-13,2019-10-15,4460.0,43.833303743254795,45.13252761555267,1.2992238722978726
2019-04-13,2019-10-15,4465.0,43.82428817889773,45.13552187615869,1.3112336972609597
2019-04-13,2019-10-15,4470.0,43.8152667894577,45.138176365473086,1.322909576015384
2019-04-13,2019-10-15,4475.0,43.8061811158768,45.14041835972057,1.3342372438437735
2019-04-13,2019-10-15,4480.0,43.79697269909712,45.14250088084385,1.3455281817467295
2019-04-13,2019-10-15,4485.0,43.78758308006078,45.14456423361813,1.3569811535573493
2019-04-13,2019-10-15,4490.0,43.777953799709856,45.14660336456658,1.3686495648567245
2019-04-13,2019-10-15,4495.0,43.76802639898647,45.148613220212354,1.380586821225883
2019-04-13,2019-10-15,4500.0,43.75719696123037,45.15058874707862,1.3933917858482516
2019-04-13,2019-10-15,4505.0,43.744688526895985,45.15252489168853,1.4078363647925443
2019-04-13,2019-10-15,4510.0,43.73115631578527,45.154416600565256,1.4232602847799853
2019-04-13,2019-10-15,4515.0,43.717294657390674,45.156258820231955,1.4389641628412804
2019-04-13,2019-10-15,4520.0,43.70379788120463,45.158046497211785,1.4542486160071562
2019-04-13,2019-10-15,4525.0,43.69136031671957,45.1597745780279,1.4684142613083324
2019-04-13,2019-10-15,4530.0,43.68067629342792,45.16143800920347,1.4807617157755502
2019-04-13,2019-10-15,4535.0,43.67244014082215,45.16303173726166,1.4905915964395149
2019-04-13,2019-10-15,4540.0,43.66734618839469,45.16455070872562,1.497204520330932
2019-04-13,2019-10-15,4545.0,43.6673638255705,45.16598987011851,1.4986260445480113
2019-04-13,2019-10-15,4550.0,43.71193864644026,45.167344167963506,1.4554055215232466
2019-04-13,2019-10-15,4555.0,43.809786895929655,45.16860854878376,1.358821652854104
2019-04-13,2019-10-15,4560.0,43.947745765298926,45.16977795910242,1.2220321938034928
2019-04-13,2019-10-15,4565.0,44.11265244580828,45.17078055683345,1.0581281110251695
2019-04-13,2019-10-15,4570.0,44.29134412871797,45.17151483196348,0.8801707032455113
2019-04-13,2019-10-15,4575.0,44.470658005288186,45.172047519079776,0.7013895137915895
2019-04-13,2019-10-15,4580.0,44.63743126677919,45.17245003687214,0.5350187700929538
2019-04-13,2019-10-15,4585.0,44.78151735722972,45.17279380403039,0.3912764468006742
2019-04-13,2019-10-15,4590.0,44.92154266904171,45.17315023924429,0.2516075702025802
