scheme,date,origin,dest,edge,line_status_after_shutdown,volume_before_shutdown,volume_after_shutdown,edge_capacity,line_load_rate,is_new_opened_line
new_first_min_changed_plus_2,2023-01-16,DC26,DC3,DC26->DC3,active_existing,0,0,8033,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC26,DC32,DC26->DC32,active_existing,0,0,113,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC26,DC34,DC26->DC34,active_existing,0,0,2,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC26,DC35,DC26->DC35,active_existing,0,0,8989,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC26,DC4,DC26->DC4,active_existing,6,6,26989,0.00022231279410130054,False
new_first_min_changed_plus_2,2023-01-16,DC26,DC40,DC26->DC40,active_existing,0,0,600,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC26,DC48,DC26->DC48,new_opened,0,9972,505833,0.019714016286007437,True
new_first_min_changed_plus_2,2023-01-16,DC26,DC5,DC26->DC5,active_existing,1315,1315,7820,0.16815856777493607,False
new_first_min_changed_plus_2,2023-01-16,DC26,DC62,DC26->DC62,active_existing,2273,2273,27667,0.08215563667907616,False
new_first_min_changed_plus_2,2023-01-16,DC26,DC64,DC26->DC64,active_existing,0,0,11493,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC26,DC65,DC26->DC65,active_existing,0,0,11121,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC26,DC70,DC26->DC70,active_existing,0,0,1976,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC26,DC8,DC26->DC8,active_existing,7301,7301,31380,0.23266411727214786,False
new_first_min_changed_plus_2,2023-01-16,DC26,DC81,DC26->DC81,active_existing,0,0,25,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC27,DC10,DC27->DC10,active_existing,5510,5510,16133,0.3415359821483915,False
new_first_min_changed_plus_2,2023-01-16,DC27,DC14,DC27->DC14,active_existing,3006,3006,15669,0.19184376794945435,False
new_first_min_changed_plus_2,2023-01-16,DC27,DC3,DC27->DC3,active_existing,0,0,36,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC27,DC32,DC27->DC32,active_existing,0,0,323,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC27,DC34,DC27->DC34,active_existing,0,0,3,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC27,DC35,DC27->DC35,active_existing,61,61,1317,0.0463173880030372,False
new_first_min_changed_plus_2,2023-01-16,DC27,DC4,DC27->DC4,active_existing,44,44,237,0.18565400843881857,False
new_first_min_changed_plus_2,2023-01-16,DC27,DC40,DC27->DC40,active_existing,0,0,657,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC27,DC5,DC27->DC5,active_existing,1389,1389,7649,0.18159236501503465,False
new_first_min_changed_plus_2,2023-01-16,DC27,DC62,DC27->DC62,active_existing,3717,3717,22037,0.1686708717157508,False
new_first_min_changed_plus_2,2023-01-16,DC27,DC64,DC27->DC64,active_existing,0,0,10905,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC27,DC65,DC27->DC65,active_existing,0,0,16032,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC27,DC70,DC27->DC70,active_existing,44,44,2043,0.021536955457660302,False
new_first_min_changed_plus_2,2023-01-16,DC27,DC8,DC27->DC8,active_existing,14283,14283,57062,0.2503066839578003,False
new_first_min_changed_plus_2,2023-01-16,DC28,DC10,DC28->DC10,active_existing,5104,5104,60448,0.08443620963472737,False
new_first_min_changed_plus_2,2023-01-16,DC28,DC12,DC28->DC12,active_existing,0,0,1018,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC28,DC14,DC28->DC14,active_existing,3467,3467,15076,0.22996816131599893,False
new_first_min_changed_plus_2,2023-01-16,DC28,DC20,DC28->DC20,active_existing,0,0,2,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC28,DC23,DC28->DC23,active_existing,0,0,5,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC28,DC3,DC28->DC3,active_existing,6234,6234,7645,0.8154349247874427,False
new_first_min_changed_plus_2,2023-01-16,DC28,DC32,DC28->DC32,active_existing,0,0,119,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC28,DC34,DC28->DC34,active_existing,0,0,4,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC28,DC35,DC28->DC35,active_existing,15,15,1836,0.008169934640522876,False
new_first_min_changed_plus_2,2023-01-16,DC28,DC4,DC28->DC4,active_existing,10498,10498,59369,0.17682628981454968,False
new_first_min_changed_plus_2,2023-01-16,DC28,DC40,DC28->DC40,active_existing,0,0,1251,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC28,DC5,DC28->DC5,active_existing,2137,2137,7931,0.26944899760433744,False
new_first_min_changed_plus_2,2023-01-16,DC28,DC62,DC28->DC62,active_existing,3092,3092,16141,0.1915618610990645,False
new_first_min_changed_plus_2,2023-01-16,DC28,DC64,DC28->DC64,active_existing,0,0,7946,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC28,DC65,DC28->DC65,active_existing,0,0,5355,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC28,DC70,DC28->DC70,active_existing,14,14,3735,0.003748326639892905,False
new_first_min_changed_plus_2,2023-01-16,DC28,DC8,DC28->DC8,active_existing,78,78,24604,0.0031702162250040644,False
new_first_min_changed_plus_2,2023-01-16,DC28,DC81,DC28->DC81,active_existing,0,0,89,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC29,DC36,DC29->DC36,active_existing,0,0,1,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC3,DC10,DC3->DC10,active_existing,0,0,2011,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC3,DC12,DC3->DC12,active_existing,0,0,469,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC3,DC14,DC3->DC14,active_existing,0,0,242,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC3,DC19,DC3->DC19,active_existing,0,0,2,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC3,DC21,DC3->DC21,active_existing,0,0,21,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC3,DC22,DC3->DC22,active_existing,0,0,32,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC3,DC23,DC3->DC23,active_existing,0,0,24,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC3,DC28,DC3->DC28,active_existing,0,0,2,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC3,DC30,DC3->DC30,active_existing,0,0,1,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC3,DC35,DC3->DC35,active_existing,0,0,14,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC3,DC36,DC3->DC36,active_existing,0,0,20,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC3,DC38,DC3->DC38,active_existing,0,0,11,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC3,DC4,DC3->DC4,active_existing,0,0,24,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC3,DC40,DC3->DC40,active_existing,0,0,112,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC3,DC5,DC3->DC5,active_existing,0,0,458,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC3,DC8,DC3->DC8,active_existing,0,0,3,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC30,DC10,DC30->DC10,active_existing,2953,2953,24659,0.11975343687902996,False
new_first_min_changed_plus_2,2023-01-16,DC30,DC12,DC30->DC12,active_existing,0,0,1036,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC30,DC14,DC30->DC14,active_existing,2770,2770,7599,0.36452164758520855,False
new_first_min_changed_plus_2,2023-01-16,DC30,DC23,DC30->DC23,active_existing,0,0,6,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC30,DC3,DC30->DC3,active_existing,0,0,4008,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC30,DC32,DC30->DC32,active_existing,0,0,127,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC30,DC34,DC30->DC34,active_existing,0,0,4,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC30,DC35,DC30->DC35,active_existing,75,75,30682,0.0024444299589335768,False
new_first_min_changed_plus_2,2023-01-16,DC30,DC4,DC30->DC4,active_existing,8759,8759,29680,0.29511455525606467,False
new_first_min_changed_plus_2,2023-01-16,DC30,DC40,DC30->DC40,active_existing,0,0,781,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC30,DC5,DC30->DC5,active_existing,1284,1284,3986,0.32212744606121424,False
new_first_min_changed_plus_2,2023-01-16,DC30,DC62,DC30->DC62,active_existing,2910,2910,9368,0.31063193851409054,False
new_first_min_changed_plus_2,2023-01-16,DC30,DC64,DC30->DC64,active_existing,0,0,12926,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC30,DC65,DC30->DC65,active_existing,0,0,6456,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC30,DC67,DC30->DC67,active_existing,0,0,1,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC30,DC70,DC30->DC70,active_existing,107,107,15005,0.007130956347884038,False
new_first_min_changed_plus_2,2023-01-16,DC30,DC8,DC30->DC8,active_existing,40,40,9740,0.004106776180698152,False
new_first_min_changed_plus_2,2023-01-16,DC30,DC81,DC30->DC81,active_existing,0,0,359,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC31,DC10,DC31->DC10,active_existing,712,712,4062,0.17528311176760217,False
new_first_min_changed_plus_2,2023-01-16,DC31,DC12,DC31->DC12,active_existing,0,0,1123,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC31,DC14,DC31->DC14,active_existing,132,132,1943,0.06793618116314977,False
new_first_min_changed_plus_2,2023-01-16,DC31,DC3,DC31->DC3,active_existing,0,0,226,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC31,DC32,DC31->DC32,active_existing,0,0,772,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC31,DC34,DC31->DC34,active_existing,0,0,2,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC31,DC35,DC31->DC35,active_existing,0,0,1919,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC31,DC37,DC31->DC37,active_existing,0,0,104,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC31,DC4,DC31->DC4,active_existing,2451,2451,12492,0.19620557156580212,False
new_first_min_changed_plus_2,2023-01-16,DC31,DC40,DC31->DC40,active_existing,0,0,1485,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC31,DC5,DC31->DC5,active_existing,52,52,1009,0.05153617443012884,False
new_first_min_changed_plus_2,2023-01-16,DC31,DC62,DC31->DC62,active_existing,719,719,3415,0.21054172767203513,False
new_first_min_changed_plus_2,2023-01-16,DC31,DC64,DC31->DC64,active_existing,0,0,5932,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC31,DC65,DC31->DC65,active_existing,0,0,1525,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC31,DC70,DC31->DC70,active_existing,0,0,5105,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC31,DC76,DC31->DC76,active_existing,0,0,4,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC31,DC8,DC31->DC8,active_existing,7,7,16148,0.0004334902155065643,False
new_first_min_changed_plus_2,2023-01-16,DC32,DC10,DC32->DC10,active_existing,0,0,5,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC32,DC12,DC32->DC12,active_existing,0,0,11,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC32,DC14,DC32->DC14,active_existing,0,0,13,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC32,DC35,DC32->DC35,active_existing,0,0,23,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC32,DC40,DC32->DC40,active_existing,0,0,1323,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC32,DC70,DC32->DC70,active_existing,0,0,51,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC33,DC10,DC33->DC10,active_existing,0,0,513,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC33,DC14,DC33->DC14,active_existing,0,0,479,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC33,DC3,DC33->DC3,active_existing,0,0,42,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC33,DC4,DC33->DC4,active_existing,0,0,1631,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC33,DC5,DC33->DC5,active_existing,0,0,103,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC33,DC62,DC33->DC62,active_existing,0,0,424,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC33,DC65,DC33->DC65,active_existing,0,0,1,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC33,DC8,DC33->DC8,active_existing,0,0,476,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC34,DC10,DC34->DC10,active_existing,65,65,504,0.12896825396825398,False
new_first_min_changed_plus_2,2023-01-16,DC34,DC12,DC34->DC12,active_existing,0,0,3608,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC34,DC14,DC34->DC14,active_existing,49,49,869,0.05638665132336018,False
new_first_min_changed_plus_2,2023-01-16,DC34,DC3,DC34->DC3,active_existing,0,0,85,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC34,DC30,DC34->DC30,active_existing,0,0,1,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC34,DC32,DC34->DC32,active_existing,0,0,410,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC34,DC35,DC34->DC35,active_existing,426,426,1981,0.21504290762241293,False
new_first_min_changed_plus_2,2023-01-16,DC34,DC4,DC34->DC4,active_existing,2,2,309,0.006472491909385114,False
new_first_min_changed_plus_2,2023-01-16,DC34,DC40,DC34->DC40,active_existing,0,0,972,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC34,DC5,DC34->DC5,active_existing,10,10,225,0.044444444444444446,False
new_first_min_changed_plus_2,2023-01-16,DC34,DC62,DC34->DC62,active_existing,66,66,507,0.1301775147928994,False
new_first_min_changed_plus_2,2023-01-16,DC34,DC64,DC34->DC64,active_existing,0,0,2,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC34,DC67,DC34->DC67,active_existing,0,0,12,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC34,DC70,DC34->DC70,active_existing,605,605,6013,0.10061533344420423,False
new_first_min_changed_plus_2,2023-01-16,DC34,DC8,DC34->DC8,active_existing,109,109,1935,0.056330749354005165,False
new_first_min_changed_plus_2,2023-01-16,DC35,DC10,DC35->DC10,active_existing,0,0,35,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC35,DC12,DC35->DC12,active_existing,0,0,1655,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC35,DC14,DC35->DC14,active_existing,0,0,29,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC35,DC17,DC35->DC17,active_existing,0,0,74,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC35,DC23,DC35->DC23,active_existing,0,0,109,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC35,DC3,DC35->DC3,active_existing,0,0,15,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC35,DC30,DC35->DC30,active_existing,0,0,19,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC35,DC32,DC35->DC32,active_existing,0,0,1564,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC35,DC34,DC35->DC34,active_existing,0,0,3,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC35,DC36,DC35->DC36,active_existing,0,0,1,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC35,DC4,DC35->DC4,active_existing,0,0,34,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC35,DC40,DC35->DC40,active_existing,0,0,1700,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC35,DC5,DC35->DC5,active_existing,0,0,104,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC35,DC62,DC35->DC62,active_existing,0,0,143,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC35,DC67,DC35->DC67,active_existing,0,0,30,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC35,DC70,DC35->DC70,active_existing,19,19,3185,0.005965463108320251,False
new_first_min_changed_plus_2,2023-01-16,DC35,DC8,DC35->DC8,active_existing,0,0,50,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC36,DC10,DC36->DC10,active_existing,17230,17230,251835,0.06841781325073958,False
new_first_min_changed_plus_2,2023-01-16,DC36,DC12,DC36->DC12,active_existing,0,0,3646,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC36,DC14,DC36->DC14,active_existing,10446,10446,54215,0.1926773033293369,False
new_first_min_changed_plus_2,2023-01-16,DC36,DC20,DC36->DC20,active_existing,0,0,7,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC36,DC23,DC36->DC23,active_existing,0,0,2,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC36,DC29,DC36->DC29,active_existing,0,0,86,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC36,DC3,DC36->DC3,active_existing,15861,15861,60870,0.26057171020207,False
new_first_min_changed_plus_2,2023-01-16,DC36,DC32,DC36->DC32,active_existing,0,0,450,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC36,DC33,DC36->DC33,active_existing,0,0,12,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC36,DC34,DC36->DC34,active_existing,0,0,6,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC36,DC35,DC36->DC35,active_existing,627,627,15980,0.03923654568210263,False
new_first_min_changed_plus_2,2023-01-16,DC36,DC4,DC36->DC4,active_existing,44856,44856,243230,0.18441804053776262,False
new_first_min_changed_plus_2,2023-01-16,DC36,DC40,DC36->DC40,active_existing,0,0,5003,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC36,DC5,DC36->DC5,active_existing,7838,7838,21601,0.3628535715939077,False
new_first_min_changed_plus_2,2023-01-16,DC36,DC62,DC36->DC62,active_existing,13645,13645,61633,0.22139113786445572,False
new_first_min_changed_plus_2,2023-01-16,DC36,DC64,DC36->DC64,active_existing,0,0,101881,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC36,DC65,DC36->DC65,active_existing,0,0,57714,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC36,DC70,DC36->DC70,active_existing,670,670,5527,0.12122308666546047,False
new_first_min_changed_plus_2,2023-01-16,DC36,DC8,DC36->DC8,active_existing,149,149,53861,0.0027663801266222315,False
new_first_min_changed_plus_2,2023-01-16,DC36,DC81,DC36->DC81,active_existing,0,0,431,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC37,DC10,DC37->DC10,active_existing,0,0,2367,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC37,DC14,DC37->DC14,active_existing,0,0,2216,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC37,DC3,DC37->DC3,active_existing,0,0,945,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC37,DC4,DC37->DC4,active_existing,0,0,769,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC37,DC5,DC37->DC5,active_existing,0,0,3431,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC37,DC54,DC37->DC54,active_existing,0,0,28,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC37,DC62,DC37->DC62,active_existing,0,0,4,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC37,DC8,DC37->DC8,active_existing,0,0,10,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC38,DC10,DC38->DC10,active_existing,5189,5189,63516,0.08169595062661376,False
new_first_min_changed_plus_2,2023-01-16,DC38,DC12,DC38->DC12,active_existing,0,0,6643,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC38,DC14,DC38->DC14,active_existing,4814,4814,31801,0.1513788874563693,False
new_first_min_changed_plus_2,2023-01-16,DC38,DC22,DC38->DC22,active_existing,0,0,1,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC38,DC3,DC38->DC3,active_existing,3335,3335,11462,0.2909614377944512,False
new_first_min_changed_plus_2,2023-01-16,DC38,DC32,DC38->DC32,active_existing,0,0,488,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC38,DC34,DC38->DC34,active_existing,0,0,3,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC38,DC35,DC38->DC35,active_existing,1129,1129,7910,0.1427307206068268,False
new_first_min_changed_plus_2,2023-01-16,DC38,DC4,DC38->DC4,active_existing,12586,12586,100451,0.12529491991120048,False
new_first_min_changed_plus_2,2023-01-16,DC38,DC40,DC38->DC40,active_existing,0,0,3901,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC38,DC5,DC38->DC5,active_existing,2949,2949,11207,0.26313910948514324,False
new_first_min_changed_plus_2,2023-01-16,DC38,DC62,DC38->DC62,active_existing,5289,5289,31191,0.16956814465711262,False
new_first_min_changed_plus_2,2023-01-16,DC38,DC64,DC38->DC64,active_existing,0,0,14273,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC38,DC65,DC38->DC65,active_existing,0,0,9942,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC38,DC70,DC38->DC70,active_existing,1902,1902,13545,0.14042081949058693,False
new_first_min_changed_plus_2,2023-01-16,DC38,DC8,DC38->DC8,active_existing,60,60,14035,0.004275026718916993,False
new_first_min_changed_plus_2,2023-01-16,DC38,DC81,DC38->DC81,active_existing,0,0,609,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC39,DC10,DC39->DC10,active_existing,0,0,15,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC39,DC14,DC39->DC14,active_existing,0,0,3,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC39,DC4,DC39->DC4,active_existing,0,0,4,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC39,DC5,DC39->DC5,active_existing,0,0,3,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC39,DC8,DC39->DC8,active_existing,0,0,10,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC4,DC10,DC4->DC10,active_existing,57,57,12360,0.004611650485436893,False
new_first_min_changed_plus_2,2023-01-16,DC4,DC14,DC4->DC14,active_existing,79,79,5983,0.013204078221627946,False
new_first_min_changed_plus_2,2023-01-16,DC4,DC17,DC4->DC17,active_existing,0,0,14,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC4,DC19,DC4->DC19,active_existing,0,0,8,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC4,DC20,DC4->DC20,active_existing,0,0,14,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC4,DC21,DC4->DC21,active_existing,0,0,68,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC4,DC22,DC4->DC22,active_existing,0,0,9,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC4,DC23,DC4->DC23,active_existing,0,0,3519,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC4,DC3,DC4->DC3,active_existing,0,0,4087,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC4,DC30,DC4->DC30,active_existing,0,0,174,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC4,DC34,DC4->DC34,active_existing,0,0,4,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC4,DC35,DC4->DC35,active_existing,0,0,90,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC4,DC36,DC4->DC36,active_existing,0,0,12,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC4,DC38,DC4->DC38,active_existing,0,0,14,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC4,DC40,DC4->DC40,active_existing,0,0,2,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC4,DC5,DC4->DC5,active_existing,10,10,3495,0.002861230329041488,False
new_first_min_changed_plus_2,2023-01-16,DC4,DC62,DC4->DC62,active_existing,82,82,7857,0.010436553391879853,False
new_first_min_changed_plus_2,2023-01-16,DC4,DC64,DC4->DC64,active_existing,0,0,13,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC4,DC65,DC4->DC65,active_existing,0,0,1,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC4,DC70,DC4->DC70,active_existing,0,0,40,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC4,DC8,DC4->DC8,active_existing,127,127,27330,0.00464690815953165,False
new_first_min_changed_plus_2,2023-01-16,DC40,DC10,DC40->DC10,active_existing,8,8,241,0.03319502074688797,False
new_first_min_changed_plus_2,2023-01-16,DC40,DC12,DC40->DC12,active_existing,0,0,31454,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC40,DC14,DC40->DC14,active_existing,10,10,131,0.07633587786259542,False
new_first_min_changed_plus_2,2023-01-16,DC40,DC21,DC40->DC21,active_existing,0,0,68,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC40,DC22,DC40->DC22,active_existing,0,0,28,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC40,DC3,DC40->DC3,active_existing,0,0,116,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC40,DC30,DC40->DC30,active_existing,0,0,7,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC40,DC32,DC40->DC32,active_existing,0,0,1854,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC40,DC34,DC40->DC34,active_existing,0,0,2,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC40,DC35,DC40->DC35,active_existing,1518,1518,12275,0.12366598778004073,False
new_first_min_changed_plus_2,2023-01-16,DC40,DC4,DC40->DC4,active_existing,13,13,239,0.05439330543933055,False
new_first_min_changed_plus_2,2023-01-16,DC40,DC5,DC40->DC5,active_existing,7,7,116,0.0603448275862069,False
new_first_min_changed_plus_2,2023-01-16,DC40,DC62,DC40->DC62,active_existing,9,9,238,0.037815126050420166,False
new_first_min_changed_plus_2,2023-01-16,DC40,DC67,DC40->DC67,active_existing,0,0,3,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC40,DC70,DC40->DC70,active_existing,2747,2747,16173,0.1698509862115872,False
new_first_min_changed_plus_2,2023-01-16,DC40,DC8,DC40->DC8,active_existing,0,0,248,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC41,DC10,DC41->DC10,active_existing,0,0,12794,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC41,DC11,DC41->DC11,new_opened,0,6760,505833,0.013364094473867858,True
new_first_min_changed_plus_2,2023-01-16,DC41,DC12,DC41->DC12,active_existing,0,0,1936,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC41,DC14,DC41->DC14,active_existing,0,0,4274,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC41,DC29,DC41->DC29,active_existing,0,0,187,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC41,DC3,DC41->DC3,active_existing,0,0,3997,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC41,DC35,DC41->DC35,active_existing,0,0,2033,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC41,DC40,DC41->DC40,active_existing,0,0,264,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC41,DC5,DC41->DC5,active_existing,0,0,6952,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC41,DC81,DC41->DC81,active_existing,0,0,50,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC42,DC10,DC42->DC10,active_existing,790,790,7970,0.09912170639899624,False
new_first_min_changed_plus_2,2023-01-16,DC42,DC12,DC42->DC12,active_existing,0,0,3509,0.0,False
new_first_min_changed_plus_2,2023-01-16,DC42,DC14,DC42->DC14,active_existing,1090,1090,6875,0.15854545454545454,False
new_first_min_changed_plus_2,2023-01-16,DC42,DC17,DC42->DC17,new_opened,0,2872,505833,0.005677763214341492,True
new_first_min_changed_plus_2,2023-01-16,DC42,DC29,DC42->DC29,active_existing,0,0,6,0.0,False
