场地1,场地2,edge,日期,预测货量
DC14,DC43,DC14->DC43,2023-01-17,3
DC14,DC5,DC14->DC5,2023-01-17,21092
DC14,DC61,DC14->DC61,2023-01-17,3
DC14,DC62,DC14->DC62,2023-01-17,27776
DC14,DC64,DC14->DC64,2023-01-17,4
DC14,DC65,DC14->DC65,2023-01-17,5
DC14,DC67,DC14->DC67,2023-01-17,2
DC14,DC70,DC14->DC70,2023-01-17,768
DC14,DC76,DC14->DC76,2023-01-17,2
DC14,DC78,DC14->DC78,2023-01-17,3
DC14,DC8,DC14->DC8,2023-01-17,147499
DC14,DC81,DC14->DC81,2023-01-17,53
DC14,DC9,DC14->DC9,2023-01-17,310
DC15,DC10,DC15->DC10,2023-01-17,6907
DC15,DC12,DC15->DC12,2023-01-17,41
DC15,DC13,DC15->DC13,2023-01-17,2
DC15,DC14,DC15->DC14,2023-01-17,5192
DC15,DC3,DC15->DC3,2023-01-17,209
DC15,DC32,DC15->DC32,2023-01-17,8
DC15,DC33,DC15->DC33,2023-01-17,5
DC15,DC34,DC15->DC34,2023-01-17,4
DC15,DC35,DC15->DC35,2023-01-17,67
DC15,DC4,DC15->DC4,2023-01-17,2085
DC15,DC40,DC15->DC40,2023-01-17,22
DC15,DC5,DC15->DC5,2023-01-17,3438
DC15,DC62,DC15->DC62,2023-01-17,5789
DC15,DC64,DC15->DC64,2023-01-17,4
DC15,DC65,DC15->DC65,2023-01-17,7
DC15,DC70,DC15->DC70,2023-01-17,71
DC15,DC8,DC15->DC8,2023-01-17,18830
DC15,DC81,DC15->DC81,2023-01-17,4
DC15,DC9,DC15->DC9,2023-01-17,403
DC16,DC10,DC16->DC10,2023-01-17,305
DC16,DC14,DC16->DC14,2023-01-17,394
DC16,DC35,DC16->DC35,2023-01-17,564
DC16,DC4,DC16->DC4,2023-01-17,332
DC16,DC5,DC16->DC5,2023-01-17,211
DC16,DC62,DC16->DC62,2023-01-17,2
DC16,DC70,DC16->DC70,2023-01-17,94
DC16,DC8,DC16->DC8,2023-01-17,8
DC17,DC10,DC17->DC10,2023-01-17,15628
DC17,DC12,DC17->DC12,2023-01-17,215
DC17,DC14,DC17->DC14,2023-01-17,13120
DC17,DC20,DC17->DC20,2023-01-17,1
DC17,DC29,DC17->DC29,2023-01-17,4
DC17,DC3,DC17->DC3,2023-01-17,360
DC17,DC32,DC17->DC32,2023-01-17,4
DC17,DC34,DC17->DC34,2023-01-17,4
DC17,DC35,DC17->DC35,2023-01-17,415
DC17,DC4,DC17->DC4,2023-01-17,41169
DC17,DC40,DC17->DC40,2023-01-17,90
DC17,DC5,DC17->DC5,2023-01-17,10863
DC17,DC61,DC17->DC61,2023-01-17,2
DC17,DC62,DC17->DC62,2023-01-17,19089
DC17,DC64,DC17->DC64,2023-01-17,4
DC17,DC65,DC17->DC65,2023-01-17,2
DC17,DC70,DC17->DC70,2023-01-17,273
DC17,DC8,DC17->DC8,2023-01-17,335
DC17,DC81,DC17->DC81,2023-01-17,21
DC17,DC9,DC17->DC9,2023-01-17,14
DC18,DC10,DC18->DC10,2023-01-17,448
DC18,DC14,DC18->DC14,2023-01-17,769
DC18,DC23,DC18->DC23,2023-01-17,5
DC18,DC4,DC18->DC4,2023-01-17,2951
DC18,DC62,DC18->DC62,2023-01-17,391
DC18,DC8,DC18->DC8,2023-01-17,23
DC19,DC10,DC19->DC10,2023-01-17,13366
DC19,DC12,DC19->DC12,2023-01-17,441
DC19,DC14,DC19->DC14,2023-01-17,11797
DC19,DC20,DC19->DC20,2023-01-17,2
DC19,DC3,DC19->DC3,2023-01-17,376
DC19,DC32,DC19->DC32,2023-01-17,99
DC19,DC34,DC19->DC34,2023-01-17,3
DC19,DC35,DC19->DC35,2023-01-17,1505
DC19,DC36,DC19->DC36,2023-01-17,3
DC19,DC4,DC19->DC4,2023-01-17,40126
DC19,DC40,DC19->DC40,2023-01-17,585
DC19,DC5,DC19->DC5,2023-01-17,6474
DC19,DC62,DC19->DC62,2023-01-17,12878
DC19,DC64,DC19->DC64,2023-01-17,3
DC19,DC65,DC19->DC65,2023-01-17,78
DC19,DC70,DC19->DC70,2023-01-17,1307
DC19,DC8,DC19->DC8,2023-01-17,309
DC19,DC81,DC19->DC81,2023-01-17,204
DC19,DC9,DC19->DC9,2023-01-17,16
DC2,DC10,DC2->DC10,2023-01-17,3
DC2,DC14,DC2->DC14,2023-01-17,4
DC2,DC3,DC2->DC3,2023-01-17,3
DC2,DC4,DC2->DC4,2023-01-17,7
DC2,DC5,DC2->DC5,2023-01-17,3
DC2,DC62,DC2->DC62,2023-01-17,4
DC2,DC8,DC2->DC8,2023-01-17,4
DC2,DC9,DC2->DC9,2023-01-17,4
DC20,DC10,DC20->DC10,2023-01-17,12283
DC20,DC12,DC20->DC12,2023-01-17,51
DC20,DC14,DC20->DC14,2023-01-17,9798
DC20,DC3,DC20->DC3,2023-01-17,300
DC20,DC32,DC20->DC32,2023-01-17,9
DC20,DC33,DC20->DC33,2023-01-17,3
DC20,DC34,DC20->DC34,2023-01-17,3
DC20,DC35,DC20->DC35,2023-01-17,310
DC20,DC4,DC20->DC4,2023-01-17,26587
DC20,DC40,DC20->DC40,2023-01-17,39
DC20,DC5,DC20->DC5,2023-01-17,5223
DC20,DC62,DC20->DC62,2023-01-17,10386
DC20,DC64,DC20->DC64,2023-01-17,2
DC20,DC65,DC20->DC65,2023-01-17,2
DC20,DC70,DC20->DC70,2023-01-17,218
DC20,DC76,DC20->DC76,2023-01-17,3
DC20,DC8,DC20->DC8,2023-01-17,337
DC20,DC81,DC20->DC81,2023-01-17,9
DC20,DC9,DC20->DC9,2023-01-17,22
DC21,DC10,DC21->DC10,2023-01-17,6733
DC21,DC12,DC21->DC12,2023-01-17,145
DC21,DC14,DC21->DC14,2023-01-17,1573
DC21,DC20,DC21->DC20,2023-01-17,3
DC21,DC3,DC21->DC3,2023-01-17,352
DC21,DC32,DC21->DC32,2023-01-17,4
DC21,DC33,DC21->DC33,2023-01-17,3
DC21,DC34,DC21->DC34,2023-01-17,3
DC21,DC35,DC21->DC35,2023-01-17,77
DC21,DC4,DC21->DC4,2023-01-17,10197
DC21,DC40,DC21->DC40,2023-01-17,36
DC21,DC5,DC21->DC5,2023-01-17,1798
DC21,DC62,DC21->DC62,2023-01-17,1791
DC21,DC70,DC21->DC70,2023-01-17,85
DC21,DC76,DC21->DC76,2023-01-17,3
DC21,DC8,DC21->DC8,2023-01-17,80
DC21,DC81,DC21->DC81,2023-01-17,14
DC21,DC9,DC21->DC9,2023-01-17,24
DC22,DC10,DC22->DC10,2023-01-17,13956
DC22,DC12,DC22->DC12,2023-01-17,293
DC22,DC13,DC22->DC13,2023-01-17,1
DC22,DC14,DC22->DC14,2023-01-17,11920
DC22,DC20,DC22->DC20,2023-01-17,2
DC22,DC21,DC22->DC21,2023-01-17,3
DC22,DC3,DC22->DC3,2023-01-17,401
DC22,DC32,DC22->DC32,2023-01-17,188
DC22,DC34,DC22->DC34,2023-01-17,3
DC22,DC35,DC22->DC35,2023-01-17,1719
DC22,DC4,DC22->DC4,2023-01-17,40976
DC22,DC40,DC22->DC40,2023-01-17,701
DC22,DC5,DC22->DC5,2023-01-17,6250
DC22,DC62,DC22->DC62,2023-01-17,12822
DC22,DC64,DC22->DC64,2023-01-17,263
DC22,DC65,DC22->DC65,2023-01-17,194
DC22,DC70,DC22->DC70,2023-01-17,2713
DC22,DC76,DC22->DC76,2023-01-17,3
DC22,DC8,DC22->DC8,2023-01-17,308
DC22,DC81,DC22->DC81,2023-01-17,78
DC22,DC9,DC22->DC9,2023-01-17,10
DC23,DC10,DC23->DC10,2023-01-17,15284
DC23,DC12,DC23->DC12,2023-01-17,913
DC23,DC14,DC23->DC14,2023-01-17,11579
DC23,DC18,DC23->DC18,2023-01-17,3
DC23,DC20,DC23->DC20,2023-01-17,1
DC23,DC29,DC23->DC29,2023-01-17,3
DC23,DC3,DC23->DC3,2023-01-17,390
DC23,DC32,DC23->DC32,2023-01-17,128
DC23,DC34,DC23->DC34,2023-01-17,3
DC23,DC35,DC23->DC35,2023-01-17,3505
DC23,DC36,DC23->DC36,2023-01-17,2
DC23,DC4,DC23->DC4,2023-01-17,46301
DC23,DC40,DC23->DC40,2023-01-17,455
DC23,DC5,DC23->DC5,2023-01-17,6968
DC23,DC6,DC23->DC6,2023-01-17,3
DC23,DC62,DC23->DC62,2023-01-17,13154
DC23,DC64,DC23->DC64,2023-01-17,296
DC23,DC65,DC23->DC65,2023-01-17,172
DC23,DC70,DC23->DC70,2023-01-17,5457
DC23,DC8,DC23->DC8,2023-01-17,330
DC23,DC81,DC23->DC81,2023-01-17,146
DC23,DC9,DC23->DC9,2023-01-17,25
DC24,DC10,DC24->DC10,2023-01-17,3
DC24,DC14,DC24->DC14,2023-01-17,3
DC24,DC3,DC24->DC3,2023-01-17,3
DC24,DC4,DC24->DC4,2023-01-17,3
DC24,DC5,DC24->DC5,2023-01-17,3
DC24,DC62,DC24->DC62,2023-01-17,4
DC24,DC8,DC24->DC8,2023-01-17,4
DC24,DC9,DC24->DC9,2023-01-17,4
DC25,DC10,DC25->DC10,2023-01-17,14326
DC25,DC12,DC25->DC12,2023-01-17,169
DC25,DC14,DC25->DC14,2023-01-17,10380
DC25,DC3,DC25->DC3,2023-01-17,403
DC25,DC32,DC25->DC32,2023-01-17,14
DC25,DC33,DC25->DC33,2023-01-17,2
DC25,DC34,DC25->DC34,2023-01-17,13
DC25,DC35,DC25->DC35,2023-01-17,394
DC25,DC4,DC25->DC4,2023-01-17,336
DC25,DC40,DC25->DC40,2023-01-17,139
DC25,DC5,DC25->DC5,2023-01-17,5433
DC25,DC62,DC25->DC62,2023-01-17,12402
DC25,DC64,DC25->DC64,2023-01-17,782
DC25,DC65,DC25->DC65,2023-01-17,695
DC25,DC70,DC25->DC70,2023-01-17,236
DC25,DC76,DC25->DC76,2023-01-17,12
DC25,DC8,DC25->DC8,2023-01-17,26276
DC25,DC81,DC25->DC81,2023-01-17,14
DC25,DC9,DC25->DC9,2023-01-17,893
DC26,DC10,DC26->DC10,2023-01-17,3122
DC26,DC12,DC26->DC12,2023-01-17,17
DC26,DC14,DC26->DC14,2023-01-17,2559
DC26,DC3,DC26->DC3,2023-01-17,115
DC26,DC32,DC26->DC32,2023-01-17,5
DC26,DC34,DC26->DC34,2023-01-17,2
DC26,DC35,DC26->DC35,2023-01-17,144
DC26,DC4,DC26->DC4,2023-01-17,1584
DC26,DC40,DC26->DC40,2023-01-17,86
DC26,DC5,DC26->DC5,2023-01-17,1251
DC26,DC62,DC26->DC62,2023-01-17,3140
DC26,DC64,DC26->DC64,2023-01-17,129
DC26,DC65,DC26->DC65,2023-01-17,130
DC26,DC70,DC26->DC70,2023-01-17,177
DC26,DC8,DC26->DC8,2023-01-17,6631
DC26,DC81,DC26->DC81,2023-01-17,5
DC26,DC9,DC26->DC9,2023-01-17,388
DC27,DC10,DC27->DC10,2023-01-17,5736
DC27,DC14,DC27->DC14,2023-01-17,5217
DC27,DC3,DC27->DC3,2023-01-17,8
DC27,DC32,DC27->DC32,2023-01-17,97
DC27,DC34,DC27->DC34,2023-01-17,5
DC27,DC35,DC27->DC35,2023-01-17,154
DC27,DC4,DC27->DC4,2023-01-17,56
DC27,DC40,DC27->DC40,2023-01-17,199
DC27,DC5,DC27->DC5,2023-01-17,3005
DC27,DC62,DC27->DC62,2023-01-17,4983
DC27,DC64,DC27->DC64,2023-01-17,86
DC27,DC65,DC27->DC65,2023-01-17,208
DC27,DC70,DC27->DC70,2023-01-17,322
DC27,DC8,DC27->DC8,2023-01-17,21487
DC27,DC9,DC27->DC9,2023-01-17,5
DC28,DC10,DC28->DC10,2023-01-17,5190
DC28,DC12,DC28->DC12,2023-01-17,46
DC28,DC14,DC28->DC14,2023-01-17,3157
DC28,DC20,DC28->DC20,2023-01-17,2
DC28,DC23,DC28->DC23,2023-01-17,4
DC28,DC3,DC28->DC3,2023-01-17,122
DC28,DC32,DC28->DC32,2023-01-17,13
DC28,DC34,DC28->DC34,2023-01-17,4
DC28,DC35,DC28->DC35,2023-01-17,81
DC28,DC4,DC28->DC4,2023-01-17,18460
DC28,DC40,DC28->DC40,2023-01-17,19
DC28,DC5,DC28->DC5,2023-01-17,2273
DC28,DC62,DC28->DC62,2023-01-17,3445
DC28,DC64,DC28->DC64,2023-01-17,32
DC28,DC65,DC28->DC65,2023-01-17,39
DC28,DC70,DC28->DC70,2023-01-17,82
DC28,DC8,DC28->DC8,2023-01-17,260
DC28,DC81,DC28->DC81,2023-01-17,14
DC28,DC9,DC28->DC9,2023-01-17,22
DC29,DC36,DC29->DC36,2023-01-17,1
DC29,DC9,DC29->DC9,2023-01-17,1
DC3,DC10,DC3->DC10,2023-01-17,13
DC3,DC12,DC3->DC12,2023-01-17,53
DC3,DC14,DC3->DC14,2023-01-17,11
DC3,DC19,DC3->DC19,2023-01-17,2
DC3,DC21,DC3->DC21,2023-01-17,3
DC3,DC22,DC3->DC22,2023-01-17,3
DC3,DC23,DC3->DC23,2023-01-17,3
DC3,DC28,DC3->DC28,2023-01-17,2
DC3,DC30,DC3->DC30,2023-01-17,1
DC3,DC35,DC3->DC35,2023-01-17,3
DC3,DC36,DC3->DC36,2023-01-17,3
DC3,DC38,DC3->DC38,2023-01-17,3
DC3,DC4,DC3->DC4,2023-01-17,5
DC3,DC40,DC3->DC40,2023-01-17,8
DC3,DC5,DC3->DC5,2023-01-17,12
DC3,DC8,DC3->DC8,2023-01-17,3
DC3,DC9,DC3->DC9,2023-01-17,5
DC30,DC10,DC30->DC10,2023-01-17,3491
DC30,DC12,DC30->DC12,2023-01-17,80
DC30,DC14,DC30->DC14,2023-01-17,2957
DC30,DC23,DC30->DC23,2023-01-17,4
DC30,DC3,DC30->DC3,2023-01-17,77
DC30,DC32,DC30->DC32,2023-01-17,5
DC30,DC34,DC30->DC34,2023-01-17,4
DC30,DC35,DC30->DC35,2023-01-17,153
DC30,DC4,DC30->DC4,2023-01-17,10577
DC30,DC40,DC30->DC40,2023-01-17,30
DC30,DC5,DC30->DC5,2023-01-17,1395
DC30,DC62,DC30->DC62,2023-01-17,3156
DC30,DC64,DC30->DC64,2023-01-17,167
DC30,DC65,DC30->DC65,2023-01-17,77
DC30,DC67,DC30->DC67,2023-01-17,1
DC30,DC70,DC30->DC70,2023-01-17,214
DC30,DC8,DC30->DC8,2023-01-17,62
DC30,DC81,DC30->DC81,2023-01-17,38
DC30,DC9,DC30->DC9,2023-01-17,23
DC31,DC10,DC31->DC10,2023-01-17,713
DC31,DC12,DC31->DC12,2023-01-17,82
DC31,DC14,DC31->DC14,2023-01-17,747
DC31,DC3,DC31->DC3,2023-01-17,35
DC31,DC32,DC31->DC32,2023-01-17,6
DC31,DC34,DC31->DC34,2023-01-17,2
DC31,DC35,DC31->DC35,2023-01-17,82
DC31,DC37,DC31->DC37,2023-01-17,4
DC31,DC4,DC31->DC4,2023-01-17,3259
DC31,DC40,DC31->DC40,2023-01-17,53
DC31,DC5,DC31->DC5,2023-01-17,188
DC31,DC62,DC31->DC62,2023-01-17,786
DC31,DC64,DC31->DC64,2023-01-17,74
DC31,DC65,DC31->DC65,2023-01-17,21
DC31,DC70,DC31->DC70,2023-01-17,153
DC31,DC76,DC31->DC76,2023-01-17,3
DC31,DC8,DC31->DC8,2023-01-17,38
DC31,DC9,DC31->DC9,2023-01-17,33
DC32,DC10,DC32->DC10,2023-01-17,3
DC32,DC12,DC32->DC12,2023-01-17,3
DC32,DC14,DC32->DC14,2023-01-17,3
DC32,DC35,DC32->DC35,2023-01-17,4
DC32,DC40,DC32->DC40,2023-01-17,51
DC32,DC70,DC32->DC70,2023-01-17,3
DC33,DC10,DC33->DC10,2023-01-17,4
DC33,DC14,DC33->DC14,2023-01-17,7
DC33,DC3,DC33->DC3,2023-01-17,5
DC33,DC4,DC33->DC4,2023-01-17,9
DC33,DC5,DC33->DC5,2023-01-17,4
DC33,DC62,DC33->DC62,2023-01-17,4
DC33,DC65,DC33->DC65,2023-01-17,1
DC33,DC8,DC33->DC8,2023-01-17,7
DC33,DC9,DC33->DC9,2023-01-17,38
DC34,DC10,DC34->DC10,2023-01-17,110
DC34,DC12,DC34->DC12,2023-01-17,248
DC34,DC14,DC34->DC14,2023-01-17,75
DC34,DC3,DC34->DC3,2023-01-17,8
DC34,DC30,DC34->DC30,2023-01-17,1
DC34,DC32,DC34->DC32,2023-01-17,6
DC34,DC35,DC34->DC35,2023-01-17,667
DC34,DC4,DC34->DC4,2023-01-17,12
DC34,DC40,DC34->DC40,2023-01-17,94
DC34,DC5,DC34->DC5,2023-01-17,16
DC34,DC62,DC34->DC62,2023-01-17,83
DC34,DC64,DC34->DC64,2023-01-17,2
DC34,DC67,DC34->DC67,2023-01-17,3
DC34,DC70,DC34->DC70,2023-01-17,1396
DC34,DC8,DC34->DC8,2023-01-17,300
DC34,DC9,DC34->DC9,2023-01-17,38
DC35,DC10,DC35->DC10,2023-01-17,4
DC35,DC12,DC35->DC12,2023-01-17,37
DC35,DC14,DC35->DC14,2023-01-17,4
DC35,DC17,DC35->DC17,2023-01-17,3
DC35,DC23,DC35->DC23,2023-01-17,4
DC35,DC3,DC35->DC3,2023-01-17,4
DC35,DC30,DC35->DC30,2023-01-17,3
DC35,DC32,DC35->DC32,2023-01-17,24
DC35,DC34,DC35->DC34,2023-01-17,3
DC35,DC36,DC35->DC36,2023-01-17,1
DC35,DC4,DC35->DC4,2023-01-17,4
DC35,DC40,DC35->DC40,2023-01-17,33
DC35,DC5,DC35->DC5,2023-01-17,4
DC35,DC62,DC35->DC62,2023-01-17,4
DC35,DC67,DC35->DC67,2023-01-17,3
DC35,DC70,DC35->DC70,2023-01-17,230
DC35,DC8,DC35->DC8,2023-01-17,6
DC35,DC9,DC35->DC9,2023-01-17,4
DC36,DC10,DC36->DC10,2023-01-17,23135
DC36,DC12,DC36->DC12,2023-01-17,76
DC36,DC14,DC36->DC14,2023-01-17,13033
DC36,DC20,DC36->DC20,2023-01-17,3
DC36,DC23,DC36->DC23,2023-01-17,2
DC36,DC29,DC36->DC29,2023-01-17,4
DC36,DC3,DC36->DC3,2023-01-17,377
DC36,DC32,DC36->DC32,2023-01-17,105
DC36,DC33,DC36->DC33,2023-01-17,3
DC36,DC34,DC36->DC34,2023-01-17,3
DC36,DC35,DC36->DC35,2023-01-17,1211
DC36,DC4,DC36->DC4,2023-01-17,47167
DC36,DC40,DC36->DC40,2023-01-17,182
DC36,DC5,DC36->DC5,2023-01-17,9293
DC36,DC62,DC36->DC62,2023-01-17,21489
DC36,DC64,DC36->DC64,2023-01-17,293
DC36,DC65,DC36->DC65,2023-01-17,274
DC36,DC70,DC36->DC70,2023-01-17,1182
DC36,DC8,DC36->DC8,2023-01-17,468
DC36,DC81,DC36->DC81,2023-01-17,99
DC36,DC9,DC36->DC9,2023-01-17,6
DC37,DC10,DC37->DC10,2023-01-17,51
DC37,DC14,DC37->DC14,2023-01-17,38
DC37,DC3,DC37->DC3,2023-01-17,30
DC37,DC4,DC37->DC4,2023-01-17,95
DC37,DC5,DC37->DC5,2023-01-17,36
DC37,DC54,DC37->DC54,2023-01-17,3
DC37,DC62,DC37->DC62,2023-01-17,4
DC37,DC8,DC37->DC8,2023-01-17,4
DC37,DC9,DC37->DC9,2023-01-17,11
DC38,DC10,DC38->DC10,2023-01-17,6288
DC38,DC12,DC38->DC12,2023-01-17,82
DC38,DC14,DC38->DC14,2023-01-17,5264
DC38,DC22,DC38->DC22,2023-01-17,1
DC38,DC3,DC38->DC3,2023-01-17,208
DC38,DC32,DC38->DC32,2023-01-17,184
DC38,DC34,DC38->DC34,2023-01-17,4
DC38,DC35,DC38->DC35,2023-01-17,1287
DC38,DC4,DC38->DC4,2023-01-17,21214
DC38,DC40,DC38->DC40,2023-01-17,360
DC38,DC5,DC38->DC5,2023-01-17,3240
DC38,DC62,DC38->DC62,2023-01-17,5415
DC38,DC64,DC38->DC64,2023-01-17,173
DC38,DC65,DC38->DC65,2023-01-17,133
DC38,DC70,DC38->DC70,2023-01-17,2491
DC38,DC8,DC38->DC8,2023-01-17,163
DC38,DC81,DC38->DC81,2023-01-17,99
DC38,DC9,DC38->DC9,2023-01-17,37
DC39,DC10,DC39->DC10,2023-01-17,3
DC39,DC14,DC39->DC14,2023-01-17,3
DC39,DC4,DC39->DC4,2023-01-17,3
DC39,DC5,DC39->DC5,2023-01-17,3
DC39,DC8,DC39->DC8,2023-01-17,3
DC39,DC9,DC39->DC9,2023-01-17,3
DC4,DC10,DC4->DC10,2023-01-17,645
DC4,DC14,DC4->DC14,2023-01-17,346
DC4,DC17,DC4->DC17,2023-01-17,3
DC4,DC19,DC4->DC19,2023-01-17,3
DC4,DC20,DC4->DC20,2023-01-17,3
DC4,DC21,DC4->DC21,2023-01-17,6
DC4,DC22,DC4->DC22,2023-01-17,3
DC4,DC23,DC4->DC23,2023-01-17,155
DC4,DC3,DC4->DC3,2023-01-17,93
DC4,DC30,DC4->DC30,2023-01-17,4
DC4,DC34,DC4->DC34,2023-01-17,3
DC4,DC35,DC4->DC35,2023-01-17,4
DC4,DC36,DC4->DC36,2023-01-17,3
DC4,DC38,DC4->DC38,2023-01-17,3
DC4,DC40,DC4->DC40,2023-01-17,2
DC4,DC5,DC4->DC5,2023-01-17,208
DC4,DC62,DC4->DC62,2023-01-17,545
DC4,DC64,DC4->DC64,2023-01-17,3
DC4,DC65,DC4->DC65,2023-01-17,1
DC4,DC70,DC4->DC70,2023-01-17,4
DC4,DC8,DC4->DC8,2023-01-17,161
DC4,DC9,DC4->DC9,2023-01-17,3
DC40,DC10,DC40->DC10,2023-01-17,14
DC40,DC12,DC40->DC12,2023-01-17,79
DC40,DC14,DC40->DC14,2023-01-17,20
DC40,DC21,DC40->DC21,2023-01-17,3
DC40,DC22,DC40->DC22,2023-01-17,3
DC40,DC3,DC40->DC3,2023-01-17,11
DC40,DC30,DC40->DC30,2023-01-17,3
DC40,DC32,DC40->DC32,2023-01-17,16
DC40,DC34,DC40->DC34,2023-01-17,2
DC40,DC35,DC40->DC35,2023-01-17,2819
DC40,DC4,DC40->DC4,2023-01-17,34
DC40,DC5,DC40->DC5,2023-01-17,8
DC40,DC62,DC40->DC62,2023-01-17,18
DC40,DC67,DC40->DC67,2023-01-17,3
DC40,DC70,DC40->DC70,2023-01-17,4249
DC40,DC8,DC40->DC8,2023-01-17,15
DC40,DC9,DC40->DC9,2023-01-17,28
DC41,DC10,DC41->DC10,2023-01-17,9
DC41,DC12,DC41->DC12,2023-01-17,37
DC41,DC14,DC41->DC14,2023-01-17,42
DC41,DC29,DC41->DC29,2023-01-17,4
DC41,DC3,DC41->DC3,2023-01-17,47
DC41,DC35,DC41->DC35,2023-01-17,92
DC41,DC40,DC41->DC40,2023-01-17,4
DC41,DC5,DC41->DC5,2023-01-17,55
DC41,DC81,DC41->DC81,2023-01-17,3
DC41,DC9,DC41->DC9,2023-01-17,82
DC42,DC10,DC42->DC10,2023-01-17,1323
DC42,DC12,DC42->DC12,2023-01-17,144
DC42,DC14,DC42->DC14,2023-01-17,1141
DC42,DC29,DC42->DC29,2023-01-17,3
DC42,DC3,DC42->DC3,2023-01-17,44
DC42,DC32,DC42->DC32,2023-01-17,4
DC42,DC34,DC42->DC34,2023-01-17,3
DC42,DC35,DC42->DC35,2023-01-17,101
DC42,DC4,DC42->DC4,2023-01-17,11
DC42,DC40,DC42->DC40,2023-01-17,40
DC42,DC5,DC42->DC5,2023-01-17,665
DC42,DC62,DC42->DC62,2023-01-17,1324
DC42,DC65,DC42->DC65,2023-01-17,5
DC42,DC70,DC42->DC70,2023-01-17,203
DC42,DC8,DC42->DC8,2023-01-17,5063
DC42,DC81,DC42->DC81,2023-01-17,4
DC42,DC9,DC42->DC9,2023-01-17,229
DC43,DC10,DC43->DC10,2023-01-17,2633
DC43,DC12,DC43->DC12,2023-01-17,67
DC43,DC14,DC43->DC14,2023-01-17,2429
DC43,DC29,DC43->DC29,2023-01-17,5
DC43,DC3,DC43->DC3,2023-01-17,79
DC43,DC34,DC43->DC34,2023-01-17,2
DC43,DC35,DC43->DC35,2023-01-17,54
DC43,DC4,DC43->DC4,2023-01-17,18
DC43,DC40,DC43->DC40,2023-01-17,12
DC43,DC45,DC43->DC45,2023-01-17,4
DC43,DC5,DC43->DC5,2023-01-17,874
DC43,DC62,DC43->DC62,2023-01-17,1760
DC43,DC64,DC43->DC64,2023-01-17,8
DC43,DC65,DC43->DC65,2023-01-17,21
DC43,DC70,DC43->DC70,2023-01-17,55
DC43,DC8,DC43->DC8,2023-01-17,5505
DC43,DC9,DC43->DC9,2023-01-17,249
DC44,DC10,DC44->DC10,2023-01-17,6197
DC44,DC12,DC44->DC12,2023-01-17,294
DC44,DC14,DC44->DC14,2023-01-17,5021
DC44,DC29,DC44->DC29,2023-01-17,3
DC44,DC3,DC44->DC3,2023-01-17,306
DC44,DC32,DC44->DC32,2023-01-17,8
DC44,DC34,DC44->DC34,2023-01-17,3
DC44,DC35,DC44->DC35,2023-01-17,1218
DC44,DC4,DC44->DC4,2023-01-17,45
DC44,DC40,DC44->DC40,2023-01-17,203
DC44,DC5,DC44->DC5,2023-01-17,3118
DC44,DC62,DC44->DC62,2023-01-17,5176
DC44,DC64,DC44->DC64,2023-01-17,3
DC44,DC65,DC44->DC65,2023-01-17,14
DC44,DC70,DC44->DC70,2023-01-17,1454
DC44,DC8,DC44->DC8,2023-01-17,21837
DC44,DC81,DC44->DC81,2023-01-17,117
DC44,DC9,DC44->DC9,2023-01-17,828
DC45,DC10,DC45->DC10,2023-01-17,10
DC45,DC12,DC45->DC12,2023-01-17,75
DC45,DC14,DC45->DC14,2023-01-17,70
DC45,DC29,DC45->DC29,2023-01-17,3
DC45,DC3,DC45->DC3,2023-01-17,44
DC45,DC35,DC45->DC35,2023-01-17,148
DC45,DC4,DC45->DC4,2023-01-17,201
DC45,DC5,DC45->DC5,2023-01-17,60
DC45,DC8,DC45->DC8,2023-01-17,167
DC45,DC81,DC45->DC81,2023-01-17,57
DC45,DC9,DC45->DC9,2023-01-17,242
DC46,DC10,DC46->DC10,2023-01-17,2751
DC46,DC12,DC46->DC12,2023-01-17,192
DC46,DC13,DC46->DC13,2023-01-17,4
DC46,DC14,DC46->DC14,2023-01-17,1655
DC46,DC29,DC46->DC29,2023-01-17,5
DC46,DC3,DC46->DC3,2023-01-17,85
DC46,DC32,DC46->DC32,2023-01-17,36
DC46,DC34,DC46->DC34,2023-01-17,4
DC46,DC35,DC46->DC35,2023-01-17,796
DC46,DC4,DC46->DC4,2023-01-17,27
DC46,DC40,DC46->DC40,2023-01-17,88
DC46,DC5,DC46->DC5,2023-01-17,1387
DC46,DC52,DC46->DC52,2023-01-17,4
DC46,DC62,DC46->DC62,2023-01-17,3011
DC46,DC64,DC46->DC64,2023-01-17,4
DC46,DC65,DC46->DC65,2023-01-17,12
DC46,DC70,DC46->DC70,2023-01-17,1738
DC46,DC8,DC46->DC8,2023-01-17,7172
DC46,DC81,DC46->DC81,2023-01-17,196
DC46,DC9,DC46->DC9,2023-01-17,373
DC47,DC10,DC47->DC10,2023-01-17,3754
DC47,DC12,DC47->DC12,2023-01-17,327
DC47,DC14,DC47->DC14,2023-01-17,2939
DC47,DC29,DC47->DC29,2023-01-17,11
DC47,DC3,DC47->DC3,2023-01-17,166
DC47,DC34,DC47->DC34,2023-01-17,2
DC47,DC35,DC47->DC35,2023-01-17,1106
DC47,DC4,DC47->DC4,2023-01-17,27
DC47,DC40,DC47->DC40,2023-01-17,506
DC47,DC5,DC47->DC5,2023-01-17,2530
DC47,DC62,DC47->DC62,2023-01-17,3097
DC47,DC64,DC47->DC64,2023-01-17,6
