场地1,场地2,edge,日期,预测货量
DC60,DC34,DC60->DC34,2023-01-19,0
DC60,DC35,DC60->DC35,2023-01-19,134
DC60,DC4,DC60->DC4,2023-01-19,15
DC60,DC40,DC60->DC40,2023-01-19,0
DC60,DC5,DC60->DC5,2023-01-19,724
DC60,DC62,DC60->DC62,2023-01-19,2688
DC60,DC64,DC60->DC64,2023-01-19,0
DC60,DC70,DC60->DC70,2023-01-19,137
DC60,DC8,DC60->DC8,2023-01-19,5579
DC61,DC10,DC61->DC10,2023-01-19,0
DC61,DC14,DC61->DC14,2023-01-19,0
DC61,DC3,DC61->DC3,2023-01-19,0
DC61,DC4,DC61->DC4,2023-01-19,0
DC61,DC5,DC61->DC5,2023-01-19,0
DC62,DC10,DC62->DC10,2023-01-19,11782
DC62,DC14,DC62->DC14,2023-01-19,11004
DC62,DC15,DC62->DC15,2023-01-19,0
DC62,DC17,DC62->DC17,2023-01-19,0
DC62,DC20,DC62->DC20,2023-01-19,0
DC62,DC21,DC62->DC21,2023-01-19,0
DC62,DC22,DC62->DC22,2023-01-19,0
DC62,DC23,DC62->DC23,2023-01-19,0
DC62,DC3,DC62->DC3,2023-01-19,2
DC62,DC30,DC62->DC30,2023-01-19,0
DC62,DC32,DC62->DC32,2023-01-19,0
DC62,DC33,DC62->DC33,2023-01-19,0
DC62,DC34,DC62->DC34,2023-01-19,0
DC62,DC35,DC62->DC35,2023-01-19,39
DC62,DC38,DC62->DC38,2023-01-19,0
DC62,DC4,DC62->DC4,2023-01-19,142
DC62,DC40,DC62->DC40,2023-01-19,0
DC62,DC5,DC62->DC5,2023-01-19,4315
DC62,DC50,DC62->DC50,2023-01-19,0
DC62,DC64,DC62->DC64,2023-01-19,0
DC62,DC65,DC62->DC65,2023-01-19,0
DC62,DC70,DC62->DC70,2023-01-19,20
DC62,DC73,DC62->DC73,2023-01-19,0
DC62,DC76,DC62->DC76,2023-01-19,0
DC62,DC8,DC62->DC8,2023-01-19,27181
DC62,DC9,DC62->DC9,2023-01-19,0
DC63,DC10,DC63->DC10,2023-01-19,0
DC63,DC14,DC63->DC14,2023-01-19,0
DC63,DC8,DC63->DC8,2023-01-19,0
DC64,DC10,DC64->DC10,2023-01-19,0
DC64,DC14,DC64->DC14,2023-01-19,0
DC64,DC30,DC64->DC30,2023-01-19,0
DC64,DC4,DC64->DC4,2023-01-19,0
DC64,DC5,DC64->DC5,2023-01-19,0
DC64,DC62,DC64->DC62,2023-01-19,0
DC64,DC8,DC64->DC8,2023-01-19,0
DC65,DC10,DC65->DC10,2023-01-19,0
DC65,DC14,DC65->DC14,2023-01-19,0
DC65,DC4,DC65->DC4,2023-01-19,0
DC65,DC43,DC65->DC43,2023-01-19,0
DC65,DC5,DC65->DC5,2023-01-19,0
DC65,DC62,DC65->DC62,2023-01-19,0
DC65,DC8,DC65->DC8,2023-01-19,0
DC66,DC10,DC66->DC10,2023-01-19,0
DC66,DC14,DC66->DC14,2023-01-19,0
DC66,DC3,DC66->DC3,2023-01-19,0
DC66,DC4,DC66->DC4,2023-01-19,0
DC66,DC5,DC66->DC5,2023-01-19,0
DC66,DC8,DC66->DC8,2023-01-19,0
DC66,DC9,DC66->DC9,2023-01-19,0
DC67,DC10,DC67->DC10,2023-01-19,0
DC67,DC12,DC67->DC12,2023-01-19,0
DC67,DC14,DC67->DC14,2023-01-19,0
DC67,DC3,DC67->DC3,2023-01-19,0
DC67,DC32,DC67->DC32,2023-01-19,0
DC67,DC34,DC67->DC34,2023-01-19,0
DC67,DC35,DC67->DC35,2023-01-19,0
DC67,DC40,DC67->DC40,2023-01-19,0
DC67,DC5,DC67->DC5,2023-01-19,0
DC67,DC9,DC67->DC9,2023-01-19,0
DC68,DC10,DC68->DC10,2023-01-19,340
DC68,DC14,DC68->DC14,2023-01-19,166
DC68,DC3,DC68->DC3,2023-01-19,0
DC68,DC35,DC68->DC35,2023-01-19,0
DC68,DC4,DC68->DC4,2023-01-19,3
DC68,DC40,DC68->DC40,2023-01-19,0
DC68,DC5,DC68->DC5,2023-01-19,86
DC68,DC62,DC68->DC62,2023-01-19,224
DC68,DC64,DC68->DC64,2023-01-19,0
DC68,DC65,DC68->DC65,2023-01-19,0
DC68,DC70,DC68->DC70,2023-01-19,0
DC68,DC8,DC68->DC8,2023-01-19,1567
DC69,DC10,DC69->DC10,2023-01-19,372
DC69,DC14,DC69->DC14,2023-01-19,435
DC69,DC3,DC69->DC3,2023-01-19,0
DC69,DC4,DC69->DC4,2023-01-19,0
DC69,DC5,DC69->DC5,2023-01-19,9
DC69,DC62,DC69->DC62,2023-01-19,34
DC69,DC8,DC69->DC8,2023-01-19,36
DC7,DC10,DC7->DC10,2023-01-19,691
DC7,DC12,DC7->DC12,2023-01-19,0
DC7,DC14,DC7->DC14,2023-01-19,708
DC7,DC3,DC7->DC3,2023-01-19,0
DC7,DC34,DC7->DC34,2023-01-19,0
DC7,DC35,DC7->DC35,2023-01-19,0
DC7,DC4,DC7->DC4,2023-01-19,0
DC7,DC40,DC7->DC40,2023-01-19,0
DC7,DC5,DC7->DC5,2023-01-19,140
DC7,DC62,DC7->DC62,2023-01-19,652
DC7,DC65,DC7->DC65,2023-01-19,0
DC7,DC70,DC7->DC70,2023-01-19,0
DC7,DC8,DC7->DC8,2023-01-19,1239
DC7,DC9,DC7->DC9,2023-01-19,0
DC70,DC10,DC70->DC10,2023-01-19,0
DC70,DC14,DC70->DC14,2023-01-19,0
DC70,DC3,DC70->DC3,2023-01-19,0
DC70,DC32,DC70->DC32,2023-01-19,0
DC70,DC34,DC70->DC34,2023-01-19,0
DC70,DC35,DC70->DC35,2023-01-19,10
DC70,DC38,DC70->DC38,2023-01-19,0
DC70,DC4,DC70->DC4,2023-01-19,0
DC70,DC40,DC70->DC40,2023-01-19,0
DC70,DC5,DC70->DC5,2023-01-19,0
DC70,DC62,DC70->DC62,2023-01-19,0
DC70,DC8,DC70->DC8,2023-01-19,0
DC71,DC10,DC71->DC10,2023-01-19,155
DC71,DC12,DC71->DC12,2023-01-19,0
DC71,DC14,DC71->DC14,2023-01-19,93
DC71,DC3,DC71->DC3,2023-01-19,0
DC71,DC35,DC71->DC35,2023-01-19,0
DC71,DC4,DC71->DC4,2023-01-19,617
DC71,DC40,DC71->DC40,2023-01-19,0
DC71,DC5,DC71->DC5,2023-01-19,53
DC71,DC62,DC71->DC62,2023-01-19,133
DC71,DC70,DC71->DC70,2023-01-19,0
DC71,DC8,DC71->DC8,2023-01-19,3
DC71,DC9,DC71->DC9,2023-01-19,0
DC72,DC10,DC72->DC10,2023-01-19,0
DC72,DC14,DC72->DC14,2023-01-19,0
DC72,DC3,DC72->DC3,2023-01-19,0
DC72,DC35,DC72->DC35,2023-01-19,0
DC72,DC4,DC72->DC4,2023-01-19,0
DC72,DC5,DC72->DC5,2023-01-19,0
DC72,DC62,DC72->DC62,2023-01-19,0
DC72,DC8,DC72->DC8,2023-01-19,0
DC72,DC9,DC72->DC9,2023-01-19,0
DC73,DC10,DC73->DC10,2023-01-19,8742
DC73,DC12,DC73->DC12,2023-01-19,0
DC73,DC14,DC73->DC14,2023-01-19,4369
DC73,DC20,DC73->DC20,2023-01-19,0
DC73,DC3,DC73->DC3,2023-01-19,0
DC73,DC34,DC73->DC34,2023-01-19,0
DC73,DC35,DC73->DC35,2023-01-19,0
DC73,DC4,DC73->DC4,2023-01-19,18675
DC73,DC40,DC73->DC40,2023-01-19,0
DC73,DC5,DC73->DC5,2023-01-19,2790
DC73,DC62,DC73->DC62,2023-01-19,4066
DC73,DC64,DC73->DC64,2023-01-19,0
DC73,DC70,DC73->DC70,2023-01-19,0
DC73,DC8,DC73->DC8,2023-01-19,607
DC73,DC9,DC73->DC9,2023-01-19,0
DC74,DC10,DC74->DC10,2023-01-19,0
DC74,DC14,DC74->DC14,2023-01-19,0
DC74,DC3,DC74->DC3,2023-01-19,0
DC74,DC4,DC74->DC4,2023-01-19,0
DC74,DC5,DC74->DC5,2023-01-19,0
DC74,DC8,DC74->DC8,2023-01-19,0
DC74,DC9,DC74->DC9,2023-01-19,0
DC75,DC35,DC75->DC35,2023-01-19,0
DC76,DC10,DC76->DC10,2023-01-19,0
DC76,DC14,DC76->DC14,2023-01-19,0
DC76,DC3,DC76->DC3,2023-01-19,0
DC76,DC4,DC76->DC4,2023-01-19,0
DC76,DC5,DC76->DC5,2023-01-19,0
DC76,DC62,DC76->DC62,2023-01-19,0
DC76,DC8,DC76->DC8,2023-01-19,0
DC77,DC6,DC77->DC6,2023-01-19,0
DC8,DC10,DC8->DC10,2023-01-19,21222
DC8,DC13,DC8->DC13,2023-01-19,0
DC8,DC14,DC8->DC14,2023-01-19,10722
DC8,DC15,DC8->DC15,2023-01-19,0
DC8,DC25,DC8->DC25,2023-01-19,0
DC8,DC27,DC8->DC27,2023-01-19,0
DC8,DC3,DC8->DC3,2023-01-19,7
DC8,DC32,DC8->DC32,2023-01-19,0
DC8,DC33,DC8->DC33,2023-01-19,0
DC8,DC34,DC8->DC34,2023-01-19,0
DC8,DC35,DC8->DC35,2023-01-19,66
DC8,DC38,DC8->DC38,2023-01-19,0
DC8,DC4,DC8->DC4,2023-01-19,656
DC8,DC40,DC8->DC40,2023-01-19,0
DC8,DC43,DC8->DC43,2023-01-19,0
DC8,DC44,DC8->DC44,2023-01-19,0
DC8,DC5,DC8->DC5,2023-01-19,7048
DC8,DC59,DC8->DC59,2023-01-19,0
DC8,DC62,DC8->DC62,2023-01-19,12282
DC8,DC64,DC8->DC64,2023-01-19,0
DC8,DC65,DC8->DC65,2023-01-19,0
DC8,DC70,DC8->DC70,2023-01-19,38
DC8,DC76,DC8->DC76,2023-01-19,0
DC8,DC78,DC8->DC78,2023-01-19,0
DC8,DC9,DC8->DC9,2023-01-19,0
DC9,DC10,DC9->DC10,2023-01-19,0
DC9,DC12,DC9->DC12,2023-01-19,0
DC9,DC13,DC9->DC13,2023-01-19,0
DC9,DC14,DC9->DC14,2023-01-19,0
DC9,DC19,DC9->DC19,2023-01-19,0
DC9,DC21,DC9->DC21,2023-01-19,0
DC9,DC22,DC9->DC22,2023-01-19,0
DC9,DC23,DC9->DC23,2023-01-19,0
DC9,DC25,DC9->DC25,2023-01-19,0
DC9,DC3,DC9->DC3,2023-01-19,0
DC9,DC32,DC9->DC32,2023-01-19,0
DC9,DC34,DC9->DC34,2023-01-19,0
DC9,DC35,DC9->DC35,2023-01-19,0
DC9,DC36,DC9->DC36,2023-01-19,0
DC9,DC4,DC9->DC4,2023-01-19,0
DC9,DC40,DC9->DC40,2023-01-19,0
DC9,DC48,DC9->DC48,2023-01-19,0
DC9,DC5,DC9->DC5,2023-01-19,0
DC9,DC51,DC9->DC51,2023-01-19,0
DC9,DC58,DC9->DC58,2023-01-19,0
DC9,DC62,DC9->DC62,2023-01-19,0
DC9,DC67,DC9->DC67,2023-01-19,0
DC9,DC79,DC9->DC79,2023-01-19,0
DC9,DC8,DC9->DC8,2023-01-19,0
DC1,DC8,DC1->DC8,2023-01-20,0
DC10,DC12,DC10->DC12,2023-01-20,0
DC10,DC13,DC10->DC13,2023-01-20,0
DC10,DC14,DC10->DC14,2023-01-20,8326
DC10,DC17,DC10->DC17,2023-01-20,0
DC10,DC19,DC10->DC19,2023-01-20,0
DC10,DC20,DC10->DC20,2023-01-20,0
DC10,DC21,DC10->DC21,2023-01-20,0
DC10,DC22,DC10->DC22,2023-01-20,0
DC10,DC23,DC10->DC23,2023-01-20,0
DC10,DC25,DC10->DC25,2023-01-20,0
DC10,DC27,DC10->DC27,2023-01-20,0
DC10,DC28,DC10->DC28,2023-01-20,0
DC10,DC3,DC10->DC3,2023-01-20,5
DC10,DC30,DC10->DC30,2023-01-20,0
DC10,DC32,DC10->DC32,2023-01-20,0
DC10,DC33,DC10->DC33,2023-01-20,0
DC10,DC34,DC10->DC34,2023-01-20,0
DC10,DC35,DC10->DC35,2023-01-20,196
DC10,DC36,DC10->DC36,2023-01-20,0
DC10,DC38,DC10->DC38,2023-01-20,0
DC10,DC4,DC10->DC4,2023-01-20,41120
DC10,DC40,DC10->DC40,2023-01-20,0
DC10,DC47,DC10->DC47,2023-01-20,0
DC10,DC5,DC10->DC5,2023-01-20,5263
DC10,DC51,DC10->DC51,2023-01-20,0
DC10,DC59,DC10->DC59,2023-01-20,0
DC10,DC60,DC10->DC60,2023-01-20,0
DC10,DC61,DC10->DC61,2023-01-20,0
DC10,DC62,DC10->DC62,2023-01-20,10469
DC10,DC64,DC10->DC64,2023-01-20,0
DC10,DC65,DC10->DC65,2023-01-20,0
DC10,DC67,DC10->DC67,2023-01-20,0
DC10,DC70,DC10->DC70,2023-01-20,275
DC10,DC73,DC10->DC73,2023-01-20,0
DC10,DC76,DC10->DC76,2023-01-20,0
DC10,DC78,DC10->DC78,2023-01-20,0
DC10,DC8,DC10->DC8,2023-01-20,1233
DC10,DC80,DC10->DC80,2023-01-20,0
DC10,DC9,DC10->DC9,2023-01-20,0
DC11,DC10,DC11->DC10,2023-01-20,0
DC11,DC14,DC11->DC14,2023-01-20,0
DC11,DC22,DC11->DC22,2023-01-20,0
DC11,DC3,DC11->DC3,2023-01-20,0
DC11,DC5,DC11->DC5,2023-01-20,0
DC11,DC9,DC11->DC9,2023-01-20,0
DC12,DC10,DC12->DC10,2023-01-20,0
DC12,DC14,DC12->DC14,2023-01-20,0
DC12,DC23,DC12->DC23,2023-01-20,0
DC12,DC3,DC12->DC3,2023-01-20,0
DC12,DC32,DC12->DC32,2023-01-20,0
DC12,DC35,DC12->DC35,2023-01-20,0
DC12,DC36,DC12->DC36,2023-01-20,0
DC12,DC38,DC12->DC38,2023-01-20,0
DC12,DC40,DC12->DC40,2023-01-20,0
DC12,DC5,DC12->DC5,2023-01-20,0
DC12,DC67,DC12->DC67,2023-01-20,0
DC12,DC9,DC12->DC9,2023-01-20,0
DC13,DC10,DC13->DC10,2023-01-20,0
DC13,DC14,DC13->DC14,2023-01-20,0
DC13,DC15,DC13->DC15,2023-01-20,0
DC13,DC3,DC13->DC3,2023-01-20,0
DC13,DC4,DC13->DC4,2023-01-20,0
DC13,DC5,DC13->DC5,2023-01-20,0
DC13,DC62,DC13->DC62,2023-01-20,0
DC13,DC8,DC13->DC8,2023-01-20,0
DC13,DC9,DC13->DC9,2023-01-20,0
DC14,DC10,DC14->DC10,2023-01-20,26139
DC14,DC11,DC14->DC11,2023-01-20,0
DC14,DC12,DC14->DC12,2023-01-20,0
DC14,DC13,DC14->DC13,2023-01-20,0
DC14,DC17,DC14->DC17,2023-01-20,0
DC14,DC19,DC14->DC19,2023-01-20,0
DC14,DC20,DC14->DC20,2023-01-20,0
DC14,DC21,DC14->DC21,2023-01-20,0
DC14,DC22,DC14->DC22,2023-01-20,0
DC14,DC23,DC14->DC23,2023-01-20,0
DC14,DC25,DC14->DC25,2023-01-20,0
DC14,DC3,DC14->DC3,2023-01-20,2
DC14,DC30,DC14->DC30,2023-01-20,0
DC14,DC32,DC14->DC32,2023-01-20,0
DC14,DC33,DC14->DC33,2023-01-20,0
DC14,DC34,DC14->DC34,2023-01-20,0
DC14,DC35,DC14->DC35,2023-01-20,166
DC14,DC36,DC14->DC36,2023-01-20,0
DC14,DC38,DC14->DC38,2023-01-20,0
DC14,DC4,DC14->DC4,2023-01-20,217
DC14,DC40,DC14->DC40,2023-01-20,0
DC14,DC43,DC14->DC43,2023-01-20,0
DC14,DC5,DC14->DC5,2023-01-20,12183
DC14,DC61,DC14->DC61,2023-01-20,0
DC14,DC62,DC14->DC62,2023-01-20,20028
DC14,DC64,DC14->DC64,2023-01-20,0
DC14,DC65,DC14->DC65,2023-01-20,0
DC14,DC67,DC14->DC67,2023-01-20,0
DC14,DC70,DC14->DC70,2023-01-20,190
DC14,DC76,DC14->DC76,2023-01-20,0
DC14,DC78,DC14->DC78,2023-01-20,0
DC14,DC8,DC14->DC8,2023-01-20,99302
DC14,DC81,DC14->DC81,2023-01-20,0
DC14,DC9,DC14->DC9,2023-01-20,0
DC15,DC10,DC15->DC10,2023-01-20,5129
DC15,DC12,DC15->DC12,2023-01-20,0
DC15,DC13,DC15->DC13,2023-01-20,0
DC15,DC14,DC15->DC14,2023-01-20,4500
DC15,DC3,DC15->DC3,2023-01-20,0
DC15,DC32,DC15->DC32,2023-01-20,0
DC15,DC33,DC15->DC33,2023-01-20,0
DC15,DC34,DC15->DC34,2023-01-20,0
DC15,DC35,DC15->DC35,2023-01-20,9
DC15,DC4,DC15->DC4,2023-01-20,36
DC15,DC40,DC15->DC40,2023-01-20,0
DC15,DC5,DC15->DC5,2023-01-20,2301
DC15,DC62,DC15->DC62,2023-01-20,5247
DC15,DC64,DC15->DC64,2023-01-20,0
DC15,DC65,DC15->DC65,2023-01-20,0
DC15,DC70,DC15->DC70,2023-01-20,17
DC15,DC8,DC15->DC8,2023-01-20,13177
DC15,DC81,DC15->DC81,2023-01-20,0
DC15,DC9,DC15->DC9,2023-01-20,0
DC16,DC10,DC16->DC10,2023-01-20,0
DC16,DC14,DC16->DC14,2023-01-20,0
DC16,DC35,DC16->DC35,2023-01-20,0
DC16,DC4,DC16->DC4,2023-01-20,0
DC16,DC5,DC16->DC5,2023-01-20,0
DC16,DC62,DC16->DC62,2023-01-20,0
DC16,DC70,DC16->DC70,2023-01-20,0
DC16,DC8,DC16->DC8,2023-01-20,0
DC17,DC10,DC17->DC10,2023-01-20,15716
DC17,DC12,DC17->DC12,2023-01-20,0
DC17,DC14,DC17->DC14,2023-01-20,8829
DC17,DC20,DC17->DC20,2023-01-20,0
DC17,DC29,DC17->DC29,2023-01-20,0
DC17,DC3,DC17->DC3,2023-01-20,0
DC17,DC32,DC17->DC32,2023-01-20,0
DC17,DC34,DC17->DC34,2023-01-20,0
DC17,DC35,DC17->DC35,2023-01-20,83
DC17,DC4,DC17->DC4,2023-01-20,37805
DC17,DC40,DC17->DC40,2023-01-20,0
DC17,DC5,DC17->DC5,2023-01-20,5862
DC17,DC61,DC17->DC61,2023-01-20,0
DC17,DC62,DC17->DC62,2023-01-20,10092
DC17,DC64,DC17->DC64,2023-01-20,0
DC17,DC65,DC17->DC65,2023-01-20,0
DC17,DC70,DC17->DC70,2023-01-20,77
DC17,DC8,DC17->DC8,2023-01-20,126
DC17,DC81,DC17->DC81,2023-01-20,0
DC17,DC9,DC17->DC9,2023-01-20,0
DC18,DC10,DC18->DC10,2023-01-20,0
DC18,DC14,DC18->DC14,2023-01-20,0
DC18,DC23,DC18->DC23,2023-01-20,0
DC18,DC4,DC18->DC4,2023-01-20,0
DC18,DC62,DC18->DC62,2023-01-20,0
DC18,DC8,DC18->DC8,2023-01-20,0
DC19,DC10,DC19->DC10,2023-01-20,8993
DC19,DC12,DC19->DC12,2023-01-20,0
DC19,DC14,DC19->DC14,2023-01-20,8289
DC19,DC20,DC19->DC20,2023-01-20,0
DC19,DC3,DC19->DC3,2023-01-20,0
DC19,DC32,DC19->DC32,2023-01-20,0
DC19,DC34,DC19->DC34,2023-01-20,0
DC19,DC35,DC19->DC35,2023-01-20,238
DC19,DC36,DC19->DC36,2023-01-20,0
DC19,DC4,DC19->DC4,2023-01-20,36237
DC19,DC40,DC19->DC40,2023-01-20,0
DC19,DC5,DC19->DC5,2023-01-20,3525
DC19,DC62,DC19->DC62,2023-01-20,8899
DC19,DC64,DC19->DC64,2023-01-20,0
DC19,DC65,DC19->DC65,2023-01-20,0
DC19,DC70,DC19->DC70,2023-01-20,271
DC19,DC8,DC19->DC8,2023-01-20,78
DC19,DC81,DC19->DC81,2023-01-20,0
DC19,DC9,DC19->DC9,2023-01-20,0
DC2,DC10,DC2->DC10,2023-01-20,0
DC2,DC14,DC2->DC14,2023-01-20,0
DC2,DC3,DC2->DC3,2023-01-20,0
DC2,DC4,DC2->DC4,2023-01-20,0
DC2,DC5,DC2->DC5,2023-01-20,0
DC2,DC62,DC2->DC62,2023-01-20,0
DC2,DC8,DC2->DC8,2023-01-20,0
DC2,DC9,DC2->DC9,2023-01-20,0
DC20,DC10,DC20->DC10,2023-01-20,8521
DC20,DC12,DC20->DC12,2023-01-20,0
DC20,DC14,DC20->DC14,2023-01-20,5056
DC20,DC3,DC20->DC3,2023-01-20,0
DC20,DC32,DC20->DC32,2023-01-20,0
DC20,DC33,DC20->DC33,2023-01-20,0
DC20,DC34,DC20->DC34,2023-01-20,0
DC20,DC35,DC20->DC35,2023-01-20,7
DC20,DC4,DC20->DC4,2023-01-20,17468
DC20,DC40,DC20->DC40,2023-01-20,0
DC20,DC5,DC20->DC5,2023-01-20,4151
DC20,DC62,DC20->DC62,2023-01-20,6507
DC20,DC64,DC20->DC64,2023-01-20,0
DC20,DC65,DC20->DC65,2023-01-20,0
DC20,DC70,DC20->DC70,2023-01-20,8
DC20,DC76,DC20->DC76,2023-01-20,0
DC20,DC8,DC20->DC8,2023-01-20,81
DC20,DC81,DC20->DC81,2023-01-20,0
DC20,DC9,DC20->DC9,2023-01-20,0
DC21,DC10,DC21->DC10,2023-01-20,0
DC21,DC12,DC21->DC12,2023-01-20,0
DC21,DC14,DC21->DC14,2023-01-20,0
DC21,DC20,DC21->DC20,2023-01-20,0
DC21,DC3,DC21->DC3,2023-01-20,0
DC21,DC32,DC21->DC32,2023-01-20,0
DC21,DC33,DC21->DC33,2023-01-20,0
DC21,DC34,DC21->DC34,2023-01-20,0
DC21,DC35,DC21->DC35,2023-01-20,0
DC21,DC4,DC21->DC4,2023-01-20,0
DC21,DC40,DC21->DC40,2023-01-20,0
DC21,DC5,DC21->DC5,2023-01-20,0
DC21,DC62,DC21->DC62,2023-01-20,0
DC21,DC70,DC21->DC70,2023-01-20,0
DC21,DC76,DC21->DC76,2023-01-20,0
DC21,DC8,DC21->DC8,2023-01-20,0
DC21,DC81,DC21->DC81,2023-01-20,0
DC21,DC9,DC21->DC9,2023-01-20,0
DC22,DC10,DC22->DC10,2023-01-20,8250
DC22,DC12,DC22->DC12,2023-01-20,0
DC22,DC13,DC22->DC13,2023-01-20,0
DC22,DC14,DC22->DC14,2023-01-20,7980
DC22,DC20,DC22->DC20,2023-01-20,0
DC22,DC21,DC22->DC21,2023-01-20,0
DC22,DC3,DC22->DC3,2023-01-20,18
DC22,DC32,DC22->DC32,2023-01-20,0
DC22,DC34,DC22->DC34,2023-01-20,0
DC22,DC35,DC22->DC35,2023-01-20,957
DC22,DC4,DC22->DC4,2023-01-20,36609
DC22,DC40,DC22->DC40,2023-01-20,0
DC22,DC5,DC22->DC5,2023-01-20,4087
DC22,DC62,DC22->DC62,2023-01-20,8954
DC22,DC64,DC22->DC64,2023-01-20,0
DC22,DC65,DC22->DC65,2023-01-20,0
DC22,DC70,DC22->DC70,2023-01-20,1010
DC22,DC76,DC22->DC76,2023-01-20,0
DC22,DC8,DC22->DC8,2023-01-20,84
DC22,DC81,DC22->DC81,2023-01-20,0
DC22,DC9,DC22->DC9,2023-01-20,0
DC23,DC10,DC23->DC10,2023-01-20,10792
DC23,DC12,DC23->DC12,2023-01-20,0
DC23,DC14,DC23->DC14,2023-01-20,8419
DC23,DC18,DC23->DC18,2023-01-20,0
DC23,DC20,DC23->DC20,2023-01-20,0
DC23,DC29,DC23->DC29,2023-01-20,0
DC23,DC3,DC23->DC3,2023-01-20,2
DC23,DC32,DC23->DC32,2023-01-20,0
DC23,DC34,DC23->DC34,2023-01-20,0
DC23,DC35,DC23->DC35,2023-01-20,1845
DC23,DC36,DC23->DC36,2023-01-20,0
DC23,DC4,DC23->DC4,2023-01-20,44384
DC23,DC40,DC23->DC40,2023-01-20,0
DC23,DC5,DC23->DC5,2023-01-20,5807
DC23,DC6,DC23->DC6,2023-01-20,0
DC23,DC62,DC23->DC62,2023-01-20,10292
DC23,DC64,DC23->DC64,2023-01-20,0
DC23,DC65,DC23->DC65,2023-01-20,0
DC23,DC70,DC23->DC70,2023-01-20,2434
DC23,DC8,DC23->DC8,2023-01-20,73
DC23,DC81,DC23->DC81,2023-01-20,0
DC23,DC9,DC23->DC9,2023-01-20,0
DC24,DC10,DC24->DC10,2023-01-20,0
DC24,DC14,DC24->DC14,2023-01-20,0
DC24,DC3,DC24->DC3,2023-01-20,0
DC24,DC4,DC24->DC4,2023-01-20,0
DC24,DC5,DC24->DC5,2023-01-20,0
DC24,DC62,DC24->DC62,2023-01-20,0
DC24,DC8,DC24->DC8,2023-01-20,0
DC24,DC9,DC24->DC9,2023-01-20,0
DC25,DC10,DC25->DC10,2023-01-20,8789
DC25,DC12,DC25->DC12,2023-01-20,0
DC25,DC14,DC25->DC14,2023-01-20,5383
DC25,DC3,DC25->DC3,2023-01-20,7
DC25,DC32,DC25->DC32,2023-01-20,0
DC25,DC33,DC25->DC33,2023-01-20,0
DC25,DC34,DC25->DC34,2023-01-20,0
DC25,DC35,DC25->DC35,2023-01-20,117
DC25,DC4,DC25->DC4,2023-01-20,43
DC25,DC40,DC25->DC40,2023-01-20,0
DC25,DC5,DC25->DC5,2023-01-20,3815
DC25,DC62,DC25->DC62,2023-01-20,7338
DC25,DC64,DC25->DC64,2023-01-20,0
DC25,DC65,DC25->DC65,2023-01-20,0
DC25,DC70,DC25->DC70,2023-01-20,60
DC25,DC76,DC25->DC76,2023-01-20,0
DC25,DC8,DC25->DC8,2023-01-20,15621
DC25,DC81,DC25->DC81,2023-01-20,0
DC25,DC9,DC25->DC9,2023-01-20,0
DC26,DC10,DC26->DC10,2023-01-20,2247
DC26,DC12,DC26->DC12,2023-01-20,0
DC26,DC14,DC26->DC14,2023-01-20,1344
DC26,DC3,DC26->DC3,2023-01-20,0
DC26,DC32,DC26->DC32,2023-01-20,0
DC26,DC34,DC26->DC34,2023-01-20,0
DC26,DC35,DC26->DC35,2023-01-20,0
DC26,DC4,DC26->DC4,2023-01-20,4
DC26,DC40,DC26->DC40,2023-01-20,0
DC26,DC5,DC26->DC5,2023-01-20,997
DC26,DC62,DC26->DC62,2023-01-20,1914
DC26,DC64,DC26->DC64,2023-01-20,0
DC26,DC65,DC26->DC65,2023-01-20,0
DC26,DC70,DC26->DC70,2023-01-20,0
DC26,DC8,DC26->DC8,2023-01-20,5354
DC26,DC81,DC26->DC81,2023-01-20,0
DC26,DC9,DC26->DC9,2023-01-20,0
DC27,DC10,DC27->DC10,2023-01-20,5858
DC27,DC14,DC27->DC14,2023-01-20,3098
DC27,DC3,DC27->DC3,2023-01-20,0
DC27,DC32,DC27->DC32,2023-01-20,0
DC27,DC34,DC27->DC34,2023-01-20,0
DC27,DC35,DC27->DC35,2023-01-20,16
DC27,DC4,DC27->DC4,2023-01-20,66
DC27,DC40,DC27->DC40,2023-01-20,0
DC27,DC5,DC27->DC5,2023-01-20,1795
DC27,DC62,DC27->DC62,2023-01-20,3341
DC27,DC64,DC27->DC64,2023-01-20,0
DC27,DC65,DC27->DC65,2023-01-20,0
DC27,DC70,DC27->DC70,2023-01-20,41
DC27,DC8,DC27->DC8,2023-01-20,14782
DC27,DC9,DC27->DC9,2023-01-20,0
DC28,DC10,DC28->DC10,2023-01-20,3630
DC28,DC12,DC28->DC12,2023-01-20,0
DC28,DC14,DC28->DC14,2023-01-20,2687
DC28,DC20,DC28->DC20,2023-01-20,0
DC28,DC23,DC28->DC23,2023-01-20,0
DC28,DC3,DC28->DC3,2023-01-20,0
DC28,DC32,DC28->DC32,2023-01-20,0
DC28,DC34,DC28->DC34,2023-01-20,0
DC28,DC35,DC28->DC35,2023-01-20,9
DC28,DC4,DC28->DC4,2023-01-20,8841
DC28,DC40,DC28->DC40,2023-01-20,0
DC28,DC5,DC28->DC5,2023-01-20,1353
DC28,DC62,DC28->DC62,2023-01-20,2736
DC28,DC64,DC28->DC64,2023-01-20,0
DC28,DC65,DC28->DC65,2023-01-20,0
DC28,DC70,DC28->DC70,2023-01-20,10
