场地1,场地2,edge,日期,预测货量
DC52,DC4,DC52->DC4,2023-01-14,2
DC52,DC40,DC52->DC40,2023-01-14,0
DC52,DC46,DC52->DC46,2023-01-14,0
DC52,DC5,DC52->DC5,2023-01-14,48
DC52,DC62,DC52->DC62,2023-01-14,169
DC52,DC64,DC52->DC64,2023-01-14,0
DC52,DC65,DC52->DC65,2023-01-14,0
DC52,DC70,DC52->DC70,2023-01-14,8
DC52,DC8,DC52->DC8,2023-01-14,567
DC52,DC9,DC52->DC9,2023-01-14,0
DC53,DC10,DC53->DC10,2023-01-14,3124
DC53,DC14,DC53->DC14,2023-01-14,3163
DC53,DC25,DC53->DC25,2023-01-14,47
DC53,DC3,DC53->DC3,2023-01-14,10
DC53,DC33,DC53->DC33,2023-01-14,0
DC53,DC35,DC53->DC35,2023-01-14,31
DC53,DC4,DC53->DC4,2023-01-14,99
DC53,DC5,DC53->DC5,2023-01-14,1060
DC53,DC62,DC53->DC62,2023-01-14,4628
DC53,DC64,DC53->DC64,2023-01-14,51
DC53,DC65,DC53->DC65,2023-01-14,43
DC53,DC70,DC53->DC70,2023-01-14,48
DC53,DC8,DC53->DC8,2023-01-14,7245
DC54,DC23,DC54->DC23,2023-01-14,0
DC54,DC37,DC54->DC37,2023-01-14,0
DC55,DC10,DC55->DC10,2023-01-14,163
DC55,DC14,DC55->DC14,2023-01-14,113
DC55,DC20,DC55->DC20,2023-01-14,0
DC55,DC3,DC55->DC3,2023-01-14,12
DC55,DC33,DC55->DC33,2023-01-14,0
DC55,DC35,DC55->DC35,2023-01-14,0
DC55,DC4,DC55->DC4,2023-01-14,391
DC55,DC5,DC55->DC5,2023-01-14,43
DC55,DC62,DC55->DC62,2023-01-14,303
DC55,DC8,DC55->DC8,2023-01-14,66
DC55,DC9,DC55->DC9,2023-01-14,0
DC56,DC10,DC56->DC10,2023-01-14,0
DC56,DC12,DC56->DC12,2023-01-14,0
DC56,DC14,DC56->DC14,2023-01-14,0
DC56,DC3,DC56->DC3,2023-01-14,0
DC56,DC35,DC56->DC35,2023-01-14,6
DC56,DC4,DC56->DC4,2023-01-14,0
DC56,DC40,DC56->DC40,2023-01-14,0
DC56,DC5,DC56->DC5,2023-01-14,24
DC56,DC61,DC56->DC61,2023-01-14,0
DC56,DC62,DC56->DC62,2023-01-14,3
DC56,DC70,DC56->DC70,2023-01-14,203
DC56,DC8,DC56->DC8,2023-01-14,0
DC56,DC9,DC56->DC9,2023-01-14,0
DC57,DC10,DC57->DC10,2023-01-14,0
DC57,DC14,DC57->DC14,2023-01-14,0
DC57,DC32,DC57->DC32,2023-01-14,0
DC57,DC35,DC57->DC35,2023-01-14,0
DC57,DC4,DC57->DC4,2023-01-14,0
DC57,DC40,DC57->DC40,2023-01-14,0
DC57,DC5,DC57->DC5,2023-01-14,0
DC57,DC62,DC57->DC62,2023-01-14,0
DC57,DC70,DC57->DC70,2023-01-14,0
DC57,DC8,DC57->DC8,2023-01-14,0
DC58,DC10,DC58->DC10,2023-01-14,0
DC58,DC12,DC58->DC12,2023-01-14,0
DC58,DC14,DC58->DC14,2023-01-14,0
DC58,DC29,DC58->DC29,2023-01-14,0
DC58,DC3,DC58->DC3,2023-01-14,0
DC58,DC34,DC58->DC34,2023-01-14,0
DC58,DC35,DC58->DC35,2023-01-14,0
DC58,DC4,DC58->DC4,2023-01-14,0
DC58,DC40,DC58->DC40,2023-01-14,0
DC58,DC5,DC58->DC5,2023-01-14,0
DC58,DC70,DC58->DC70,2023-01-14,0
DC58,DC8,DC58->DC8,2023-01-14,0
DC58,DC81,DC58->DC81,2023-01-14,65
DC58,DC9,DC58->DC9,2023-01-14,0
DC59,DC10,DC59->DC10,2023-01-14,2277
DC59,DC14,DC59->DC14,2023-01-14,1403
DC59,DC3,DC59->DC3,2023-01-14,0
DC59,DC35,DC59->DC35,2023-01-14,696
DC59,DC4,DC59->DC4,2023-01-14,5920
DC59,DC40,DC59->DC40,2023-01-14,76
DC59,DC5,DC59->DC5,2023-01-14,903
DC59,DC62,DC59->DC62,2023-01-14,2023
DC59,DC64,DC59->DC64,2023-01-14,143
DC59,DC65,DC59->DC65,2023-01-14,70
DC59,DC70,DC59->DC70,2023-01-14,1203
DC59,DC8,DC59->DC8,2023-01-14,3582
DC6,DC10,DC6->DC10,2023-01-14,0
DC6,DC14,DC6->DC14,2023-01-14,0
DC6,DC23,DC6->DC23,2023-01-14,0
DC6,DC4,DC6->DC4,2023-01-14,0
DC6,DC62,DC6->DC62,2023-01-14,43
DC6,DC70,DC6->DC70,2023-01-14,0
DC60,DC10,DC60->DC10,2023-01-14,6451
DC60,DC14,DC60->DC14,2023-01-14,5545
DC60,DC3,DC60->DC3,2023-01-14,9
DC60,DC34,DC60->DC34,2023-01-14,0
DC60,DC35,DC60->DC35,2023-01-14,525
DC60,DC4,DC60->DC4,2023-01-14,149
DC60,DC40,DC60->DC40,2023-01-14,44
DC60,DC5,DC60->DC5,2023-01-14,3574
DC60,DC62,DC60->DC62,2023-01-14,6963
DC60,DC64,DC60->DC64,2023-01-14,31
DC60,DC70,DC60->DC70,2023-01-14,1032
DC60,DC8,DC60->DC8,2023-01-14,13636
DC61,DC10,DC61->DC10,2023-01-14,0
DC61,DC14,DC61->DC14,2023-01-14,0
DC61,DC3,DC61->DC3,2023-01-14,0
DC61,DC4,DC61->DC4,2023-01-14,0
DC61,DC5,DC61->DC5,2023-01-14,0
DC62,DC10,DC62->DC10,2023-01-14,20372
DC62,DC14,DC62->DC14,2023-01-14,16462
DC62,DC15,DC62->DC15,2023-01-14,0
DC62,DC17,DC62->DC17,2023-01-14,0
DC62,DC20,DC62->DC20,2023-01-14,0
DC62,DC21,DC62->DC21,2023-01-14,0
DC62,DC22,DC62->DC22,2023-01-14,0
DC62,DC23,DC62->DC23,2023-01-14,0
DC62,DC3,DC62->DC3,2023-01-14,13
DC62,DC30,DC62->DC30,2023-01-14,0
DC62,DC32,DC62->DC32,2023-01-14,0
DC62,DC33,DC62->DC33,2023-01-14,0
DC62,DC34,DC62->DC34,2023-01-14,2
DC62,DC35,DC62->DC35,2023-01-14,41
DC62,DC38,DC62->DC38,2023-01-14,0
DC62,DC4,DC62->DC4,2023-01-14,328
DC62,DC40,DC62->DC40,2023-01-14,16
DC62,DC5,DC62->DC5,2023-01-14,7127
DC62,DC50,DC62->DC50,2023-01-14,0
DC62,DC64,DC62->DC64,2023-01-14,0
DC62,DC65,DC62->DC65,2023-01-14,0
DC62,DC70,DC62->DC70,2023-01-14,40
DC62,DC73,DC62->DC73,2023-01-14,0
DC62,DC76,DC62->DC76,2023-01-14,0
DC62,DC8,DC62->DC8,2023-01-14,58775
DC62,DC9,DC62->DC9,2023-01-14,0
DC63,DC10,DC63->DC10,2023-01-14,0
DC63,DC14,DC63->DC14,2023-01-14,0
DC63,DC8,DC63->DC8,2023-01-14,0
DC64,DC10,DC64->DC10,2023-01-14,0
DC64,DC14,DC64->DC14,2023-01-14,0
DC64,DC30,DC64->DC30,2023-01-14,0
DC64,DC4,DC64->DC4,2023-01-14,0
DC64,DC5,DC64->DC5,2023-01-14,0
DC64,DC62,DC64->DC62,2023-01-14,27
DC64,DC8,DC64->DC8,2023-01-14,24
DC65,DC10,DC65->DC10,2023-01-14,0
DC65,DC14,DC65->DC14,2023-01-14,0
DC65,DC4,DC65->DC4,2023-01-14,0
DC65,DC43,DC65->DC43,2023-01-14,0
DC65,DC5,DC65->DC5,2023-01-14,0
DC65,DC62,DC65->DC62,2023-01-14,0
DC65,DC8,DC65->DC8,2023-01-14,21
DC66,DC10,DC66->DC10,2023-01-14,0
DC66,DC14,DC66->DC14,2023-01-14,0
DC66,DC3,DC66->DC3,2023-01-14,0
DC66,DC4,DC66->DC4,2023-01-14,0
DC66,DC5,DC66->DC5,2023-01-14,0
DC66,DC8,DC66->DC8,2023-01-14,0
DC66,DC9,DC66->DC9,2023-01-14,0
DC67,DC10,DC67->DC10,2023-01-14,0
DC67,DC12,DC67->DC12,2023-01-14,0
DC67,DC14,DC67->DC14,2023-01-14,0
DC67,DC3,DC67->DC3,2023-01-14,0
DC67,DC32,DC67->DC32,2023-01-14,0
DC67,DC34,DC67->DC34,2023-01-14,0
DC67,DC35,DC67->DC35,2023-01-14,0
DC67,DC40,DC67->DC40,2023-01-14,0
DC67,DC5,DC67->DC5,2023-01-14,0
DC67,DC9,DC67->DC9,2023-01-14,0
DC68,DC10,DC68->DC10,2023-01-14,838
DC68,DC14,DC68->DC14,2023-01-14,455
DC68,DC3,DC68->DC3,2023-01-14,0
DC68,DC35,DC68->DC35,2023-01-14,9
DC68,DC4,DC68->DC4,2023-01-14,9
DC68,DC40,DC68->DC40,2023-01-14,0
DC68,DC5,DC68->DC5,2023-01-14,404
DC68,DC62,DC68->DC62,2023-01-14,913
DC68,DC64,DC68->DC64,2023-01-14,0
DC68,DC65,DC68->DC65,2023-01-14,0
DC68,DC70,DC68->DC70,2023-01-14,35
DC68,DC8,DC68->DC8,2023-01-14,5257
DC69,DC10,DC69->DC10,2023-01-14,3269
DC69,DC14,DC69->DC14,2023-01-14,2652
DC69,DC3,DC69->DC3,2023-01-14,0
DC69,DC4,DC69->DC4,2023-01-14,13
DC69,DC5,DC69->DC5,2023-01-14,208
DC69,DC62,DC69->DC62,2023-01-14,2880
DC69,DC8,DC69->DC8,2023-01-14,3452
DC7,DC10,DC7->DC10,2023-01-14,2086
DC7,DC12,DC7->DC12,2023-01-14,0
DC7,DC14,DC7->DC14,2023-01-14,2720
DC7,DC3,DC7->DC3,2023-01-14,11
DC7,DC34,DC7->DC34,2023-01-14,0
DC7,DC35,DC7->DC35,2023-01-14,0
DC7,DC4,DC7->DC4,2023-01-14,40
DC7,DC40,DC7->DC40,2023-01-14,0
DC7,DC5,DC7->DC5,2023-01-14,637
DC7,DC62,DC7->DC62,2023-01-14,1420
DC7,DC65,DC7->DC65,2023-01-14,0
DC7,DC70,DC7->DC70,2023-01-14,0
DC7,DC8,DC7->DC8,2023-01-14,2705
DC7,DC9,DC7->DC9,2023-01-14,0
DC70,DC10,DC70->DC10,2023-01-14,0
DC70,DC14,DC70->DC14,2023-01-14,3
DC70,DC3,DC70->DC3,2023-01-14,0
DC70,DC32,DC70->DC32,2023-01-14,0
DC70,DC34,DC70->DC34,2023-01-14,0
DC70,DC35,DC70->DC35,2023-01-14,76
DC70,DC38,DC70->DC38,2023-01-14,11
DC70,DC4,DC70->DC4,2023-01-14,20
DC70,DC40,DC70->DC40,2023-01-14,20
DC70,DC5,DC70->DC5,2023-01-14,0
DC70,DC62,DC70->DC62,2023-01-14,1
DC70,DC8,DC70->DC8,2023-01-14,0
DC71,DC10,DC71->DC10,2023-01-14,267
DC71,DC12,DC71->DC12,2023-01-14,24
DC71,DC14,DC71->DC14,2023-01-14,130
DC71,DC3,DC71->DC3,2023-01-14,0
DC71,DC35,DC71->DC35,2023-01-14,54
DC71,DC4,DC71->DC4,2023-01-14,895
DC71,DC40,DC71->DC40,2023-01-14,31
DC71,DC5,DC71->DC5,2023-01-14,57
DC71,DC62,DC71->DC62,2023-01-14,217
DC71,DC70,DC71->DC70,2023-01-14,68
DC71,DC8,DC71->DC8,2023-01-14,94
DC71,DC9,DC71->DC9,2023-01-14,0
DC72,DC10,DC72->DC10,2023-01-14,0
DC72,DC14,DC72->DC14,2023-01-14,0
DC72,DC3,DC72->DC3,2023-01-14,0
DC72,DC35,DC72->DC35,2023-01-14,36
DC72,DC4,DC72->DC4,2023-01-14,0
DC72,DC5,DC72->DC5,2023-01-14,0
DC72,DC62,DC72->DC62,2023-01-14,0
DC72,DC8,DC72->DC8,2023-01-14,0
DC72,DC9,DC72->DC9,2023-01-14,0
DC73,DC10,DC73->DC10,2023-01-14,13296
DC73,DC12,DC73->DC12,2023-01-14,0
DC73,DC14,DC73->DC14,2023-01-14,13179
DC73,DC20,DC73->DC20,2023-01-14,0
DC73,DC3,DC73->DC3,2023-01-14,25
DC73,DC34,DC73->DC34,2023-01-14,0
DC73,DC35,DC73->DC35,2023-01-14,0
DC73,DC4,DC73->DC4,2023-01-14,36183
DC73,DC40,DC73->DC40,2023-01-14,0
DC73,DC5,DC73->DC5,2023-01-14,5173
DC73,DC62,DC73->DC62,2023-01-14,12505
DC73,DC64,DC73->DC64,2023-01-14,0
DC73,DC70,DC73->DC70,2023-01-14,14
DC73,DC8,DC73->DC8,2023-01-14,5701
DC73,DC9,DC73->DC9,2023-01-14,0
DC74,DC10,DC74->DC10,2023-01-14,0
DC74,DC14,DC74->DC14,2023-01-14,0
DC74,DC3,DC74->DC3,2023-01-14,0
DC74,DC4,DC74->DC4,2023-01-14,0
DC74,DC5,DC74->DC5,2023-01-14,0
DC74,DC8,DC74->DC8,2023-01-14,0
DC74,DC9,DC74->DC9,2023-01-14,0
DC75,DC35,DC75->DC35,2023-01-14,0
DC76,DC10,DC76->DC10,2023-01-14,0
DC76,DC14,DC76->DC14,2023-01-14,0
DC76,DC3,DC76->DC3,2023-01-14,0
DC76,DC4,DC76->DC4,2023-01-14,0
DC76,DC5,DC76->DC5,2023-01-14,0
DC76,DC62,DC76->DC62,2023-01-14,0
DC76,DC8,DC76->DC8,2023-01-14,0
DC77,DC6,DC77->DC6,2023-01-14,0
DC8,DC10,DC8->DC10,2023-01-14,35176
DC8,DC13,DC8->DC13,2023-01-14,0
DC8,DC14,DC8->DC14,2023-01-14,22456
DC8,DC15,DC8->DC15,2023-01-14,0
DC8,DC25,DC8->DC25,2023-01-14,0
DC8,DC27,DC8->DC27,2023-01-14,0
DC8,DC3,DC8->DC3,2023-01-14,51
DC8,DC32,DC8->DC32,2023-01-14,4
DC8,DC33,DC8->DC33,2023-01-14,1
DC8,DC34,DC8->DC34,2023-01-14,13
DC8,DC35,DC8->DC35,2023-01-14,64
DC8,DC38,DC8->DC38,2023-01-14,0
DC8,DC4,DC8->DC4,2023-01-14,2673
DC8,DC40,DC8->DC40,2023-01-14,11
DC8,DC43,DC8->DC43,2023-01-14,0
DC8,DC44,DC8->DC44,2023-01-14,0
DC8,DC5,DC8->DC5,2023-01-14,10466
DC8,DC59,DC8->DC59,2023-01-14,0
DC8,DC62,DC8->DC62,2023-01-14,38650
DC8,DC64,DC8->DC64,2023-01-14,0
DC8,DC65,DC8->DC65,2023-01-14,29
DC8,DC70,DC8->DC70,2023-01-14,62
DC8,DC76,DC8->DC76,2023-01-14,0
DC8,DC78,DC8->DC78,2023-01-14,0
DC8,DC9,DC8->DC9,2023-01-14,2
DC9,DC10,DC9->DC10,2023-01-14,0
DC9,DC12,DC9->DC12,2023-01-14,0
DC9,DC13,DC9->DC13,2023-01-14,0
DC9,DC14,DC9->DC14,2023-01-14,0
DC9,DC19,DC9->DC19,2023-01-14,0
DC9,DC21,DC9->DC21,2023-01-14,0
DC9,DC22,DC9->DC22,2023-01-14,0
DC9,DC23,DC9->DC23,2023-01-14,0
DC9,DC25,DC9->DC25,2023-01-14,0
DC9,DC3,DC9->DC3,2023-01-14,0
DC9,DC32,DC9->DC32,2023-01-14,0
DC9,DC34,DC9->DC34,2023-01-14,0
DC9,DC35,DC9->DC35,2023-01-14,0
DC9,DC36,DC9->DC36,2023-01-14,0
DC9,DC4,DC9->DC4,2023-01-14,0
DC9,DC40,DC9->DC40,2023-01-14,0
DC9,DC48,DC9->DC48,2023-01-14,0
DC9,DC5,DC9->DC5,2023-01-14,0
DC9,DC51,DC9->DC51,2023-01-14,0
DC9,DC58,DC9->DC58,2023-01-14,0
DC9,DC62,DC9->DC62,2023-01-14,0
DC9,DC67,DC9->DC67,2023-01-14,0
DC9,DC79,DC9->DC79,2023-01-14,0
DC9,DC8,DC9->DC8,2023-01-14,0
DC1,DC8,DC1->DC8,2023-01-15,0
DC10,DC12,DC10->DC12,2023-01-15,0
DC10,DC13,DC10->DC13,2023-01-15,0
DC10,DC14,DC10->DC14,2023-01-15,18915
DC10,DC17,DC10->DC17,2023-01-15,0
DC10,DC19,DC10->DC19,2023-01-15,0
DC10,DC20,DC10->DC20,2023-01-15,0
DC10,DC21,DC10->DC21,2023-01-15,0
DC10,DC22,DC10->DC22,2023-01-15,0
DC10,DC23,DC10->DC23,2023-01-15,0
DC10,DC25,DC10->DC25,2023-01-15,0
DC10,DC27,DC10->DC27,2023-01-15,0
DC10,DC28,DC10->DC28,2023-01-15,0
DC10,DC3,DC10->DC3,2023-01-15,20
DC10,DC30,DC10->DC30,2023-01-15,0
DC10,DC32,DC10->DC32,2023-01-15,6
DC10,DC33,DC10->DC33,2023-01-15,1
DC10,DC34,DC10->DC34,2023-01-15,1
DC10,DC35,DC10->DC35,2023-01-15,595
DC10,DC36,DC10->DC36,2023-01-15,0
DC10,DC38,DC10->DC38,2023-01-15,0
DC10,DC4,DC10->DC4,2023-01-15,69635
DC10,DC40,DC10->DC40,2023-01-15,24
DC10,DC47,DC10->DC47,2023-01-15,0
DC10,DC5,DC10->DC5,2023-01-15,10975
DC10,DC51,DC10->DC51,2023-01-15,0
DC10,DC59,DC10->DC59,2023-01-15,0
DC10,DC60,DC10->DC60,2023-01-15,0
DC10,DC61,DC10->DC61,2023-01-15,0
DC10,DC62,DC10->DC62,2023-01-15,25273
DC10,DC64,DC10->DC64,2023-01-15,0
DC10,DC65,DC10->DC65,2023-01-15,0
DC10,DC67,DC10->DC67,2023-01-15,0
DC10,DC70,DC10->DC70,2023-01-15,1107
DC10,DC73,DC10->DC73,2023-01-15,0
DC10,DC76,DC10->DC76,2023-01-15,0
DC10,DC78,DC10->DC78,2023-01-15,0
DC10,DC8,DC10->DC8,2023-01-15,9801
DC10,DC80,DC10->DC80,2023-01-15,0
DC10,DC9,DC10->DC9,2023-01-15,0
DC11,DC10,DC11->DC10,2023-01-15,147
DC11,DC14,DC11->DC14,2023-01-15,138
DC11,DC22,DC11->DC22,2023-01-15,0
DC11,DC3,DC11->DC3,2023-01-15,0
DC11,DC5,DC11->DC5,2023-01-15,154
DC11,DC9,DC11->DC9,2023-01-15,0
DC12,DC10,DC12->DC10,2023-01-15,0
DC12,DC14,DC12->DC14,2023-01-15,0
DC12,DC23,DC12->DC23,2023-01-15,0
DC12,DC3,DC12->DC3,2023-01-15,0
DC12,DC32,DC12->DC32,2023-01-15,0
DC12,DC35,DC12->DC35,2023-01-15,0
DC12,DC36,DC12->DC36,2023-01-15,0
DC12,DC38,DC12->DC38,2023-01-15,0
DC12,DC40,DC12->DC40,2023-01-15,0
DC12,DC5,DC12->DC5,2023-01-15,0
DC12,DC67,DC12->DC67,2023-01-15,0
DC12,DC9,DC12->DC9,2023-01-15,0
DC13,DC10,DC13->DC10,2023-01-15,0
DC13,DC14,DC13->DC14,2023-01-15,0
DC13,DC15,DC13->DC15,2023-01-15,0
DC13,DC3,DC13->DC3,2023-01-15,0
DC13,DC4,DC13->DC4,2023-01-15,1
DC13,DC5,DC13->DC5,2023-01-15,0
DC13,DC62,DC13->DC62,2023-01-15,12
DC13,DC8,DC13->DC8,2023-01-15,0
DC13,DC9,DC13->DC9,2023-01-15,0
DC14,DC10,DC14->DC10,2023-01-15,55949
DC14,DC11,DC14->DC11,2023-01-15,0
DC14,DC12,DC14->DC12,2023-01-15,0
DC14,DC13,DC14->DC13,2023-01-15,0
DC14,DC17,DC14->DC17,2023-01-15,0
DC14,DC19,DC14->DC19,2023-01-15,0
DC14,DC20,DC14->DC20,2023-01-15,0
DC14,DC21,DC14->DC21,2023-01-15,0
DC14,DC22,DC14->DC22,2023-01-15,0
DC14,DC23,DC14->DC23,2023-01-15,0
DC14,DC25,DC14->DC25,2023-01-15,0
DC14,DC3,DC14->DC3,2023-01-15,102
DC14,DC30,DC14->DC30,2023-01-15,0
DC14,DC32,DC14->DC32,2023-01-15,0
DC14,DC33,DC14->DC33,2023-01-15,0
DC14,DC34,DC14->DC34,2023-01-15,0
DC14,DC35,DC14->DC35,2023-01-15,638
DC14,DC36,DC14->DC36,2023-01-15,0
DC14,DC38,DC14->DC38,2023-01-15,0
DC14,DC4,DC14->DC4,2023-01-15,605
DC14,DC40,DC14->DC40,2023-01-15,186
DC14,DC43,DC14->DC43,2023-01-15,0
DC14,DC5,DC14->DC5,2023-01-15,27555
DC14,DC61,DC14->DC61,2023-01-15,0
DC14,DC62,DC14->DC62,2023-01-15,50811
DC14,DC64,DC14->DC64,2023-01-15,0
DC14,DC65,DC14->DC65,2023-01-15,0
DC14,DC67,DC14->DC67,2023-01-15,0
DC14,DC70,DC14->DC70,2023-01-15,745
DC14,DC76,DC14->DC76,2023-01-15,0
DC14,DC78,DC14->DC78,2023-01-15,0
DC14,DC8,DC14->DC8,2023-01-15,162053
DC14,DC81,DC14->DC81,2023-01-15,0
DC14,DC9,DC14->DC9,2023-01-15,2
DC15,DC10,DC15->DC10,2023-01-15,9977
DC15,DC12,DC15->DC12,2023-01-15,0
DC15,DC13,DC15->DC13,2023-01-15,0
DC15,DC14,DC15->DC14,2023-01-15,12405
DC15,DC3,DC15->DC3,2023-01-15,23
DC15,DC32,DC15->DC32,2023-01-15,0
DC15,DC33,DC15->DC33,2023-01-15,0
DC15,DC34,DC15->DC34,2023-01-15,0
DC15,DC35,DC15->DC35,2023-01-15,66
DC15,DC4,DC15->DC4,2023-01-15,105
DC15,DC40,DC15->DC40,2023-01-15,18
DC15,DC5,DC15->DC5,2023-01-15,5047
DC15,DC62,DC15->DC62,2023-01-15,14675
DC15,DC64,DC15->DC64,2023-01-15,0
DC15,DC65,DC15->DC65,2023-01-15,0
DC15,DC70,DC15->DC70,2023-01-15,79
DC15,DC8,DC15->DC8,2023-01-15,24896
DC15,DC81,DC15->DC81,2023-01-15,0
DC15,DC9,DC15->DC9,2023-01-15,0
DC16,DC10,DC16->DC10,2023-01-15,182
DC16,DC14,DC16->DC14,2023-01-15,163
DC16,DC35,DC16->DC35,2023-01-15,76
DC16,DC4,DC16->DC4,2023-01-15,3032
DC16,DC5,DC16->DC5,2023-01-15,80
DC16,DC62,DC16->DC62,2023-01-15,0
DC16,DC70,DC16->DC70,2023-01-15,31
DC16,DC8,DC16->DC8,2023-01-15,0
DC17,DC10,DC17->DC10,2023-01-15,29623
DC17,DC12,DC17->DC12,2023-01-15,0
DC17,DC14,DC17->DC14,2023-01-15,14274
DC17,DC20,DC17->DC20,2023-01-15,0
DC17,DC29,DC17->DC29,2023-01-15,0
DC17,DC3,DC17->DC3,2023-01-15,25
DC17,DC32,DC17->DC32,2023-01-15,0
DC17,DC34,DC17->DC34,2023-01-15,0
DC17,DC35,DC17->DC35,2023-01-15,250
DC17,DC4,DC17->DC4,2023-01-15,55904
DC17,DC40,DC17->DC40,2023-01-15,18
DC17,DC5,DC17->DC5,2023-01-15,14460
DC17,DC61,DC17->DC61,2023-01-15,0
DC17,DC62,DC17->DC62,2023-01-15,24286
DC17,DC64,DC17->DC64,2023-01-15,0
DC17,DC65,DC17->DC65,2023-01-15,0
DC17,DC70,DC17->DC70,2023-01-15,308
DC17,DC8,DC17->DC8,2023-01-15,9486
DC17,DC81,DC17->DC81,2023-01-15,0
DC17,DC9,DC17->DC9,2023-01-15,0
DC18,DC10,DC18->DC10,2023-01-15,0
DC18,DC14,DC18->DC14,2023-01-15,0
DC18,DC23,DC18->DC23,2023-01-15,0
DC18,DC4,DC18->DC4,2023-01-15,0
DC18,DC62,DC18->DC62,2023-01-15,0
DC18,DC8,DC18->DC8,2023-01-15,0
DC19,DC10,DC19->DC10,2023-01-15,21627
DC19,DC12,DC19->DC12,2023-01-15,122
DC19,DC14,DC19->DC14,2023-01-15,18474
DC19,DC20,DC19->DC20,2023-01-15,0
DC19,DC3,DC19->DC3,2023-01-15,5
DC19,DC32,DC19->DC32,2023-01-15,40
DC19,DC34,DC19->DC34,2023-01-15,0
DC19,DC35,DC19->DC35,2023-01-15,562
DC19,DC36,DC19->DC36,2023-01-15,0
DC19,DC4,DC19->DC4,2023-01-15,53054
DC19,DC40,DC19->DC40,2023-01-15,98
DC19,DC5,DC19->DC5,2023-01-15,9533
DC19,DC62,DC19->DC62,2023-01-15,17825
DC19,DC64,DC19->DC64,2023-01-15,0
DC19,DC65,DC19->DC65,2023-01-15,81
DC19,DC70,DC19->DC70,2023-01-15,1057
DC19,DC8,DC19->DC8,2023-01-15,12355
DC19,DC81,DC19->DC81,2023-01-15,67
DC19,DC9,DC19->DC9,2023-01-15,0
DC2,DC10,DC2->DC10,2023-01-15,0
DC2,DC14,DC2->DC14,2023-01-15,0
DC2,DC3,DC2->DC3,2023-01-15,0
DC2,DC4,DC2->DC4,2023-01-15,10
DC2,DC5,DC2->DC5,2023-01-15,0
DC2,DC62,DC2->DC62,2023-01-15,0
DC2,DC8,DC2->DC8,2023-01-15,0
DC2,DC9,DC2->DC9,2023-01-15,0
DC20,DC10,DC20->DC10,2023-01-15,19106
DC20,DC12,DC20->DC12,2023-01-15,0
DC20,DC14,DC20->DC14,2023-01-15,14045
DC20,DC3,DC20->DC3,2023-01-15,13
DC20,DC32,DC20->DC32,2023-01-15,0
DC20,DC33,DC20->DC33,2023-01-15,0
DC20,DC34,DC20->DC34,2023-01-15,0
DC20,DC35,DC20->DC35,2023-01-15,84
DC20,DC4,DC20->DC4,2023-01-15,46220
DC20,DC40,DC20->DC40,2023-01-15,8
DC20,DC5,DC20->DC5,2023-01-15,7062
DC20,DC62,DC20->DC62,2023-01-15,18327
DC20,DC64,DC20->DC64,2023-01-15,0
DC20,DC65,DC20->DC65,2023-01-15,0
DC20,DC70,DC20->DC70,2023-01-15,47
DC20,DC76,DC20->DC76,2023-01-15,0
DC20,DC8,DC20->DC8,2023-01-15,11267
DC20,DC81,DC20->DC81,2023-01-15,0
DC20,DC9,DC20->DC9,2023-01-15,0
DC21,DC10,DC21->DC10,2023-01-15,0
DC21,DC12,DC21->DC12,2023-01-15,0
DC21,DC14,DC21->DC14,2023-01-15,0
DC21,DC20,DC21->DC20,2023-01-15,0
DC21,DC3,DC21->DC3,2023-01-15,0
DC21,DC32,DC21->DC32,2023-01-15,0
DC21,DC33,DC21->DC33,2023-01-15,0
DC21,DC34,DC21->DC34,2023-01-15,0
DC21,DC35,DC21->DC35,2023-01-15,39
DC21,DC4,DC21->DC4,2023-01-15,0
DC21,DC40,DC21->DC40,2023-01-15,21
DC21,DC5,DC21->DC5,2023-01-15,0
DC21,DC62,DC21->DC62,2023-01-15,0
DC21,DC70,DC21->DC70,2023-01-15,0
DC21,DC76,DC21->DC76,2023-01-15,0
DC21,DC8,DC21->DC8,2023-01-15,0
DC21,DC81,DC21->DC81,2023-01-15,0
DC21,DC9,DC21->DC9,2023-01-15,0
DC22,DC10,DC22->DC10,2023-01-15,19787
DC22,DC12,DC22->DC12,2023-01-15,113
DC22,DC13,DC22->DC13,2023-01-15,0
DC22,DC14,DC22->DC14,2023-01-15,20503
DC22,DC20,DC22->DC20,2023-01-15,0
DC22,DC21,DC22->DC21,2023-01-15,0
DC22,DC3,DC22->DC3,2023-01-15,106
DC22,DC32,DC22->DC32,2023-01-15,0
DC22,DC34,DC22->DC34,2023-01-15,0
DC22,DC35,DC22->DC35,2023-01-15,2367
DC22,DC4,DC22->DC4,2023-01-15,53020
DC22,DC40,DC22->DC40,2023-01-15,293
DC22,DC5,DC22->DC5,2023-01-15,12022
DC22,DC62,DC22->DC62,2023-01-15,20275
DC22,DC64,DC22->DC64,2023-01-15,98
DC22,DC65,DC22->DC65,2023-01-15,92
DC22,DC70,DC22->DC70,2023-01-15,3864
DC22,DC76,DC22->DC76,2023-01-15,0
DC22,DC8,DC22->DC8,2023-01-15,5268
DC22,DC81,DC22->DC81,2023-01-15,76
DC22,DC9,DC22->DC9,2023-01-15,0
DC23,DC10,DC23->DC10,2023-01-15,30722
DC23,DC12,DC23->DC12,2023-01-15,85
