date,mean_flow_m3s,mean_sediment_kgm3,mean_sediment_flux_kg_s,water_volume_m3,sediment_mass_kg,water_volume_1e8_m3,sediment_mass_1e4_t,year,month,day_of_year
2018-09-16,1535.4166666666667,6.510544243835241,10195.00466865146,132660000.0,880848403.3714861,1.3266,88.0848403371486,2018,9,259
2018-09-17,2301.875,12.628408716055445,29356.035109841192,198882000.0,2536361433.490279,1.98882,253.63614334902792,2018,9,260
2018-09-18,2674.5833333333335,13.27837429572139,35505.93567674299,231084000.0,3067712842.4705944,2.31084,306.77128424705944,2018,9,261
2018-09-19,2801.6666666666665,12.582160166377976,35250.35846128809,242064000.0,3045630971.0552907,2.42064,304.5630971055291,2018,9,262
2018-09-20,2845.0,12.369351718631385,35187.892023835695,245808000.0,3040233870.859404,2.45808,304.0233870859404,2018,9,263
2018-09-21,2883.5416666666665,12.396794799001968,35752.200927060396,249138000.0,3088990160.098018,2.49138,308.8990160098018,2018,9,264
2018-09-22,2913.125,12.344443670735613,35966.84545592847,251694000.0,3107535447.39222,2.51694,310.753544739222,2018,9,265
2018-09-23,2810.8333333333335,11.543951041458628,32508.408412095738,242856000.0,2808726486.805072,2.42856,280.8726486805072,2018,9,266
2018-09-24,2749.1666666666665,11.322507696748483,31182.709948682837,237528000.0,2694186139.566197,2.37528,269.4186139566197,2018,9,267
2018-09-25,2991.25,12.219924635347565,36563.27745809879,258444000.0,3159067172.3797355,2.58444,315.90671723797357,2018,9,268
2018-09-26,3154.375,11.083281562438174,34930.29316378442,272538000.0,3017977329.350974,2.72538,301.79773293509743,2018,9,269
2018-09-27,3163.3333333333335,10.560259360582416,33401.29405775309,273312000.0,2885871806.589867,2.73312,288.5871806589867,2018,9,270
2018-09-28,3121.875,10.966023976159997,34247.058052315224,269730000.0,2958945815.7200356,2.6973,295.8945815720036,2018,9,271
2018-09-29,3129.5833333333335,11.742375561586195,36742.77618205081,270396000.0,3174575862.12919,2.70396,317.457586212919,2018,9,272
2018-09-30,3226.875,11.528220672356658,37214.22477804649,278802000.0,3215309020.823217,2.78802,321.5309020823217,2018,9,273
2018-10-01,3356.0416666666665,11.218486643609234,37648.67191136367,289962000.0,3252845253.1418214,2.89962,325.28452531418213,2018,10,274
2018-10-02,3416.0416666666665,10.724315969880758,36630.88877633415,295146000.0,3164908790.2752705,2.95146,316.49087902752706,2018,10,275
2018-10-03,3416.6666666666665,10.556474091199604,36062.2187408986,295200000.0,3115775699.213639,2.952,311.5775699213639,2018,10,276
2018-10-04,3278.75,10.522332593777605,34473.98137435268,283284000.0,2978551990.744072,2.83284,297.8551990744072,2018,10,277
2018-10-05,2973.125,11.16967436487493,33210.315776813404,256878000.0,2869371283.116678,2.56878,286.93712831166783,2018,10,278
2018-10-06,2871.0416666666665,11.280064581952232,32382.703836814148,248058000.0,2797865611.5007424,2.48058,279.78656115007425,2018,10,279
2018-10-07,2564.1666666666665,10.664009318886965,27368.283678802134,221544000.0,2364619709.8485045,2.21544,236.46197098485047,2018,10,280
2018-10-08,2101.6666666666665,9.246312423475034,19459.363495172132,181584000.0,1681289005.9828722,1.81584,168.12890059828723,2018,10,281
2018-10-09,1845.8333333333333,7.828775052290534,14485.658861382506,159480000.0,1251560925.6234486,1.5948,125.15609256234487,2018,10,282
2018-10-10,1740.0,7.344779042518655,12782.815587006306,150336000.0,1104435266.7173448,1.50336,110.44352667173447,2018,10,283
2018-10-11,1887.2916666666667,8.366953016264953,15873.780451162327,163062000.0,1371494630.9804251,1.63062,137.1494630980425,2018,10,284
2018-10-12,1918.75,8.913788405110408,17108.80858040862,165780000.0,1478201061.3473046,1.6578,147.82010613473045,2018,10,285
2018-10-13,1616.25,6.850399946939848,11154.31679210801,139644000.0,963732970.838132,1.39644,96.3732970838132,2018,10,286
2018-10-14,1385.8333333333333,5.455278828964768,7560.909684680629,119736000.0,653262596.7564063,1.19736,65.32625967564063,2018,10,287
2018-10-15,1312.0833333333333,4.935233110086007,6477.371213218685,113364000.0,559644872.8220943,1.13364,55.96448728220943,2018,10,288
2018-10-16,1172.9166666666667,4.032359791214669,4735.584669698441,101340000.0,409154515.4619453,1.0134,40.91545154619453,2018,10,289
2018-10-17,1267.0833333333333,4.507659037280752,5767.793783867255,109476000.0,498337382.92613083,1.09476,49.833738292613084,2018,10,290
2018-10-18,1478.125,6.114907650106583,9039.14577782202,127710000.0,780982195.2038225,1.2771,78.09821952038224,2018,10,291
2018-10-19,1470.0,5.895455017289738,8670.716040957073,127008000.0,749149865.9386911,1.27008,74.91498659386912,2018,10,292
2018-10-20,1482.0833333333333,5.930841696462109,8785.990051065477,128052000.0,759109540.4120572,1.28052,75.91095404120571,2018,10,293
2018-10-21,1323.125,4.871140992681179,6468.191028591805,114318000.0,558851704.8703319,1.14318,55.885170487033186,2018,10,294
2018-10-22,1197.5,4.150540924857092,4970.744525955693,103464000.0,429472327.04257184,1.03464,42.94723270425718,2018,10,295
2018-10-23,1332.0833333333333,4.864433103850974,6522.823259400578,115092000.0,563571929.6122099,1.15092,56.35719296122099,2018,10,296
2018-10-24,1413.125,5.372743971239436,7579.741393326035,122094000.0,654889656.3833694,1.22094,65.48896563833695,2018,10,297
2018-10-25,1302.5,4.762978145449703,6219.727403315829,112536000.0,537384447.6464876,1.12536,53.73844476464876,2018,10,298
2018-10-26,1281.6666666666667,4.580777696271783,5868.14730276445,110736000.0,507007926.9588485,1.10736,50.70079269588485,2018,10,299
2018-10-27,1179.5833333333333,4.087539652316379,4820.919554540452,101916000.0,416527449.51229507,1.01916,41.65274495122951,2018,10,300
2018-10-28,1107.7083333333333,3.682522081793324,4076.06121176465,95706000.0,352171688.6964658,0.95706,35.21716886964658,2018,10,301
2018-10-29,1046.6666666666667,3.517789250818929,3683.5248815143855,90432000.0,318256549.7628429,0.90432,31.82565497628429,2018,10,302
2018-10-30,1066.0416666666667,3.64635369183031,3887.289096035704,92106000.0,335861777.89748484,0.92106,33.58617778974848,2018,10,303
2018-10-31,1051.6666666666667,3.4468010643836546,3623.5890958757923,90864000.0,313078097.8836685,0.90864,31.30780978836685,2018,10,304
2018-11-01,1056.25,3.4777927485805393,3675.475517027721,91260000.0,317561084.6711951,0.9126,31.75610846711951,2018,11,305
2018-11-02,1075.0,3.6033009545298995,3875.98394394292,92880000.0,334885012.7566683,0.9288,33.488501275666835,2018,11,306
2018-11-03,1016.3333333333334,3.280111999590771,3336.509188586065,87811200.0,288274393.893836,0.878112,28.827439389383603,2018,11,307
2018-11-04,872.6666666666666,2.6545970084770425,2320.124140828229,75398400.0,200458725.767559,0.753984,20.0458725767559,2018,11,308
2018-11-05,819.8541666666666,2.412493677025557,1977.5072664890697,70835400.0,170856627.82465562,0.708354,17.085662782465562,2018,11,309
2018-11-06,799.3125,2.3443484882511183,1874.1378037710983,69060600.0,161925506.2458229,0.690606,16.192550624582292,2018,11,310
2018-11-07,786.75,2.2865735083197998,1798.6684053338402,67975200.0,155404950.2208438,0.679752,15.540495022084379,2018,11,311
2018-11-08,764.0,2.168892991684937,1656.723142970662,66009600.0,143140879.5526652,0.660096,14.31408795526652,2018,11,312
2018-11-09,729.5833333333334,2.0254631981332767,1477.0748469602931,63036000.0,127619266.77736932,0.63036,12.761926677736932,2018,11,313
2018-11-10,674.4375,1.841153803586258,1241.6567957080836,58271400.0,107279147.14917842,0.582714,10.727914714917842,2018,11,314
2018-11-11,660.6041666666666,1.859650700152917,1229.4184264188118,57076200.0,106221752.04258534,0.570762,10.622175204258534,2018,11,315
2018-11-12,654.8333333333334,1.8119277753803287,1190.5832117295288,56577600.0,102866389.49343129,0.565776,10.286638949343129,2018,11,316
2018-11-13,618.8125,1.6874613200176645,1044.2565130092548,53465400.0,90223762.72399962,0.534654,9.022376272399962,2018,11,317
2018-11-14,613.5,1.6500273068785993,1012.5256043779883,53006400.0,87482212.21825819,0.530064,8.748221221825819,2018,11,318
2018-11-15,614.2291666666666,1.6912009348980879,1038.8665855611007,53069400.0,89758072.9924791,0.530694,8.97580729924791,2018,11,319
2018-11-16,661.125,1.7787617767650985,1180.107124648551,57121200.0,101961255.56963481,0.571212,10.196125556963482,2018,11,320
2018-11-17,633.0,1.6653808043494447,1060.0743056675396,54691200.0,91590420.00967543,0.546912,9.159042000967542,2018,11,321
2018-11-18,647.125,1.6517256763348602,1076.7771974888901,55911600.0,93033549.8630401,0.559116,9.30335498630401,2018,11,322
2018-11-19,642.0625,1.6963792278929832,1098.8531349580383,55474200.0,94940910.86037451,0.554742,9.494091086037452,2018,11,323
2018-11-20,637.4791666666666,1.6678943023766104,1066.3245086051197,55078200.0,92130437.54348235,0.550782,9.213043754348234,2018,11,324
2018-11-21,605.0,1.6149165751705874,984.6648848556074,52272000.0,85075046.05152448,0.52272,8.507504605152448,2018,11,325
2018-11-22,573.5625,1.5436817776024825,885.9380569924778,49555800.0,76545048.12415008,0.495558,7.654504812415008,2018,11,326
2018-11-23,617.4583333333334,1.655008788395292,1047.2507216622757,53348400.0,90482462.35162063,0.533484,9.048246235162063,2018,11,327
2018-11-24,446.4791666666667,1.131513564975534,510.02365721065553,38575800.0,44066043.983000636,0.385758,4.406604398300064,2018,11,328
2018-11-25,447.6666666666667,1.1313098988437973,512.8849416363145,38678400.0,44313258.95737757,0.386784,4.431325895737757,2018,11,329
2018-11-26,457.4583333333333,1.1635364142279359,540.8078674901718,39524400.0,46725799.75115085,0.395244,4.6725799751150845,2018,11,330
2018-11-27,406.3333333333333,1.0250670854205968,418.4965916500032,35107200.0,36158105.518560275,0.351072,3.6158105518560277,2018,11,331
2018-11-28,407.1458333333333,1.0503655790471096,431.0705835891219,35177400.0,37244498.422100134,0.351774,3.7244498422100136,2018,11,332
2018-11-29,439.6666666666667,1.137481200438135,506.07492250452447,37987200.0,43724873.304390915,0.379872,4.372487330439092,2018,11,333
2018-11-30,544.625,1.4190289597613326,780.9103684363249,47055600.0,67470655.83289847,0.470556,6.747065583289847,2018,11,334
2018-12-01,508.7916666666667,1.2818986617574477,652.802995440168,43959600.0,56402178.80603052,0.439596,5.640217880603052,2018,12,335
2018-12-02,536.25,1.3539840224780395,732.9007607741918,46332000.0,63322625.73089017,0.46332,6.332262573089017,2018,12,336
2018-12-03,520.375,1.2911584964341893,675.6911857192265,44960400.0,58379718.44614117,0.449604,5.837971844614117,2018,12,337
2018-12-04,563.5833333333334,1.4773508077704884,839.0664561703502,48693600.0,72495341.81311826,0.486936,7.249534181311827,2018,12,338
2018-12-05,575.375,1.4878250486498492,861.1246074178603,49712400.0,74401166.08090313,0.497124,7.440116608090313,2018,12,339
2018-12-06,564.25,1.4823933224929393,843.0258932309299,48751200.0,72837437.17515235,0.487512,7.283743717515235,2018,12,340
2018-12-07,634.7708333333334,1.7147758625512217,1104.9875775660983,54844200.0,95470926.7017109,0.548442,9.54709267017109,2018,12,341
2018-12-08,623.7291666666666,1.6557352667101783,1048.068257561073,53890200.0,90553097.45327671,0.538902,9.055309745327671,2018,12,342
2018-12-09,666.4791666666666,1.8044843132582578,1216.8224715488977,57583800.0,105133461.54182476,0.575838,10.513346154182475,2018,12,343
2018-12-10,582.25,1.5143203371134029,903.6432364539023,50306400.0,78074775.62961715,0.503064,7.807477562961715,2018,12,344
2018-12-11,500.2083333333333,1.26862345037556,640.7573299461942,43218000.0,55361433.30735118,0.43218,5.5361433307351176,2018,12,345
2018-12-12,458.75,1.1565272104330537,537.3553834884518,39636000.0,46427505.133402236,0.39636,4.642750513340223,2018,12,346
2018-12-13,468.125,1.1951986978683364,572.1611031736642,40446000.0,49434719.31420458,0.40446,4.943471931420458,2018,12,347
2018-12-14,455.2083333333333,1.1396434288711856,527.4181417010401,39330000.0,45568927.442969866,0.3933,4.556892744296986,2018,12,348
2018-12-15,452.75,1.1246909607119617,520.8504657473051,39117600.0,45001480.240567155,0.391176,4.500148024056715,2018,12,349
2018-12-16,420.875,1.0498486107169807,449.83095771830295,36363600.0,38865394.746861376,0.363636,3.8865394746861375,2018,12,350
2018-12-17,430.9166666666667,1.0656215670789728,469.3199587896651,37231200.0,40549244.43942706,0.372312,4.054924443942706,2018,12,351
2018-12-18,402.0416666666667,0.9708595779669599,393.70396281972194,34736400.0,34016022.38762397,0.347364,3.4016022387623974,2018,12,352
2018-12-19,380.3541666666667,0.9245818647033649,358.97006109484283,32862600.0,31015013.27859442,0.328626,3.101501327859442,2018,12,353
2018-12-20,365.0416666666667,0.8928599891139114,329.8433105922447,31539600.0,28498462.03516994,0.315396,2.8498462035169942,2018,12,354
2018-12-21,391.8541666666667,0.9716626340518042,384.3282237197264,33856200.0,33205958.52938436,0.338562,3.320595852938436,2018,12,355
2018-12-22,364.8958333333333,0.8850127364758821,325.3197964013382,31527000.0,28107630.409075618,0.31527,2.810763040907562,2018,12,356
2018-12-23,358.4791666666667,0.8561670425291101,311.4001232453287,30972600.0,26904970.6483964,0.309726,2.69049706483964,2018,12,357
2018-12-24,391.0416666666667,0.9426367239847545,370.4249026636343,33786000.0,32004711.590138007,0.33786,3.2004711590138006,2018,12,358
2018-12-25,397.7083333333333,0.9850537458131744,393.869224023653,34362000.0,34030300.95564362,0.34362,3.4030300955643615,2018,12,359
2018-12-26,356.2083333333333,0.8765927933776109,312.4005200790322,30776400.0,26991404.934828382,0.307764,2.699140493482838,2018,12,360
2018-12-27,384.1666666666667,0.9419583328910325,362.27722714277587,33192000.0,31300752.425135836,0.33192,3.1300752425135836,2018,12,361
2018-12-28,357.6666666666667,0.8679184236863754,310.84309091974666,30902400.0,26856843.05546611,0.309024,2.6856843055466113,2018,12,362
2018-12-29,393.0416666666667,0.9703312581920583,381.5004141606775,33958800.0,32961635.783482537,0.339588,3.2961635783482537,2018,12,363
2018-12-30,403.25,0.980228487562704,395.22351724950084,34840800.0,34147311.890356876,0.348408,3.4147311890356877,2018,12,364
2018-12-31,390.625,0.9285071544834004,362.51167013956274,33750000.0,31321008.30005822,0.3375,3.132100830005822,2018,12,365
2019-01-01,384.2291666666667,0.9379346099986773,360.3485818488998,33197400.0,31134117.471744943,0.331974,3.1134117471744944,2019,1,1
2019-01-02,368.2291666666667,0.9125272800937855,336.0792760733377,31815000.0,29037249.452736378,0.31815,2.9037249452736376,2019,1,2
2019-01-03,355.8125,0.8779339577320465,312.445677257551,30742200.0,26995306.515052404,0.307422,2.6995306515052406,2019,1,3
2019-01-04,347.3125,0.8336555216284207,289.42803803496685,30007800.0,25006582.486221135,0.300078,2.5006582486221136,2019,1,4
2019-01-05,335.125,0.8113764580394508,272.50553416034444,28954800.0,23544478.15145376,0.289548,2.354447815145376,2019,1,5
2019-01-06,352.3541666666667,0.8610341596164722,303.4138085443346,30443400.0,26214953.058230508,0.304434,2.621495305823051,2019,1,6
2019-01-07,342.3541666666667,0.8312336552563342,284.5579768056804,29579400.0,24585809.196010787,0.295794,2.458580919601079,2019,1,7
2019-01-08,330.0833333333333,0.8013394735848213,264.57307808202285,28519200.0,22859113.946286775,0.285192,2.2859113946286773,2019,1,8
2019-01-09,319.0,0.7770230161526706,247.86645989432702,27561600.0,21415662.134869855,0.275616,2.1415662134869855,2019,1,9
2019-01-10,317.75,0.7807435807463854,248.0809089711564,27453600.0,21434190.53510791,0.274536,2.143419053510791,2019,1,10
2019-01-11,318.0,0.7955391943077382,253.0107316294212,27475200.0,21860127.21278199,0.274752,2.1860127212781992,2019,1,11
2019-01-12,305.4166666666667,0.7766943824914817,237.3974194816483,26388000.0,20511137.043214414,0.26388,2.0511137043214416,2019,1,12
2019-01-13,328.0625,0.8124686586103159,266.8924853004034,28344600.0,23059510.729954854,0.283446,2.3059510729954855,2019,1,13
2019-01-14,339.5625,0.8477189508726171,287.87628725182964,29338200.0,24872511.21855808,0.293382,2.487251121855808,2019,1,14
2019-01-15,343.6666666666667,0.8384450220802601,288.1435877942447,29692800.0,24895605.98542274,0.296928,2.489560598542274,2019,1,15
2019-01-16,334.8541666666667,0.8225501257792366,275.4670416676544,28931400.0,23800352.40008534,0.289314,2.3800352400085343,2019,1,16
2019-01-17,333.1666666666667,0.8285020607152563,276.10626106344074,28785600.0,23855580.95588128,0.287856,2.3855580955881277,2019,1,17
2019-01-18,329.3333333333333,0.8018665727592587,264.09525814448284,28454400.0,22817830.30368332,0.284544,2.2817830303683317,2019,1,18
2019-01-19,338.625,0.8729039539866421,295.6024391211763,29257200.0,25540050.74006963,0.292572,2.5540050740069633,2019,1,19
2019-01-20,348.1458333333333,0.839763463578719,292.38792871624133,30079800.0,25262317.04108325,0.300798,2.526231704108325,2019,1,20
2019-01-21,349.7083333333333,0.8564327013636236,299.52079052339474,30214800.0,25878596.301221304,0.302148,2.5878596301221304,2019,1,21
2019-01-22,344.8125,0.8629574417011959,297.61080938844884,29791800.0,25713573.93116198,0.297918,2.571357393116198,2019,1,22
2019-01-23,344.4583333333333,0.8448802659600704,291.1208588357143,29761200.0,25152842.20340571,0.297612,2.515284220340571,2019,1,23
2019-01-24,323.3541666666667,0.8133092927483268,263.1205986819349,27937800.0,22733619.726119176,0.279378,2.2733619726119176,2019,1,24
2019-01-25,309.3541666666667,0.79346863459488,245.4977450631396,26728200.0,21211005.17345526,0.267282,2.121100517345526,2019,1,25
2019-01-26,310.0208333333333,0.7542780284116505,233.86838673170277,26785800.0,20206228.61361912,0.267858,2.020622861361912,2019,1,26
2019-01-27,305.0,0.7757477809760985,236.6838299227941,26352000.0,20449482.90532941,0.26352,2.044948290532941,2019,1,27
2019-01-28,299.6458333333333,0.7427677408722899,222.5662668483725,25889400.0,19229725.455699384,0.258894,1.9229725455699385,2019,1,28
2019-01-29,297.0,0.7548443590370679,224.16196100546483,25660800.0,19367593.43087216,0.256608,1.936759343087216,2019,1,29
2019-01-30,297.9791666666667,0.7406125811699028,220.70826869368668,25745400.0,19069194.41513453,0.257454,1.9069194415134532,2019,1,30
2019-01-31,471.5,1.2787039311739183,654.09717484929,40737600.0,56513995.90697866,0.407376,5.651399590697866,2019,1,31
2019-02-01,669.9166666666666,1.8286875859374752,1225.6088018706457,57880800.0,105892600.48162378,0.578808,10.589260048162378,2019,2,32
2019-02-02,681.6666666666666,1.9708809152738747,1346.546358414401,58896000.0,116341605.36700426,0.58896,11.634160536700426,2019,2,33
2019-02-03,669.4375,1.8728377236095366,1254.9761994858852,57839400.0,108429943.63558048,0.578394,10.842994363558049,2019,2,34
2019-02-04,625.8333333333334,1.6864580825955704,1057.0394930643197,54072000.0,91328212.20075722,0.54072,9.132821220075723,2019,2,35
2019-02-05,594.9583333333334,1.6088486649007374,959.6287530013207,51404400.0,82911924.2593141,0.514044,8.29119242593141,2019,2,36
2019-02-06,589.5208333333334,1.5025274426342874,892.8003022995771,50934600.0,77137946.11868346,0.509346,7.713794611868345,2019,2,37
2019-02-07,639.6041666666666,1.6526613205472556,1073.9229252609757,55261800.0,92786940.7425483,0.552618,9.27869407425483,2019,2,38
2019-02-08,600.8541666666666,1.6126245758826905,978.7472400562862,51913800.0,84563761.54086313,0.519138,8.456376154086312,2019,2,39
2019-02-09,622.625,1.6058204761902362,1005.5324135083644,53794800.0,86878000.52712268,0.537948,8.687800052712268,2019,2,40
2019-02-10,672.375,1.83899508995016,1242.0063737343487,58093200.0,107309350.69064772,0.580932,10.730935069064772,2019,2,41
2019-02-11,779.125,2.25939541536262,1771.501262356108,67316400.0,153057709.06756774,0.673164,15.305770906756774,2019,2,42
2019-02-12,733.3958333333334,2.123913932210344,1560.8906185996123,63365400.0,134860949.4470065,0.633654,13.48609494470065,2019,2,43
2019-02-13,739.75,2.180189272492114,1653.0424620588822,63914400.0,142822868.7218874,0.639144,14.282286872188742,2019,2,44
2019-02-14,736.125,2.1234609495979995,1608.404733678581,63601200.0,138966168.9898294,0.636012,13.89661689898294,2019,2,45
2019-02-15,695.1458333333334,1.9559974321803066,1360.1457046329194,60060600.0,117516588.88028423,0.600606,11.751658888028423,2019,2,46
2019-02-16,789.4791666666666,2.3882643940304495,1931.6798262548202,68211000.0,166897136.98841646,0.68211,16.689713698841647,2019,2,47
2019-02-17,801.4583333333334,2.475595055252885,2005.1833316691848,69246000.0,173247839.85621756,0.69246,17.324783985621757,2019,2,48
2019-02-18,952.6666666666666,3.2111275498734937,3076.6296532171436,82310400.0,265820802.0379612,0.823104,26.58208020379612,2019,2,49
2019-02-19,1194.5833333333333,4.357610872706828,5210.833474068516,103212000.0,450216012.1595198,1.03212,45.02160121595198,2019,2,50
2019-02-20,992.7291666666666,3.35545614122238,3348.193702330153,85771800.0,289283935.88132524,0.857718,28.928393588132526,2019,2,51
2019-02-21,956.1041666666666,3.126309594130668,3003.4980569606637,82607400.0,259502232.12140134,0.826074,25.950223212140134,2019,2,52
2019-02-22,943.8333333333334,3.0777388066513764,2913.0374021439743,81547200.0,251686431.5452394,0.815472,25.168643154523938,2019,2,53
2019-02-23,800.6041666666666,2.4964063132758496,1999.2366435402598,69172200.0,172734046.00187844,0.691722,17.273404600187845,2019,2,54
2019-02-24,791.7291666666666,2.45520868354521,2008.9322497406629,68405400.0,173571746.37759328,0.684054,17.35717463775933,2019,2,55
2019-02-25,624.2291666666666,1.7277433108352085,1088.3900432567173,53933400.0,94036899.73738037,0.539334,9.403689973738038,2019,2,56
2019-02-26,568.875,1.5164733343376018,867.8350896245882,49150800.0,74980951.74356443,0.491508,7.498095174356442,2019,2,57
2019-02-27,600.8333333333334,1.5761456607801845,952.1413512136104,51912000.0,82265012.74485594,0.51912,8.226501274485594,2019,2,58
2019-02-28,563.2708333333334,1.459252643957962,828.3786219168088,48666600.0,71571912.93361229,0.486666,7.157191293361229,2019,2,59
2019-03-01,678.7291666666666,1.942970179038552,1380.135826157686,58642200.0,119243735.38002408,0.586422,11.924373538002408,2019,3,60
2019-03-02,761.7083333333334,2.155618103293935,1642.6660728091267,65811600.0,141926348.69070855,0.658116,14.192634869070854,2019,3,61
2019-03-03,764.625,2.2244400749729945,1705.4121612849,66063600.0,147347610.73501536,0.660636,14.734761073501536,2019,3,62
2019-03-04,941.1875,3.0075254543501964,2831.6649436570565,81318600.0,244655851.1319697,0.813186,24.46558511319697,2019,3,63
2019-03-05,970.9583333333334,3.204818498719959,3111.9124999988567,83890800.0,268869239.99990124,0.838908,26.886923999990124,2019,3,64
2019-03-06,925.8125,2.948189916961978,2731.2141455461738,79990200.0,235976902.1751894,0.799902,23.59769021751894,2019,3,65
2019-03-07,865.5208333333334,2.5927080283550494,2245.6904825025995,74781000.0,194027657.68822458,0.74781,19.40276576882246,2019,3,66
2019-03-08,843.1875,2.4488686132825412,2064.379764267368,72851400.0,178362411.6327006,0.728514,17.83624116327006,2019,3,67
2019-03-09,828.7708333333334,2.394436264159977,1984.796377059136,71605800.0,171486406.97790936,0.716058,17.148640697790935,2019,3,68
2019-03-10,908.5625,2.777269649279672,2536.585526608389,78499800.0,219160989.49896482,0.784998,21.916098949896483,2019,3,69
2019-03-11,1009.3333333333334,3.327675295771577,3359.6963730936,87206400.0,290277766.63528705,0.872064,29.027776663528705,2019,3,70
2019-03-12,1033.3333333333333,3.442143416080262,3556.4608059770458,89280000.0,307278213.63641673,0.8928,30.727821363641674,2019,3,71
2019-03-13,1018.75,3.39911393514366,3463.7630382710704,88020000.0,299269126.50662047,0.8802,29.926912650662047,2019,3,72
2019-03-14,1003.0833333333334,3.2747119200319603,3284.8907760457714,86666400.0,283814563.05035466,0.866664,28.381456305035467,2019,3,73
2019-03-15,1025.0,3.4459189515059694,3532.4325588081433,88560000.0,305202173.0810236,0.8856,30.520217308102357,2019,3,74
2019-03-16,1005.7291666666666,3.3974612682102134,3417.8208720497937,86895000.0,295299723.3451022,0.86895,29.52997233451022,2019,3,75
2019-03-17,998.1458333333334,3.2402079310938112,3233.7070056122047,86239800.0,279392285.28489447,0.862398,27.939228528489448,2019,3,76
2019-03-18,982.0625,3.1799148098306858,3124.180697730481,84850200.0,269929212.28391355,0.848502,26.992921228391356,2019,3,77
2019-03-19,954.3333333333334,3.012705976520199,2874.587362904476,82454400.0,248364348.1549467,0.824544,24.83643481549467,2019,3,78
2019-03-20,981.1041666666666,3.133963659820177,3074.8052013180745,84767400.0,265663169.39388165,0.847674,26.566316939388166,2019,3,79
2019-03-21,994.875,3.2735398127022566,3259.886647240822,85957200.0,281654206.32160705,0.859572,28.165420632160707,2019,3,80
2019-03-22,1028.3333333333333,3.4271908326144467,3524.4510798278684,88848000.0,304512573.29712784,0.88848,30.451257329712785,2019,3,81
2019-03-23,1051.4583333333333,3.6061289171084634,3795.1330965410066,90846000.0,327899499.54114294,0.90846,32.78994995411429,2019,3,82
2019-03-24,1104.5833333333333,4.037847570439497,4462.768054862405,95436000.0,385583159.94011176,0.95436,38.558315994011174,2019,3,83
2019-03-25,1142.0833333333333,4.279057629369046,4889.7962171429435,98676000.0,422478393.16115034,0.98676,42.247839316115034,2019,3,84
2019-03-26,1162.7083333333333,4.330645285118549,5036.684809198385,100458000.0,435169567.51474047,1.00458,43.51695675147405,2019,3,85
2019-03-27,1132.0833333333333,4.219282826374578,4777.3454467390975,97812000.0,412762646.598258,0.97812,41.2762646598258,2019,3,86
2019-03-28,1136.6666666666667,4.191708110146791,4765.956320610688,98208000.0,411778626.10076344,0.98208,41.177862610076346,2019,3,87
2019-03-29,1157.7083333333333,4.267436788710465,4941.842033089357,100026000.0,426975151.6589204,1.00026,42.69751516589204,2019,3,88
2019-03-30,1175.0,4.279024588915342,5028.390915332232,101520000.0,434452975.0847048,1.0152,43.44529750847048,2019,3,89
2019-03-31,1171.0416666666667,4.1941284489424815,4912.2969953750435,101178000.0,424422460.40040374,1.01178,42.442246040040374,2019,3,90
2019-04-01,1188.9583333333333,4.2594153837564885,5065.057506810749,102726000.0,437620968.5884487,1.02726,43.76209685884487,2019,4,91
2019-04-02,1207.2916666666667,4.371440689680639,5280.480040563619,104310000.0,456233475.50469667,1.0431,45.62334755046967,2019,4,92
2019-04-03,1200.4166666666667,4.384823359784382,5263.134697420586,103716000.0,454734837.85713863,1.03716,45.47348378571386,2019,4,93
2019-04-04,1184.375,4.3512383058633475,5153.91425159538,102330000.0,445298191.33784086,1.0233,44.52981913378409,2019,4,94
2019-04-05,1196.25,4.4695044024837545,5347.316587732325,103356000.0,462008153.1800729,1.03356,46.200815318007294,2019,4,95
2019-04-06,1160.625,4.186800994434773,4863.126947451172,100278000.0,420174168.25978124,1.00278,42.017416825978124,2019,4,96
2019-04-07,1135.625,4.039397365278632,4589.382156148605,98118000.0,396522618.29123944,0.98118,39.652261829123944,2019,4,97
2019-04-08,1131.0416666666667,3.9857470871114473,4509.641244086556,97722000.0,389633003.48907846,0.97722,38.96330034890784,2019,4,98
2019-04-09,1129.5833333333333,3.9407726516748975,4453.315980438928,97596000.0,384766500.7099234,0.97596,38.47665007099234,2019,4,99
2019-04-10,1160.625,4.15302309961275,4819.091704683643,100278000.0,416369523.2846668,1.00278,41.63695232846668,2019,4,100
2019-04-11,1176.6666666666667,4.196563695297927,4937.742824641376,101664000.0,426620980.04901487,1.01664,42.66209800490149,2019,4,101
2019-04-12,1156.6666666666667,4.083250282351908,4725.128409363911,99936000.0,408251094.56904185,0.99936,40.82510945690419,2019,4,102
2019-04-13,1157.2916666666667,4.046261094141717,4682.556968680207,99990000.0,404572922.09396994,0.9999,40.457292209396996,2019,4,103
2019-04-14,1165.625,4.136500362527738,4822.1123174441245,100710000.0,416630504.2271724,1.0071,41.66305042271724,2019,4,104
2019-04-15,1153.5416666666667,4.0075782396802575,4621.596298274105,99666000.0,399305920.17088264,0.99666,39.930592017088266,2019,4,105
2019-04-16,1143.3333333333333,3.966485861689066,4534.205493431654,98784000.0,391755354.63249487,0.98784,39.17553546324949,2019,4,106
2019-04-17,1124.5833333333333,3.763739929656459,4232.218255166853,97164000.0,365663657.2464161,0.97164,36.56636572464161,2019,4,107
