task_id,original_price,original_probability,cost-neutral_price,cost-neutral_probability,balanced-5_price,balanced-5_probability,enhanced-10_price,enhanced-10_probability,enhanced-15_price,enhanced-15_probability,wide-10_price,wide-10_probability,wide-15_price,wide-15_probability,completion-first-20_price,completion-first-20_probability
A0257,65.0,0.524855970974639,69.5,0.5846747930863145,70.0,0.5912021081618541,70.0,0.5912021081618541,70.0,0.5912021081618541,73.0,0.6296220485258953,73.0,0.6296220485258953,75.0,0.6543844969706941
A0258,66.5,0.5884810421954295,67.5,0.6014656785026083,71.5,0.6518363192378414,71.5,0.6518363192378414,71.5,0.6518363192378414,74.5,0.6875691965098463,74.5,0.6875691965098463,76.5,0.7102404053951544
A0259,68.0,0.7244770202941252,65.0,0.6910687002781384,67.5,0.7190665072821857,73.0,0.7749036478477574,73.0,0.7749036478477574,68.5,0.7298224839102628,76.0,0.8018454881636594,78.0,0.8184143492853595
A0260,65.5,0.5449437347094614,69.0,0.5911842786853984,70.5,0.6105661504731463,70.5,0.6105661504731463,70.5,0.6105661504731463,73.5,0.6482489933561765,73.5,0.6482489933561765,75.5,0.6724140366102738
A0261,69.0,0.5638868225343464,70.0,0.5770897943423439,74.0,0.6286390905958236,74.0,0.6286390905958236,74.0,0.6286390905958236,77.0,0.6655311307155957,77.0,0.6655311307155957,79.0,0.6890783576368835
A0262,65.0,0.49466032604862736,70.0,0.5617018087250994,70.0,0.5617018087250994,70.0,0.5617018087250994,70.0,0.5617018087250994,73.0,0.6010232145419814,73.0,0.6010232145419814,75.0,0.6265636489074654
A0263,65.0,0.4100795414037215,70.0,0.4764660468716022,70.0,0.4764660468716022,70.0,0.4764660468716022,70.0,0.4764660468716022,73.0,0.5168569257792048,73.0,0.5168569257792048,75.0,0.5436946882994547
A0264,65.5,0.4963800997466278,70.5,0.5633948052300678,70.5,0.5633948052300678,70.5,0.5633948052300678,70.5,0.5633948052300678,73.5,0.6026717641350527,73.5,0.6026717641350527,75.5,0.6281719548951566
A0265,65.5,0.48539479172247485,70.5,0.5525536002524926,70.5,0.5525536002524926,70.5,0.5525536002524926,70.5,0.5525536002524926,73.5,0.592099730490423,73.5,0.592099730490423,75.5,0.6178481885857734
A0266,75.0,0.9834087819580556,70.0,0.9783893239127939,70.0,0.9783893239127939,70.0,0.9783893239127939,80.0,0.9872775431414048,67.0,0.9746934937285527,67.0,0.9746934937285527,65.0,0.9718946938628104
A0267,67.0,0.9486544081787986,65.0,0.9431437749349406,65.0,0.9431437749349406,65.0,0.9431437749349406,72.0,0.9603000792945633,65.0,0.9431437749349406,65.0,0.9431437749349406,65.0,0.9431437749349406
A0268,70.0,0.9576578967106328,65.0,0.9452813251292579,65.0,0.9452813251292579,65.0,0.9452813251292579,75.0,0.9673318122211206,65.0,0.9452813251292579,65.0,0.9452813251292579,65.0,0.9452813251292579
A0269,70.5,0.7925523198885513,65.5,0.7447771976656018,65.5,0.7447771976656018,75.5,0.833385075908723,75.5,0.833385075908723,65.5,0.7447771976656018,72.5,0.8097138338834998,74.5,0.8257677349752287
A0270,66.0,0.9572857924571223,65.0,0.9550272943969522,65.0,0.9550272943969522,65.0,0.9550272943969522,71.0,0.96704179693958,65.0,0.9550272943969522,65.0,0.9550272943969522,65.0,0.9550272943969522
A0271,72.0,0.9819161390310488,67.0,0.9764559126166459,67.0,0.9764559126166459,67.0,0.9764559126166459,77.0,0.9861280468987245,65.0,0.9738467992878401,65.0,0.9738467992878401,65.0,0.9738467992878401
A0272,68.0,0.5235213095243354,71.0,0.5636068611899245,73.0,0.5899081967152205,73.0,0.5899081967152205,73.0,0.5899081967152205,76.0,0.628373301903268,76.0,0.628373301903268,78.0,0.6531732489469698
A0273,75.0,0.9828932757822821,70.0,0.9777213912082865,70.0,0.9777213912082865,70.0,0.9777213912082865,80.0,0.9868806397098384,67.0,0.9739143775781056,67.0,0.9739143775781056,65.0,0.9710319714371258
A0274,67.0,0.6071503926041456,67.0,0.6071503926041456,72.0,0.6692468858032598,72.0,0.6692468858032598,72.0,0.6692468858032598,75.0,0.7040042920290411,75.0,0.7040042920290411,77.0,0.7259582337067703
A0275,65.5,0.3905782070031856,70.5,0.4562493599793815,70.5,0.4562493599793815,70.5,0.4562493599793815,70.5,0.4562493599793815,73.5,0.4965519123359681,73.5,0.4965519123359681,75.5,0.5234776948767004
A0276,65.0,0.942036504942803,65.0,0.942036504942803,65.0,0.942036504942803,65.0,0.942036504942803,70.0,0.9551121562152769,65.0,0.942036504942803,65.0,0.942036504942803,65.0,0.942036504942803
A0277,66.5,0.3958489968194788,71.5,0.4617349161563422,71.5,0.4617349161563422,71.5,0.4617349161563422,71.5,0.4617349161563422,74.5,0.502074608139269,74.5,0.502074608139269,76.5,0.5289852001861873
A0278,70.0,0.9576578967106328,65.0,0.9452813251292579,65.0,0.9452813251292579,65.0,0.9452813251292579,75.0,0.9673318122211206,65.0,0.9452813251292579,65.0,0.9452813251292579,65.0,0.9452813251292579
A0279,66.0,0.4281876770469476,71.0,0.4950456404424081,71.0,0.4950456404424081,71.0,0.4950456404424081,71.0,0.4950456404424081,74.0,0.5354008184867762,74.0,0.5354008184867762,76.0,0.5620812594446388
A0280,67.0,0.9590263357110732,65.0,0.954575561554339,65.0,0.954575561554339,65.0,0.954575561554339,72.0,0.9683979206424228,65.0,0.954575561554339,65.0,0.954575561554339,65.0,0.954575561554339
A0281,65.5,0.9460036285325168,65.0,0.9446106994836342,65.0,0.9446106994836342,65.0,0.9446106994836342,70.5,0.9582240457562761,65.0,0.9446106994836342,65.0,0.9446106994836342,65.0,0.9446106994836342
A0282,66.5,0.4275141503816201,71.5,0.4943578686390692,71.5,0.4943578686390692,71.5,0.4943578686390692,71.5,0.4943578686390692,74.5,0.5347163512024795,74.5,0.5347163512024795,76.5,0.5614038991347119
A0283,68.0,0.9365066877234575,65.0,0.9261885110419636,65.0,0.9261885110419636,65.0,0.9261885110419636,73.0,0.9507645813636241,65.0,0.9261885110419636,65.0,0.9261885110419636,65.0,0.9261885110419636
A0284,65.0,0.39746099283075015,70.0,0.4634094156146315,70.0,0.4634094156146315,70.0,0.4634094156146315,70.0,0.4634094156146315,73.0,0.503758486041897,73.0,0.503758486041897,75.0,0.5306631440528315
A0285,65.5,0.3865217257577025,70.5,0.45201671485476674,70.5,0.45201671485476674,70.5,0.45201671485476674,70.5,0.45201671485476674,73.5,0.49228387813694896,73.5,0.49228387813694896,75.5,0.5192169096446474
A0286,65.5,0.38811354096305795,70.5,0.45367878922790533,70.5,0.45367878922790533,70.5,0.45367878922790533,70.5,0.45367878922790533,73.5,0.4939605492630258,73.5,0.4939605492630258,75.5,0.52089120037167
A0287,65.5,0.9451411010945514,65.0,0.9437272452276758,65.0,0.9437272452276758,65.0,0.9437272452276758,70.5,0.9575479649451291,65.0,0.9437272452276758,65.0,0.9437272452276758,65.0,0.9437272452276758
A0288,65.5,0.4731619609554232,70.5,0.5404056264330405,70.5,0.5404056264330405,70.5,0.5404056264330405,70.5,0.5404056264330405,73.5,0.5802097274636089,73.5,0.5802097274636089,75.5,0.6062095636392615
A0289,65.0,0.3962982305801081,70.0,0.4622017179507324,70.0,0.4622017179507324,70.0,0.4622017179507324,70.0,0.4622017179507324,73.0,0.502544116379754,73.0,0.502544116379754,75.0,0.5294531150203051
A0290,69.0,0.6673903006616915,65.0,0.6179510221088114,71.5,0.6965918814177064,74.0,0.7242888368651806,74.0,0.7242888368651806,73.0,0.7133990726762182,77.0,0.7553763397680378,79.0,0.7747391971404853
A0291,65.0,0.39820797292781857,70.0,0.46418485512614954,70.0,0.46418485512614954,70.0,0.46418485512614954,70.0,0.46418485512614954,73.0,0.5045379586365213,73.0,0.5045379586365213,75.0,0.531439663856549
A0292,70.0,0.7804617333834923,65.0,0.7308477605998491,65.0,0.7308477605998491,75.0,0.8231432708831489,75.0,0.8231432708831489,66.0,0.7413149442808155,73.0,0.8069040963261562,75.0,0.8231432708831489
A0293,65.0,0.9443466182955337,65.0,0.9443466182955337,65.0,0.9443466182955337,65.0,0.9443466182955337,70.0,0.9569249730656332,65.0,0.9443466182955337,65.0,0.9443466182955337,65.0,0.9443466182955337
A0294,67.5,0.608986505127991,67.0,0.6025522538108088,72.5,0.6709500614531688,72.5,0.6709500614531688,72.5,0.6709500614531688,75.5,0.7056072189744298,75.5,0.7056072189744298,77.5,0.7274882923162993
A0295,70.0,0.7997189748378779,65.0,0.753080123722179,65.0,0.753080123722179,75.0,0.8394268890344136,75.0,0.8394268890344136,65.0,0.753080123722179,71.5,0.8123523576219767,73.5,0.8282308763761527
A0296,70.0,0.5448840416506392,71.5,0.564845255790949,75.0,0.6105089130131066,75.0,0.6105089130131066,75.0,0.6105089130131066,78.0,0.6481941031235023,78.0,0.6481941031235023,80.0,0.6723610113934153
A0297,70.0,0.7536090152542927,65.0,0.7002571944893435,67.0,0.7223794607051925,75.0,0.8001744754631022,75.0,0.8001744754631022,68.0,0.7330556840768843,75.5,0.8044477333868515,77.5,0.8208476203541203
A0298,75.0,0.8001744754631022,70.0,0.7536090152542927,70.0,0.7536090152542927,80.0,0.8398101710392615,80.0,0.8398101710392615,68.0,0.7330556840768843,75.5,0.8044477333868515,77.5,0.8208476203541203
A0299,70.0,0.7714501706235704,65.0,0.7205289080059744,65.5,0.7259219916737205,75.0,0.8154694565171401,75.0,0.8154694565171401,67.0,0.7417068943991422,74.0,0.8072225112901151,76.0,0.823440766859799
A0300,70.0,0.7759861426782223,65.0,0.7257161821657575,65.0,0.7257161821657575,75.0,0.8193363837941491,75.0,0.8193363837941491,66.5,0.741508717279215,73.5,0.8070615255531812,75.5,0.8232903599108484
A0301,70.0,0.7813505089085488,65.0,0.731868387339602,65.0,0.731868387339602,75.0,0.8238982433644697,75.0,0.8238982433644697,66.0,0.7423098742988212,73.0,0.807712197352563,75.0,0.8238982433644697
A0302,70.0,0.7921951636856385,65.0,0.7443643189947852,65.0,0.7443643189947852,75.0,0.8330834144575878,75.0,0.8330834144575878,65.0,0.7443643189947852,72.0,0.8093791177552805,74.0,0.8254551705818287
A0303,75.0,0.8001744754631022,70.0,0.7536090152542927,70.0,0.7536090152542927,80.0,0.8398101710392615,80.0,0.8398101710392615,68.0,0.7330556840768843,75.5,0.8044477333868515,77.5,0.8208476203541203
A0304,70.0,0.7970182775351786,65.0,0.7499471659374594,65.0,0.7499471659374594,75.0,0.8371526019920197,75.0,0.8371526019920197,65.0,0.7499471659374594,71.5,0.8097814955053454,73.5,0.8258309160571988
A0305,66.5,0.6554613966643626,65.0,0.6369854564637074,70.5,0.7023844157923439,71.5,0.7135246349137971,71.5,0.7135246349137971,72.0,0.7190001702672962,74.5,0.7453992036063208,76.5,0.7653064216080396
A0306,70.0,0.8131711386666713,65.0,0.7687590632667508,65.0,0.7687590632667508,75.0,0.8507098916832406,75.0,0.8507098916832406,65.0,0.7687590632667508,70.0,0.8131711386666713,72.0,0.8289949579040365
A0307,70.0,0.7659625390083366,65.0,0.7142714677464165,66.0,0.7251408553838296,75.0,0.8107795137219082,75.0,0.8107795137219082,67.0,0.7357497319316298,74.5,0.8066113569483953,76.5,0.82286974625515
A0308,70.0,0.5581034677043979,71.0,0.5713484299398512,75.0,0.623140541560818,75.0,0.623140541560818,75.0,0.623140541560818,78.0,0.6602836343867177,78.0,0.6602836343867177,80.0,0.6840248983444188
A0309,65.5,0.5634231247193792,68.0,0.5962302180862744,70.5,0.6281988455345061,70.5,0.6281988455345061,70.5,0.6281988455345061,73.5,0.6651113222277423,73.5,0.6651113222277423,75.5,0.6886742789090574
A0310,66.5,0.456133701482531,71.5,0.5233613973385242,71.5,0.5233613973385242,71.5,0.5233613973385242,71.5,0.5233613973385242,74.5,0.5634491839319878,74.5,0.5634491839319878,76.5,0.5897531053153305
A0311,70.0,0.810300896135883,65.0,0.7654033612077448,65.0,0.7654033612077448,75.0,0.8483087747981993,75.0,0.8483087747981993,65.0,0.7654033612077448,70.5,0.8144078283185708,72.5,0.8301487821777509
A0312,65.5,0.4483730410792541,70.5,0.5155411659822773,70.5,0.5155411659822773,70.5,0.5155411659822773,70.5,0.5155411659822773,73.5,0.5557283467547166,73.5,0.5557283467547166,75.5,0.5821524839746374
A0313,67.5,0.5376733656000579,70.5,0.5775291079279776,72.5,0.603581535327195,72.5,0.603581535327195,72.5,0.603581535327195,75.5,0.6415434456039166,75.5,0.6415434456039166,77.5,0.665931755688529
A0314,65.5,0.41728283437164887,70.5,0.4838789562105214,70.5,0.4838789562105214,70.5,0.4838789562105214,70.5,0.4838789562105214,73.5,0.524268952886994,73.5,0.524268952886994,75.5,0.551052619049471
A0315,66.0,0.6457230794604234,65.0,0.6333012716462425,70.5,0.6990503730416023,71.0,0.7046880610158932,71.0,0.7046880610158932,72.0,0.715776944058582,74.0,0.737183681112962,76.0,0.757524309206555
A0316,65.5,0.5118816612725433,70.5,0.5785848463143671,70.5,0.5785848463143671,70.5,0.5785848463143671,70.5,0.5785848463143671,73.5,0.6174232373313925,73.5,0.6174232373313925,75.5,0.6425382277061504
A0317,65.5,0.5208723090872345,70.0,0.5807920835443751,70.5,0.5873373511609741,70.5,0.5873373511609741,70.5,0.5873373511609741,73.5,0.6258906681212625,73.5,0.6258906681212625,75.5,0.650764211635688
A0318,65.5,0.5124396166551177,70.5,0.5791292452840306,70.5,0.5791292452840306,70.5,0.5791292452840306,70.5,0.5791292452840306,73.5,0.617950593452062,73.5,0.617950593452062,75.5,0.6430509788729889
A0319,65.5,0.6955984418806753,65.0,0.6898635972241189,67.5,0.7179260414664127,70.5,0.7494828294412749,70.5,0.7494828294412749,69.0,0.7340027101258294,73.5,0.7785979689438737,75.5,0.7966176450081384
A0320,65.0,0.5395820069050258,69.0,0.5924746476917979,70.0,0.6054177649148613,70.0,0.6054177649148613,70.0,0.6054177649148613,73.0,0.6433077489347511,73.0,0.6433077489347511,75.0,0.6676382086574104
A0321,69.0,0.7730226265689021,65.0,0.7330031357488984,65.0,0.7330031357488984,74.0,0.8168109704957353,74.0,0.8168109704957353,66.0,0.7434159258464027,73.0,0.8086099083077486,75.0,0.8247367852942129
A0322,66.0,0.5878367138935413,67.0,0.6008278903216789,71.0,0.6512323982575111,71.0,0.6512323982575111,71.0,0.6512323982575111,74.0,0.6869974945868146,74.0,0.6869974945868146,76.0,0.7096926725295251
A0323,65.5,0.4753667597564615,70.5,0.5426010502059704,70.5,0.5426010502059704,70.5,0.5426010502059704,70.5,0.5426010502059704,73.5,0.5823619560532651,73.5,0.5823619560532651,75.5,0.6083184792586072
A0324,65.0,0.5961698776623,66.0,0.6090730709044062,70.0,0.6590272905455681,70.0,0.6590272905455681,70.0,0.6590272905455681,73.0,0.694368185714718,73.0,0.694368185714718,75.0,0.716749278147314
A0325,65.5,0.5579438931157314,68.5,0.5973607692959929,70.5,0.6229885875658998,70.5,0.6229885875658998,70.5,0.6229885875658998,73.5,0.6601384886996653,73.5,0.6601384886996653,75.5,0.6838850399373501
A0326,65.5,0.5621416176159145,68.0,0.5949757845550704,70.5,0.6269815947118922,70.5,0.6269815947118922,70.5,0.6269815947118922,73.5,0.6639502731727767,73.5,0.6639502731727767,75.5,0.687556546162912
A0327,66.0,0.4218561037955818,71.0,0.4885701473979428,71.0,0.4885701473979428,71.0,0.4885701473979428,71.0,0.4885701473979428,74.0,0.5289504104661,74.0,0.5289504104661,76.0,0.5556938768523718
A0328,66.0,0.7601060527036045,65.0,0.750142943209103,65.0,0.750142943209103,71.0,0.8057601174366695,71.0,0.8057601174366695,65.0,0.750142943209103,71.5,0.8099422981938542,73.5,0.8259810668476383
A0329,65.0,0.6199844189808723,65.0,0.6199844189808723,70.0,0.6811177397714958,70.0,0.6811177397714958,70.0,0.6811177397714958,73.0,0.7151586254864589,73.0,0.7151586254864589,75.0,0.7365947946388615
A0330,65.5,0.5978077711885594,66.5,0.6106928052486656,70.5,0.6605553993109813,70.5,0.6605553993109813,70.5,0.6605553993109813,73.5,0.6958110160315715,73.5,0.6958110160315715,75.5,0.7181293417323741
A0331,65.5,0.5329903675115888,69.5,0.5860593323276597,70.5,0.5990683212256694,70.5,0.5990683212256694,70.5,0.5990683212256694,73.5,0.6372026453425308,73.5,0.6372026453425308,75.5,0.6617305678651942
A0332,65.0,0.46615688593858623,70.0,0.5334129756263934,70.0,0.5334129756263934,70.0,0.5334129756263934,70.0,0.5334129756263934,73.0,0.5733445522918256,73.0,0.5733445522918256,75.0,0.5994760680997405
A0333,65.5,0.5434023963776524,69.0,0.5896816332334482,70.5,0.6090876386055186,70.5,0.6090876386055186,70.5,0.6090876386055186,73.5,0.6468307937259707,73.5,0.6468307937259707,75.5,0.6710438254491716
A0334,65.0,0.5806539403361257,67.0,0.6066449162149814,70.0,0.6444862591677258,70.0,0.6444862591677258,70.0,0.6444862591677258,73.0,0.6806038614020878,73.0,0.6806038614020878,75.0,0.70356259127363
A0335,69.0,0.7730226265689021,65.0,0.7330031357488984,65.0,0.7330031357488984,74.0,0.8168109704957353,74.0,0.8168109704957353,66.0,0.7434159258464027,73.0,0.8086099083077486,75.0,0.8247367852942129
A0336,65.5,0.5764073965011094,67.5,0.6024813842841565,70.5,0.6404858956186269,70.5,0.6404858956186269,70.5,0.6404858956186269,73.5,0.6768061021812715,73.5,0.6768061021812715,75.5,0.6999174586457719
A0337,65.5,0.5557973823983018,68.5,0.5952668162922575,70.5,0.6209433411486417,70.5,0.6209433411486417,70.5,0.6209433411486417,73.5,0.6581842005127839,73.5,0.6581842005127839,75.5,0.6820015228558083
A0338,65.0,0.46638215896323787,70.0,0.5336382611230782,70.0,0.5336382611230782,70.0,0.5336382611230782,70.0,0.5336382611230782,73.0,0.5735659709879191,73.0,0.5735659709879191,75.0,0.5996933939323636
A0339,65.0,0.618788261390597,65.0,0.618788261390597,70.0,0.6800146938648711,70.0,0.6800146938648711,70.0,0.6800146938648711,73.0,0.7141239085050171,73.0,0.7141239085050171,75.0,0.7356091589699937
A0340,65.5,0.64132088228191,65.0,0.6350998896253793,70.5,0.7006789202429506,70.5,0.7006789202429506,70.5,0.7006789202429506,72.0,0.7173515752504445,73.5,0.7334488291165012,75.5,0.7539820490012222
A0341,69.0,0.7730226265689021,65.0,0.7330031357488984,65.0,0.7330031357488984,74.0,0.8168109704957353,74.0,0.8168109704957353,66.0,0.7434159258464027,73.0,0.8086099083077486,75.0,0.8247367852942129
A0342,66.5,0.6554613966643626,65.0,0.6369854564637074,70.5,0.7023844157923439,71.5,0.7135246349137971,71.5,0.7135246349137971,72.0,0.7190001702672962,74.5,0.7453992036063208,76.5,0.7653064216080396
A0343,65.5,0.5415625465731888,69.0,0.5878868383776934,70.5,0.6073212023559864,70.5,0.6073212023559864,70.5,0.6073212023559864,73.5,0.6451355430732826,73.5,0.6451355430732826,75.5,0.6694053974022011
A0344,66.0,0.5903906328961434,67.0,0.6033556274893007,71.0,0.6536249598145909,71.0,0.6536249598145909,71.0,0.6536249598145909,74.0,0.6892617758129383,74.0,0.6892617758129383,76.0,0.7118616345251941
A0345,65.5,0.597543895544166,66.5,0.6104318743856801,70.5,0.6603092990147784,70.5,0.6603092990147784,70.5,0.6603092990147784,73.5,0.6955786965805979,73.5,0.6955786965805979,75.5,0.7179071571238008
A0346,65.5,0.6886379330500165,65.0,0.6828317467762726,68.0,0.7167657474797238,70.5,0.7432997523413224,70.5,0.7432997523413224,69.0,0.7275764394389177,73.5,0.7729157633778421,75.5,0.7912739297948078
A0347,66.0,0.5046070840960128,71.0,0.5714721461106412,71.0,0.5714721461106412,71.0,0.5714721461106412,71.0,0.5714721461106412,74.0,0.6105247927346644,74.0,0.6105247927346644,76.0,0.6358255336065121
A0348,65.5,0.4221340891442344,70.5,0.48885492222985144,70.5,0.48885492222985144,70.5,0.48885492222985144,70.5,0.48885492222985144,73.5,0.5292343659133035,73.5,0.5292343659133035,75.5,0.5559752439363769
A0349,65.5,0.6070934225545432,66.0,0.6135013134503855,70.5,0.6691940144122851,70.5,0.6691940144122851,70.5,0.6691940144122851,73.5,0.703954518920929,73.5,0.703954518920929,75.5,0.7259107149891921
A0350,65.0,0.5083627629125624,70.0,0.5751477048551135,70.0,0.5751477048551135,70.0,0.5751477048551135,70.0,0.5751477048551135,73.0,0.6140915855650512,73.0,0.6140915855650512,75.0,0.6392975153297407
A0351,65.5,0.5309719636176274,69.5,0.5840913124098913,70.5,0.5971196329591751,70.5,0.5971196329591751,70.5,0.5971196329591751,73.5,0.6353264773885005,73.5,0.6353264773885005,75.5,0.6599135447857324
A0352,65.5,0.5588564275662917,68.0,0.5917580387265394,70.5,0.6238573708010491,70.5,0.6238573708010491,70.5,0.6238573708010491,73.5,0.6609682519729964,73.5,0.6609682519729964,75.5,0.6846845191609758
A0353,65.5,0.4826791458258565,70.5,0.5498636980305892,70.5,0.5498636980305892,70.5,0.5498636980305892,70.5,0.5498636980305892,73.5,0.5894709349123456,73.5,0.5894709349123456,75.5,0.6152775122953911
A0354,66.5,0.4867389081688766,71.5,0.5538835220902256,71.5,0.5538835220902256,71.5,0.5538835220902256,71.5,0.5538835220902256,74.5,0.5933986049208086,74.5,0.5933986049208086,76.5,0.6191178147901559
A0355,65.5,0.2352545705721394,70.5,0.2871136965668272,70.5,0.2871136965668272,70.5,0.2871136965668272,70.5,0.2871136965668272,73.5,0.3213041373309557,73.5,0.3213041373309557,75.5,0.34524371236686785
A0356,65.5,0.3345633746807564,70.5,0.39695092125890485,70.5,0.39695092125890485,70.5,0.39695092125890485,70.5,0.39695092125890485,73.5,0.4362175785345849,73.5,0.4362175785345849,75.5,0.46287972735633565
A0357,72.5,0.43685459195245957,77.0,0.49713767172841106,77.5,0.5038733416442434,77.5,0.5038733416442434,77.5,0.5038733416442434,80.5,0.544172629193834,80.5,0.544172629193834,82.5,0.5707531941384594
A0358,66.5,0.2238841915336971,71.5,0.27413533377481797,71.5,0.27413533377481797,71.5,0.27413533377481797,71.5,0.27413533377481797,74.5,0.30744679960596183,74.5,0.30744679960596183,76.5,0.33085722007788504
A0359,66.0,0.1776503690232499,71.0,0.220472138456155,71.0,0.220472138456155,71.0,0.220472138456155,71.0,0.220472138456155,74.0,0.24950418017080178,74.0,0.24950418017080178,76.0,0.2702240867274225
A0360,65.5,0.22124659693994728,70.5,0.2711125285874552,70.5,0.2711125285874552,70.5,0.2711125285874552,70.5,0.2711125285874552,73.5,0.3042106214001432,73.5,0.3042106214001432,75.5,0.32749114903110815
A0361,65.5,0.33027162690112694,70.5,0.39233071680020604,70.5,0.39233071680020604,70.5,0.39233071680020604,70.5,0.39233071680020604,73.5,0.43146733714046764,73.5,0.43146733714046764,75.5,0.4580750480555678
A0362,66.0,0.4005042825322872,71.0,0.46656665644586265,71.0,0.46656665644586265,71.0,0.46656665644586265,71.0,0.46656665644586265,74.0,0.506930921832693,74.0,0.506930921832693,76.0,0.5338227483890788
A0363,68.0,0.7237134484752766,65.0,0.6902521271441141,67.5,0.7182937714679861,73.0,0.7742362767488953,73.0,0.7742362767488953,69.0,0.7343572365092661,76.0,0.8012375062529927,78.0,0.8178456557391661
A0364,65.0,0.19825110863604872,70.0,0.24456181552982278,70.0,0.24456181552982278,70.0,0.24456181552982278,70.0,0.24456181552982278,73.0,0.27564432700016783,73.0,0.27564432700016783,75.0,0.2976740096160762
A0365,65.5,0.6303620969664363,65.0,0.6240624514933949,70.5,0.6906589329389254,70.5,0.6906589329389254,70.5,0.6906589329389254,72.5,0.7131994586720337,73.5,0.7240938741187395,75.5,0.745097282650105
A0366,66.0,0.5042458068248629,71.0,0.5711181865898712,71.0,0.5711181865898712,71.0,0.5711181865898712,71.0,0.5711181865898712,74.0,0.6101810867361409,74.0,0.6101810867361409,76.0,0.6354908246532638
A0367,65.5,0.6055629131304816,66.0,0.6119798113466786,70.5,0.6677730288267273,70.5,0.6677730288267273,70.5,0.6677730288267273,73.5,0.7026164939568305,73.5,0.7026164939568305,75.5,0.7246331068512719
A0368,65.5,0.5577195001321145,68.5,0.5971419378601811,70.5,0.6227748889846286,70.5,0.6227748889846286,70.5,0.6227748889846286,73.5,0.6599343530902331,73.5,0.6599343530902331,75.5,0.6836883331854339
A0369,66.5,0.34840890923482903,71.5,0.4117806202925894,71.5,0.4117806202925894,71.5,0.4117806202925894,71.5,0.4117806202925894,74.5,0.4514161365460369,74.5,0.4514161365460369,76.5,0.47821926929895436
A0370,66.0,0.6551750606120901,65.0,0.6429013857314874,70.0,0.70211935383557,71.0,0.713265444310617,71.0,0.713265444310617,71.5,0.7187439809218459,74.0,0.7451585517398566,76.0,0.7650786560355665
A0371,65.5,0.6058090662582912,66.0,0.6122245242628309,70.5,0.6680016435862903,70.5,0.6680016435862903,70.5,0.6680016435862903,73.5,0.702831801938168,73.5,0.702831801938168,75.5,0.7248387171931525
A0372,65.5,0.4189784092547076,70.5,0.4856196216741565,70.5,0.4856196216741565,70.5,0.4856196216741565,70.5,0.4856196216741565,73.5,0.5260068353565811,73.5,0.5260068353565811,75.5,0.5527761228172573
A0373,68.0,0.9785454202396963,65.0,0.9748755999293127,65.0,0.9748755999293127,65.0,0.9748755999293127,73.0,0.9835292325350135,65.0,0.9748755999293127,65.0,0.9748755999293127,65.0,0.9748755999293127
A0374,75.0,0.9702489077412756,70.0,0.9614043554765962,70.0,0.9614043554765962,70.0,0.9614043554765962,80.0,0.9771148941650002,67.0,0.9549375639268296,67.0,0.9549375639268296,65.0,0.95006577146593
A0375,65.5,0.2729751362152041,70.5,0.32956595816259826,70.5,0.32956595816259826,70.5,0.32956595816259826,70.5,0.32956595816259826,73.5,0.3662147817707775,73.5,0.3662147817707775,75.5,0.391569976360619
A0376,65.0,0.4428897726993523,70.0,0.5099959056732947,70.0,0.5099959056732947,70.0,0.5099959056732947,70.0,0.5099959056732947,73.0,0.5502417816446704,73.0,0.5502417816446704,75.0,0.5767437071984488
A0377,66.0,0.4274424030666469,71.0,0.4942845889501596,71.0,0.4942845889501596,71.0,0.4942845889501596,71.0,0.4942845889501596,74.0,0.5346434146374598,74.0,0.5346434146374598,76.0,0.5613317140218643
A0378,65.0,0.35720452855977713,70.0,0.4211420518988704,70.0,0.4211420518988704,70.0,0.4211420518988704,70.0,0.4211420518988704,73.0,0.4609724936801024,73.0,0.4609724936801024,75.0,0.48783845704107626
A0379,65.0,0.3557153436669583,70.0,0.41956029550716223,70.0,0.41956029550716223,70.0,0.41956029550716223,70.0,0.41956029550716223,73.0,0.45935985460078366,73.0,0.45935985460078366,75.0,0.48621660970968095
A0380,66.0,0.960756724362157,65.0,0.9586738277839882,65.0,0.9586738277839882,65.0,0.9586738277839882,71.0,0.9697450169212445,65.0,0.9586738277839882,65.0,0.9586738277839882,65.0,0.9586738277839882
A0381,65.5,0.49570902625854724,70.5,0.5627343662333022,70.5,0.5627343662333022,70.5,0.5627343662333022,70.5,0.5627343662333022,73.5,0.6020287699476996,73.5,0.6020287699476996,75.5,0.6275447243521449
A0382,65.0,0.45663040208250444,70.0,0.5238607907638069,70.0,0.5238607907638069,70.0,0.5238607907638069,70.0,0.5238607907638069,73.0,0.5639415709882224,73.0,0.5639415709882224,75.0,0.5902374000426863
A0383,66.0,0.4729399763698348,71.0,0.5401844410400477,71.0,0.5401844410400477,71.0,0.5401844410400477,71.0,0.5401844410400477,74.0,0.5799928099343452,74.0,0.5799928099343452,76.0,0.6059969577565586
A0384,75.0,0.9776139850468556,70.0,0.9708932753670145,70.0,0.9708932753670145,70.0,0.9708932753670145,80.0,0.9828103651351786,67.0,0.9659600823945698,67.0,0.9659600823945698,65.0,0.9622328273555522
A0385,75.0,0.727548348396502,70.0,0.6710169428382421,72.0,0.6943553257005279,80.0,0.7775854275403896,80.0,0.7775854275403896,73.5,0.7112350515491568,81.5,0.7912505224561918,83.5,0.8084937078918472
