task_id,original_price,recommended_price,price_change,original_probability,recommended_probability,probability_change
A0648,68.0,65.0,-3.0,0.9620469369143353,0.9556828484021838,-0.006364088512151533
A0649,70.0,78.0,8.0,0.5481124574929142,0.6511588511997906,0.1030463937068764
A0650,68.5,65.0,-3.5,0.9771373213285122,0.9725223354233602,-0.004614985905151969
A0651,68.0,65.0,-3.0,0.9651972051461392,0.959339037099903,-0.0058581680462361785
A0652,70.0,78.0,8.0,0.5461787809707428,0.6493840571596441,0.1032052761889013
A0653,67.5,65.0,-2.5,0.959470869997397,0.9538955809044536,-0.0055752890929433585
A0654,70.5,78.0,7.5,0.7249159747077852,0.797884716062926,0.07296874135514075
A0655,69.0,77.0,8.0,0.7035387811202776,0.7850423143689101,0.08150353324863258
A0656,70.5,78.5,8.0,0.7091080610439093,0.7895385082375705,0.08043044719366121
A0657,68.0,74.0,6.0,0.7525931003935104,0.807804616102538,0.0552115157090276
A0658,74.0,82.0,8.0,0.5402231573620024,0.6438997826298696,0.10367662526786714
A0659,71.5,79.5,8.0,0.6837525562249669,0.7689089849472306,0.0851564287222637
A0660,75.0,81.0,6.0,0.731784938211745,0.7903464386281072,0.05856150041636221
A0661,75.0,81.0,6.0,0.731784938211745,0.7903464386281072,0.05856150041636221
A0662,75.0,73.0,-2.0,0.8271503637018432,0.8111947309248452,-0.015955632776998074
A0663,65.5,73.5,8.0,0.47623928995623577,0.5832125579793609,0.10697326802312512
A0664,72.5,80.5,8.0,0.6921573035922438,0.7757926791832246,0.08363537559098078
A0665,75.0,73.0,-2.0,0.8258696893604991,0.809823018922631,-0.016046670437868116
A0666,68.0,73.0,5.0,0.7667726481780078,0.8114726739107928,0.044700025732784976
A0667,70.0,75.5,5.5,0.7545872283050108,0.8052762609094467,0.05068903260443591
A0668,68.0,76.0,8.0,0.7013777278379636,0.7832923770545726,0.08191464921660896
A0669,70.0,78.0,8.0,0.6265396468145226,0.7208114116316474,0.09427176481712485
A0670,72.5,80.5,8.0,0.4883386822840296,0.5949425900717594,0.10660390778772982
A0671,70.0,78.0,8.0,0.6736586366167931,0.760581350211477,0.08692271359468384
A0672,70.5,78.0,7.5,0.7248129980177995,0.7978014359023099,0.07298843788451037
A0673,70.0,78.0,8.0,0.7120685398614784,0.7919206234941281,0.07985208363264962
A0674,68.5,74.0,5.5,0.7598173736844062,0.8096985757301507,0.04988120204574453
A0675,70.0,78.0,8.0,0.6322318925692786,0.7256958546060448,0.09346396203676621
A0676,67.5,75.5,8.0,0.7286553122415598,0.8051660244149214,0.07651071217336158
A0677,71.0,76.5,5.5,0.7539100136028064,0.8047027204291496,0.05079270682634318
A0678,67.0,75.0,8.0,0.7059070270777639,0.7869566372476846,0.08104961016992074
A0679,72.0,78.0,6.0,0.739662595014038,0.796981280892159,0.057318685878121056
A0680,68.0,76.0,8.0,0.6403781895989298,0.7326473299461408,0.09226914034721101
A0681,66.0,74.0,8.0,0.6889019366812676,0.7731318497339305,0.08422991305266281
A0682,66.5,74.5,8.0,0.6804397742785656,0.7661831985524729,0.08574342427390724
A0683,70.0,78.0,8.0,0.7120685398614784,0.7919206234941281,0.07985208363264962
A0684,66.5,74.5,8.0,0.6895343520773337,0.7736492979396343,0.08411494586230062
A0685,72.0,65.0,-7.0,0.9224068397620773,0.8907381782783536,-0.031668661483723715
A0686,75.0,67.0,-8.0,0.966694161342508,0.949648314103687,-0.017045847238820966
A0687,72.0,65.0,-7.0,0.9665755509434439,0.95199562195268,-0.01457992899076399
A0688,72.5,77.5,5.0,0.7504639877939548,0.7974640849632344,0.04700009716927955
A0689,72.0,65.0,-7.0,0.9249321414934044,0.8941759051183233,-0.03075623637508107
A0690,75.0,71.5,-3.5,0.8382562719353531,0.8110287946272581,-0.02722747730809505
A0691,75.0,76.5,1.5,0.7916863914708071,0.8047027204291496,0.013016328958342482
A0692,68.0,73.0,5.0,0.7673057248282887,0.8119286414334673,0.044622916605178586
A0693,65.5,73.5,8.0,0.5448284425247498,0.648142974975578,0.10331453245082822
A0694,68.0,76.0,8.0,0.5757290103296081,0.676198180468764,0.1004691701391559
A0695,72.0,65.0,-7.0,0.967632173996219,0.9534909723025088,-0.014141201693710248
A0696,68.0,65.0,-3.0,0.9028630697414405,0.887732952173419,-0.015130117568021517
A0697,75.0,83.0,8.0,0.513465142714751,0.6189192299531961,0.10545408723844518
A0698,66.0,65.0,-1.0,0.9528759696255586,0.950396385838846,-0.002479583786712647
A0699,66.5,74.5,8.0,0.4603741861365032,0.5676460470627164,0.10727186092621316
A0700,72.0,65.0,-7.0,0.9418987957529933,0.9174737721452024,-0.024425023607790863
A0701,65.5,65.0,-0.5,0.8815738506742853,0.8787319063692483,-0.0028419443050370363
A0702,75.0,83.0,8.0,0.6139602763638962,0.7099373493047656,0.09597707294086943
A0703,69.0,77.0,8.0,0.5239143467307247,0.6287411840447116,0.1048268373139869
A0704,75.0,67.0,-8.0,0.9227831234042748,0.8859159234091878,-0.03686719999508703
A0705,68.5,65.0,-3.5,0.9769964308616035,0.9723538099108159,-0.0046426209507876015
A0706,75.0,83.0,8.0,0.594959940911823,0.6933011064397523,0.09834116552792926
A0707,72.0,65.0,-7.0,0.9543122230988428,0.9347441093749403,-0.019568113723902436
A0708,75.0,67.0,-8.0,0.9752702355038588,0.9624430773274086,-0.012827158176450193
A0709,65.5,65.0,-0.5,0.8940013691966107,0.8914209240117458,-0.002580445184864888
A0710,72.0,65.0,-7.0,0.9479263027379897,0.9258356517322125,-0.02209065100577723
A0711,75.0,83.0,8.0,0.6548179626629327,0.7448583509304223,0.09004038826748961
A0712,72.0,65.0,-7.0,0.9144230052381651,0.879920038504016,-0.0345029667341491
A0713,68.0,65.0,-3.0,0.9782317445025914,0.9745096674020131,-0.0037220771005783693
A0714,66.0,65.0,-1.0,0.9019982152635132,0.8971305443137034,-0.004867670949809777
A0715,72.0,65.0,-7.0,0.9466944418776406,0.9241230420336388,-0.022571399844001805
A0716,75.0,83.0,8.0,0.48466214562163784,0.5913911164495698,0.10672897082793192
A0717,72.0,65.0,-7.0,0.911876027178708,0.8764848755731044,-0.03539115160560358
A0718,75.0,83.0,8.0,0.5093567022740987,0.6150336404683135,0.10567693819421486
A0719,72.0,65.0,-7.0,0.9448170328145348,0.921516577831115,-0.023300454983419816
A0720,75.0,67.0,-8.0,0.958851436015685,0.9380489329800034,-0.020802503035681652
A0721,75.0,83.0,8.0,0.47015839452676633,0.5772712105681319,0.10711281604136558
A0722,75.0,67.0,-8.0,0.9613317689864408,0.9417069572104875,-0.01962481177595332
A0723,65.5,73.5,8.0,0.34868018261877726,0.4517120123501448,0.10303182973136754
A0724,68.5,65.0,-3.5,0.9769964308616035,0.9723538099108159,-0.0046426209507876015
A0725,75.0,83.0,8.0,0.5891706882024299,0.6881807741911654,0.09901008598873551
A0726,75.0,83.0,8.0,0.5548628905152206,0.6573323059427156,0.10246941542749499
A0727,72.0,65.0,-7.0,0.9669353275921645,0.9525046236454902,-0.01443070394667434
A0728,72.0,65.0,-7.0,0.9519313602402127,0.9314168051603736,-0.020514555079839125
A0729,69.5,74.5,5.0,0.7630428760010666,0.8082790079499723,0.045236131948905745
A0730,72.5,80.5,8.0,0.6988613535670902,0.781250983304719,0.08238962973762876
A0731,73.0,81.0,8.0,0.7106691566934932,0.7907953108926086,0.0801261541991154
A0732,66.0,74.0,8.0,0.6798101888091085,0.7656643645177916,0.08585417570868314
A0733,75.0,83.0,8.0,0.4698261737719278,0.5769457186002258,0.107119544828298
A0734,75.0,73.5,-1.5,0.8227376028160817,0.8106404262780472,-0.012097176538034438
A0735,75.0,74.0,-1.0,0.8180515450374612,0.8098930950986493,-0.008158449938811985
A0736,72.0,73.5,1.5,0.7959428112898346,0.8087574269507769,0.01281461566094233
A0737,75.0,74.0,-1.0,0.8157483266731227,0.8075109026868017,-0.00823742398632099
A0738,68.0,65.0,-3.0,0.9625559543753976,0.9562733400383248,-0.006282614337072889
A0739,85.0,78.0,-7.0,0.8525360633325252,0.7985776494711132,-0.05395841386141198
A0740,80.0,78.0,-2.0,0.8150657695858305,0.7982666799426855,-0.016799089643145027
A0741,66.0,65.0,-1.0,0.9019982152635132,0.8971305443137034,-0.004867670949809777
A0742,85.0,77.0,-8.0,0.9842016730079812,0.9758926765452952,-0.008308996462686014
A0743,72.0,65.0,-7.0,0.9253864254320255,0.8947951442778199,-0.03059128115420562
A0744,72.0,80.0,8.0,0.4950247194091136,0.6013727180361579,0.1063479986270443
A0745,75.0,80.5,5.5,0.737608575886612,0.7908323948938842,0.053223819007272244
A0746,66.5,65.0,-1.5,0.9432910286338942,0.938809066457033,-0.004481962176861254
A0747,66.0,65.0,-1.0,0.9019982152635132,0.8971305443137034,-0.004867670949809777
A0748,68.0,65.0,-3.0,0.9786388143374491,0.974984560763869,-0.0036542535735801795
A0749,85.0,77.0,-8.0,0.9622457323656507,0.9430572977372423,-0.019188434628408357
A0750,85.0,77.0,-8.0,0.9697150915844189,0.9541420050487696,-0.015573086535649372
A0751,85.0,77.0,-8.0,0.9831172649510805,0.974252853462211,-0.008864411488869517
A0752,65.0,65.0,0.0,0.9006734219026119,0.9006734219026119,0.0
A0753,66.5,67.0,0.5,0.8153135340748193,0.8193361400564181,0.004022605981598759
A0754,65.5,65.0,-0.5,0.9276220190794479,0.9257921016502305,-0.0018299174292173426
A0755,72.0,65.0,-7.0,0.9156751407195544,0.8816116503893543,-0.034063490330200064
A0756,67.5,65.0,-2.5,0.9678789491970722,0.9634161950701089,-0.0044627541269632864
A0757,75.0,67.0,-8.0,0.9547475106776633,0.9320173815489659,-0.02273012912869743
A0758,72.0,76.5,4.5,0.763745096546534,0.8046808419749032,0.0409357454283692
A0759,67.0,65.0,-2.0,0.9351053642747831,0.9282505693822998,-0.006854794892483307
A0760,85.0,85.0,0.0,0.6887929056257093,0.6887929056257093,0.0
A0761,72.0,65.0,-7.0,0.9675804745443972,0.9534177731900099,-0.014162701354387353
A0762,66.0,65.0,-1.0,0.9519315593676201,0.9494049209424195,-0.0025266384252006224
A0763,72.0,65.0,-7.0,0.9730974806866105,0.9612483966253451,-0.011849084061265391
A0764,66.0,65.0,-1.0,0.9567834353685422,0.9544996378666372,-0.002283797501904994
A0765,85.0,77.0,-8.0,0.9846037180659049,0.9765011251520859,-0.008102592913818984
A0766,72.0,65.0,-7.0,0.9559107971960478,0.9369821419995059,-0.018928655196541855
A0767,70.0,65.0,-5.0,0.9727299212281236,0.9645960234105766,-0.008133897817547031
A0768,72.0,65.0,-7.0,0.9654195431820469,0.9503612534825486,-0.015058289699498295
A0769,66.5,65.0,-1.5,0.9450943114172882,0.9407459180224222,-0.004348393394865924
A0770,65.5,65.0,-0.5,0.9394803556819833,0.9379301888505649,-0.001550166831418398
A0771,72.0,65.0,-7.0,0.9167746049540288,0.8830985479315266,-0.033676057022502204
A0772,66.5,65.0,-1.5,0.9211047606403715,0.9150272744617304,-0.006077486178641123
A0773,85.0,77.0,-8.0,0.96515504292186,0.9473643691062313,-0.01779067381562871
A0774,72.0,65.0,-7.0,0.975227064791082,0.9642815168018533,-0.010945547989228754
A0775,85.0,78.5,-6.5,0.8482853720957645,0.7975344534391199,-0.050750918656644606
A0776,66.0,65.0,-1.0,0.8886029328959819,0.8831561154237854,-0.005446817472196552
A0777,85.0,81.5,-3.5,0.8206566862147604,0.7912044945602313,-0.02945219165452906
A0778,80.0,82.0,2.0,0.7731075365939996,0.7914543826015538,0.018346846007554207
A0779,72.0,65.0,-7.0,0.9622527188878357,0.9458927018984808,-0.016360016989354853
A0780,72.0,65.0,-7.0,0.9744626478046572,0.9631921012115137,-0.011270546593143527
A0781,72.0,65.0,-7.0,0.959289122849017,0.9417224472016135,-0.01756667564740355
A0782,67.5,65.0,-2.5,0.9566436287799316,0.9506994013156963,-0.0059442274642352855
A0783,70.0,77.5,7.5,0.7309574192959877,0.8027596421338419,0.0718022228378542
A0784,68.0,75.0,7.0,0.7367018733136264,0.8031500745611434,0.06644820124751705
A0785,66.0,65.0,-1.0,0.9497060535128198,0.9470689395784827,-0.0026371139343370764
A0786,80.0,77.5,-2.5,0.8192150611110329,0.7983997964233447,-0.02081526468768824
A0787,71.0,65.0,-6.0,0.9709654374102799,0.960322563777754,-0.010642873632525807
A0788,85.0,77.0,-8.0,0.8776927643526001,0.8234168302369699,-0.05427593411563025
A0789,85.0,85.0,0.0,0.7299380840945634,0.7299380840945634,0.0
A0790,85.0,77.0,-8.0,0.8985898528663222,0.8520238885653643,-0.04656596430095794
A0791,85.0,80.5,-4.5,0.8309611902776866,0.7941241884813178,-0.03683700179636873
A0792,66.5,74.5,8.0,0.5276844592012481,0.6322638383573943,0.10457937915614623
A0793,85.0,78.0,-7.0,0.8523283750998664,0.7983119446666621,-0.054016430433204254
A0794,85.0,77.0,-8.0,0.9000831402746269,0.854091530774577,-0.04599160950004988
A0795,70.0,77.0,7.0,0.7322310410152275,0.7995004646283579,0.06726942361313037
A0796,85.0,83.0,-2.0,0.805193284137414,0.7877309507355794,-0.017462333401834562
A0797,85.0,78.0,-7.0,0.8513569257147068,0.7970697548653092,-0.054287170849397604
A0798,85.0,80.5,-4.5,0.8319262325360557,0.7952477137377381,-0.03667851879831763
A0799,67.5,73.0,5.5,0.7609723939234246,0.8106734915410719,0.049701097617647294
A0800,85.0,85.0,0.0,0.7768645496839675,0.7768645496839675,0.0
A0801,72.0,80.0,8.0,0.7159212210281464,0.7950124254587667,0.07909120443062034
A0802,80.0,72.0,-8.0,0.9862566688988651,0.9790054248098815,-0.007251244088983588
A0803,72.0,65.0,-7.0,0.9661369842635439,0.9513753738833529,-0.01476161038019097
A0804,72.0,65.0,-7.0,0.9541754949143502,0.9345528365186558,-0.019622658395694326
A0805,80.0,85.0,5.0,0.5462672809471552,0.6118347854860361,0.06556750453888094
A0806,72.0,65.0,-7.0,0.9490887989778019,0.9274535590962433,-0.021635239881558577
A0807,65.5,65.0,-0.5,0.9045836576376929,0.9022326563580464,-0.002351001279646492
A0808,85.0,85.0,0.0,0.7725612233008914,0.7725612233008914,0.0
A0809,85.0,83.0,-2.0,0.805193284137414,0.7877309507355794,-0.017462333401834562
A0810,72.0,80.0,8.0,0.6940740972985887,0.7773562247880987,0.08328212748951003
A0811,72.0,80.0,8.0,0.627386252157281,0.721539290567348,0.09415303841006695
A0812,72.0,80.0,8.0,0.6264909658498603,0.7207695425005118,0.09427857665065154
A0813,72.0,80.0,8.0,0.6151722474037329,0.7109898410989703,0.09581759369523746
A0814,74.0,82.0,8.0,0.5577731869631994,0.6599831967261969,0.10221000976299743
A0815,80.0,83.0,3.0,0.7601470692450986,0.7883727715515748,0.028225702306476252
A0816,72.0,80.0,8.0,0.6290093270914959,0.7229333612785219,0.093924034187026
A0817,72.0,80.0,8.0,0.6702105639754816,0.7577213864084812,0.08751082243299957
A0818,72.0,80.0,8.0,0.7159540107585971,0.795038699672805,0.07908468891420795
A0819,72.0,80.0,8.0,0.6260742537148037,0.7204110728769043,0.09433681916210057
A0820,72.0,80.0,8.0,0.5636714283954911,0.6653361438001513,0.10166471540466016
A0821,74.0,81.5,7.5,0.7176987413213527,0.792032700628509,0.07433395930715625
A0822,72.0,80.0,8.0,0.6348812158527172,0.7279615903159188,0.09308037446320161
A0823,72.0,80.0,8.0,0.6538343281843372,0.7440309991124816,0.09019667092814443
A0824,72.0,80.0,8.0,0.6106177035691266,0.7070292536920514,0.0964115501229248
A0825,72.0,80.0,8.0,0.6701454785562252,0.7576673269719985,0.08752184841577326
A0826,72.0,80.0,8.0,0.5750502989649878,0.6755896277476003,0.10053932878261251
A0827,65.5,73.5,8.0,0.5912211875275726,0.6899971193713007,0.09877593184372813
A0828,66.0,65.0,-1.0,0.9461220153910969,0.9433081939577808,-0.0028138214333160994
A0829,80.0,85.0,5.0,0.5468006386226422,0.612345764154087,0.06554512553144487
A0830,85.0,81.0,-4.0,0.8242078959700826,0.790770460445552,-0.0334374355245306
A0831,65.5,73.5,8.0,0.49460164217888375,0.600966918483708,0.10636527630482423
A0832,72.0,80.0,8.0,0.6963729286299403,0.7792283041447061,0.08285537551476585
A0833,85.0,77.0,-8.0,0.9648690584118201,0.9469403975955839,-0.01792866081623623
A0834,65.5,65.0,-0.5,0.9275842957297376,0.9257535008868204,-0.0018307948429171494
A0835,85.0,78.0,-7.0,0.8509433072801584,0.796541176246522,-0.05440213103363645
