task_id,latitude,longitude,region,original_price,original_probability,greedy_price,greedy_probability,exact_milp_price,exact_milp_probability,practical_milp_price,practical_milp_probability,practical_price_change,practical_probability_change
A0324,23.1836503160286,113.23346030743,0,65.0,0.5961698776623,73.0,0.694368185714718,73.0,0.694368185714718,73.0,0.694368185714718,8.0,0.09819830805241803
A0325,23.1990704508838,113.238775254148,0,65.5,0.5579438931157314,73.5,0.6601384886996653,73.5,0.6601384886996653,73.5,0.6601384886996653,8.0,0.10219459558393384
A0326,23.2370947579221,113.283780707827,0,65.5,0.5621416176159145,73.5,0.6639502731727767,73.5,0.6639502731727767,73.5,0.6639502731727767,8.0,0.10180865555686214
A0327,23.1871881251048,113.33669812113,0,66.0,0.4218561037955818,74.0,0.5289504104661,74.0,0.5289504104661,74.0,0.5289504104661,8.0,0.10709430667051822
A0328,23.2203504832305,113.249281992413,0,66.0,0.7601060527036045,71.5,0.8099422981938542,71.5,0.8099422981938542,70.0,0.7971871674416844,4.0,0.037081114738079846
A0329,23.2184431225644,113.233372520524,0,65.0,0.6199844189808723,73.0,0.7151586254864589,73.0,0.7151586254864589,73.0,0.7151586254864589,8.0,0.09517420650558661
A0330,23.2127790884372,113.264933810878,0,65.5,0.5978077711885594,73.5,0.6958110160315715,73.5,0.6958110160315715,73.5,0.6958110160315715,8.0,0.09800324484301204
A0331,23.2278329763257,113.309807315155,0,65.5,0.5329903675115888,73.5,0.6372026453425308,73.5,0.6372026453425308,73.5,0.6372026453425308,8.0,0.104212277830942
A0332,23.1780159610261,113.246117778807,0,65.0,0.46615688593858623,73.0,0.5733445522918256,73.0,0.5733445522918256,73.0,0.5733445522918256,8.0,0.10718766635323934
A0333,23.2205046444513,113.282637918591,0,65.5,0.5434023963776524,73.5,0.6468307937259707,73.5,0.6468307937259707,73.5,0.6468307937259707,8.0,0.10342839734831832
A0334,23.1862330842068,113.236325834633,0,65.0,0.5806539403361257,73.0,0.6806038614020878,73.0,0.6806038614020878,73.0,0.6806038614020878,8.0,0.09994992106596212
A0335,23.2945140830139,113.331306286413,0,69.0,0.7730226265689021,73.0,0.8086099083077486,73.0,0.8086099083077486,72.5,0.8044054888774285,3.5,0.03138286230852638
A0336,23.1589895713282,113.227692632702,0,65.5,0.5764073965011094,73.5,0.6768061021812715,73.5,0.6768061021812715,73.5,0.6768061021812715,8.0,0.10039870568016207
A0337,23.2139486173374,113.28101500123,0,65.5,0.5557973823983018,73.5,0.6581842005127839,73.5,0.6581842005127839,73.5,0.6581842005127839,8.0,0.10238681811448214
A0338,23.1788683820703,113.248234670775,0,65.0,0.46638215896323787,73.0,0.5735659709879191,73.0,0.5735659709879191,73.0,0.5735659709879191,8.0,0.10718381202468119
A0339,23.2187216190125,113.232305309581,0,65.0,0.618788261390597,73.0,0.7141239085050171,73.0,0.7141239085050171,73.0,0.7141239085050171,8.0,0.09533564711442011
A0340,23.2179401249466,113.236867505669,0,65.5,0.64132088228191,73.5,0.7334488291165012,73.5,0.7334488291165012,73.0,0.7281483876197008,7.5,0.08682750533779082
A0341,23.2945140830139,113.331306286413,0,69.0,0.7730226265689021,73.0,0.8086099083077486,73.0,0.8086099083077486,72.5,0.8044054888774285,3.5,0.03138286230852638
A0342,23.2315862158006,113.264376444648,0,66.5,0.6554613966643626,74.5,0.7453992036063208,74.5,0.7453992036063208,73.5,0.7350382134676515,7.0,0.07957681680328887
A0343,23.2315970128017,113.283056999671,0,65.5,0.5415625465731888,73.5,0.6451355430732826,73.5,0.6451355430732826,73.5,0.6451355430732826,8.0,0.10357299650009377
A0344,23.153345169411,113.239681806102,0,66.0,0.5903906328961434,74.0,0.6892617758129383,74.0,0.6892617758129383,74.0,0.6892617758129383,8.0,0.098871142916795
A0345,23.2127106445265,113.264474385999,0,65.5,0.597543895544166,73.5,0.6955786965805979,73.5,0.6955786965805979,73.5,0.6955786965805979,8.0,0.09803480103643192
A0346,23.2213710444092,113.236085547791,0,65.5,0.6886379330500165,73.5,0.7729157633778421,73.5,0.7729157633778421,71.5,0.7534460486191549,6.0,0.06480811556913835
A0347,23.1728152741435,113.322414943153,0,66.0,0.5046070840960128,74.0,0.6105247927346644,74.0,0.6105247927346644,74.0,0.6105247927346644,8.0,0.10591770863865158
A0348,23.206365215514,113.335895625293,0,65.5,0.4221340891442344,73.5,0.5292343659133035,73.5,0.5292343659133035,73.5,0.5292343659133035,8.0,0.10710027676906914
A0349,23.2363716469651,113.279566039833,0,65.5,0.6070934225545432,73.5,0.703954518920929,73.5,0.703954518920929,73.5,0.703954518920929,8.0,0.09686109636638573
A0350,23.1953868141147,113.24107025225,0,65.0,0.5083627629125624,73.0,0.6140915855650512,73.0,0.6140915855650512,73.0,0.6140915855650512,8.0,0.10572882265248873
A0351,23.2262087621914,113.309597291327,0,65.5,0.5309719636176274,73.5,0.6353264773885005,73.5,0.6353264773885005,73.5,0.6353264773885005,8.0,0.10435451377087301
A0352,23.1570952030703,113.229730924734,0,65.5,0.5588564275662917,73.5,0.6609682519729964,73.5,0.6609682519729964,73.5,0.6609682519729964,8.0,0.10211182440670463
A0353,23.1618569962278,113.267647183093,0,65.5,0.4826791458258565,73.5,0.5894709349123456,73.5,0.5894709349123456,73.5,0.5894709349123456,8.0,0.10679178908648906
A0354,23.1564503764983,113.25493629847,0,66.5,0.4867389081688766,74.5,0.5933986049208086,74.5,0.5933986049208086,74.5,0.5933986049208086,8.0,0.10665969675193204
A0355,22.6389990620084,114.067579305816,2,65.5,0.2352545705721394,73.5,0.3213041373309557,73.5,0.3213041373309557,73.5,0.3213041373309557,8.0,0.08604956675881631
A0356,22.5192435219873,113.919528084477,2,65.5,0.3345633746807564,73.5,0.4362175785345849,73.5,0.4362175785345849,73.5,0.4362175785345849,8.0,0.1016542038538285
A0357,22.6705773556367,113.873589422526,2,72.5,0.43685459195245957,80.5,0.544172629193834,80.5,0.544172629193834,80.5,0.544172629193834,8.0,0.10731803724137445
A0358,22.5878132063265,113.972902100183,2,66.5,0.2238841915336971,74.5,0.30744679960596183,74.5,0.30744679960596183,74.5,0.30744679960596183,8.0,0.08356260807226473
A0359,22.5720465259862,114.118813432035,2,66.0,0.1776503690232499,74.0,0.24950418017080178,74.0,0.24950418017080178,74.0,0.24950418017080178,8.0,0.07185381114755188
A0360,22.5824326423416,113.959148610744,2,65.5,0.22124659693994728,73.5,0.3042106214001432,73.5,0.3042106214001432,73.5,0.3042106214001432,8.0,0.08296402446019593
A0361,22.6800886065083,113.834786135085,2,65.5,0.33027162690112694,73.5,0.43146733714046764,73.5,0.43146733714046764,73.5,0.43146733714046764,8.0,0.10119571023934071
A0362,22.5635259004334,113.989355615712,2,66.0,0.4005042825322872,74.0,0.506930921832693,74.0,0.506930921832693,74.0,0.506930921832693,8.0,0.10642663930040575
A0363,23.0121795664196,113.397404768457,0,68.0,0.7237134484752766,76.0,0.8012375062529927,76.0,0.8012375062529927,73.0,0.7742362767488953,5.0,0.05052282827361865
A0364,22.6873086955968,113.945959701828,2,65.0,0.19825110863604872,73.0,0.27564432700016783,73.0,0.27564432700016783,73.0,0.27564432700016783,8.0,0.07739321836411911
A0365,23.2177188982725,113.235560013017,0,65.5,0.6303620969664363,73.5,0.7240938741187395,73.5,0.7240938741187395,73.0,0.7186787587856915,7.5,0.08831666181925524
A0366,23.2737321369292,113.301097836307,0,66.0,0.5042458068248629,74.0,0.6101810867361409,74.0,0.6101810867361409,74.0,0.6101810867361409,8.0,0.10593527991127805
A0367,23.3008098153715,113.362141773997,0,65.5,0.6055629131304816,73.5,0.7026164939568305,73.5,0.7026164939568305,73.5,0.7026164939568305,8.0,0.09705358082634885
A0368,23.2617227071835,113.278165851035,0,65.5,0.5577195001321145,73.5,0.6599343530902331,73.5,0.6599343530902331,73.5,0.6599343530902331,8.0,0.10221485295811861
A0369,22.5460535462053,114.025973657322,2,66.5,0.34840890923482903,74.5,0.4514161365460369,74.5,0.4514161365460369,74.5,0.4514161365460369,8.0,0.10300722731120787
A0370,23.1431172149711,113.225451178099,0,66.0,0.6551750606120901,74.0,0.7451585517398566,74.0,0.7451585517398566,73.0,0.7347912526765913,7.0,0.07961619206450121
A0371,23.300429499058,113.362121549546,0,65.5,0.6058090662582912,73.5,0.702831801938168,73.5,0.702831801938168,73.5,0.702831801938168,8.0,0.09702273567987674
A0372,23.199247592595,113.334818026987,0,65.5,0.4189784092547076,73.5,0.5260068353565811,73.5,0.5260068353565811,73.5,0.5260068353565811,8.0,0.10702842610187352
A0373,23.0970508132233,113.65815243231,1,68.0,0.9785454202396963,65.0,0.9748755999293127,65.0,0.9748755999293127,65.0,0.9748755999293127,-3.0,-0.0036698203103835425
A0374,23.1292895501859,113.660440161324,1,75.0,0.9702489077412756,67.0,0.9549375639268296,67.0,0.9549375639268296,68.5,0.9582906702929982,-6.5,-0.011958237448277398
A0375,22.6415353446723,114.071911743459,2,65.5,0.2729751362152041,73.5,0.3662147817707775,73.5,0.3662147817707775,73.5,0.3662147817707775,8.0,0.0932396455555734
A0376,23.0309814250994,113.315793623072,0,65.0,0.4428897726993523,73.0,0.5502417816446704,73.0,0.5502417816446704,73.0,0.5502417816446704,8.0,0.1073520089453181
A0377,22.9798450837371,113.32124534938,3,66.0,0.4274424030666469,74.0,0.5346434146374598,74.0,0.5346434146374598,74.0,0.5346434146374598,8.0,0.10720101157081291
A0378,23.1320667530002,113.274983579513,0,65.0,0.35720452855977713,73.0,0.4609724936801024,73.0,0.4609724936801024,73.0,0.4609724936801024,8.0,0.10376796512032527
A0379,23.129749076947,113.27520379821,0,65.0,0.3557153436669583,73.0,0.45935985460078366,73.0,0.45935985460078366,73.0,0.45935985460078366,8.0,0.10364451093382537
A0380,22.9626785886346,113.44558975742,1,66.0,0.960756724362157,65.0,0.9586738277839882,65.0,0.9586738277839882,65.0,0.9586738277839882,-1.0,-0.002082896578168736
A0381,23.1285800369406,113.301162220558,0,65.5,0.49570902625854724,73.5,0.6020287699476996,73.5,0.6020287699476996,73.5,0.6020287699476996,8.0,0.10631974368915237
A0382,23.1424679663343,113.300500023872,0,65.0,0.45663040208250444,73.0,0.5639415709882224,73.0,0.5639415709882224,73.0,0.5639415709882224,8.0,0.10731116890571796
A0383,23.1824607136605,113.349796552716,0,66.0,0.4729399763698348,74.0,0.5799928099343452,74.0,0.5799928099343452,74.0,0.5799928099343452,8.0,0.1070528335645104
A0384,22.7766539600848,113.593355832336,1,75.0,0.9776139850468556,67.0,0.9659600823945698,67.0,0.9659600823945698,67.5,0.9668349677803038,-7.5,-0.010779017266551838
A0385,22.6494630437426,113.61298488569,2,75.0,0.727548348396502,81.5,0.7912505224561918,81.5,0.7912505224561918,79.5,0.7728908881820983,4.5,0.045342539785596325
A0386,23.1389117583799,113.327461284846,0,65.0,0.5062684654467802,73.0,0.6121040166379293,73.0,0.6121040166379293,73.0,0.6121040166379293,8.0,0.10583555119114918
A0387,23.123828970428,113.329808547261,0,65.5,0.5408380738213068,73.5,0.6444672944196489,73.5,0.6444672944196489,73.5,0.6444672944196489,8.0,0.10362922059834212
A0388,22.8083933706056,113.553916809104,1,72.0,0.9853625296648437,65.0,0.9787978245324473,65.0,0.9787978245324473,65.0,0.9787978245324473,-7.0,-0.006564705132396376
A0389,23.1441611874437,113.293760883836,0,65.5,0.4364681912443851,73.5,0.5437829647623906,73.5,0.5437829647623906,73.5,0.5437829647623906,8.0,0.10731477351800556
A0390,22.8277143535964,113.521871138538,1,74.0,0.9820262375354005,66.0,0.9726049364321724,66.0,0.9726049364321724,66.0,0.9726049364321724,-8.0,-0.009421301103228141
A0391,23.1356204334411,113.304810722521,0,65.0,0.4338680971485901,73.0,0.5411574885758051,73.0,0.5411574885758051,73.0,0.5411574885758051,8.0,0.10728939142721505
A0392,23.127426434224,113.258166227795,0,65.0,0.39432986821702776,73.0,0.5004855303188737,73.0,0.5004855303188737,73.0,0.5004855303188737,8.0,0.1061556621018459
A0393,23.4466609971413,113.220175512121,4,75.0,0.7403220441354418,80.5,0.7931498112899148,80.5,0.7931498112899148,79.0,0.7795744111595615,4.0,0.039252367024119716
A0394,23.0806820394645,113.275790383623,0,66.0,0.4533205990082351,74.0,0.5606565138817086,74.0,0.5606565138817086,74.0,0.5606565138817086,8.0,0.10733591487347344
A0395,23.4743092941471,113.163008025374,4,75.0,0.7806299058031813,77.5,0.8028268060337693,77.5,0.8028268060337693,78.0,0.807057020674194,3.0,0.02642711487101279
A0396,23.120114010906,113.253472000303,0,65.5,0.38806964531772026,73.5,0.49391434554358565,73.5,0.49391434554358565,73.5,0.49391434554358565,8.0,0.1058447002258654
A0397,23.4418427444799,113.328650207459,4,72.0,0.5999038848675649,80.0,0.6976546872740192,80.0,0.6976546872740192,80.0,0.6976546872740192,8.0,0.0977508024064544
A0398,23.378032945333,113.256925866412,4,75.0,0.689774688011726,83.0,0.773845875626813,83.0,0.773845875626813,80.5,0.7494048031913282,5.5,0.05963011517960215
A0399,23.4422022951455,113.330027902687,4,72.0,0.601180662176601,80.0,0.6987761559204301,80.0,0.6987761559204301,80.0,0.6987761559204301,8.0,0.09759549374382903
A0400,23.4032988937471,113.239851353182,4,75.0,0.610523112557508,83.0,0.7069468431870873,83.0,0.7069468431870873,82.5,0.7013340006761244,7.5,0.09081088811861637
A0401,23.4311596868872,113.425450543792,4,75.0,0.773193231889017,78.0,0.800287030591801,78.0,0.800287030591801,78.0,0.800287030591801,3.0,0.027093798702783944
A0402,23.0303004946802,113.314598833626,0,65.0,0.46181767590536466,73.0,0.5690711835868445,73.0,0.5690711835868445,73.0,0.5690711835868445,8.0,0.10725350768147984
A0403,22.9747908619712,113.329363505152,3,66.0,0.42947223561588865,74.0,0.5367051244788293,74.0,0.5367051244788293,74.0,0.5367051244788293,8.0,0.10723288886294069
A0404,23.0133503923012,113.395322940947,0,68.0,0.7215663137806835,76.0,0.7995259534713873,76.0,0.7995259534713873,73.0,0.7723582738609358,5.0,0.05079196008025233
A0405,22.889927928137,113.461447492481,1,72.0,0.9819161390310488,65.0,0.9738467992878401,65.0,0.9738467992878401,65.0,0.9738467992878401,-7.0,-0.00806933974320867
A0406,22.842244770478,113.34507674867,3,73.0,0.7658948199964998,77.0,0.8023138614235885,77.0,0.8023138614235885,76.5,0.7980056822122449,3.5,0.032110862215745106
A0407,23.4644497271334,113.17289253005,4,75.0,0.81802513376478,74.0,0.8098657748123214,73.5,0.8056823141629926,76.5,0.8297496214831648,1.5,0.011724487718384746
A0408,23.0276837498034,113.317861522355,0,65.0,0.4764848722104316,73.0,0.5834518535151944,73.0,0.5834518535151944,73.0,0.5834518535151944,8.0,0.10696698130476273
A0409,22.9755619199802,113.497229597034,1,75.0,0.9674918474532136,67.0,0.9508334900494465,67.0,0.9508334900494465,68.5,0.9544774235768007,-6.5,-0.01301442387641294
A0410,22.8399689196883,113.349896587119,1,73.5,0.9815934643643539,65.5,0.9719517957843266,65.5,0.9719517957843266,65.5,0.9719517957843266,-8.0,-0.009641668580027352
A0411,22.9122911460487,113.350763623513,3,75.0,0.6327035154634587,83.0,0.7260995456388991,83.0,0.7260995456388991,82.0,0.7152531826100719,7.0,0.08254966714661316
A0412,23.0274921446275,113.320897653944,0,65.0,0.46131350540000415,73.0,0.5685736251637982,73.0,0.5685736251637982,73.0,0.5685736251637982,8.0,0.10726011976379402
A0413,22.9505863015384,113.360998992846,3,65.5,0.4044121874460657,73.5,0.5109921337318655,73.5,0.5109921337318655,73.5,0.5109921337318655,8.0,0.10657994628579975
A0414,22.9728433412892,113.33540875269,3,65.5,0.43775232212263526,73.5,0.5450774350821053,73.5,0.5450774350821053,73.5,0.5450774350821053,8.0,0.10732511295947
A0415,22.9609932512206,113.442775215343,1,72.0,0.9756569892741191,65.0,0.9648945590658814,65.0,0.9648945590658814,65.0,0.9648945590658814,-7.0,-0.01076243020823775
A0416,22.9628339452883,113.406359711981,1,65.5,0.9475806287794571,65.0,0.9462260686927692,65.0,0.9462260686927692,65.0,0.9462260686927692,-0.5,-0.0013545600866879948
A0417,22.9537741327476,113.406340583464,1,65.5,0.9435098152713514,65.0,0.942056494430543,65.0,0.942056494430543,65.0,0.942056494430543,-0.5,-0.001453320840808403
A0418,23.5419698533912,113.597955232004,4,75.0,0.8134609209297701,74.0,0.8051456602374008,74.0,0.8051456602374008,77.0,0.8292653497393946,2.0,0.015804428809624516
A0419,22.9429413696911,113.406527119341,1,65.0,0.9426486622968929,65.0,0.9426486622968929,65.0,0.9426486622968929,65.0,0.9426486622968929,0.0,0.0
A0420,22.8944532099976,113.409663520219,1,70.0,0.9469447327086548,65.0,0.931660174484708,65.0,0.931660174484708,65.5,0.9333558057330541,-4.5,-0.013588926975600657
A0421,23.0161960097444,113.331499140264,0,65.5,0.4798535191122914,73.5,0.5867291857482086,73.5,0.5867291857482086,73.5,0.5867291857482086,8.0,0.10687566663591724
A0422,23.156559482763,113.214927947664,0,66.5,0.598771851007587,74.5,0.6966593794090838,74.5,0.6966593794090838,74.5,0.6966593794090838,8.0,0.09788752840149684
A0423,22.9564903004594,113.37569955141,3,65.5,0.37297588178616004,73.5,0.47791901808358367,73.5,0.47791901808358367,73.5,0.47791901808358367,8.0,0.10494313629742363
A0424,23.5536667149567,113.595113187405,4,75.0,0.8357497136192165,72.0,0.8123387708123176,72.0,0.8123387708123176,76.0,0.843013612931717,1.0,0.007263899312500488
A0425,23.2988137457814,113.362942086053,0,65.5,0.6241912871140305,73.5,0.7187897802536086,73.5,0.7187897802536086,73.5,0.7187897802536086,8.0,0.09459849313957813
A0426,23.4545743426997,113.498304440238,4,80.0,0.8378193061388922,75.5,0.8021209326494534,75.5,0.8021209326494534,80.5,0.8414470470054247,0.5,0.003627740866532503
A0427,23.2516148006236,113.292355934019,0,66.0,0.5480203422724318,74.0,0.6510743694978534,74.0,0.6510743694978534,74.0,0.6510743694978534,8.0,0.10305402722542156
A0428,23.2811907548296,113.237639583208,0,75.0,0.6952519054067563,83.0,0.7783158077105784,83.0,0.7783158077105784,80.5,0.7542043734111635,5.5,0.05895246800440723
A0429,23.5532427964904,113.595383667194,4,75.0,0.8357935269742574,72.0,0.8123874271169857,72.0,0.8123874271169857,76.0,0.8430558525236893,1.0,0.007262325549431958
A0430,23.2584006380005,113.299976259658,0,66.0,0.5164785030847927,74.0,0.6217605822301591,74.0,0.6217605822301591,74.0,0.6217605822301591,8.0,0.10528207914536636
A0431,23.5538084332656,113.595332846458,4,75.0,0.8359180950751488,72.0,0.8125257684405237,72.0,0.8125257684405237,76.0,0.8431759451043129,1.0,0.007257850029164126
A0432,23.2071763291842,113.264351529246,0,65.0,0.5776325658469932,73.0,0.6779031533650958,73.0,0.6779031533650958,73.0,0.6779031533650958,8.0,0.10027058751810258
A0433,23.2205046444513,113.282637918591,0,65.5,0.5434023963776524,73.5,0.6468307937259707,73.5,0.6468307937259707,73.5,0.6468307937259707,8.0,0.10342839734831832
A0434,23.2177287604034,113.273663975906,0,65.5,0.5660102079016682,73.5,0.6674514823131329,73.5,0.6674514823131329,73.5,0.6674514823131329,8.0,0.10144127441146467
A0435,23.4580336555592,113.186915348548,4,75.0,0.7658643029284846,78.5,0.7979782468840374,78.5,0.7979782468840374,78.5,0.7979782468840374,3.5,0.03211394395555278
A0436,23.3754397964086,113.213463779751,4,75.0,0.6635788845005318,83.0,0.7521988072481613,83.0,0.7521988072481613,81.5,0.7368275846792952,6.5,0.07324870017876339
A0437,23.474842874825,113.190817204106,4,75.0,0.7298605437725029,81.5,0.7931757853540718,81.5,0.7931757853540718,79.5,0.7749373155247568,4.5,0.045076771752253886
A0438,23.472901888906,113.17009429132,4,75.0,0.769519701268488,78.0,0.7969370814406525,78.0,0.7969370814406525,78.5,0.8012623759804356,3.5,0.03174267471194758
A0439,23.4684162918268,113.161180117391,4,75.0,0.7792599678768751,77.5,0.801560247855305,77.5,0.801560247855305,78.0,0.8058110629492455,3.0,0.026551095072370412
A0440,22.5261987627598,113.989221103445,2,69.5,0.46602014007854115,77.5,0.5732101251378353,77.5,0.5732101251378353,77.5,0.5732101251378353,8.0,0.10718998505929417
A0441,22.5552812580573,114.116091331883,2,67.0,0.21321086480528467,75.0,0.2943003679357324,75.0,0.2943003679357324,75.0,0.2943003679357324,8.0,0.08108950313044772
A0442,22.7228646081948,114.244500689134,2,69.0,0.3785776403349844,77.0,0.483880596489897,77.0,0.483880596489897,77.0,0.483880596489897,8.0,0.10530295615491259
A0443,22.5677825311535,114.178127474059,2,73.0,0.3817526346625214,81.0,0.48724627593240943,81.0,0.48724627593240943,81.0,0.48724627593240943,8.0,0.10549364126988803
A0444,22.5638244435893,113.990763435615,2,66.5,0.4072544113570744,74.5,0.5139370466633456,74.5,0.5139370466633456,74.5,0.5139370466633456,8.0,0.1066826353062712
A0445,22.6315777017323,114.123302633871,2,72.0,0.282001055679845,80.0,0.3767261519711482,80.0,0.3767261519711482,80.0,0.3767261519711482,8.0,0.09472509629130321
A0446,22.6815574126063,113.946203836112,2,72.0,0.2692932673201868,80.0,0.36190132117407425,80.0,0.36190132117407425,80.0,0.36190132117407425,8.0,0.09260805385388743
A0447,22.5470051749444,114.111156285752,2,66.5,0.23078948589024562,74.5,0.31588044883590205,74.5,0.31588044883590205,74.5,0.31588044883590205,8.0,0.08509096294565643
A0448,22.5493806296082,114.0502176654,2,67.0,0.18801490333166118,75.0,0.26272154837201106,75.0,0.26272154837201106,75.0,0.26272154837201106,8.0,0.07470664504034988
A0449,22.5342988046997,114.031744934255,2,66.0,0.38034663505746485,74.0,0.4857570134494384,74.0,0.4857570134494384,74.0,0.4857570134494384,8.0,0.10541037839197354
A0450,22.5787279784552,114.493609587007,2,85.0,0.5613407241048513,85.0,0.5613407241048513,85.0,0.5613407241048513,85.0,0.5613407241048513,0.0,0.0
A0451,22.6404087152961,114.043871991263,2,66.0,0.16593585449025597,74.0,0.2344020816427051,74.0,0.2344020816427051,74.0,0.2344020816427051,8.0,0.06846622715244913
A0452,22.7338322090264,113.831527301883,2,65.5,0.2483267456003896,73.5,0.3370504009098737,73.5,0.3370504009098737,73.5,0.3370504009098737,8.0,0.08872365530948412
A0453,22.7856717283286,113.900408872501,2,65.5,0.2275697066641516,73.5,0.3119549904998643,73.5,0.3119549904998643,73.5,0.3119549904998643,8.0,0.0843852838357127
A0454,22.7724830477487,113.853852033528,2,66.0,0.3716178007159728,74.0,0.4764691862415283,74.0,0.4764691862415283,74.0,0.4764691862415283,8.0,0.10485138552555551
A0455,22.7404093434381,113.789079515329,2,72.0,0.31533475326066,80.0,0.41478829579420184,80.0,0.41478829579420184,80.0,0.41478829579420184,8.0,0.09945354253354183
A0456,22.6614932964768,114.027289854554,2,65.0,0.1709766853784915,73.0,0.2409220127809703,73.0,0.2409220127809703,73.0,0.2409220127809703,8.0,0.0699453274024788
A0457,23.4663327934283,113.159491967779,4,72.0,0.7524737917815912,77.0,0.7991966310092766,77.0,0.7991966310092766,76.0,0.7904093473267347,4.0,0.037935555545143496
A0458,22.5819774592918,113.887926800664,2,66.5,0.3253015483422664,74.5,0.42594293525789995,74.5,0.42594293525789995,74.5,0.42594293525789995,8.0,0.10064138691563357
A0459,22.8051790039117,113.562851527771,1,72.0,0.98453480806189,65.0,0.9776073172538357,65.0,0.9776073172538357,65.0,0.9776073172538357,-7.0,-0.006927490808054326
A0460,22.7052890344912,114.140315372427,2,85.0,0.7000191863316553,85.0,0.7000191863316553,85.0,0.7000191863316553,85.0,0.7000191863316553,0.0,0.0
A0461,23.1909642166212,113.333153377047,0,65.5,0.4322715275131853,73.5,0.5395423759441177,73.5,0.5395423759441177,73.5,0.5395423759441177,8.0,0.10727084843093238
A0462,22.5239495360594,113.943441614942,2,65.5,0.3172393822953606,73.5,0.4169278283940281,73.5,0.4169278283940281,73.5,0.4169278283940281,8.0,0.0996884460986675
A0463,23.0978520176137,113.30579152751,0,65.0,0.46719472520742783,73.0,0.5743642776978579,73.0,0.5743642776978579,73.0,0.5743642776978579,8.0,0.10716955249043009
A0464,22.5271284915562,114.053908802739,2,65.5,0.224780741634903,73.5,0.3085449466910899,73.5,0.3085449466910899,73.5,0.3085449466910899,8.0,0.0837642050561869
A0465,22.5466030450199,114.104955103158,2,67.0,0.19275982116067092,75.0,0.26872786702363555,75.0,0.26872786702363555,75.0,0.26872786702363555,8.0,0.07596804586296463
A0466,22.5751764354803,114.144938591563,2,67.0,0.2873689170372395,75.0,0.3829354451369564,75.0,0.3829354451369564,75.0,0.3829354451369564,8.0,0.09556652809971689
A0467,22.5684783990602,113.900111175851,2,65.5,0.33433109944742456,73.5,0.4359609655875047,73.5,0.4359609655875047,73.5,0.4359609655875047,8.0,0.10162986614008013
A0468,22.5382641984622,114.065868116464,2,80.0,0.3673333127822796,85.0,0.43186575962042323,85.0,0.43186575962042323,85.0,0.43186575962042323,5.0,0.06453244683814363
A0469,23.1387561070194,113.328810272924,0,65.0,0.49388757824037327,73.0,0.6002816840706777,73.0,0.6002816840706777,73.0,0.6002816840706777,8.0,0.10639410583030445
A0470,23.1433909799207,113.601178905529,0,75.0,0.7354739280019845,81.0,0.7934573154975111,81.0,0.7934573154975111,79.5,0.7798964961980651,4.5,0.04442256819608059
A0471,23.1200324874268,113.28906062063,0,80.0,0.5874799268070429,85.0,0.650897898509025,85.0,0.650897898509025,85.0,0.650897898509025,5.0,0.06341797170198216
A0472,23.1354253191953,113.30376769101,0,65.0,0.4390078109467064,73.0,0.5463416319440384,73.0,0.5463416319440384,73.0,0.5463416319440384,8.0,0.10733382099733202
A0473,23.1643204372819,113.243143347333,0,66.0,0.5772624249077516,74.0,0.6775718352161977,74.0,0.6775718352161977,74.0,0.6775718352161977,8.0,0.10030941030844609
A0474,23.1258531131285,113.412053885556,0,65.0,0.3843834539406738,73.0,0.4900278694152838,73.0,0.4900278694152838,73.0,0.4900278694152838,8.0,0.10564441547461001
A0475,23.1260611995584,113.332338938238,0,65.5,0.5775977227072261,73.5,0.6778719690985379,73.5,0.6778719690985379,73.5,0.6778719690985379,8.0,0.10027424639131177
A0476,23.1526315749439,113.331979797491,0,65.0,0.5087348863546084,73.0,0.6144443766174181,73.0,0.6144443766174181,73.0,0.6144443766174181,8.0,0.10570949026280974
A0477,23.1284220021568,113.411186844672,0,80.0,0.577342775269751,85.0,0.6413678142132211,85.0,0.6413678142132211,85.0,0.6413678142132211,5.0,0.06402503894347011
A0478,23.188455969486,113.271628398553,0,80.0,0.581567503719381,85.0,0.6453456976512418,85.0,0.6453456976512418,85.0,0.6453456976512418,5.0,0.0637781939318608
A0479,22.9429569540966,113.393421646793,1,66.0,0.9113022612608774,65.0,0.9068489904457392,65.0,0.9068489904457392,65.0,0.9068489904457392,-1.0,-0.004453270815138244
A0480,23.0945011126069,113.266406830693,0,66.5,0.41460373100227726,74.5,0.5215177095184119,74.5,0.5215177095184119,74.5,0.5215177095184119,8.0,0.10691397851613466
A0481,23.1967696624656,113.270313368219,0,80.0,0.6524320381811132,85.0,0.7107805325550353,85.0,0.7107805325550353,85.0,0.7107805325550353,5.0,0.05834849437392209
A0482,23.005695836616,113.124366095163,3,65.5,0.5486184795595583,73.5,0.6516228241380543,73.5,0.6516228241380543,73.5,0.6516228241380543,8.0,0.10300434457849594
A0483,23.0449075056443,113.788434186424,1,65.5,0.9102962306189951,65.0,0.9080716795382953,65.0,0.9080716795382953,65.0,0.9080716795382953,-0.5,-0.0022245510806998547
A0484,23.0327255181001,113.120130016956,3,65.5,0.4744551254237686,73.5,0.5814725522164826,73.5,0.5814725522164826,73.5,0.5814725522164826,8.0,0.10701742679271403
A0485,23.0062112801321,113.124130949323,3,65.5,0.5407214415676517,73.5,0.6443596758738527,73.5,0.6443596758738527,73.5,0.6443596758738527,8.0,0.103638234306201
