task_id,latitude,longitude,actual_completed,original_price,threshold_price,threshold_price_change,predicted_probability_original,threshold_probability,threshold_probability_change,target_unreachable_at_85,nearest_member_km,members_2km,tasks_2km,region,improved_price,improved_price_change,improved_probability,improved_probability_change
A0268,22.9345907957979,113.416799529649,1,70.0,65.0,-5.0,0.9576578967106328,0.9452813251292579,-0.012376571581374951,0,1.0386834280139714,3,5,1,65.0,-5.0,0.9452813251292579,-0.012376571581374951
A0269,22.9910604358432,113.405244729793,1,70.5,66.5,-4.0,0.7925523198885513,0.7548843541481174,-0.03766796574043396,0,2.6884804396054442,0,0,0,65.5,-5.0,0.7447771976656018,-0.04777512222294955
A0270,22.9617871362599,113.442038240113,1,66.0,65.0,-1.0,0.9572857924571223,0.9550272943969522,-0.002258498060170089,0,1.1759787520473584,2,4,1,65.0,-1.0,0.9550272943969522,-0.002258498060170089
A0271,22.889927928137,113.461447492481,1,72.0,65.0,-7.0,0.9819161390310488,0.9738467992878401,-0.00806933974320867,0,2.404450935110729,0,2,1,67.0,-5.0,0.9764559126166459,-0.005460226414402913
A0272,23.0217001615757,113.357449441031,1,68.0,85.0,17.0,0.5235213095243354,0.7330633252651945,0.20954201574085907,1,0.41074267579084633,5,0,0,73.0,5.0,0.5899081967152205,0.06638688719088515
A0273,22.8100654032477,113.414159872993,0,75.0,65.0,-10.0,0.9828932757822821,0.9710319714371258,-0.01186130434515631,0,3.4629472623791333,0,1,1,70.0,-5.0,0.9777213912082865,-0.005171884573995644
A0274,23.0074313211394,113.320175523213,1,67.0,79.5,12.5,0.6071503926041456,0.7519291159520337,0.1447787233478881,0,1.3213914134204592,5,2,0,72.0,5.0,0.6692468858032598,0.062096493199114144
A0275,22.9419492749117,113.371203549402,0,65.5,85.0,19.5,0.3905782070031856,0.6470047575072252,0.2564265505040396,1,0.8413019567485287,12,9,3,70.5,5.0,0.4562493599793815,0.06567115297619591
A0276,22.9442835155064,113.404493207404,1,65.0,65.0,0.0,0.942036504942803,0.942036504942803,0.0,0,0.12277340878053049,4,7,1,65.0,0.0,0.942036504942803,0.0
A0277,22.9648193856445,113.35658051101,1,66.5,85.0,18.5,0.3958489968194788,0.6397095856790719,0.24386058885959305,1,0.4630104653511326,8,5,3,71.5,5.0,0.4617349161563422,0.06588591933686339
A0278,22.9345907957979,113.416799529649,1,70.0,65.0,-5.0,0.9576578967106328,0.9452813251292579,-0.012376571581374951,0,1.0386834280139714,3,5,1,65.0,-5.0,0.9452813251292579,-0.012376571581374951
A0279,22.9803507142826,113.322274897324,1,66.0,85.0,19.0,0.4281876770469476,0.6758115152768831,0.2476238382299355,1,0.29861358722899267,4,3,3,71.0,5.0,0.4950456404424081,0.06685796339546052
A0280,22.9570529358364,113.423847297525,1,67.0,65.0,-2.0,0.9590263357110732,0.954575561554339,-0.004450774156734227,0,1.1277976317041007,3,6,1,65.0,-2.0,0.954575561554339,-0.004450774156734227
A0281,22.9685945194393,113.408129594819,1,65.5,65.0,-0.5,0.9460036285325168,0.9446106994836342,-0.0013929290488826629,0,0.5120733068397668,2,4,1,65.0,-0.5,0.9446106994836342,-0.0013929290488826629
A0282,22.954544920309,113.345148218755,1,66.5,85.0,18.5,0.4275141503816201,0.6692720760411062,0.24175792565948606,1,0.5270472742011382,6,3,3,71.5,5.0,0.4943578686390692,0.06684371825744911
A0283,22.9226513421145,113.37549023365,1,68.0,65.0,-3.0,0.9365066877234575,0.9261885110419636,-0.010318176681493818,0,0.37582034798457986,3,0,1,65.0,-3.0,0.9261885110419636,-0.010318176681493818
A0284,22.9422816695258,113.36044210182,1,65.0,85.0,20.0,0.39746099283075015,0.659635201828816,0.2621742089980658,1,0.18502804541508572,10,8,3,70.0,5.0,0.4634094156146315,0.06594842278388136
A0285,22.9532139767131,113.365905849252,0,65.5,85.0,19.5,0.3865217257577025,0.6430954317701211,0.2565737060124186,1,0.3511402698362158,13,10,3,70.5,5.0,0.45201671485476674,0.06549498909706425
A0286,22.9543575536001,113.368049181045,1,65.5,85.0,19.5,0.38811354096305795,0.6446335853540067,0.2565200443909488,1,0.28642359503510784,12,10,3,70.5,5.0,0.45367878922790533,0.06556524826484739
A0287,22.9677616002698,113.404437697513,1,65.5,65.0,-0.5,0.9451411010945514,0.9437272452276758,-0.0014138558668755907,0,0.1378829727522436,2,4,1,65.0,-0.5,0.9437272452276758,-0.0014138558668755907
A0288,22.9541090079089,113.35841800032,0,65.5,85.0,19.5,0.4731619609554232,0.7197710119923564,0.2466090510369332,1,0.7014981093004197,10,11,3,70.5,5.0,0.5404056264330405,0.06724366547761729
A0289,22.9400120209537,113.360734032246,0,65.0,85.0,20.0,0.3962982305801081,0.658543729125185,0.2622454985450769,1,0.07657202839347904,10,8,3,70.0,5.0,0.4622017179507324,0.06590348737062429
A0290,23.0539947236249,113.269913812089,1,69.0,76.5,7.5,0.6673903006616915,0.7503635241210846,0.08297322345939318,0,1.0196061435258692,3,2,0,71.5,2.5,0.6965918814177064,0.029201580756014978
A0291,22.9428917947507,113.360686171427,0,65.0,85.0,20.0,0.39820797292781857,0.6603349194531863,0.2621269465253678,1,0.25464517446602086,10,8,3,70.0,5.0,0.46418485512614954,0.06597688219833098
A0292,23.5552806571256,113.598866296147,1,70.0,67.0,-3.0,0.7804617333834923,0.7515134653930142,-0.028948267990478116,0,0.48130207184879625,4,12,4,65.0,-5.0,0.7308477605998491,-0.04961397278364321
A0293,22.9454816134881,113.403309240742,1,65.0,65.0,0.0,0.9443466182955337,0.9443466182955337,0.0,0,0.09627145501373308,4,8,1,65.0,0.0,0.9443466182955337,0.0
A0294,22.9695087864523,113.382774251672,1,67.5,80.0,12.5,0.608986505127991,0.7533634345580847,0.14437692943009373,0,1.2926249789947009,3,1,0,72.5,5.0,0.6709500614531688,0.061963556325177804
A0295,23.5634113272119,113.580384782268,1,70.0,65.0,-5.0,0.7997189748378779,0.753080123722179,-0.046638851115698876,0,1.1231995972929216,2,6,4,65.0,-5.0,0.753080123722179,-0.046638851115698876
A0296,23.625476281953,113.431395570977,1,70.0,85.0,15.0,0.5448840416506392,0.728754817628102,0.18387077597746282,1,0.5326746321985847,1,0,4,75.0,5.0,0.6105089130131066,0.06562487136246742
A0297,23.8783980646874,113.539711364689,1,70.0,70.0,0.0,0.7536090152542927,0.7536090152542927,0.0,0,29.8572382869881,0,0,4,67.0,-3.0,0.7223794607051925,-0.031229554549100147
A0298,23.7231177315918,113.739427045502,1,75.0,70.0,-5.0,0.8001744754631022,0.7536090152542927,-0.04656546020880947,0,10.757442067176944,0,0,4,70.0,-5.0,0.7536090152542927,-0.04656546020880947
A0299,23.5603869306323,113.601878162707,1,70.0,68.0,-2.0,0.7714501706235704,0.7518951347365225,-0.019555035887047878,0,0.7268950779474755,4,10,4,65.5,-4.5,0.7259219916737205,-0.04552817894984984
A0300,23.5443598586509,113.592683288069,1,70.0,67.5,-2.5,0.7759861426782223,0.751702157752293,-0.024283984925929314,0,0.7761771824146032,5,11,4,65.0,-5.0,0.7257161821657575,-0.050269960512464795
A0301,23.5445699394393,113.592693395803,1,70.0,67.0,-3.0,0.7813505089085488,0.7524822675250852,-0.028868241383463666,0,0.7988882948427839,5,12,4,65.0,-5.0,0.731868387339602,-0.049482121568946824
A0302,23.5507963621779,113.596300622424,1,70.0,66.0,-4.0,0.7921951636856385,0.7544824360197089,-0.03771272766592959,0,0.34207517504381674,4,12,4,65.0,-5.0,0.7443643189947852,-0.0478308446908533
A0303,23.8161076699866,113.957929440388,1,75.0,70.0,-5.0,0.8001744754631022,0.7536090152542927,-0.04656546020880947,0,34.00201338206223,0,0,4,70.0,-5.0,0.7536090152542927,-0.04656546020880947
A0304,23.5496608593721,113.592775572791,1,70.0,65.5,-4.5,0.7970182775351786,0.754965612038486,-0.04205266549669262,0,0.37949046318821356,4,13,4,65.0,-5.0,0.7499471659374594,-0.04707111159771926
A0305,23.2315862158006,113.264376444648,1,66.5,75.0,8.5,0.6554613966643626,0.7504785561589294,0.0950171594945668,0,0.9703688438973898,7,7,0,70.5,4.0,0.7023844157923439,0.04692301912798125
A0306,23.5565433531905,113.59466398704,1,70.0,65.0,-5.0,0.8131711386666713,0.7687590632667508,-0.044412075399920536,0,0.40954958731291263,3,13,4,65.0,-5.0,0.7687590632667508,-0.044412075399920536
A0307,23.5509090172857,113.602250999917,1,70.0,68.5,-1.5,0.7659625390083366,0.7511626484207619,-0.014799890587574693,0,0.35943449651082926,5,12,4,66.0,-4.0,0.7251408553838296,-0.040821683624507
A0308,23.451655228992,113.284509235392,1,70.0,85.0,15.0,0.5581034677043979,0.739189851032678,0.1810863833282801,1,0.6750895677139461,3,1,4,75.0,5.0,0.623140541560818,0.0650370738564201
A0309,23.2141768895224,113.283053118991,1,65.5,81.5,16.0,0.5634231247193792,0.7534775375307947,0.19005441281141555,0,0.39741614910855927,11,11,0,70.5,5.0,0.6281988455345061,0.06477572081512695
A0310,23.3433234671707,113.30125296199,1,66.5,85.0,18.5,0.456133701482531,0.6944438546584458,0.2383101531759148,1,0.3129626108086916,7,2,4,71.5,5.0,0.5233613973385242,0.06722769585599314
A0311,23.5584065115483,113.589514390519,1,70.0,65.0,-5.0,0.810300896135883,0.7654033612077448,-0.044897534928138194,0,0.6126195236984809,3,12,4,65.0,-5.0,0.7654033612077448,-0.044897534928138194
A0312,23.2410397884986,113.311197191406,1,65.5,85.0,19.5,0.4483730410792541,0.6992092094079463,0.2508361683286922,1,0.437970412712158,10,4,0,70.5,5.0,0.5155411659822773,0.06716812490302321
A0313,23.1726853608924,113.282908079482,0,67.5,85.0,17.5,0.5376733656000579,0.7491320604148275,0.21145869481476964,1,0.6047643534698789,7,1,0,72.5,5.0,0.603581535327195,0.0659081697271372
A0314,23.1791674407324,113.25790735052,0,65.5,85.0,19.5,0.41728283437164887,0.6719116201777676,0.25462878580611875,1,0.49587144457004295,18,3,0,70.5,5.0,0.4838789562105214,0.06659612183887254
A0315,23.2290590127881,113.274368000391,1,66.0,75.5,9.5,0.6457230794604234,0.7525410901110028,0.10681801065057939,0,0.3632400997546752,10,12,0,70.5,4.5,0.6990503730416023,0.053327293581178936
A0316,23.1991462436325,113.259458632508,0,65.5,85.0,19.5,0.5118816612725433,0.7499446417369052,0.23806298046436192,1,0.50338890551105,17,10,0,70.5,5.0,0.5785848463143671,0.06670318504182382
A0317,23.21375407025,113.284813628909,1,65.5,84.5,19.0,0.5208723090872345,0.7516396195026477,0.2307673104154132,0,0.2276727419469964,12,8,0,70.5,5.0,0.5873373511609741,0.0664650420737396
A0318,23.2539606231786,113.3157819451,1,65.5,85.0,19.5,0.5124396166551177,0.7503631840134108,0.23792356735829312,0,0.03928972385583204,7,4,0,70.5,5.0,0.5791292452840306,0.06668962862891292
A0319,23.2138522396319,113.250263998616,1,65.5,71.0,5.5,0.6955984418806753,0.7545075440161148,0.05890910213543943,0,0.5719617236936179,6,13,0,67.5,2.0,0.7179260414664127,0.02232759958573738
A0320,23.2169617302372,113.286259611525,1,65.0,82.5,17.5,0.5395820069050258,0.750572701756552,0.21099069485152622,0,0.2950056847336579,11,9,0,70.0,5.0,0.6054177649148613,0.06583575800983554
A0321,23.2945140830139,113.331306286413,1,69.0,67.0,-2.0,0.7730226265689021,0.7535591526963472,-0.01946347387255487,0,1.3501814571812236,2,3,0,65.0,-4.0,0.7330031357488984,-0.04001949082000367
A0322,23.2418876586757,113.277071510111,0,66.0,80.0,14.0,0.5878367138935413,0.7520241035601203,0.16418738966657898,0,0.42892724082066475,12,8,0,71.0,5.0,0.6512323982575111,0.0633956843639698
A0323,23.2422595225982,113.311166428036,1,65.5,85.0,19.5,0.4753667597564615,0.721551107011591,0.2461843472551295,1,0.5291025180682928,9,5,0,70.5,5.0,0.5426010502059704,0.0672342904495089
A0324,23.1836503160286,113.23346030743,1,65.0,78.5,13.5,0.5961698776623,0.7534309784405965,0.15726110077829647,0,0.48055535142647776,9,5,0,70.0,5.0,0.6590272905455681,0.06285741288326807
A0325,23.1990704508838,113.238775254148,0,65.5,82.0,16.5,0.5579438931157314,0.7543492006274528,0.19640530751172136,0,0.6967165505998029,10,4,0,70.5,5.0,0.6229885875658998,0.06504469445016836
A0326,23.2370947579221,113.283780707827,1,65.5,81.5,16.0,0.5621416176159145,0.7525088523384009,0.1903672347224864,0,0.23242922271601654,13,7,0,70.5,5.0,0.6269815947118922,0.06483997709597766
A0327,23.1871881251048,113.33669812113,0,66.0,85.0,19.0,0.4218561037955818,0.6701093858151695,0.24825328201958774,1,0.5794806057252772,18,4,0,71.0,5.0,0.4885701473979428,0.066714043602361
A0328,23.2203504832305,113.249281992413,0,66.0,65.0,-1.0,0.7601060527036045,0.750142943209103,-0.00996310949450152,0,1.246648983714213,3,12,0,65.0,-1.0,0.750142943209103,-0.00996310949450152
A0329,23.2184431225644,113.233372520524,1,65.0,76.5,11.5,0.6199844189808723,0.7519750370738356,0.1319906180929633,0,0.4074113817072913,8,7,0,70.0,5.0,0.6811177397714958,0.0611333207906235
A0330,23.2127790884372,113.264933810878,1,65.5,79.0,13.5,0.5978077711885594,0.7546934875304266,0.1568857163418672,0,0.2893809308489761,11,11,0,70.5,5.0,0.6605553993109813,0.06274762812242185
A0331,23.2278329763257,113.309807315155,0,65.5,83.5,18.0,0.5329903675115888,0.7506544229791384,0.21766405546754963,0,0.1969709434990976,11,4,0,70.5,5.0,0.5990683212256694,0.06607795371408065
A0332,23.1780159610261,113.246117778807,1,65.0,85.0,20.0,0.46615688593858623,0.7195326989269962,0.25337581298841,1,0.1812415574478647,18,6,0,70.0,5.0,0.5334129756263934,0.06725608968780722
A0333,23.2205046444513,113.282637918591,1,65.5,83.0,17.5,0.5434023963776524,0.7534423443498703,0.21003994797221792,0,0.623283197627187,13,11,0,70.5,5.0,0.6090876386055186,0.0656852422278662
A0334,23.1862330842068,113.236325834633,1,65.0,79.5,14.5,0.5806539403361257,0.7515336908481253,0.17087975051199955,0,0.7473062331657641,11,6,0,70.0,5.0,0.6444862591677258,0.06383231883160012
A0335,23.2945140830139,113.331306286413,1,69.0,67.0,-2.0,0.7730226265689021,0.7535591526963472,-0.01946347387255487,0,1.3501814571812236,2,3,0,65.0,-4.0,0.7330031357488984,-0.04001949082000367
A0336,23.1589895713282,113.227692632702,1,65.5,80.5,15.0,0.5764073965011094,0.7533084467811579,0.17690105028004854,0,0.4382003632826692,11,7,0,70.5,5.0,0.6404858956186269,0.0640784991175175
A0337,23.2139486173374,113.28101500123,1,65.5,82.0,16.5,0.5557973823983018,0.7527337312531027,0.19693634885480094,0,0.6069366890936246,12,11,0,70.5,5.0,0.6209433411486417,0.0651459587503399
A0338,23.1788683820703,113.248234670775,1,65.0,85.0,20.0,0.46638215896323787,0.7197153392264893,0.25333318026325147,1,0.41175012192479665,20,7,0,70.0,5.0,0.5336382611230782,0.06725610215984035
A0339,23.2187216190125,113.232305309581,1,65.0,76.5,11.5,0.618788261390597,0.7510275001041946,0.13223923871359766,0,0.2941275409133538,8,7,0,70.0,5.0,0.6800146938648711,0.06122643247427417
A0340,23.2179401249466,113.236867505669,1,65.5,75.5,10.0,0.64132088228191,0.7539820490012222,0.11266116671931226,0,0.6378637804625988,6,6,0,70.5,5.0,0.7006789202429506,0.059358037961040666
A0341,23.2945140830139,113.331306286413,1,69.0,67.0,-2.0,0.7730226265689021,0.7535591526963472,-0.01946347387255487,0,1.3501814571812236,2,3,0,65.0,-4.0,0.7330031357488984,-0.04001949082000367
A0342,23.2315862158006,113.264376444648,1,66.5,75.0,8.5,0.6554613966643626,0.7504785561589294,0.0950171594945668,0,0.9703688438973898,7,7,0,70.5,4.0,0.7023844157923439,0.04692301912798125
A0343,23.2315970128017,113.283056999671,0,65.5,83.0,17.5,0.5415625465731888,0.752062682508345,0.21050013593515615,0,0.5318382795130376,14,13,0,70.5,5.0,0.6073212023559864,0.0657586557827976
A0344,23.153345169411,113.239681806102,1,66.0,80.0,14.0,0.5903906328961434,0.7539864304545688,0.16359579755842546,0,0.4712898931739994,14,7,0,71.0,5.0,0.6536249598145909,0.06323432691844755
A0345,23.2127106445265,113.264474385999,1,65.5,79.0,13.5,0.597543895544166,0.7544902712302255,0.1569463756860595,0,0.2648799884935797,11,11,0,70.5,5.0,0.6603092990147784,0.06276540347061244
A0346,23.2213710444092,113.236085547791,1,65.5,71.5,6.0,0.6886379330500165,0.7534460486191549,0.06480811556913835,0,0.2595421365307015,4,7,0,68.0,2.5,0.7167657474797238,0.028127814429707243
A0347,23.1728152741435,113.322414943153,0,66.0,85.0,19.0,0.5046070840960128,0.7392872298901673,0.23468014579415442,1,0.17612461924958064,7,2,0,71.0,5.0,0.5714721461106412,0.06686506201462838
A0348,23.206365215514,113.335895625293,0,65.5,85.0,19.5,0.4221340891442344,0.6762875270741543,0.2541534379299199,1,0.11556848765763171,15,3,0,70.5,5.0,0.48885492222985144,0.06672083308561705
A0349,23.2363716469651,113.279566039833,1,65.5,78.0,12.5,0.6070934225545432,0.751884561438281,0.14479113888373774,0,0.3266096359901132,10,8,0,70.5,5.0,0.6691940144122851,0.06210059185774186
A0350,23.1953868141147,113.24107025225,0,65.0,85.0,20.0,0.5083627629125624,0.7523488031092579,0.24398604019669545,0,0.2706844363497752,13,7,0,70.0,5.0,0.5751477048551135,0.06678494194255102
A0351,23.2262087621914,113.309597291327,0,65.5,84.0,18.5,0.5309719636176274,0.7541633907276623,0.2231914271100348,0,0.01597269362517668,11,4,0,70.5,5.0,0.5971196329591751,0.0661476693415477
A0352,23.1570952030703,113.229730924734,1,65.5,81.5,16.0,0.5588564275662917,0.750016799530574,0.19116037196428226,0,0.6957512947967991,14,7,0,70.5,5.0,0.6238573708010491,0.06500094323475736
A0353,23.1618569962278,113.267647183093,0,65.5,85.0,19.5,0.4826791458258565,0.7273998627448028,0.2447207169189463,1,0.3562344980880946,10,2,0,70.5,5.0,0.5498636980305892,0.06718455220473268
A0354,23.1564503764983,113.25493629847,0,66.5,85.0,18.5,0.4867389081688766,0.7198743504707271,0.23313544230185052,1,0.7000981088738021,11,3,0,71.5,5.0,0.5538835220902256,0.06714461392134902
A0355,22.6389990620084,114.067579305816,0,65.5,85.0,19.5,0.2352545705721394,0.46802038273656527,0.23276581216442588,1,0.36497498046894405,13,3,2,70.5,5.0,0.2871136965668272,0.05185912599468784
A0356,22.5192435219873,113.919528084477,1,65.5,85.0,19.5,0.3345633746807564,0.5898062272760315,0.25524285259527507,1,0.052383817603865644,12,7,2,70.5,5.0,0.39695092125890485,0.062387546578148434
A0357,22.6705773556367,113.873589422526,0,72.5,85.0,12.5,0.43685459195245957,0.6033971967290704,0.16654260477661087,1,0.5570857582281226,2,0,2,77.5,5.0,0.5038733416442434,0.06701874969178379
A0358,22.5878132063265,113.972902100183,0,66.5,85.0,18.5,0.2238841915336971,0.43873992267405454,0.21485573114035744,1,0.1560348269124267,8,1,2,71.5,5.0,0.27413533377481797,0.05025114224112087
A0359,22.5720465259862,114.118813432035,0,66.0,85.0,19.0,0.1776503690232499,0.3755429072076222,0.19789253818437227,1,0.15667666637222452,17,1,2,71.0,5.0,0.220472138456155,0.04282176943290508
A0360,22.5824326423416,113.959148610744,0,65.5,85.0,19.5,0.22124659693994728,0.44827692549820086,0.22703032855825359,1,0.06614159464444108,10,2,2,70.5,5.0,0.2711125285874552,0.04986593164750794
A0361,22.6800886065083,113.834786135085,0,65.5,85.0,19.5,0.33027162690112694,0.5851192839805774,0.2548476570794505,1,0.1781877593486054,8,4,2,70.5,5.0,0.39233071680020604,0.0620590898990791
A0362,22.5635259004334,113.989355615712,0,66.0,85.0,19.0,0.4005042825322872,0.6503263416225761,0.24982205909028887,1,1.8497719441558962,3,3,2,71.0,5.0,0.46656665644586265,0.06606237391357545
A0363,23.0121795664196,113.397404768457,0,68.0,71.0,3.0,0.7237134484752766,0.7548438690948102,0.031130420619533528,0,0.6228884302863033,1,2,0,67.5,-0.5,0.7182937714679861,-0.005419677007290513
A0364,22.6873086955968,113.945959701828,0,65.0,85.0,20.0,0.19825110863604872,0.4207887309085365,0.2225376222724878,1,0.19281221207567242,22,2,2,70.0,5.0,0.24456181552982278,0.04631070689377406
A0365,23.2177188982725,113.235560013017,0,65.5,76.0,10.5,0.6303620969664363,0.7501806398711798,0.11981854290474347,0,0.6442308944233234,7,6,0,70.5,5.0,0.6906589329389254,0.06029683597248914
A0366,23.2737321369292,113.301097836307,0,66.0,85.0,19.0,0.5042458068248629,0.7390085790628926,0.23476277223802977,1,0.44348096351133437,5,1,0,71.0,5.0,0.5711181865898712,0.06687237976500837
A0367,23.3008098153715,113.362141773997,0,65.5,78.0,12.5,0.6055629131304816,0.7506864428655556,0.14512352973507403,0,0.3532385213086764,5,2,0,70.5,5.0,0.6677730288267273,0.06221011569624568
A0368,23.2617227071835,113.278165851035,0,65.5,82.0,16.5,0.5577195001321145,0.7541805804366952,0.19646108030458076,0,0.39170168984339004,5,3,0,70.5,5.0,0.6227748889846286,0.06505538885251416
A0369,22.5460535462053,114.025973657322,0,66.5,85.0,18.5,0.34840890923482903,0.5916655255283316,0.2432566162935026,1,0.8680705419510573,5,2,2,71.5,5.0,0.4117806202925894,0.06337171105776035
A0370,23.1431172149711,113.225451178099,0,66.0,74.5,8.5,0.6551750606120901,0.7502410966793752,0.09506603606728514,0,0.40209196398667785,7,6,0,70.0,4.0,0.70211935383557,0.04694429322347993
A0371,23.300429499058,113.362121549546,0,65.5,78.0,12.5,0.6058090662582912,0.7508792876365751,0.14507022137828385,0,0.37624980883592735,5,2,0,70.5,5.0,0.6680016435862903,0.0621925773279991
A0372,23.199247592595,113.334818026987,0,65.5,85.0,19.5,0.4189784092547076,0.6734461001009718,0.25446769084626425,1,0.583601848991832,18,4,0,70.5,5.0,0.4856196216741565,0.06664121241944893
A0373,23.0970508132233,113.65815243231,1,68.0,65.0,-3.0,0.9785454202396963,0.9748755999293127,-0.0036698203103835425,0,3.324043856731362,0,2,1,65.0,-3.0,0.9748755999293127,-0.0036698203103835425
A0374,23.1292895501859,113.660440161324,1,75.0,65.0,-10.0,0.9702489077412756,0.95006577146593,-0.020183136275345626,0,0.26209668062007035,1,0,1,70.0,-5.0,0.9614043554765962,-0.008844552264679395
A0375,22.6415353446723,114.071911743459,0,65.5,85.0,19.5,0.2729751362152041,0.5177928610781639,0.24481772486295983,1,0.5282471761134977,12,5,2,70.5,5.0,0.32956595816259826,0.056590821947394176
A0376,23.0309814250994,113.315793623072,1,65.0,85.0,20.0,0.4428897726993523,0.7002067106964079,0.25731693799705563,1,0.2537018833609202,17,4,0,70.0,5.0,0.5099959056732947,0.06710613297394236
A0377,22.9798450837371,113.32124534938,1,66.0,85.0,19.0,0.4274424030666469,0.6751441264616234,0.24770172339497648,1,0.2306386449701167,4,3,3,71.0,5.0,0.4942845889501596,0.0668421858835127
A0378,23.1320667530002,113.274983579513,0,65.0,85.0,20.0,0.35720452855977713,0.6201550831447036,0.26295055458492644,1,0.28367601599922193,33,5,0,70.0,5.0,0.4211420518988704,0.06393752333909325
A0379,23.129749076947,113.27520379821,1,65.0,85.0,20.0,0.3557153436669583,0.6186246767436544,0.2629093330766961,1,0.2773552120409143,37,6,0,70.0,5.0,0.41956029550716223,0.06384495184020395
A0380,22.9626785886346,113.44558975742,1,66.0,65.0,-1.0,0.960756724362157,0.9586738277839882,-0.002082896578168736,0,1.5090056006594974,2,3,1,65.0,-1.0,0.9586738277839882,-0.002082896578168736
A0381,23.1285800369406,113.301162220558,1,65.5,85.0,19.5,0.49570902625854724,0.7376165557457712,0.241907529487224,1,0.47566534607988753,17,9,0,70.5,5.0,0.5627343662333022,0.06702533997475496
A0382,23.1424679663343,113.300500023872,0,65.0,85.0,20.0,0.45663040208250444,0.7117316556857233,0.25510125360321884,1,0.09290952255290275,19,8,0,70.0,5.0,0.5238607907638069,0.06723038868130243
A0383,23.1824607136605,113.349796552716,0,66.0,85.0,19.0,0.4729399763698348,0.7141227613953566,0.24118278502552176,1,0.0709809412862011,13,4,0,71.0,5.0,0.5401844410400477,0.06724446467021289
A0384,22.7766539600848,113.593355832336,1,75.0,65.0,-10.0,0.9776139850468556,0.9622328273555522,-0.015381157691303438,0,3.1591470056415196,0,0,1,70.0,-5.0,0.9708932753670145,-0.006720709679841064
A0385,22.6494630437426,113.61298488569,1,75.0,77.5,2.5,0.727548348396502,0.753419721079082,0.025871372682579996,0,11.919845051127988,0,0,2,72.0,-3.0,0.6943553257005279,-0.03319302269597402
A0386,23.1389117583799,113.327461284846,0,65.0,85.0,20.0,0.5062684654467802,0.7507843291040371,0.24451586365725697,0,0.22160391126597695,22,8,0,70.0,5.0,0.573098995563623,0.06683053011684281
A0387,23.123828970428,113.329808547261,1,65.5,83.0,17.5,0.5408380738213068,0.751518234857848,0.2106801610365412,0,0.21652921050500268,14,6,0,70.5,5.0,0.6066251649464235,0.06578709112511671
A0388,22.8083933706056,113.553916809104,1,72.0,65.0,-7.0,0.9853625296648437,0.9787978245324473,-0.006564705132396376,0,1.6965935746249037,1,4,1,67.0,-5.0,0.9809226861918059,-0.00443984347303783
A0389,23.1441611874437,113.293760883836,1,65.5,85.0,19.5,0.4364681912443851,0.688962464212492,0.2524942729681069,1,0.1777032811515143,23,8,0,70.5,5.0,0.50348066043081,0.0670124691864249
A0390,22.8277143535964,113.521871138538,1,74.0,65.0,-9.0,0.9820262375354005,0.9711320062387696,-0.010894231296630918,0,3.5424812031255657,0,1,1,69.0,-5.0,0.9765984619089043,-0.005427775626496212
A0391,23.1356204334411,113.304810722521,0,65.0,85.0,20.0,0.4338680971485901,0.6924584542684615,0.25859035711987144,1,0.28830662494103876,21,8,0,70.0,5.0,0.5008361532338175,0.06696805608522738
A0392,23.127426434224,113.258166227795,1,65.0,85.0,20.0,0.39432986821702776,0.6566896928684463,0.2623598246514185,1,0.08577615589031234,30,6,0,70.0,5.0,0.4601555231366341,0.06582565491960635
A0393,23.4466609971413,113.220175512121,1,75.0,76.0,1.0,0.7403220441354418,0.7505465376123124,0.0102244934768706,0,2.414666187552604,0,0,4,71.0,-4.0,0.6967983869881287,-0.0435236571473131
A0394,23.0806820394645,113.275790383623,1,66.0,85.0,19.0,0.4533205990082351,0.697743472236816,0.24442287322858086,1,0.6361450046246818,16,3,0,71.0,5.0,0.5205305050241924,0.06720990601595728
A0395,23.4743092941471,113.163008025374,0,75.0,72.0,-3.0,0.7806299058031813,0.7516967579769465,-0.028933147826234795,0,0.3668498802888697,4,7,4,70.0,-5.0,0.7310408413578693,-0.04958906444531197
A0396,23.120114010906,113.253472000303,1,65.5,85.0,19.5,0.38806964531772026,0.6445912403964227,0.2565215950787024,1,0.44706900406745526,26,3,0,70.5,5.0,0.453632975714233,0.06556333039651274
A0397,23.4418427444799,113.328650207459,1,72.0,85.0,13.0,0.5999038848675649,0.7513052200095252,0.1514013351419603,0,0.12505244494892725,2,1,4,77.0,5.0,0.6625091099543723,0.06260522508680744
A0398,23.378032945333,113.256925866412,1,75.0,81.0,6.0,0.689774688011726,0.7544305699917415,0.06465588198001548,0,1.006493261104746,1,0,4,74.5,-0.5,0.6839799717771082,-0.005794716234617803
A0399,23.4422022951455,113.330027902687,0,72.0,85.0,13.0,0.601180662176601,0.7522983419879347,0.15111767981133362,0,0.24388250569491124,2,1,4,77.0,5.0,0.6636981006277576,0.06251743845115654
A0400,23.4032988937471,113.239851353182,1,75.0,85.0,10.0,0.610523112557508,0.7287666215216194,0.1182435089641114,1,0.559952421582379,6,1,4,79.0,4.0,0.6603953545315634,0.049872241974055376
A0401,23.4311596868872,113.425450543792,1,75.0,73.0,-2.0,0.773193231889017,0.7537397270460227,-0.01945350484299435,0,6.406408536091953,0,0,4,70.0,-5.0,0.7225206398022038,-0.050672592086813184
