scenario,run,before_edge_overload_rows,after_edge_overload_rows,before_edge_overload_total_amount,after_edge_overload_total_amount,before_edge_load_rate_std,after_edge_load_rate_std,before_edge_load_rate_cv,after_edge_load_rate_cv,new_site_max_load,new_site_capacity,new_site_max_load_rate
random_15pct,129,17,9,74205.03624559032,38334.561259384296,0.1303643270022454,0.12100755580885539,1.0705265369597592,1.0352813230944422,423039.57666232204,800000,0.5287994708279026
random_15pct,130,19,15,93681.40878598057,48873.262913717204,0.13156278331446453,0.12219236736303044,1.0784209163011726,1.0430391699256534,423901.6797192062,800000,0.5298770996490078
random_15pct,131,14,9,74308.80044103343,35750.87299989612,0.13204680801628432,0.12252506597867764,1.0782106293510676,1.0420150904324657,461105.8038483226,800000,0.5763822548104033
random_15pct,132,10,6,40236.10086107371,20262.651552051015,0.13020570838121823,0.12097662348042602,1.0653188643180556,1.0310738032538158,434936.2639838641,800000,0.5436703299798301
random_15pct,133,19,13,55025.11938295367,23000.845043484907,0.13148347851990583,0.12206873656400598,1.0754130684975685,1.0403131980759406,425696.33452336024,800000,0.5321204181542003
random_15pct,134,15,9,49392.76885384282,17888.551334894608,0.12978189161450127,0.12080892644587611,1.062897205941548,1.0301294833868793,443235.62145199196,800000,0.55404452681499
random_15pct,135,18,11,62406.90164162828,21867.160964255876,0.13088535958591052,0.12144273740369878,1.0721921492945024,1.036482259225323,445689.1253253704,800000,0.557111406656713
random_15pct,136,17,10,64017.04789942576,15267.52621460709,0.13091202474914226,0.12126135630903793,1.0741844744761995,1.0364291629268954,431272.9964859763,800000,0.5390912456074705
random_15pct,137,18,12,48876.60397556386,21043.325757529907,0.13109328938559517,0.12191329617860129,1.0739625974259186,1.0400617492381303,445471.3042457623,800000,0.5568391303072029
random_15pct,138,17,11,69267.02077888488,24354.112002242215,0.1308288910930639,0.12136305096860797,1.0724015947274474,1.0364778301059578,455309.6031331985,800000,0.5691370039164981
random_15pct,139,24,14,86861.90843473835,34007.44863585604,0.13306426732429025,0.12323842959211673,1.085389967567124,1.0472431380039282,438031.97761079756,800000,0.5475399720134969
random_15pct,140,22,16,96378.54108247194,51417.24399815386,0.13264473326096338,0.12320923351480685,1.0837540949341629,1.0486198749417404,445186.76133932284,800000,0.5564834516741536
random_15pct,141,19,10,71440.19307391526,18020.256891176614,0.13131166549514578,0.12172485625160008,1.0750199763532267,1.0379306453514312,434945.14898967266,800000,0.5436814362370909
random_15pct,142,13,8,49460.73660756521,34652.86597514607,0.12923814567055308,0.12027056190183985,1.0622469775222145,1.0294471281351931,409678.4542806861,800000,0.5120980678508577
random_15pct,143,18,5,55098.885566347824,10590.773641736794,0.13171496519031864,0.1221614464247266,1.0781591694736574,1.041375249699602,462908.46457934333,800000,0.5786355807241792
random_15pct,144,18,13,66361.03529792963,49034.454712957406,0.13004386230330936,0.12114800178266505,1.0675451289119267,1.0356528615846405,450012.47489351546,800000,0.5625155936168943
random_15pct,145,14,7,42522.76369654028,18609.113610989156,0.13028130951006053,0.12104836962339019,1.0660441613106437,1.03172053122919,457503.00303512247,800000,0.5718787537939031
random_15pct,146,21,11,58471.54229800663,27060.44487839529,0.1314223462151832,0.12222456748637087,1.0777391771416487,1.043663961358888,464657.51977044315,800000,0.580821899713054
random_15pct,147,20,11,97441.93090466066,43907.42634476361,0.13239001035033918,0.12264074804665072,1.082913607141056,1.0449893186663288,433156.11169807485,800000,0.5414451396225936
random_15pct,148,16,12,82769.20967654734,37766.27426685485,0.13136565095393518,0.12194160328615235,1.0740888863337787,1.038517215685576,410389.7409831547,800000,0.5129871762289434
random_15pct,149,15,8,33105.45789452814,14743.751667206467,0.1307470284764959,0.12181914954317644,1.071588003648321,1.0400379200190406,429975.55660296604,800000,0.5374694457537076
random_15pct,150,24,14,72004.64205030761,32960.103256202354,0.13245806515038872,0.1231370899258333,1.080390798119783,1.0460983059510387,425357.9900910679,800000,0.5316974876138348
random_15pct,151,13,8,59817.38756918098,39879.84887775043,0.1305858304166353,0.12144742912577468,1.0688338119038117,1.0354883926209137,433637.76437377743,800000,0.5420472054672217
random_15pct,152,21,10,64123.56076118941,17944.590450567513,0.13095605190361723,0.12144197622464044,1.0737617145975942,1.0371767194179742,443870.69919962215,800000,0.5548383739995277
random_15pct,153,20,13,58606.93795855486,31771.586413385845,0.1315954310402161,0.12224616630136624,1.0744065726157552,1.0395707424609257,436612.8920429536,800000,0.545766115053692
random_15pct,154,16,12,70905.56283655006,35581.94905184503,0.13081706611379743,0.12152709886024128,1.0708561287248923,1.0361251809771845,405591.9943294134,800000,0.5069899929117667
random_15pct,155,16,10,72338.81273546332,30900.741335425744,0.13162587882815194,0.12228412935760946,1.0755825472800287,1.0407258741508338,440416.62992486294,800000,0.5505207874060787
random_15pct,156,21,16,60634.89360749178,22245.93725827225,0.13192409383082535,0.12251256722352787,1.0785942998034173,1.0438140046016815,416831.1980148668,800000,0.5210389975185835
random_15pct,157,19,11,40603.35766854952,14023.875161783271,0.13056597368005118,0.12137100092528791,1.072411642327221,1.0386352055813488,412089.2455462435,800000,0.5151115569328044
random_15pct,158,16,10,48142.30483480927,26474.880063018652,0.1309015927822572,0.12147791166695295,1.0708077534547145,1.0348972259642806,430685.2797254171,800000,0.5383565996567714
random_15pct,159,18,12,76670.15607886126,35865.8288031673,0.13252784799055872,0.12322826532394768,1.0795033123078144,1.04531842590345,422319.5561975852,800000,0.5278994452469815
random_15pct,160,19,13,61490.93693148291,30204.43871095323,0.13089876579924206,0.1215646118030939,1.0741819457660458,1.0388796137267182,450742.0576461482,800000,0.5634275720576852
random_15pct,161,23,10,87406.28425296218,39230.187132716936,0.1320586237829356,0.12260141737238757,1.0811259355457874,1.0453920749927306,427569.6666147494,800000,0.5344620832684368
random_15pct,162,17,13,83948.69319359778,47567.86299130809,0.13231600148770792,0.12279154059039611,1.0821612129606457,1.046228595609718,463647.7019422954,800000,0.5795596274278693
random_15pct,163,15,7,37414.247282024146,11033.517290213334,0.12973535991880628,0.12045032797590108,1.0657362950296088,1.0303643560577487,441469.3774961727,800000,0.5518367218702158
random_15pct,164,18,9,64520.189259159415,27557.753671161707,0.1298879720119085,0.12071841645881702,1.0649820052389884,1.0309380574721878,410949.11361828336,800000,0.5136863920228542
random_15pct,165,17,11,53649.900108027665,25416.917946931433,0.13042477648272882,0.12135291558825351,1.069850321147534,1.0364754707511497,446735.94142713776,800000,0.5584199267839222
random_15pct,166,17,11,49212.92829349322,16495.376845400533,0.1315725965263158,0.12199008057845565,1.0743135571940783,1.0377740349037718,430161.434821774,800000,0.5377017935272175
random_15pct,167,20,13,89728.37644833043,29864.92337490072,0.13180856683739392,0.12225650784039599,1.0786205654840215,1.0420341124915056,449169.7804217787,800000,0.5614622255272234
random_15pct,168,21,14,91566.19618429826,44170.50534908868,0.13223326353367335,0.12265060760625172,1.0812305585303408,1.044443191200101,434893.32837540656,800000,0.5436166604692582
random_15pct,169,17,10,56798.962380861805,28632.220439262826,0.13108885352019295,0.12191454535930143,1.0751500950953865,1.041511856751128,441038.1600795304,800000,0.5512977000994129
random_15pct,170,15,11,76828.13562741998,36855.043145743344,0.13156809505719216,0.12192416891019192,1.0751326858479309,1.0376370199035607,457508.3973447463,800000,0.5718854966809328
random_15pct,171,17,9,74610.89560644039,21851.346566974844,0.1304863803795277,0.12099682521387009,1.0685224023008606,1.0319665644012483,446693.46208617074,800000,0.5583668276077134
random_15pct,172,17,9,41840.82740034463,22835.702321329965,0.13012892759427752,0.12101047803017802,1.0668092586318352,1.033298047650943,422627.0215848569,800000,0.5282837769810711
random_15pct,173,16,8,51912.86038949317,21495.234960742695,0.13056755184494026,0.12120745283900126,1.0704292259114268,1.0349472187994952,450031.6084232057,800000,0.5625395105290071
random_15pct,174,21,13,57629.969338325376,26607.63854713562,0.13184261889652288,0.12243224107923802,1.0773067743715696,1.0422464402035845,440217.9579594842,800000,0.5502724474493552
random_15pct,175,18,13,63288.8244856078,22495.833420321735,0.13129145907666132,0.12195148146941802,1.0745804167804838,1.039447238169331,457173.32747816725,800000,0.571466659347709
random_15pct,176,15,10,58026.71766248559,36623.77621017964,0.1313157926505534,0.12205287628043357,1.0781833790761328,1.0437902535402424,431561.52959130274,800000,0.5394519119891285
random_15pct,177,14,9,60376.94625072196,31297.59893991644,0.12992072466869553,0.12079469242533052,1.066407500984432,1.0325347904947884,434701.2548137521,800000,0.5433765685171901
random_15pct,178,12,7,43500.32681428648,12055.653275613078,0.1290335948690946,0.11979394415308714,1.0598036926854129,1.0249463534490506,430427.2617886614,800000,0.5380340772358267
random_15pct,179,15,12,72558.71630071528,35206.13745154762,0.13109846608280942,0.1215887519021262,1.0741684525195605,1.0379508528350385,457201.4523433749,800000,0.5715018154292186
random_15pct,180,15,11,70031.92646687954,36450.40795301617,0.12980879663172862,0.12036513680976486,1.0651707932801078,1.0288879396325834,433789.9888781156,800000,0.5422374860976445
random_15pct,181,22,17,109578.05147887755,68301.05412233893,0.1330235904961159,0.12345311423131805,1.0845925695545109,1.0483304803463664,422319.7237608163,800000,0.5278996547010204
random_15pct,182,17,12,62420.98666976778,33915.38665753899,0.1311976619471139,0.12185248716882886,1.073255940281712,1.0381650351388454,450757.8264354062,800000,0.5634472830442577
random_15pct,183,16,12,76648.03238948801,42218.25275711246,0.13138280466791596,0.12206452014114093,1.0738430965628871,1.0392850722008347,418412.3030612205,800000,0.5230153788265256
random_15pct,184,17,10,68234.80443930523,25628.483365827924,0.13043538793096338,0.12104564811097612,1.0687855038851097,1.0326795391417252,437572.23895058356,800000,0.5469652986882294
random_15pct,185,19,11,57943.30252729141,26655.05084819061,0.13048926690307538,0.12106920382604665,1.0703325617105888,1.0342149047990965,436757.5378506312,800000,0.545946922313289
random_15pct,186,11,8,30012.546111005173,14694.947431269511,0.12989629095875915,0.12084482352819242,1.06703022031054,1.0338189473374764,442107.063192398,800000,0.5526338289904975
random_15pct,187,21,14,61092.34092785872,31474.42250052788,0.1314690346258786,0.12241299146329211,1.076844567067164,1.044251184699051,422657.35499067366,800000,0.528321693738342
random_15pct,188,19,11,73157.29219188612,29356.347843418578,0.13094428511956463,0.12132389189959855,1.0751213037671559,1.037886161606828,447209.75071592035,800000,0.5590121883949004
random_15pct,189,18,13,54324.153556231235,25550.277589554775,0.13106175585589377,0.12171702185765036,1.0728621953349387,1.037733417747328,429983.8108406855,800000,0.5374797635508569
random_15pct,190,20,12,88117.59924721005,32598.473569909656,0.13221046650882204,0.12267979944814542,1.0823425735330976,1.0461760191488525,435897.65114628774,800000,0.5448720639328597
random_15pct,191,18,12,62334.42586501604,30408.74474684683,0.13113933525228444,0.12176810345202335,1.0754994298426832,1.0400247384804158,438055.4111794533,800000,0.5475692639743166
random_15pct,192,14,10,58720.15524963701,39148.15405790027,0.1308330973776566,0.12164820598638704,1.0715355712592787,1.0377014680967744,422009.4505404975,800000,0.5275118131756219
random_15pct,193,16,9,49728.60631811879,28582.55941940938,0.1310753160794484,0.12167032808138079,1.0738970453417034,1.037943292359491,448496.28082839807,800000,0.5606203510354976
random_15pct,194,19,15,83938.38816267074,39015.60044183521,0.13138668127080763,0.12222535104679105,1.0755724064317853,1.0421091969978309,436685.6662072905,800000,0.5458570827591132
random_15pct,195,16,9,50925.474558992144,24564.413682100818,0.13129466947195734,0.12201699112296994,1.0747934923673124,1.0404110145017322,417914.4733175988,800000,0.5223930916469985
random_15pct,196,16,11,71581.80753781821,32452.98421537081,0.13219741456453124,0.1227305338484426,1.079021588486832,1.0434194353295945,427207.4572780985,800000,0.5340093215976232
random_15pct,197,16,12,63193.88182573009,47267.60673407674,0.13068540836960213,0.12131237966670129,1.070535902832681,1.0353687324988752,436647.66345399525,800000,0.5458095793174941
random_15pct,198,17,9,59672.31718280816,30627.809911530872,0.13195867962839344,0.12244666362524378,1.0756904269790823,1.0394867279451516,453496.86661487183,800000,0.5668710832685898
random_15pct,199,15,12,78653.34373599553,40740.588609231214,0.13125495391246766,0.12185549768481765,1.0747416754122001,1.038945166282536,444757.3791791202,800000,0.5559467239739002
