date,origin,dest,edge,base_volume,diverted_to_new_site,adjusted_volume,line_type
2023-01-12,DC22,DC14,DC22->DC14,8987.0,0.0,8987.0,existing
2023-01-12,DC22,DC20,DC22->DC20,0.0,0.0,0.0,existing
2023-01-12,DC22,DC21,DC22->DC21,0.0,0.0,0.0,existing
2023-01-12,DC22,DC3,DC22->DC3,10566.0,0.0,10566.0,existing
2023-01-12,DC22,DC32,DC22->DC32,0.0,0.0,0.0,existing
2023-01-12,DC22,DC34,DC22->DC34,0.0,0.0,0.0,existing
2023-01-12,DC22,DC35,DC22->DC35,794.0,0.0,794.0,existing
2023-01-12,DC22,DC4,DC22->DC4,35883.0,0.0,35883.0,existing
2023-01-12,DC22,DC40,DC22->DC40,0.0,0.0,0.0,existing
2023-01-12,DC22,DC5,DC22->DC5,4958.0,0.0,4958.0,existing
2023-01-12,DC22,DC62,DC22->DC62,10506.0,0.0,10506.0,existing
2023-01-12,DC22,DC64,DC22->DC64,0.0,0.0,0.0,existing
2023-01-12,DC22,DC65,DC22->DC65,0.0,0.0,0.0,existing
2023-01-12,DC22,DC70,DC22->DC70,1357.0,0.0,1357.0,existing
2023-01-12,DC22,DC76,DC22->DC76,0.0,0.0,0.0,existing
2023-01-12,DC22,DC8,DC22->DC8,101.0,0.0,101.0,existing
2023-01-12,DC22,DC81,DC22->DC81,0.0,0.0,0.0,existing
2023-01-12,DC22,DC9,DC22->DC9,0.0,0.0,0.0,existing
2023-01-12,DC23,DC10,DC23->DC10,12953.0,2590.6000000000004,10362.4,existing
2023-01-12,DC23,DC12,DC23->DC12,775.0,0.0,775.0,existing
2023-01-12,DC23,DC14,DC23->DC14,9007.0,1801.4,7205.6,existing
2023-01-12,DC23,DC18,DC23->DC18,0.0,0.0,0.0,existing
2023-01-12,DC23,DC20,DC23->DC20,0.0,0.0,0.0,existing
2023-01-12,DC23,DC29,DC23->DC29,0.0,0.0,0.0,existing
2023-01-12,DC23,DC3,DC23->DC3,14121.0,2824.2000000000003,11296.8,existing
2023-01-12,DC23,DC32,DC23->DC32,0.0,0.0,0.0,existing
2023-01-12,DC23,DC34,DC23->DC34,0.0,0.0,0.0,existing
2023-01-12,DC23,DC35,DC23->DC35,1827.0,0.0,1827.0,existing
2023-01-12,DC23,DC36,DC23->DC36,0.0,0.0,0.0,existing
2023-01-12,DC23,DC4,DC23->DC4,46349.0,9269.800000000001,37079.2,existing
2023-01-12,DC23,DC40,DC23->DC40,0.0,0.0,0.0,existing
2023-01-12,DC23,DC5,DC23->DC5,5679.0,1135.8,4543.2,existing
2023-01-12,DC23,DC6,DC23->DC6,0.0,0.0,0.0,existing
2023-01-12,DC23,DC62,DC23->DC62,11611.0,2322.2000000000003,9288.8,existing
2023-01-12,DC23,DC64,DC23->DC64,0.0,0.0,0.0,existing
2023-01-12,DC23,DC65,DC23->DC65,0.0,0.0,0.0,existing
2023-01-12,DC23,DC70,DC23->DC70,3177.0,0.0,3177.0,existing
2023-01-12,DC23,DC8,DC23->DC8,96.0,0.0,96.0,existing
2023-01-12,DC23,DC81,DC23->DC81,0.0,0.0,0.0,existing
2023-01-12,DC23,DC9,DC23->DC9,0.0,0.0,0.0,existing
2023-01-12,DC24,DC10,DC24->DC10,0.0,0.0,0.0,existing
2023-01-12,DC24,DC14,DC24->DC14,0.0,0.0,0.0,existing
2023-01-12,DC24,DC3,DC24->DC3,0.0,0.0,0.0,existing
2023-01-12,DC24,DC4,DC24->DC4,0.0,0.0,0.0,existing
2023-01-12,DC24,DC5,DC24->DC5,0.0,0.0,0.0,existing
2023-01-12,DC24,DC62,DC24->DC62,0.0,0.0,0.0,existing
2023-01-12,DC24,DC8,DC24->DC8,0.0,0.0,0.0,existing
2023-01-12,DC24,DC9,DC24->DC9,0.0,0.0,0.0,existing
2023-01-12,DC25,DC10,DC25->DC10,8708.0,1741.6000000000001,6966.4,existing
2023-01-12,DC25,DC12,DC25->DC12,0.0,0.0,0.0,existing
2023-01-12,DC25,DC14,DC25->DC14,7441.0,1488.2,5952.8,existing
2023-01-12,DC25,DC3,DC25->DC3,4951.0,990.2,3960.8,existing
2023-01-12,DC25,DC32,DC25->DC32,0.0,0.0,0.0,existing
2023-01-12,DC25,DC33,DC25->DC33,0.0,0.0,0.0,existing
2023-01-12,DC25,DC34,DC25->DC34,0.0,0.0,0.0,existing
2023-01-12,DC25,DC35,DC25->DC35,196.0,0.0,196.0,existing
2023-01-12,DC25,DC4,DC25->DC4,47.0,0.0,47.0,existing
2023-01-12,DC25,DC40,DC25->DC40,0.0,0.0,0.0,existing
2023-01-12,DC25,DC5,DC25->DC5,4365.0,0.0,4365.0,existing
2023-01-12,DC25,DC62,DC25->DC62,8932.0,1786.4,7145.6,existing
2023-01-12,DC25,DC64,DC25->DC64,0.0,0.0,0.0,existing
2023-01-12,DC25,DC65,DC25->DC65,0.0,0.0,0.0,existing
2023-01-12,DC25,DC70,DC25->DC70,82.0,0.0,82.0,existing
2023-01-12,DC25,DC76,DC25->DC76,0.0,0.0,0.0,existing
2023-01-12,DC25,DC8,DC25->DC8,20525.0,4105.0,16420.0,existing
2023-01-12,DC25,DC81,DC25->DC81,0.0,0.0,0.0,existing
2023-01-12,DC25,DC9,DC25->DC9,83.0,16.6,66.4,existing
2023-01-12,DC26,DC10,DC26->DC10,2586.0,0.0,2586.0,existing
2023-01-12,DC26,DC12,DC26->DC12,0.0,0.0,0.0,existing
2023-01-12,DC26,DC14,DC26->DC14,2440.0,0.0,2440.0,existing
2023-01-12,DC26,DC3,DC26->DC3,0.0,0.0,0.0,existing
2023-01-12,DC26,DC32,DC26->DC32,0.0,0.0,0.0,existing
2023-01-12,DC26,DC34,DC26->DC34,0.0,0.0,0.0,existing
2023-01-12,DC26,DC35,DC26->DC35,0.0,0.0,0.0,existing
2023-01-12,DC26,DC4,DC26->DC4,10.0,0.0,10.0,existing
2023-01-12,DC26,DC40,DC26->DC40,0.0,0.0,0.0,existing
2023-01-12,DC26,DC5,DC26->DC5,1200.0,0.0,1200.0,existing
2023-01-12,DC26,DC62,DC26->DC62,2369.0,0.0,2369.0,existing
2023-01-12,DC26,DC64,DC26->DC64,0.0,0.0,0.0,existing
2023-01-12,DC26,DC65,DC26->DC65,0.0,0.0,0.0,existing
2023-01-12,DC26,DC70,DC26->DC70,0.0,0.0,0.0,existing
2023-01-12,DC26,DC8,DC26->DC8,7347.0,0.0,7347.0,existing
2023-01-12,DC26,DC81,DC26->DC81,0.0,0.0,0.0,existing
2023-01-12,DC26,DC9,DC26->DC9,14148.0,0.0,14148.0,existing
2023-01-12,DC27,DC10,DC27->DC10,5749.0,0.0,5749.0,existing
2023-01-12,DC27,DC14,DC27->DC14,3083.0,0.0,3083.0,existing
2023-01-12,DC27,DC3,DC27->DC3,0.0,0.0,0.0,existing
2023-01-12,DC27,DC32,DC27->DC32,0.0,0.0,0.0,existing
2023-01-12,DC27,DC34,DC27->DC34,0.0,0.0,0.0,existing
2023-01-12,DC27,DC35,DC27->DC35,65.0,0.0,65.0,existing
2023-01-12,DC27,DC4,DC27->DC4,43.0,0.0,43.0,existing
2023-01-12,DC27,DC40,DC27->DC40,0.0,0.0,0.0,existing
2023-01-12,DC27,DC5,DC27->DC5,1422.0,0.0,1422.0,existing
2023-01-12,DC27,DC62,DC27->DC62,3998.0,0.0,3998.0,existing
2023-01-12,DC27,DC64,DC27->DC64,0.0,0.0,0.0,existing
2023-01-12,DC27,DC65,DC27->DC65,0.0,0.0,0.0,existing
2023-01-12,DC27,DC70,DC27->DC70,48.0,0.0,48.0,existing
2023-01-12,DC27,DC8,DC27->DC8,15238.0,0.0,15238.0,existing
2023-01-12,DC27,DC9,DC27->DC9,0.0,0.0,0.0,existing
2023-01-12,DC28,DC10,DC28->DC10,5346.0,0.0,5346.0,existing
2023-01-12,DC28,DC12,DC28->DC12,0.0,0.0,0.0,existing
2023-01-12,DC28,DC14,DC28->DC14,3448.0,0.0,3448.0,existing
2023-01-12,DC28,DC20,DC28->DC20,0.0,0.0,0.0,existing
2023-01-12,DC28,DC23,DC28->DC23,0.0,0.0,0.0,existing
2023-01-12,DC28,DC3,DC28->DC3,4677.0,0.0,4677.0,existing
2023-01-12,DC28,DC32,DC28->DC32,0.0,0.0,0.0,existing
2023-01-12,DC28,DC34,DC28->DC34,0.0,0.0,0.0,existing
2023-01-12,DC28,DC35,DC28->DC35,12.0,0.0,12.0,existing
2023-01-12,DC28,DC4,DC28->DC4,10775.0,0.0,10775.0,existing
2023-01-12,DC28,DC40,DC28->DC40,0.0,0.0,0.0,existing
2023-01-12,DC28,DC5,DC28->DC5,2068.0,0.0,2068.0,existing
2023-01-12,DC28,DC62,DC28->DC62,3192.0,0.0,3192.0,existing
2023-01-12,DC28,DC64,DC28->DC64,0.0,0.0,0.0,existing
2023-01-12,DC28,DC65,DC28->DC65,0.0,0.0,0.0,existing
2023-01-12,DC28,DC70,DC28->DC70,11.0,0.0,11.0,existing
2023-01-12,DC28,DC8,DC28->DC8,77.0,0.0,77.0,existing
2023-01-12,DC28,DC81,DC28->DC81,0.0,0.0,0.0,existing
2023-01-12,DC28,DC9,DC28->DC9,0.0,0.0,0.0,existing
2023-01-12,DC29,DC36,DC29->DC36,0.0,0.0,0.0,existing
2023-01-12,DC29,DC9,DC29->DC9,0.0,0.0,0.0,existing
2023-01-12,DC3,DC10,DC3->DC10,0.0,0.0,0.0,existing
2023-01-12,DC3,DC12,DC3->DC12,0.0,0.0,0.0,existing
2023-01-12,DC3,DC14,DC3->DC14,0.0,0.0,0.0,existing
2023-01-12,DC3,DC19,DC3->DC19,0.0,0.0,0.0,existing
2023-01-12,DC3,DC21,DC3->DC21,0.0,0.0,0.0,existing
2023-01-12,DC3,DC22,DC3->DC22,0.0,0.0,0.0,existing
2023-01-12,DC3,DC23,DC3->DC23,0.0,0.0,0.0,existing
2023-01-12,DC3,DC28,DC3->DC28,0.0,0.0,0.0,existing
2023-01-12,DC3,DC30,DC3->DC30,0.0,0.0,0.0,existing
2023-01-12,DC3,DC35,DC3->DC35,0.0,0.0,0.0,existing
2023-01-12,DC3,DC36,DC3->DC36,0.0,0.0,0.0,existing
2023-01-12,DC3,DC38,DC3->DC38,0.0,0.0,0.0,existing
2023-01-12,DC3,DC4,DC3->DC4,0.0,0.0,0.0,existing
2023-01-12,DC3,DC40,DC3->DC40,0.0,0.0,0.0,existing
2023-01-12,DC3,DC5,DC3->DC5,0.0,0.0,0.0,existing
2023-01-12,DC3,DC8,DC3->DC8,0.0,0.0,0.0,existing
2023-01-12,DC3,DC9,DC3->DC9,0.0,0.0,0.0,existing
2023-01-12,DC30,DC10,DC30->DC10,2941.0,0.0,2941.0,existing
2023-01-12,DC30,DC12,DC30->DC12,0.0,0.0,0.0,existing
2023-01-12,DC30,DC14,DC30->DC14,2794.0,0.0,2794.0,existing
2023-01-12,DC30,DC23,DC30->DC23,0.0,0.0,0.0,existing
2023-01-12,DC30,DC3,DC30->DC3,0.0,0.0,0.0,existing
2023-01-12,DC30,DC32,DC30->DC32,0.0,0.0,0.0,existing
2023-01-12,DC30,DC34,DC30->DC34,0.0,0.0,0.0,existing
2023-01-12,DC30,DC35,DC30->DC35,79.0,0.0,79.0,existing
2023-01-12,DC30,DC4,DC30->DC4,8856.0,0.0,8856.0,existing
2023-01-12,DC30,DC40,DC30->DC40,0.0,0.0,0.0,existing
2023-01-12,DC30,DC5,DC30->DC5,1329.0,0.0,1329.0,existing
2023-01-12,DC30,DC62,DC30->DC62,2938.0,0.0,2938.0,existing
2023-01-12,DC30,DC64,DC30->DC64,0.0,0.0,0.0,existing
2023-01-12,DC30,DC65,DC30->DC65,0.0,0.0,0.0,existing
2023-01-12,DC30,DC67,DC30->DC67,0.0,0.0,0.0,existing
2023-01-12,DC30,DC70,DC30->DC70,141.0,0.0,141.0,existing
2023-01-12,DC30,DC8,DC30->DC8,34.0,0.0,34.0,existing
2023-01-12,DC30,DC81,DC30->DC81,0.0,0.0,0.0,existing
2023-01-12,DC30,DC9,DC30->DC9,0.0,0.0,0.0,existing
2023-01-12,DC31,DC10,DC31->DC10,696.0,0.0,696.0,existing
2023-01-12,DC31,DC12,DC31->DC12,0.0,0.0,0.0,existing
2023-01-12,DC31,DC14,DC31->DC14,157.0,0.0,157.0,existing
2023-01-12,DC31,DC3,DC31->DC3,0.0,0.0,0.0,existing
2023-01-12,DC31,DC32,DC31->DC32,0.0,0.0,0.0,existing
2023-01-12,DC31,DC34,DC31->DC34,0.0,0.0,0.0,existing
2023-01-12,DC31,DC35,DC31->DC35,0.0,0.0,0.0,existing
2023-01-12,DC31,DC37,DC31->DC37,0.0,0.0,0.0,existing
2023-01-12,DC31,DC4,DC31->DC4,2182.0,0.0,2182.0,existing
2023-01-12,DC31,DC40,DC31->DC40,0.0,0.0,0.0,existing
2023-01-12,DC31,DC5,DC31->DC5,55.0,0.0,55.0,existing
2023-01-12,DC31,DC62,DC31->DC62,713.0,0.0,713.0,existing
2023-01-12,DC31,DC64,DC31->DC64,0.0,0.0,0.0,existing
2023-01-12,DC31,DC65,DC31->DC65,0.0,0.0,0.0,existing
2023-01-12,DC31,DC70,DC31->DC70,0.0,0.0,0.0,existing
2023-01-12,DC31,DC76,DC31->DC76,0.0,0.0,0.0,existing
2023-01-12,DC31,DC8,DC31->DC8,7.0,0.0,7.0,existing
2023-01-12,DC31,DC9,DC31->DC9,0.0,0.0,0.0,existing
2023-01-12,DC32,DC10,DC32->DC10,0.0,0.0,0.0,existing
2023-01-12,DC32,DC12,DC32->DC12,0.0,0.0,0.0,existing
2023-01-12,DC32,DC14,DC32->DC14,0.0,0.0,0.0,existing
2023-01-12,DC32,DC35,DC32->DC35,0.0,0.0,0.0,existing
2023-01-12,DC32,DC40,DC32->DC40,0.0,0.0,0.0,existing
2023-01-12,DC32,DC70,DC32->DC70,0.0,0.0,0.0,existing
2023-01-12,DC33,DC10,DC33->DC10,0.0,0.0,0.0,existing
2023-01-12,DC33,DC14,DC33->DC14,0.0,0.0,0.0,existing
2023-01-12,DC33,DC3,DC33->DC3,0.0,0.0,0.0,existing
2023-01-12,DC33,DC4,DC33->DC4,0.0,0.0,0.0,existing
2023-01-12,DC33,DC5,DC33->DC5,0.0,0.0,0.0,existing
2023-01-12,DC33,DC62,DC33->DC62,0.0,0.0,0.0,existing
2023-01-12,DC33,DC65,DC33->DC65,0.0,0.0,0.0,existing
2023-01-12,DC33,DC8,DC33->DC8,0.0,0.0,0.0,existing
2023-01-12,DC33,DC9,DC33->DC9,0.0,0.0,0.0,existing
2023-01-12,DC34,DC10,DC34->DC10,68.0,0.0,68.0,existing
2023-01-12,DC34,DC12,DC34->DC12,0.0,0.0,0.0,existing
2023-01-12,DC34,DC14,DC34->DC14,49.0,0.0,49.0,existing
2023-01-12,DC34,DC3,DC34->DC3,0.0,0.0,0.0,existing
2023-01-12,DC34,DC30,DC34->DC30,0.0,0.0,0.0,existing
2023-01-12,DC34,DC32,DC34->DC32,0.0,0.0,0.0,existing
2023-01-12,DC34,DC35,DC34->DC35,418.0,0.0,418.0,existing
2023-01-12,DC34,DC4,DC34->DC4,2.0,0.0,2.0,existing
2023-01-12,DC34,DC40,DC34->DC40,0.0,0.0,0.0,existing
2023-01-12,DC34,DC5,DC34->DC5,11.0,0.0,11.0,existing
2023-01-12,DC34,DC62,DC34->DC62,58.0,0.0,58.0,existing
2023-01-12,DC34,DC64,DC34->DC64,0.0,0.0,0.0,existing
2023-01-12,DC34,DC67,DC34->DC67,0.0,0.0,0.0,existing
2023-01-12,DC34,DC70,DC34->DC70,723.0,0.0,723.0,existing
2023-01-12,DC34,DC8,DC34->DC8,139.0,0.0,139.0,existing
2023-01-12,DC34,DC9,DC34->DC9,0.0,0.0,0.0,existing
2023-01-12,DC35,DC10,DC35->DC10,0.0,0.0,0.0,existing
2023-01-12,DC35,DC12,DC35->DC12,0.0,0.0,0.0,existing
2023-01-12,DC35,DC14,DC35->DC14,0.0,0.0,0.0,existing
2023-01-12,DC35,DC17,DC35->DC17,0.0,0.0,0.0,existing
2023-01-12,DC35,DC23,DC35->DC23,0.0,0.0,0.0,existing
2023-01-12,DC35,DC3,DC35->DC3,0.0,0.0,0.0,existing
2023-01-12,DC35,DC30,DC35->DC30,0.0,0.0,0.0,existing
2023-01-12,DC35,DC32,DC35->DC32,0.0,0.0,0.0,existing
2023-01-12,DC35,DC34,DC35->DC34,0.0,0.0,0.0,existing
2023-01-12,DC35,DC36,DC35->DC36,0.0,0.0,0.0,existing
2023-01-12,DC35,DC4,DC35->DC4,0.0,0.0,0.0,existing
2023-01-12,DC35,DC40,DC35->DC40,0.0,0.0,0.0,existing
2023-01-12,DC35,DC5,DC35->DC5,0.0,0.0,0.0,existing
2023-01-12,DC35,DC62,DC35->DC62,0.0,0.0,0.0,existing
2023-01-12,DC35,DC67,DC35->DC67,0.0,0.0,0.0,existing
2023-01-12,DC35,DC70,DC35->DC70,17.0,0.0,17.0,existing
2023-01-12,DC35,DC8,DC35->DC8,0.0,0.0,0.0,existing
2023-01-12,DC35,DC9,DC35->DC9,0.0,0.0,0.0,existing
2023-01-12,DC36,DC10,DC36->DC10,17402.0,3480.4,13921.6,existing
2023-01-12,DC36,DC12,DC36->DC12,0.0,0.0,0.0,existing
2023-01-12,DC36,DC14,DC36->DC14,11019.0,2203.8,8815.2,existing
2023-01-12,DC36,DC20,DC36->DC20,0.0,0.0,0.0,existing
2023-01-12,DC36,DC23,DC36->DC23,0.0,0.0,0.0,existing
2023-01-12,DC36,DC29,DC36->DC29,0.0,0.0,0.0,existing
2023-01-12,DC36,DC3,DC36->DC3,10019.0,2003.8000000000002,8015.2,existing
2023-01-12,DC36,DC32,DC36->DC32,0.0,0.0,0.0,existing
2023-01-12,DC36,DC33,DC36->DC33,0.0,0.0,0.0,existing
2023-01-12,DC36,DC34,DC36->DC34,0.0,0.0,0.0,existing
2023-01-12,DC36,DC35,DC36->DC35,686.0,0.0,686.0,existing
2023-01-12,DC36,DC4,DC36->DC4,44861.0,8972.2,35888.8,existing
2023-01-12,DC36,DC40,DC36->DC40,0.0,0.0,0.0,existing
2023-01-12,DC36,DC5,DC36->DC5,7843.0,0.0,7843.0,existing
2023-01-12,DC36,DC62,DC36->DC62,13343.0,2668.6000000000004,10674.4,existing
2023-01-12,DC36,DC64,DC36->DC64,0.0,0.0,0.0,existing
2023-01-12,DC36,DC65,DC36->DC65,0.0,0.0,0.0,existing
2023-01-12,DC36,DC70,DC36->DC70,691.0,0.0,691.0,existing
2023-01-12,DC36,DC8,DC36->DC8,144.0,0.0,144.0,existing
2023-01-12,DC36,DC81,DC36->DC81,0.0,0.0,0.0,existing
2023-01-12,DC36,DC9,DC36->DC9,0.0,0.0,0.0,existing
2023-01-12,DC37,DC10,DC37->DC10,0.0,0.0,0.0,existing
2023-01-12,DC37,DC14,DC37->DC14,0.0,0.0,0.0,existing
2023-01-12,DC37,DC3,DC37->DC3,0.0,0.0,0.0,existing
2023-01-12,DC37,DC4,DC37->DC4,0.0,0.0,0.0,existing
2023-01-12,DC37,DC5,DC37->DC5,0.0,0.0,0.0,existing
2023-01-12,DC37,DC54,DC37->DC54,0.0,0.0,0.0,existing
2023-01-12,DC37,DC62,DC37->DC62,0.0,0.0,0.0,existing
2023-01-12,DC37,DC8,DC37->DC8,0.0,0.0,0.0,existing
2023-01-12,DC37,DC9,DC37->DC9,0.0,0.0,0.0,existing
2023-01-12,DC38,DC10,DC38->DC10,4898.0,0.0,4898.0,existing
2023-01-12,DC38,DC12,DC38->DC12,0.0,0.0,0.0,existing
2023-01-12,DC38,DC14,DC38->DC14,4697.0,0.0,4697.0,existing
2023-01-12,DC38,DC22,DC38->DC22,0.0,0.0,0.0,existing
2023-01-12,DC38,DC3,DC38->DC3,5343.0,0.0,5343.0,existing
2023-01-12,DC38,DC32,DC38->DC32,0.0,0.0,0.0,existing
2023-01-12,DC38,DC34,DC38->DC34,0.0,0.0,0.0,existing
2023-01-12,DC38,DC35,DC38->DC35,1151.0,0.0,1151.0,existing
2023-01-12,DC38,DC4,DC38->DC4,11465.0,0.0,11465.0,existing
2023-01-12,DC38,DC40,DC38->DC40,0.0,0.0,0.0,existing
2023-01-12,DC38,DC5,DC38->DC5,2607.0,0.0,2607.0,existing
2023-01-12,DC38,DC62,DC38->DC62,5283.0,0.0,5283.0,existing
2023-01-12,DC38,DC64,DC38->DC64,0.0,0.0,0.0,existing
2023-01-12,DC38,DC65,DC38->DC65,0.0,0.0,0.0,existing
2023-01-12,DC38,DC70,DC38->DC70,2217.0,0.0,2217.0,existing
2023-01-12,DC38,DC8,DC38->DC8,69.0,0.0,69.0,existing
2023-01-12,DC38,DC81,DC38->DC81,0.0,0.0,0.0,existing
2023-01-12,DC38,DC9,DC38->DC9,0.0,0.0,0.0,existing
2023-01-12,DC39,DC10,DC39->DC10,0.0,0.0,0.0,existing
2023-01-12,DC39,DC14,DC39->DC14,0.0,0.0,0.0,existing
2023-01-12,DC39,DC4,DC39->DC4,0.0,0.0,0.0,existing
2023-01-12,DC39,DC5,DC39->DC5,0.0,0.0,0.0,existing
2023-01-12,DC39,DC8,DC39->DC8,0.0,0.0,0.0,existing
2023-01-12,DC39,DC9,DC39->DC9,0.0,0.0,0.0,existing
2023-01-12,DC4,DC10,DC4->DC10,79.0,0.0,79.0,existing
2023-01-12,DC4,DC14,DC4->DC14,83.0,0.0,83.0,existing
2023-01-12,DC4,DC17,DC4->DC17,0.0,0.0,0.0,existing
2023-01-12,DC4,DC19,DC4->DC19,0.0,0.0,0.0,existing
2023-01-12,DC4,DC20,DC4->DC20,0.0,0.0,0.0,existing
2023-01-12,DC4,DC21,DC4->DC21,0.0,0.0,0.0,existing
2023-01-12,DC4,DC22,DC4->DC22,0.0,0.0,0.0,existing
2023-01-12,DC4,DC23,DC4->DC23,0.0,0.0,0.0,existing
2023-01-12,DC4,DC3,DC4->DC3,0.0,0.0,0.0,existing
2023-01-12,DC4,DC30,DC4->DC30,0.0,0.0,0.0,existing
2023-01-12,DC4,DC34,DC4->DC34,0.0,0.0,0.0,existing
2023-01-12,DC4,DC35,DC4->DC35,0.0,0.0,0.0,existing
2023-01-12,DC4,DC36,DC4->DC36,0.0,0.0,0.0,existing
2023-01-12,DC4,DC38,DC4->DC38,0.0,0.0,0.0,existing
2023-01-12,DC4,DC40,DC4->DC40,0.0,0.0,0.0,existing
2023-01-12,DC4,DC5,DC4->DC5,11.0,0.0,11.0,existing
2023-01-12,DC4,DC62,DC4->DC62,132.0,0.0,132.0,existing
2023-01-12,DC4,DC64,DC4->DC64,0.0,0.0,0.0,existing
2023-01-12,DC4,DC65,DC4->DC65,0.0,0.0,0.0,existing
2023-01-12,DC4,DC70,DC4->DC70,0.0,0.0,0.0,existing
2023-01-12,DC4,DC8,DC4->DC8,135.0,0.0,135.0,existing
2023-01-12,DC4,DC9,DC4->DC9,0.0,0.0,0.0,existing
2023-01-12,DC40,DC10,DC40->DC10,8.0,0.0,8.0,existing
2023-01-12,DC40,DC12,DC40->DC12,0.0,0.0,0.0,existing
2023-01-12,DC40,DC14,DC40->DC14,12.0,0.0,12.0,existing
2023-01-12,DC40,DC21,DC40->DC21,0.0,0.0,0.0,existing
2023-01-12,DC40,DC22,DC40->DC22,0.0,0.0,0.0,existing
2023-01-12,DC40,DC3,DC40->DC3,0.0,0.0,0.0,existing
2023-01-12,DC40,DC30,DC40->DC30,0.0,0.0,0.0,existing
2023-01-12,DC40,DC32,DC40->DC32,0.0,0.0,0.0,existing
2023-01-12,DC40,DC34,DC40->DC34,0.0,0.0,0.0,existing
2023-01-12,DC40,DC35,DC40->DC35,1497.0,0.0,1497.0,existing
2023-01-12,DC40,DC4,DC40->DC4,14.0,0.0,14.0,existing
2023-01-12,DC40,DC5,DC40->DC5,6.0,0.0,6.0,existing
2023-01-12,DC40,DC62,DC40->DC62,10.0,0.0,10.0,existing
2023-01-12,DC40,DC67,DC40->DC67,0.0,0.0,0.0,existing
2023-01-12,DC40,DC70,DC40->DC70,2709.0,0.0,2709.0,existing
2023-01-12,DC40,DC8,DC40->DC8,0.0,0.0,0.0,existing
2023-01-12,DC40,DC9,DC40->DC9,0.0,0.0,0.0,existing
2023-01-12,DC41,DC10,DC41->DC10,0.0,0.0,0.0,existing
2023-01-12,DC41,DC12,DC41->DC12,0.0,0.0,0.0,existing
2023-01-12,DC41,DC14,DC41->DC14,0.0,0.0,0.0,existing
2023-01-12,DC41,DC29,DC41->DC29,0.0,0.0,0.0,existing
2023-01-12,DC41,DC3,DC41->DC3,0.0,0.0,0.0,existing
2023-01-12,DC41,DC35,DC41->DC35,0.0,0.0,0.0,existing
2023-01-12,DC41,DC40,DC41->DC40,0.0,0.0,0.0,existing
2023-01-12,DC41,DC5,DC41->DC5,0.0,0.0,0.0,existing
2023-01-12,DC41,DC81,DC41->DC81,0.0,0.0,0.0,existing
2023-01-12,DC41,DC9,DC41->DC9,18773.0,0.0,18773.0,existing
2023-01-12,DC42,DC10,DC42->DC10,785.0,0.0,785.0,existing
2023-01-12,DC42,DC12,DC42->DC12,0.0,0.0,0.0,existing
2023-01-12,DC42,DC14,DC42->DC14,1071.0,0.0,1071.0,existing
2023-01-12,DC42,DC29,DC42->DC29,0.0,0.0,0.0,existing
2023-01-12,DC42,DC3,DC42->DC3,0.0,0.0,0.0,existing
2023-01-12,DC42,DC32,DC42->DC32,0.0,0.0,0.0,existing
2023-01-12,DC42,DC34,DC42->DC34,0.0,0.0,0.0,existing
2023-01-12,DC42,DC35,DC42->DC35,55.0,0.0,55.0,existing
2023-01-12,DC42,DC4,DC42->DC4,6.0,0.0,6.0,existing
2023-01-12,DC42,DC40,DC42->DC40,0.0,0.0,0.0,existing
2023-01-12,DC42,DC5,DC42->DC5,347.0,0.0,347.0,existing
2023-01-12,DC42,DC62,DC42->DC62,1093.0,0.0,1093.0,existing
2023-01-12,DC42,DC65,DC42->DC65,0.0,0.0,0.0,existing
2023-01-12,DC42,DC70,DC42->DC70,92.0,0.0,92.0,existing
2023-01-12,DC42,DC8,DC42->DC8,3378.0,0.0,3378.0,existing
2023-01-12,DC42,DC81,DC42->DC81,0.0,0.0,0.0,existing
2023-01-12,DC42,DC9,DC42->DC9,3807.0,0.0,3807.0,existing
2023-01-12,DC43,DC10,DC43->DC10,1513.0,0.0,1513.0,existing
2023-01-12,DC43,DC12,DC43->DC12,0.0,0.0,0.0,existing
2023-01-12,DC43,DC14,DC43->DC14,1434.0,0.0,1434.0,existing
2023-01-12,DC43,DC29,DC43->DC29,0.0,0.0,0.0,existing
2023-01-12,DC43,DC3,DC43->DC3,0.0,0.0,0.0,existing
2023-01-12,DC43,DC34,DC43->DC34,0.0,0.0,0.0,existing
2023-01-12,DC43,DC35,DC43->DC35,16.0,0.0,16.0,existing
2023-01-12,DC43,DC4,DC43->DC4,7.0,0.0,7.0,existing
2023-01-12,DC43,DC40,DC43->DC40,0.0,0.0,0.0,existing
2023-01-12,DC43,DC45,DC43->DC45,0.0,0.0,0.0,existing
2023-01-12,DC43,DC5,DC43->DC5,717.0,0.0,717.0,existing
2023-01-12,DC43,DC62,DC43->DC62,1425.0,0.0,1425.0,existing
2023-01-12,DC43,DC64,DC43->DC64,0.0,0.0,0.0,existing
2023-01-12,DC43,DC65,DC43->DC65,0.0,0.0,0.0,existing
2023-01-12,DC43,DC70,DC43->DC70,10.0,0.0,10.0,existing
2023-01-12,DC43,DC8,DC43->DC8,4824.0,0.0,4824.0,existing
2023-01-12,DC43,DC9,DC43->DC9,9118.0,0.0,9118.0,existing
2023-01-12,DC44,DC10,DC44->DC10,4950.0,0.0,4950.0,existing
2023-01-12,DC44,DC12,DC44->DC12,0.0,0.0,0.0,existing
