task_id,region,original_price,practical_milp_price,practical_milp_probability,scheme,release_type,selected_price,selected_probability,package_task_count,package_task_ids
A0419,1,65.0,65.0,0.9426486622968928,joint-bundle-1pct-extra,single,65.0,0.9426486622968929,1,A0419
A0420,1,70.0,65.5,0.933355805733054,joint-bundle-1pct-extra,single,65.0,0.931660174484708,1,A0420
A0421,0,65.5,73.5,0.5867291857482086,joint-bundle-1pct-extra,single,73.5,0.5867291857482086,1,A0421
A0422,0,66.5,74.5,0.6966593794090838,joint-bundle-1pct-extra,single,74.5,0.6966593794090838,1,A0422
A0423,3,65.5,73.5,0.4779190180835836,joint-bundle-1pct-extra,bundle,77.175,0.6725288659488011,3,A0285;A0286;A0423
A0424,4,75.0,76.0,0.843013612931717,joint-bundle-1pct-extra,single,67.0,0.7677853329703636,1,A0424
A0425,0,65.5,73.5,0.7187897802536086,joint-bundle-1pct-extra,single,73.5,0.7187897802536086,1,A0425
A0426,4,80.0,80.5,0.8414470470054247,joint-bundle-1pct-extra,single,72.0,0.7704761066387305,1,A0426
A0427,0,66.0,74.0,0.6510743694978534,joint-bundle-1pct-extra,single,74.0,0.6510743694978534,1,A0427
A0428,0,75.0,80.5,0.7542043734111635,joint-bundle-1pct-extra,single,76.0,0.7065475623435038,1,A0428
A0429,4,75.0,76.0,0.8430558525236893,joint-bundle-1pct-extra,single,67.0,0.7678422396201334,1,A0429
A0430,0,66.0,74.0,0.6217605822301591,joint-bundle-1pct-extra,single,74.0,0.6217605822301591,1,A0430
A0431,4,75.0,76.0,0.8431759451043129,joint-bundle-1pct-extra,single,67.0,0.7680040474593056,1,A0431
A0432,0,65.0,73.0,0.6779031533650958,joint-bundle-1pct-extra,single,73.0,0.6779031533650958,1,A0432
A0433,0,65.5,73.5,0.6468307937259707,joint-bundle-1pct-extra,single,73.5,0.6468307937259707,1,A0433
A0434,0,65.5,73.5,0.6674514823131329,joint-bundle-1pct-extra,single,73.5,0.6674514823131329,1,A0434
A0435,4,75.0,78.5,0.7979782468840374,joint-bundle-1pct-extra,single,71.5,0.7303703437561629,1,A0435
A0436,4,75.0,81.5,0.7368275846792952,joint-bundle-1pct-extra,single,78.0,0.6986637289066636,1,A0436
A0437,4,75.0,79.5,0.7749373155247568,joint-bundle-1pct-extra,single,74.0,0.7191054991688548,1,A0437
A0438,4,75.0,78.5,0.8012623759804356,joint-bundle-1pct-extra,single,71.0,0.7290990329018314,1,A0438
A0439,4,75.0,78.0,0.8058110629492455,joint-bundle-1pct-extra,single,70.5,0.7347526245040056,1,A0439
A0440,2,69.5,77.5,0.5732101251378353,joint-bundle-1pct-extra,single,77.5,0.5732101251378353,1,A0440
A0441,2,67.0,75.0,0.2943003679357324,joint-bundle-1pct-extra,single,75.0,0.2943003679357324,1,A0441
A0442,2,69.0,77.0,0.483880596489897,joint-bundle-1pct-extra,single,77.0,0.483880596489897,1,A0442
A0443,2,73.0,81.0,0.4872462759324094,joint-bundle-1pct-extra,single,81.0,0.48724627593240943,1,A0443
A0444,2,66.5,74.5,0.5139370466633456,joint-bundle-1pct-extra,single,74.5,0.5139370466633456,1,A0444
A0445,2,72.0,80.0,0.3767261519711482,joint-bundle-1pct-extra,bundle,85.25,0.6015787881864118,2,A0048;A0445
A0446,2,72.0,80.0,0.3619013211740742,joint-bundle-1pct-extra,bundle,83.05000000000001,0.5256025315166664,3,A0002;A0364;A0446
A0447,2,66.5,74.5,0.315880448835902,joint-bundle-1pct-extra,bundle,82.22500000000001,0.4842184852482121,2,A0447;A0465
A0448,2,67.0,75.0,0.262721548372011,joint-bundle-1pct-extra,single,75.0,0.26272154837201106,1,A0448
A0449,2,66.0,74.0,0.4857570134494384,joint-bundle-1pct-extra,single,74.0,0.4857570134494384,1,A0449
A0450,2,85.0,85.0,0.5613407241048513,joint-bundle-1pct-extra,single,85.0,0.5613407241048513,1,A0450
A0451,2,66.0,74.0,0.2344020816427051,joint-bundle-1pct-extra,bundle,81.4,0.4054609774340378,2,A0080;A0451
A0452,2,65.5,73.5,0.3370504009098737,joint-bundle-1pct-extra,bundle,81.21666666666667,0.6561721792562843,3,A0087;A0099;A0452
A0453,2,65.5,73.5,0.3119549904998643,joint-bundle-1pct-extra,bundle,81.125,0.5175710035642452,2,A0046;A0453
A0454,2,66.0,74.0,0.4764691862415283,joint-bundle-1pct-extra,bundle,81.4,0.7080729319948774,2,A0125;A0454
A0455,2,72.0,80.0,0.4147882957942018,joint-bundle-1pct-extra,single,80.0,0.41478829579420184,1,A0455
A0456,2,65.0,73.0,0.2409220127809703,joint-bundle-1pct-extra,bundle,80.48333333333335,0.4606385629212507,3,A0067;A0084;A0456
A0457,4,72.0,76.0,0.7904093473267347,joint-bundle-1pct-extra,single,70.0,0.731859457249962,1,A0457
A0458,2,66.5,74.5,0.4259429352578999,joint-bundle-1pct-extra,bundle,81.95,0.7044317802807626,2,A0122;A0458
A0459,1,72.0,65.0,0.9776073172538357,joint-bundle-1pct-extra,single,65.0,0.9776073172538357,1,A0459
A0460,2,85.0,85.0,0.7000191863316553,joint-bundle-1pct-extra,single,82.5,0.6709916698197036,1,A0460
A0461,0,65.5,73.5,0.5395423759441177,joint-bundle-1pct-extra,single,73.5,0.5395423759441177,1,A0461
A0462,2,65.5,73.5,0.4169278283940281,joint-bundle-1pct-extra,bundle,80.85000000000001,0.696732810109943,2,A0032;A0462
A0463,0,65.0,73.0,0.5743642776978579,joint-bundle-1pct-extra,single,73.0,0.5743642776978579,1,A0463
A0464,2,65.5,73.5,0.3085449466910899,joint-bundle-1pct-extra,single,73.5,0.3085449466910899,1,A0464
A0465,2,67.0,75.0,0.2687278670236355,joint-bundle-1pct-extra,bundle,82.22500000000001,0.4842184852482121,2,A0447;A0465
A0466,2,67.0,75.0,0.3829354451369564,joint-bundle-1pct-extra,single,75.0,0.3829354451369564,1,A0466
A0467,2,65.5,73.5,0.4359609655875047,joint-bundle-1pct-extra,bundle,80.85000000000001,0.6660212943150721,3,A0112;A0120;A0467
A0468,2,80.0,85.0,0.4318657596204232,joint-bundle-1pct-extra,single,85.0,0.43186575962042323,1,A0468
A0469,0,65.0,73.0,0.6002816840706777,joint-bundle-1pct-extra,single,73.0,0.6002816840706777,1,A0469
A0470,0,75.0,79.5,0.7798964961980651,joint-bundle-1pct-extra,single,73.5,0.7194521922114073,1,A0470
A0471,0,80.0,85.0,0.650897898509025,joint-bundle-1pct-extra,single,85.0,0.650897898509025,1,A0471
A0472,0,65.0,73.0,0.5463416319440384,joint-bundle-1pct-extra,single,73.0,0.5463416319440384,1,A0472
A0473,0,66.0,74.0,0.6775718352161977,joint-bundle-1pct-extra,single,74.0,0.6775718352161977,1,A0473
A0474,0,65.0,73.0,0.4900278694152838,joint-bundle-1pct-extra,bundle,76.64999999999999,0.7051220507808315,3,A0134;A0142;A0474
A0475,0,65.5,73.5,0.6778719690985379,joint-bundle-1pct-extra,single,73.5,0.6778719690985379,1,A0475
A0476,0,65.0,73.0,0.6144443766174181,joint-bundle-1pct-extra,single,73.0,0.6144443766174181,1,A0476
A0477,0,80.0,85.0,0.6413678142132211,joint-bundle-1pct-extra,single,85.0,0.6413678142132211,1,A0477
A0478,0,80.0,85.0,0.6453456976512418,joint-bundle-1pct-extra,single,85.0,0.6453456976512418,1,A0478
A0479,1,66.0,65.0,0.9068489904457392,joint-bundle-1pct-extra,single,65.0,0.9068489904457392,1,A0479
A0480,0,66.5,74.5,0.5215177095184119,joint-bundle-1pct-extra,single,74.5,0.5215177095184119,1,A0480
A0481,0,80.0,85.0,0.7107805325550353,joint-bundle-1pct-extra,single,82.0,0.6764531392682871,1,A0481
A0482,3,65.5,73.5,0.6516228241380543,joint-bundle-1pct-extra,single,73.5,0.6516228241380543,1,A0482
A0483,1,65.5,65.0,0.9080716795382952,joint-bundle-1pct-extra,single,65.0,0.9080716795382953,1,A0483
A0484,3,65.5,73.5,0.5814725522164826,joint-bundle-1pct-extra,single,73.5,0.5814725522164826,1,A0484
A0485,3,65.5,73.5,0.6443596758738527,joint-bundle-1pct-extra,single,73.5,0.6443596758738527,1,A0485
A0486,1,70.0,67.0,0.9086625543213466,joint-bundle-1pct-extra,single,65.0,0.8993153590855482,1,A0486
A0487,2,70.5,78.5,0.5618323545010749,joint-bundle-1pct-extra,single,78.5,0.5618323545010749,1,A0487
A0488,2,72.0,80.0,0.6188782482909084,joint-bundle-1pct-extra,single,80.0,0.6188782482909084,1,A0488
A0489,1,66.5,65.5,0.8832430674142143,joint-bundle-1pct-extra,single,65.0,0.8804357475228536,1,A0489
A0490,3,65.5,73.5,0.5833328873716552,joint-bundle-1pct-extra,single,73.5,0.5833328873716552,1,A0490
A0491,1,70.5,65.0,0.958010322406643,joint-bundle-1pct-extra,single,65.0,0.958010322406643,1,A0491
A0492,1,71.5,66.0,0.9464126324943222,joint-bundle-1pct-extra,single,65.0,0.943613084214507,1,A0492
A0493,2,70.0,78.0,0.5290738694117259,joint-bundle-1pct-extra,single,78.0,0.5290738694117259,1,A0493
A0494,1,66.5,65.0,0.9623273592853934,joint-bundle-1pct-extra,single,65.0,0.9623273592853934,1,A0494
A0495,1,69.0,65.0,0.969473957170546,joint-bundle-1pct-extra,single,65.0,0.9694739571705461,1,A0495
A0496,1,67.5,65.0,0.9614780672711368,joint-bundle-1pct-extra,single,65.0,0.9614780672711367,1,A0496
A0497,1,68.5,65.0,0.9376028791583548,joint-bundle-1pct-extra,single,65.0,0.9376028791583548,1,A0497
A0498,1,70.0,65.0,0.948352163120182,joint-bundle-1pct-extra,single,65.0,0.948352163120182,1,A0498
A0499,2,70.0,78.0,0.6638869557323045,joint-bundle-1pct-extra,single,78.0,0.6638869557323045,1,A0499
A0500,1,67.5,66.5,0.8796441832831072,joint-bundle-1pct-extra,single,65.0,0.8708208025078995,1,A0500
A0501,1,70.0,66.5,0.9212214799921272,joint-bundle-1pct-extra,single,65.0,0.9151521567561284,1,A0501
A0502,2,70.0,78.0,0.6761922801039219,joint-bundle-1pct-extra,single,78.0,0.6761922801039219,1,A0502
A0503,2,70.0,78.0,0.6742569401844039,joint-bundle-1pct-extra,single,78.0,0.6742569401844039,1,A0503
A0504,1,70.0,65.5,0.9291176596162318,joint-bundle-1pct-extra,single,65.0,0.9273225935035326,1,A0504
A0505,1,68.0,65.0,0.9737458162100782,joint-bundle-1pct-extra,single,65.0,0.9737458162100782,1,A0505
A0506,1,69.5,65.0,0.9312652702702942,joint-bundle-1pct-extra,single,65.0,0.9312652702702942,1,A0506
A0507,1,67.5,65.0,0.9303746312837928,joint-bundle-1pct-extra,single,65.0,0.9303746312837929,1,A0507
A0508,1,72.5,67.0,0.9426342446086092,joint-bundle-1pct-extra,single,65.0,0.9365207356132659,1,A0508
A0509,1,65.0,65.0,0.9047215048970952,joint-bundle-1pct-extra,single,65.0,0.9047215048970952,1,A0509
A0510,2,70.0,78.0,0.6272313762994614,joint-bundle-1pct-extra,single,78.0,0.6272313762994614,1,A0510
A0511,1,67.0,67.5,0.8607500923308637,joint-bundle-1pct-extra,single,65.0,0.8438052928257407,1,A0511
A0512,1,67.0,65.0,0.971280978452884,joint-bundle-1pct-extra,single,65.0,0.971280978452884,1,A0512
A0513,1,66.0,65.0,0.8862736094307019,joint-bundle-1pct-extra,single,65.0,0.8862736094307019,1,A0513
A0514,3,72.5,80.5,0.566658740985132,joint-bundle-1pct-extra,single,80.5,0.566658740985132,1,A0514
A0515,1,68.5,65.0,0.969420868936144,joint-bundle-1pct-extra,single,65.0,0.9694208689361441,1,A0515
A0516,1,66.0,65.0,0.8988838404153606,joint-bundle-1pct-extra,single,65.0,0.8988838404153606,1,A0516
A0517,1,69.5,65.0,0.9671271537918592,joint-bundle-1pct-extra,single,65.0,0.9671271537918592,1,A0517
A0518,1,67.5,65.0,0.963885468577568,joint-bundle-1pct-extra,single,65.0,0.9638854685775681,1,A0518
A0519,1,69.0,65.0,0.960501342017144,joint-bundle-1pct-extra,single,65.0,0.960501342017144,1,A0519
A0520,1,66.5,65.0,0.9622923460761728,joint-bundle-1pct-extra,single,65.0,0.9622923460761729,1,A0520
A0521,1,65.5,65.0,0.92202697423632,joint-bundle-1pct-extra,single,65.0,0.9220269742363201,1,A0521
A0522,2,70.0,78.0,0.6314752854520685,joint-bundle-1pct-extra,single,78.0,0.6314752854520685,1,A0522
A0523,1,75.0,70.0,0.9372243454706056,joint-bundle-1pct-extra,single,67.0,0.9270137048364,1,A0523
A0524,1,65.0,65.0,0.9060995913574008,joint-bundle-1pct-extra,single,65.0,0.9060995913574007,1,A0524
A0525,1,68.0,68.0,0.8714013906989594,joint-bundle-1pct-extra,single,65.0,0.8521731432637731,1,A0525
A0526,1,66.5,65.0,0.9481770626195796,joint-bundle-1pct-extra,single,65.0,0.9481770626195795,1,A0526
A0527,1,69.0,65.0,0.9451807677663808,joint-bundle-1pct-extra,single,65.0,0.9451807677663809,1,A0527
A0528,1,67.0,65.0,0.976644110297801,joint-bundle-1pct-extra,single,65.0,0.976644110297801,1,A0528
A0529,1,69.5,66.0,0.9208681092989248,joint-bundle-1pct-extra,single,65.0,0.916851292463437,1,A0529
A0530,1,65.5,65.0,0.9408958348261992,joint-bundle-1pct-extra,single,65.0,0.9408958348261992,1,A0530
A0531,1,71.0,65.0,0.9564964721585246,joint-bundle-1pct-extra,single,65.0,0.9564964721585246,1,A0531
A0532,1,68.0,65.0,0.9659590872612416,joint-bundle-1pct-extra,single,65.0,0.9659590872612416,1,A0532
A0533,1,68.0,65.0,0.9443137035843636,joint-bundle-1pct-extra,single,65.0,0.9443137035843635,1,A0533
A0534,1,67.0,65.0,0.9446172220337502,joint-bundle-1pct-extra,single,65.0,0.9446172220337502,1,A0534
A0535,1,66.0,65.0,0.950214297580304,joint-bundle-1pct-extra,single,65.0,0.9502142975803041,1,A0535
A0536,1,67.5,65.0,0.9548631196932724,joint-bundle-1pct-extra,single,65.0,0.9548631196932723,1,A0536
A0537,1,66.0,65.0,0.8947951442778199,joint-bundle-1pct-extra,single,65.0,0.8947951442778199,1,A0537
A0538,3,66.0,72.0,0.7602881626078353,joint-bundle-1pct-extra,single,69.5,0.7348838494726305,1,A0538
A0539,1,67.0,65.0,0.9642272506954446,joint-bundle-1pct-extra,single,65.0,0.9642272506954446,1,A0539
A0540,3,70.0,77.5,0.7071907168629452,joint-bundle-1pct-extra,single,77.0,0.7015805735567062,1,A0540
A0541,3,75.0,79.5,0.7725649663958065,joint-bundle-1pct-extra,single,74.0,0.7163600419041481,1,A0541
A0542,3,70.0,78.0,0.5816457284356904,joint-bundle-1pct-extra,single,78.0,0.5816457284356904,1,A0542
A0543,3,70.0,76.5,0.736029835299921,joint-bundle-1pct-extra,single,74.5,0.7145655055253454,1,A0543
A0544,0,75.0,77.0,0.8324013312898265,joint-bundle-1pct-extra,single,67.0,0.7434313495593631,1,A0544
A0545,3,70.0,76.0,0.7532769973199317,joint-bundle-1pct-extra,single,73.0,0.7220208829230892,1,A0545
A0546,3,70.0,75.5,0.7581716140085586,joint-bundle-1pct-extra,single,72.0,0.721934885051064,1,A0546
A0547,3,75.0,81.5,0.7240974762636894,joint-bundle-1pct-extra,single,79.0,0.6963893555671108,1,A0547
A0548,3,75.0,77.5,0.813946489038961,joint-bundle-1pct-extra,single,69.0,0.7345491776758055,1,A0548
A0549,3,70.0,77.5,0.7203000356961745,joint-bundle-1pct-extra,single,76.5,0.7093159547642941,1,A0549
A0550,0,69.5,74.0,0.7856361543552348,joint-bundle-1pct-extra,single,69.0,0.7367971998000364,1,A0550
A0551,3,70.0,76.5,0.7348358078967091,joint-bundle-1pct-extra,single,74.5,0.713312204916344,1,A0551
A0552,3,70.5,74.0,0.8057019604662617,joint-bundle-1pct-extra,single,67.5,0.7449885001906,1,A0552
A0553,0,68.0,76.0,0.6987743613665478,joint-bundle-1pct-extra,single,76.0,0.6987743613665478,1,A0553
A0554,0,66.5,73.5,0.7343753566850987,joint-bundle-1pct-extra,single,72.5,0.7237320215521976,1,A0554
A0555,3,67.5,74.5,0.7360910846695126,joint-bundle-1pct-extra,single,73.0,0.7200925026076583,1,A0555
A0556,0,67.0,75.0,0.715146936531406,joint-bundle-1pct-extra,single,75.0,0.715146936531406,1,A0556
A0557,3,70.0,76.5,0.7321623538657107,joint-bundle-1pct-extra,single,75.0,0.7160174898038194,1,A0557
A0558,0,66.5,73.5,0.7341878026705964,joint-bundle-1pct-extra,single,72.5,0.7235397815338169,1,A0558
A0559,0,75.0,78.0,0.8010293190411356,joint-bundle-1pct-extra,single,70.5,0.7288099925967493,1,A0559
A0560,3,66.5,73.5,0.7370020752858194,joint-bundle-1pct-extra,single,72.5,0.7264247817289015,1,A0560
A0561,3,71.5,77.0,0.7672814894020447,joint-bundle-1pct-extra,single,72.5,0.7212229769330909,1,A0561
A0562,3,73.0,81.0,0.66633107014386,joint-bundle-1pct-extra,single,81.0,0.66633107014386,1,A0562
A0563,3,73.5,78.5,0.7642590505160581,joint-bundle-1pct-extra,single,74.0,0.7178223424303205,1,A0563
A0564,3,75.0,80.0,0.7722186726702714,joint-bundle-1pct-extra,single,74.5,0.7159596337526632,1,A0564
A0565,3,70.0,74.5,0.7897888039622105,joint-bundle-1pct-extra,single,69.0,0.7363879538339818,1,A0565
A0566,3,73.5,76.5,0.81519436043815,joint-bundle-1pct-extra,single,68.5,0.7413567114381713,1,A0566
A0567,3,70.0,77.5,0.7203000356961745,joint-bundle-1pct-extra,single,76.5,0.7093159547642941,1,A0567
A0568,3,66.0,74.0,0.6756967495271949,joint-bundle-1pct-extra,single,74.0,0.6756967495271949,1,A0568
A0569,3,73.0,76.0,0.8095853043823605,joint-bundle-1pct-extra,single,68.5,0.7394614130570647,1,A0569
A0570,3,66.5,74.0,0.7193959655495982,joint-bundle-1pct-extra,single,74.0,0.7193959655495982,1,A0570
A0571,3,75.0,77.5,0.8135833633712787,joint-bundle-1pct-extra,single,69.0,0.7340817165490144,1,A0571
A0572,3,66.5,74.5,0.5113898202709243,joint-bundle-1pct-extra,single,74.5,0.5113898202709243,1,A0572
A0573,3,66.5,74.5,0.7041592087491652,joint-bundle-1pct-extra,single,74.5,0.7041592087491652,1,A0573
A0574,3,70.0,77.0,0.7224767006519962,joint-bundle-1pct-extra,single,76.0,0.71154386764147,1,A0574
A0575,3,66.0,72.5,0.7416845268570073,joint-bundle-1pct-extra,single,71.0,0.7258987623547815,1,A0575
A0576,3,67.5,75.0,0.7249308098599384,joint-bundle-1pct-extra,single,74.0,0.7140563913240622,1,A0576
A0577,3,65.5,73.5,0.5305231042870954,joint-bundle-1pct-extra,single,73.5,0.5305231042870954,1,A0577
A0578,3,73.5,76.5,0.80978303768537,joint-bundle-1pct-extra,single,69.0,0.7397085532472589,1,A0578
A0579,4,67.5,75.5,0.5581621273859081,joint-bundle-1pct-extra,single,75.5,0.5581621273859081,1,A0579
A0580,3,67.5,75.0,0.7249308098599384,joint-bundle-1pct-extra,single,74.0,0.7140563913240622,1,A0580
A0581,3,72.5,80.5,0.6369038020750483,joint-bundle-1pct-extra,single,80.5,0.6369038020750483,1,A0581
A0582,3,66.0,74.0,0.4867966437717406,joint-bundle-1pct-extra,single,74.0,0.48679664377174064,1,A0582
A0583,3,65.5,73.5,0.5309879336822408,joint-bundle-1pct-extra,single,73.5,0.5309879336822408,1,A0583
A0584,3,70.0,75.5,0.7710883925461488,joint-bundle-1pct-extra,single,71.5,0.7308466098208929,1,A0584
A0585,3,73.0,78.0,0.7647063768228566,joint-bundle-1pct-extra,single,73.5,0.718325308271521,1,A0585
A0586,3,68.0,76.0,0.6543001827393508,joint-bundle-1pct-extra,single,76.0,0.6543001827393508,1,A0586
A0587,3,75.0,79.0,0.7843683068335537,joint-bundle-1pct-extra,single,73.0,0.7247185781831248,1,A0587
A0588,3,65.5,73.5,0.5737787277016797,joint-bundle-1pct-extra,single,73.5,0.5737787277016797,1,A0588
A0589,3,67.0,72.5,0.767878382564965,joint-bundle-1pct-extra,single,69.5,0.7378282458496522,1,A0589
A0590,3,73.0,76.0,0.8078745869989287,joint-bundle-1pct-extra,single,68.5,0.7373250998253675,1,A0590
A0591,3,65.0,73.0,0.630503113944133,joint-bundle-1pct-extra,single,73.0,0.630503113944133,1,A0591
A0592,3,66.0,74.0,0.6070451666985375,joint-bundle-1pct-extra,single,74.0,0.6070451666985375,1,A0592
A0593,3,66.0,74.0,0.6190593958698001,joint-bundle-1pct-extra,single,74.0,0.6190593958698001,1,A0593
A0594,3,75.0,79.0,0.7799767159450263,joint-bundle-1pct-extra,single,73.0,0.7195465197386741,1,A0594
A0595,3,66.0,74.0,0.6390948705675754,joint-bundle-1pct-extra,single,74.0,0.6390948705675754,1,A0595
A0596,3,72.5,78.0,0.7539955008627922,joint-bundle-1pct-extra,single,74.5,0.7173662792122371,1,A0596
A0597,3,65.0,73.0,0.6284258797927154,joint-bundle-1pct-extra,single,73.0,0.6284258797927154,1,A0597
A0598,3,65.5,73.5,0.6495489553566263,joint-bundle-1pct-extra,single,73.5,0.6495489553566263,1,A0598
A0599,3,66.5,74.5,0.6826061180623355,joint-bundle-1pct-extra,single,74.5,0.6826061180623355,1,A0599
A0600,3,66.0,74.0,0.6449539392868466,joint-bundle-1pct-extra,single,74.0,0.6449539392868466,1,A0600
A0601,3,66.0,74.0,0.6795356851769239,joint-bundle-1pct-extra,single,74.0,0.6795356851769239,1,A0601
A0602,3,65.5,73.5,0.6011310186176194,joint-bundle-1pct-extra,single,73.5,0.6011310186176194,1,A0602
A0603,3,66.0,74.0,0.5946530807792219,joint-bundle-1pct-extra,single,74.0,0.5946530807792219,1,A0603
A0604,3,68.0,74.5,0.7512632586556907,joint-bundle-1pct-extra,single,72.0,0.725248138469533,1,A0604
A0605,3,66.0,74.0,0.5378248872749035,joint-bundle-1pct-extra,single,74.0,0.5378248872749035,1,A0605
A0606,3,65.5,73.5,0.6162718036566084,joint-bundle-1pct-extra,single,73.5,0.6162718036566084,1,A0606
A0607,3,66.0,74.0,0.673598047452961,joint-bundle-1pct-extra,single,74.0,0.673598047452961,1,A0607
A0608,3,66.0,74.0,0.654945709587006,joint-bundle-1pct-extra,single,74.0,0.654945709587006,1,A0608
A0609,3,65.5,73.5,0.5850390137801302,joint-bundle-1pct-extra,single,73.5,0.5850390137801302,1,A0609
A0610,3,67.0,74.0,0.7431916065376635,joint-bundle-1pct-extra,single,72.0,0.7220897420040193,1,A0610
A0611,3,65.5,73.5,0.5683744917195105,joint-bundle-1pct-extra,single,73.5,0.5683744917195105,1,A0611
A0612,1,70.0,65.0,0.9413274710532504,joint-bundle-1pct-extra,single,65.0,0.9413274710532504,1,A0612
A0613,2,70.0,78.0,0.6643736768609555,joint-bundle-1pct-extra,single,78.0,0.6643736768609555,1,A0613
A0614,3,66.0,74.0,0.6116025585436035,joint-bundle-1pct-extra,single,74.0,0.6116025585436035,1,A0614
A0615,1,67.0,67.0,0.8712394228649878,joint-bundle-1pct-extra,single,65.0,0.8586581765309159,1,A0615
A0616,3,66.0,74.0,0.643387030840622,joint-bundle-1pct-extra,single,74.0,0.643387030840622,1,A0616
A0617,3,65.5,73.5,0.6514571935317716,joint-bundle-1pct-extra,single,73.5,0.6514571935317716,1,A0617
A0618,1,65.5,65.0,0.8795014731884457,joint-bundle-1pct-extra,single,65.0,0.8795014731884457,1,A0618
A0619,1,70.0,65.0,0.9423577346062452,joint-bundle-1pct-extra,single,65.0,0.9423577346062452,1,A0619
A0620,1,69.0,65.0,0.9392917838721077,joint-bundle-1pct-extra,single,65.0,0.9392917838721077,1,A0620
A0621,2,70.0,78.0,0.6694275517398656,joint-bundle-1pct-extra,single,78.0,0.6694275517398656,1,A0621
A0622,1,67.0,67.5,0.8651932986414851,joint-bundle-1pct-extra,single,65.0,0.848694134019116,1,A0622
A0623,1,70.0,66.5,0.9153746510913616,joint-bundle-1pct-extra,single,65.0,0.9088994175045609,1,A0623
A0624,1,69.0,65.0,0.9232006514037262,joint-bundle-1pct-extra,single,65.0,0.9232006514037262,1,A0624
A0625,2,72.0,80.0,0.7026715341338776,joint-bundle-1pct-extra,single,79.0,0.6912918679440442,1,A0625
A0626,2,70.0,78.0,0.6412299540994344,joint-bundle-1pct-extra,single,78.0,0.6412299540994344,1,A0626
A0627,2,70.0,78.0,0.6619082598265785,joint-bundle-1pct-extra,single,78.0,0.6619082598265785,1,A0627
A0628,1,65.0,65.0,0.9060995913574008,joint-bundle-1pct-extra,single,65.0,0.9060995913574007,1,A0628
A0629,1,70.0,65.0,0.97257005004324,joint-bundle-1pct-extra,single,65.0,0.9725700500432399,1,A0629
A0630,1,65.0,65.0,0.9066611748679768,joint-bundle-1pct-extra,single,65.0,0.9066611748679769,1,A0630
A0631,1,66.0,65.0,0.922928205914412,joint-bundle-1pct-extra,single,65.0,0.922928205914412,1,A0631
A0632,1,68.5,67.0,0.8876868710772512,joint-bundle-1pct-extra,single,65.0,0.8764848755731044,1,A0632
A0633,1,67.5,65.0,0.9562344649596756,joint-bundle-1pct-extra,single,65.0,0.9562344649596757,1,A0633
A0634,1,66.5,65.0,0.9708013824030288,joint-bundle-1pct-extra,single,65.0,0.9708013824030288,1,A0634
A0635,2,70.0,78.0,0.7022307035943265,joint-bundle-1pct-extra,single,78.0,0.7022307035943265,1,A0635
A0636,1,71.5,66.5,0.93801942990288,joint-bundle-1pct-extra,single,65.0,0.9331503563494764,1,A0636
A0637,2,70.0,78.0,0.5777173695168054,joint-bundle-1pct-extra,single,78.0,0.5777173695168054,1,A0637
A0638,1,65.5,65.0,0.9244669073850692,joint-bundle-1pct-extra,single,65.0,0.9244669073850693,1,A0638
A0639,1,65.5,65.0,0.8980351463627912,joint-bundle-1pct-extra,single,65.0,0.8980351463627912,1,A0639
A0640,2,75.0,83.0,0.6642998578796462,joint-bundle-1pct-extra,single,83.0,0.6642998578796462,1,A0640
A0641,2,70.0,78.0,0.5522157928551744,joint-bundle-1pct-extra,single,78.0,0.5522157928551744,1,A0641
A0642,2,75.0,83.0,0.6881807741911654,joint-bundle-1pct-extra,single,82.0,0.6765018335383707,1,A0642
A0643,2,68.0,76.0,0.5626412289983854,joint-bundle-1pct-extra,single,76.0,0.5626412289983854,1,A0643
A0644,2,75.0,83.0,0.6585718814780293,joint-bundle-1pct-extra,single,83.0,0.6585718814780293,1,A0644
A0645,1,69.0,65.0,0.9784196301096912,joint-bundle-1pct-extra,single,65.0,0.9784196301096912,1,A0645
A0646,1,67.5,65.0,0.9381459498511006,joint-bundle-1pct-extra,single,65.0,0.9381459498511006,1,A0646
A0647,1,69.5,65.0,0.9447745560410692,joint-bundle-1pct-extra,single,65.0,0.9447745560410692,1,A0647
A0648,1,68.0,65.0,0.9556828484021838,joint-bundle-1pct-extra,single,65.0,0.9556828484021838,1,A0648
A0649,2,70.0,78.0,0.6511588511997906,joint-bundle-1pct-extra,single,78.0,0.6511588511997906,1,A0649
A0650,1,68.5,65.0,0.9725223354233602,joint-bundle-1pct-extra,single,65.0,0.9725223354233602,1,A0650
A0651,1,68.0,65.0,0.959339037099903,joint-bundle-1pct-extra,single,65.0,0.959339037099903,1,A0651
A0652,2,70.0,78.0,0.6493840571596441,joint-bundle-1pct-extra,single,78.0,0.6493840571596441,1,A0652
A0653,1,67.5,65.0,0.9538955809044536,joint-bundle-1pct-extra,single,65.0,0.9538955809044536,1,A0653
A0654,3,70.5,75.5,0.7752871828321772,joint-bundle-1pct-extra,single,71.0,0.7302560929395814,1,A0654
A0655,3,69.0,74.5,0.7614382420906018,joint-bundle-1pct-extra,single,71.5,0.7308466098208929,1,A0655
A0656,3,70.5,76.0,0.7662811667506249,joint-bundle-1pct-extra,single,72.0,0.7254951420077148,1,A0656
A0657,3,68.0,72.5,0.794942343032441,joint-bundle-1pct-extra,single,67.0,0.7424237029603622,1,A0657
