option_type,task_id,task_ids,task_count,price,expected_completions,expected_payout,single_probability,region,route_length_km,compactness,price_multiplier,bundle_probability
single,A0571,A0571,1,71.0,0.7545824964360358,53.57535724695854,0.7545824964360358,,,,,
single,A0571,A0571,1,71.5,0.7595377422801869,54.30694857303336,0.7595377422801869,,,,,
single,A0571,A0571,1,72.0,0.7644241718607463,55.03854037397373,0.7644241718607463,,,,,
single,A0571,A0571,1,72.5,0.7692414722646226,55.770006739185135,0.7692414722646226,,,,,
single,A0571,A0571,1,73.0,0.7739893888318818,56.50122538472738,0.7739893888318818,,,,,
single,A0571,A0571,1,73.5,0.7786677238173576,57.232077700575786,0.7786677238173576,,,,,
single,A0571,A0571,1,74.0,0.783276334990343,57.96244878928538,0.783276334990343,,,,,
single,A0571,A0571,1,74.5,0.787815134178509,58.69222749629892,0.787815134178509,,,,,
single,A0571,A0571,1,75.0,0.7922840857621073,59.42130643215805,0.7922840857621073,,,,,
single,A0571,A0571,1,75.5,0.7966832051244059,60.14958198689265,0.7966832051244059,,,,,
single,A0571,A0571,1,76.0,0.8010125570641796,60.87695433687765,0.8010125570641796,,,,,
single,A0571,A0571,1,76.5,0.805272254175928,61.603327444458486,0.805272254175928,,,,,
single,A0571,A0571,1,77.0,0.8094624552033325,62.3286090506566,0.8094624552033325,,,,,
single,A0571,A0571,1,77.5,0.8135833633712787,63.0527106612741,0.8135833633712787,,,,,
single,A0571,A0571,1,78.0,0.8176352247015868,63.77554752672377,0.8176352247015868,,,,,
single,A0571,A0571,1,78.5,0.8216183263173789,64.49703861591424,0.8216183263173789,,,,,
single,A0571,A0571,1,79.0,0.825532994740809,65.2171065845239,0.825532994740809,,,,,
single,A0571,A0571,1,79.5,0.8293795941886527,65.93567773799789,0.8293795941886527,,,,,
single,A0571,A0571,1,80.0,0.8331585248700322,66.65268198960257,0.8331585248700322,,,,,
single,A0571,A0571,1,80.5,0.8368702212903157,67.36805281387042,0.8368702212903157,,,,,
single,A0571,A0571,1,81.0,0.840515150565002,68.08172719576517,0.840515150565002,,,,,
single,A0571,A0571,1,81.5,0.8440938107471592,68.79364557589348,0.8440938107471592,,,,,
single,A0571,A0571,1,82.0,0.8476067291717523,69.50375179208369,0.8476067291717523,,,,,
single,A0571,A0571,1,82.5,0.8510544608199613,70.2119930176468,0.8510544608199613,,,,,
single,A0571,A0571,1,83.0,0.8544375867063521,70.91831969662722,0.8544375867063521,,,,,
single,A0572,A0572,1,65.0,0.3854800354036894,25.05620230123981,0.3854800354036894,,,,,
single,A0572,A0572,1,65.5,0.39188182552444384,25.66825957185107,0.39188182552444384,,,,,
single,A0572,A0572,1,66.0,0.3983210196881457,26.289187299417616,0.3983210196881457,,,,,
single,A0572,A0572,1,66.5,0.4047955895938779,26.918906707992882,0.4047955895938779,,,,,
single,A0572,A0572,1,67.0,0.41130345878319197,27.557331738473863,0.41130345878319197,,,,,
single,A0572,A0572,1,67.5,0.41784250509738946,28.20436909407379,0.41784250509738946,,,,,
single,A0572,A0572,1,68.0,0.4244105632652513,28.859918302037087,0.4244105632652513,,,,,
single,A0572,A0572,1,68.5,0.4310054276151389,29.523871791637013,0.4310054276151389,,,,,
single,A0572,A0572,1,69.0,0.43762485490478287,30.19611498843002,0.43762485490478287,,,,,
single,A0572,A0572,1,69.5,0.44426656726150165,30.876526424674363,0.44426656726150165,,,,,
single,A0572,A0572,1,70.0,0.4509282552250383,31.56497786575268,0.4509282552250383,,,,,
single,A0572,A0572,1,70.5,0.4576075808846921,32.2613344523708,0.4576075808846921,,,,,
single,A0572,A0572,1,71.0,0.46430218110193944,32.9654548582377,0.46430218110193944,,,,,
single,A0572,A0572,1,71.5,0.47100967080930384,33.677191462865224,0.47100967080930384,,,,,
single,A0572,A0572,1,72.0,0.47772764637584103,34.396390539060555,0.47772764637584103,,,,,
single,A0572,A0572,1,72.5,0.48445368902925595,35.12289245462106,0.48445368902925595,,,,,
single,A0572,A0572,1,73.0,0.4911853683243799,35.856531887679736,0.4911853683243799,,,,,
single,A0572,A0572,1,73.5,0.4979202456474859,36.59713805509021,0.4979202456474859,,,,,
single,A0572,A0572,1,74.0,0.5046558777457368,37.34453495318453,0.5046558777457368,,,,,
single,A0572,A0572,1,74.5,0.5113898202709243,38.09854161018386,0.5113898202709243,,,,,
single,A0573,A0573,1,65.0,0.5878934661832989,38.21307530191442,0.5878934661832989,,,,,
single,A0573,A0573,1,65.5,0.5944052875258521,38.93354633294331,0.5944052875258521,,,,,
single,A0573,A0573,1,66.0,0.6008840683289309,39.65834850970944,0.6008840683289309,,,,,
single,A0573,A0573,1,66.5,0.6073277263747997,40.38729380392418,0.6073277263747997,,,,,
single,A0573,A0573,1,67.0,0.6137342273080826,41.12019322964153,0.6137342273080826,,,,,
single,A0573,A0573,1,67.5,0.6201015869741396,41.85685712075443,0.6201015869741396,,,,,
single,A0573,A0573,1,68.0,0.6264278736172828,42.59709540597523,0.6264278736172828,,,,,
single,A0573,A0573,1,68.5,0.6327112099345912,43.3407178805195,0.6327112099345912,,,,,
single,A0573,A0573,1,69.0,0.6389497749817403,44.087534473740085,0.6389497749817403,,,,,
single,A0573,A0573,1,69.5,0.6451418059279256,44.83735551199083,0.6451418059279256,,,,,
single,A0573,A0573,1,70.0,0.6512855996576182,45.589991976033275,0.6512855996576182,,,,,
single,A0573,A0573,1,70.5,0.6573795142175506,46.345255752337316,0.6573795142175506,,,,,
single,A0573,A0573,1,71.0,0.6634219701079731,47.10295987766609,0.6634219701079731,,,,,
single,A0573,A0573,1,71.5,0.6694114514178612,47.86291877637707,0.6694114514178612,,,,,
single,A0573,A0573,1,72.0,0.6753465068043664,48.62494848991438,0.6753465068043664,,,,,
single,A0573,A0573,1,72.5,0.6812257503174046,49.388866898011834,0.6812257503174046,,,,,
single,A0573,A0573,1,73.0,0.6870478620708519,50.15449393117219,0.6870478620708519,,,,,
single,A0573,A0573,1,73.5,0.6928115887623623,50.92165177403363,0.6928115887623623,,,,,
single,A0573,A0573,1,74.0,0.6985157440443501,51.69016505928191,0.6985157440443501,,,,,
single,A0573,A0573,1,74.5,0.7041592087491652,52.4598610518128,0.7041592087491652,,,,,
single,A0574,A0574,1,65.0,0.5769207824226714,37.49985085747364,0.5769207824226714,,,,,
single,A0574,A0574,1,65.5,0.5834831465027219,38.21814609592828,0.5834831465027219,,,,,
single,A0574,A0574,1,66.0,0.5900160572154389,38.94105977621897,0.5900160572154389,,,,,
single,A0574,A0574,1,66.5,0.59651735779889,39.66840429362619,0.59651735779889,,,,,
single,A0574,A0574,1,67.0,0.6029849351375582,40.3999906542164,0.6029849351375582,,,,,
single,A0574,A0574,1,67.5,0.6094167223241449,41.13562875687978,0.6094167223241449,,,,,
single,A0574,A0574,1,68.0,0.6158107010897692,41.875127674104306,0.6158107010897692,,,,,
single,A0574,A0574,1,68.5,0.6221649040972383,42.61829593066083,0.6221649040972383,,,,,
single,A0574,A0574,1,69.0,0.6284774170927063,43.36494177939674,0.6284774170927063,,,,,
single,A0574,A0574,1,69.5,0.6347463809116924,44.11487347336262,0.6347463809116924,,,,,
single,A0574,A0574,1,70.0,0.6409699933360908,44.867899533526355,0.6409699933360908,,,,,
single,A0574,A0574,1,70.5,0.6471465107994661,45.62382901136236,0.6471465107994661,,,,,
single,A0574,A0574,1,71.0,0.6532742499385876,46.38247174563972,0.6532742499385876,,,,,
single,A0574,A0574,1,71.5,0.6593515889898113,47.143638612771504,0.6593515889898113,,,,,
single,A0574,A0574,1,72.0,0.6653769690295598,47.907141770128305,0.6653769690295598,,,,,
single,A0574,A0574,1,72.5,0.6713488950587808,48.67279489176161,0.6713488950587808,,,,,
single,A0574,A0574,1,73.0,0.6772659369318754,49.440413396026905,0.6772659369318754,,,,,
single,A0574,A0574,1,73.5,0.6831267301311821,50.20981466464188,0.6831267301311821,,,,,
single,A0574,A0574,1,74.0,0.6889299763886615,50.98081825276095,0.6889299763886615,,,,,
single,A0574,A0574,1,74.5,0.6946744441569778,51.75324608969484,0.6946744441569778,,,,,
single,A0574,A0574,1,75.0,0.7003589689326766,52.52692266995074,0.7003589689326766,,,,,
single,A0574,A0574,1,75.5,0.7059824534346424,53.3016752343155,0.7059824534346424,,,,,
single,A0574,A0574,1,76.0,0.71154386764147,54.07733394075172,0.71154386764147,,,,,
single,A0574,A0574,1,76.5,0.717042248691793,54.85373202492217,0.717042248691793,,,,,
single,A0574,A0574,1,77.0,0.7224767006519962,55.630705950203705,0.7224767006519962,,,,,
single,A0574,A0574,1,77.5,0.7278463941560805,56.408095547096245,0.7278463941560805,,,,,
single,A0574,A0574,1,78.0,0.7331505659227525,57.185744141974695,0.7331505659227525,,,,,
single,A0575,A0575,1,65.0,0.6571446817801458,42.71440431570948,0.6571446817801458,,,,,
single,A0575,A0575,1,65.5,0.6631891572603252,43.4388898005513,0.6631891572603252,,,,,
single,A0575,A0575,1,66.0,0.669180715617075,44.16592723072695,0.669180715617075,,,,,
single,A0575,A0575,1,66.5,0.6751179029930134,44.895340549035396,0.6751179029930134,,,,,
single,A0575,A0575,1,67.0,0.6809993308944834,45.62695516993039,0.6809993308944834,,,,,
single,A0575,A0575,1,67.5,0.6868236768686478,46.36059818863372,0.6868236768686478,,,,,
single,A0575,A0575,1,68.0,0.6925896850291211,47.096098581980236,0.6925896850291211,,,,,
single,A0575,A0575,1,68.5,0.6982961664326578,47.83328740063706,0.6982961664326578,,,,,
single,A0575,A0575,1,69.0,0.7039419993099056,48.57199795238349,0.7039419993099056,,,,,
single,A0575,A0575,1,69.5,0.709526129153702,49.31206597618228,0.709526129153702,,,,,
single,A0575,A0575,1,70.0,0.7150475686688077,50.05332980681654,0.7150475686688077,,,,,
single,A0575,A0575,1,70.5,0.7205053975873733,50.795630529909815,0.7205053975873733,,,,,
single,A0575,A0575,1,71.0,0.7258987623547815,51.53881212718948,0.7258987623547815,,,,,
single,A0575,A0575,1,71.5,0.731226875690836,52.28272161189477,0.731226875690836,,,,,
single,A0575,A0575,1,72.0,0.7364890160315466,53.027209154271354,0.7364890160315466,,,,,
single,A0575,A0575,1,72.5,0.7416845268570073,53.77212819713303,0.7416845268570073,,,,,
single,A0575,A0575,1,73.0,0.7468128159110752,54.51733556150849,0.7468128159110752,,,,,
single,A0575,A0575,1,73.5,0.7518733543187315,55.262691542426765,0.7518733543187315,,,,,
single,A0575,A0575,1,74.0,0.756865675607146,56.00805999492881,0.756865675607146,,,,,
single,A0576,A0576,1,65.0,0.6059193375877086,39.384756943201054,0.6059193375877086,,,,,
single,A0576,A0576,1,65.5,0.6123341493585696,40.107886782986306,0.6123341493585696,,,,,
single,A0576,A0576,1,66.0,0.6187102500878078,40.834876505795314,0.6187102500878078,,,,,
single,A0576,A0576,1,66.5,0.6250456963608823,41.56553880799867,0.6250456963608823,,,,,
single,A0576,A0576,1,67.0,0.631338598778671,42.29968611817096,0.631338598778671,,,,,
single,A0576,A0576,1,67.5,0.637587123895988,43.03713086297919,0.637587123895988,,,,,
single,A0576,A0576,1,68.0,0.6437894960097806,43.777685728665084,0.6437894960097806,,,,,
single,A0576,A0576,1,68.5,0.6499439987945962,44.52116391742984,0.6499439987945962,,,,,
single,A0576,A0576,1,69.0,0.6560489767835747,45.26737939806665,0.6560489767835747,,,,,
single,A0576,A0576,1,69.5,0.6621028366938678,46.016147150223816,0.6621028366938678,,,,,
single,A0576,A0576,1,70.0,0.668104048596025,46.76728340172175,0.668104048596025,,,,,
single,A0576,A0576,1,70.5,0.6740511469275067,47.52060585838922,0.6740511469275067,,,,,
single,A0576,A0576,1,71.0,0.6799427313510903,48.27593392592741,0.6799427313510903,,,,,
single,A0576,A0576,1,71.5,0.6857774674595125,49.033088923355145,0.6857774674595125,,,,,
single,A0576,A0576,1,72.0,0.6915540873282477,49.79189428763384,0.6915540873282477,,,,,
single,A0576,A0576,1,72.5,0.6972713899188502,50.55217576911664,0.6972713899188502,,,,,
single,A0576,A0576,1,73.0,0.7029282413357857,51.313761617512355,0.7029282413357857,,,,,
single,A0576,A0576,1,73.5,0.7085235749401447,52.07648275810064,0.7085235749401447,,,,,
single,A0576,A0576,1,74.0,0.7140563913240622,52.8401729579806,0.7140563913240622,,,,,
single,A0576,A0576,1,74.5,0.7195257581500656,53.60466898217989,0.7195257581500656,,,,,
single,A0576,A0576,1,75.0,0.7249308098599384,54.36981073949538,0.7249308098599384,,,,,
single,A0576,A0576,1,75.5,0.7302707472580126,55.13544141797995,0.7302707472580126,,,,,
single,A0577,A0577,1,65.0,0.4168328554410427,27.094135603667777,0.4168328554410427,,,,,
single,A0577,A0577,1,65.5,0.4233965855001957,27.732476350262818,0.4233965855001957,,,,,
single,A0577,A0577,1,66.0,0.42998746416888844,28.379172635146638,0.42998746416888844,,,,,
single,A0577,A0577,1,66.5,0.4366032538057396,29.034116378081684,0.4366032538057396,,,,,
single,A0577,A0577,1,67.0,0.4432416816789612,29.697192672490402,0.4432416816789612,,,,,
single,A0577,A0577,1,67.5,0.4499004429939111,30.368279902088997,0.4499004429939111,,,,,
single,A0577,A0577,1,68.0,0.45657720401625507,31.047249873105343,0.45657720401625507,,,,,
single,A0577,A0577,1,68.5,0.46326960528200634,31.733967961817434,0.46326960528200634,,,,,
single,A0577,A0577,1,69.0,0.4699752648852631,32.42829327708316,0.4699752648852631,,,,,
single,A0577,A0577,1,69.5,0.4766917818340696,33.130078837467835,0.4766917818340696,,,,,
single,A0577,A0577,1,70.0,0.48341673946446995,33.8391717625129,0.48341673946446995,,,,,
single,A0577,A0577,1,70.5,0.49014770890252074,34.55541347762771,0.49014770890252074,,,,,
single,A0577,A0577,1,71.0,0.4968822525637769,35.278639932028156,0.4968822525637769,,,,,
single,A0577,A0577,1,71.5,0.5036179276795706,36.0086818290893,0.5036179276795706,,,,,
single,A0577,A0577,1,72.0,0.5103522898392585,36.74536486842661,0.5103522898392585,,,,,
single,A0577,A0577,1,72.5,0.517082896537531,37.488509998971,0.517082896537531,,,,,
single,A0577,A0577,1,73.0,0.5238073107158473,38.23793368225685,0.5238073107158473,,,,,
single,A0577,A0577,1,73.5,0.5305231042870954,38.99344816510151,0.5305231042870954,,,,,
single,A0578,A0578,1,65.5,0.7017933964095724,45.96746746482699,0.7017933964095724,,,,,
single,A0578,A0578,1,66.0,0.7074012073775816,46.68847968692039,0.7074012073775816,,,,,
single,A0578,A0578,1,66.5,0.7129466970865014,47.410955356252344,0.7129466970865014,,,,,
single,A0578,A0578,1,67.0,0.7184289197045908,48.13473762020758,0.7184289197045908,,,,,
single,A0578,A0578,1,67.5,0.7238469962482877,48.85967224675942,0.7238469962482877,,,,,
single,A0578,A0578,1,68.0,0.7292001141903927,49.5856077649467,0.7292001141903927,,,,,
single,A0578,A0578,1,68.5,0.7344875269468101,50.31239559585649,0.7344875269468101,,,,,
single,A0578,A0578,1,69.0,0.7397085532472589,51.039890174060865,0.7397085532472589,,,,,
single,A0578,A0578,1,69.5,0.744862576395581,51.76794905949288,0.744862576395581,,,,,
single,A0578,A0578,1,70.0,0.7499490434254674,52.49643303978272,0.7499490434254674,,,,,
single,A0578,A0578,1,70.5,0.7549674641575764,53.22520622310914,0.7549674641575764,,,,,
single,A0578,A0578,1,71.0,0.7599174101641282,53.9541361216531,0.7599174101641282,,,,,
single,A0578,A0578,1,71.5,0.7647985136471546,54.68309372577155,0.7647985136471546,,,,,
single,A0578,A0578,1,72.0,0.7696104662366242,55.411953569036946,0.7696104662366242,,,,,
single,A0578,A0578,1,72.5,0.7743530177146918,56.14059378431516,0.7743530177146918,,,,,
single,A0578,A0578,1,73.0,0.7790259746723079,56.86889615107848,0.7790259746723079,,,,,
single,A0578,A0578,1,73.5,0.7836291991043876,57.596746134172484,0.7836291991043876,,,,,
single,A0578,A0578,1,74.0,0.7881626069496762,58.32403291427604,0.7881626069496762,,,,,
single,A0578,A0578,1,74.5,0.792626166581364,59.050649410311614,0.792626166581364,,,,,
single,A0578,A0578,1,75.0,0.7970198972543855,59.77649229407891,0.7970198972543855,,,,,
single,A0578,A0578,1,75.5,0.8013438675152197,60.50146199739908,0.8013438675152197,,,,,
single,A0578,A0578,1,76.0,0.8055981935798483,61.22546271206847,0.8055981935798483,,,,,
single,A0578,A0578,1,76.5,0.80978303768537,61.9484023829308,0.80978303768537,,,,,
single,A0578,A0578,1,77.0,0.8138986064205849,62.67019269438504,0.8138986064205849,,,,,
single,A0578,A0578,1,77.5,0.8179451490406744,63.39074905065227,0.8179451490406744,,,,,
single,A0578,A0578,1,78.0,0.8219229557708918,64.10999055012957,0.8219229557708918,,,,,
single,A0578,A0578,1,78.5,0.8258323561039685,64.82783995416153,0.8258323561039685,,,,,
single,A0578,A0578,1,79.0,0.8296737170957196,65.54422365056185,0.8296737170957196,,,,,
single,A0578,A0578,1,79.5,0.8334474416631047,66.25907161221683,0.8334474416631047,,,,,
single,A0578,A0578,1,80.0,0.8371539668887655,66.97231735110124,0.8371539668887655,,,,,
single,A0578,A0578,1,80.5,0.8407937623358329,67.68389786803455,0.8407937623358329,,,,,
single,A0578,A0578,1,81.0,0.8443673283765524,68.39375359850074,0.8443673283765524,,,,,
single,A0578,A0578,1,81.5,0.847875194538049,69.101828354851,0.847875194538049,,,,,
single,A0579,A0579,1,65.0,0.4177300046334896,27.152450301176824,0.4177300046334896,,,,,
single,A0579,A0579,1,65.5,0.42429758327768163,27.79149170468815,0.42429758327768163,,,,,
single,A0579,A0579,1,66.0,0.4308920062917174,28.43887241525335,0.4308920062917174,,,,,
single,A0579,A0579,1,66.5,0.4375110310537685,29.094483565075603,0.4375110310537685,,,,,
single,A0579,A0579,1,67.0,0.4441523802602335,29.758209477435646,0.4441523802602335,,,,,
single,A0579,A0579,1,67.5,0.45081374496688287,30.429927785264592,0.45081374496688287,,,,,
single,A0579,A0579,1,68.0,0.45749278772444335,31.109509565262147,0.45749278772444335,,,,,
single,A0579,A0579,1,68.5,0.46418714579982945,31.796819487288317,0.46418714579982945,,,,,
single,A0579,A0579,1,69.0,0.4708944344737843,32.49171597869112,0.4708944344737843,,,,,
single,A0579,A0579,1,69.5,0.4776122504053045,33.19405140316866,0.4776122504053045,,,,,
single,A0579,A0579,1,70.0,0.4843381750528704,33.903672253700925,0.4843381750528704,,,,,
single,A0579,A0579,1,70.5,0.4910697781422167,34.62041935902628,0.4910697781422167,,,,,
single,A0579,A0579,1,71.0,0.4978046211701214,35.344128103078624,0.4978046211701214,,,,,
single,A0579,A0579,1,71.5,0.5045402609335138,36.074628656746235,0.5045402609335138,,,,,
single,A0579,A0579,1,72.0,0.5112742530730606,36.811746221260364,0.5112742530730606,,,,,
single,A0579,A0579,1,72.5,0.5180041556203167,37.55530128247296,0.5180041556203167,,,,,
single,A0579,A0579,1,73.0,0.524727532537506,38.30510987523794,0.524727532537506,,,,,
single,A0579,A0579,1,73.5,0.5314419572390399,39.06098385706943,0.5314419572390399,,,,,
single,A0579,A0579,1,74.0,0.5381450160839725,39.822731190213965,0.5381450160839725,,,,,
single,A0579,A0579,1,74.5,0.5448343118287502,40.59015623124189,0.5448343118287502,,,,,
single,A0579,A0579,1,75.0,0.5515074670298178,41.36306002723634,0.5515074670298178,,,,,
single,A0579,A0579,1,75.5,0.5581621273859081,42.14124061763606,0.5581621273859081,,,,,
single,A0580,A0580,1,65.0,0.6059193375877086,39.384756943201054,0.6059193375877086,,,,,
single,A0580,A0580,1,65.5,0.6123341493585696,40.107886782986306,0.6123341493585696,,,,,
single,A0580,A0580,1,66.0,0.6187102500878078,40.834876505795314,0.6187102500878078,,,,,
single,A0580,A0580,1,66.5,0.6250456963608823,41.56553880799867,0.6250456963608823,,,,,
single,A0580,A0580,1,67.0,0.631338598778671,42.29968611817096,0.631338598778671,,,,,
single,A0580,A0580,1,67.5,0.637587123895988,43.03713086297919,0.637587123895988,,,,,
single,A0580,A0580,1,68.0,0.6437894960097806,43.777685728665084,0.6437894960097806,,,,,
single,A0580,A0580,1,68.5,0.6499439987945962,44.52116391742984,0.6499439987945962,,,,,
single,A0580,A0580,1,69.0,0.6560489767835747,45.26737939806665,0.6560489767835747,,,,,
single,A0580,A0580,1,69.5,0.6621028366938678,46.016147150223816,0.6621028366938678,,,,,
single,A0580,A0580,1,70.0,0.668104048596025,46.76728340172175,0.668104048596025,,,,,
single,A0580,A0580,1,70.5,0.6740511469275067,47.52060585838922,0.6740511469275067,,,,,
single,A0580,A0580,1,71.0,0.6799427313510903,48.27593392592741,0.6799427313510903,,,,,
single,A0580,A0580,1,71.5,0.6857774674595125,49.033088923355145,0.6857774674595125,,,,,
single,A0580,A0580,1,72.0,0.6915540873282477,49.79189428763384,0.6915540873282477,,,,,
single,A0580,A0580,1,72.5,0.6972713899188502,50.55217576911664,0.6972713899188502,,,,,
single,A0580,A0580,1,73.0,0.7029282413357857,51.313761617512355,0.7029282413357857,,,,,
single,A0580,A0580,1,73.5,0.7085235749401447,52.07648275810064,0.7085235749401447,,,,,
single,A0580,A0580,1,74.0,0.7140563913240622,52.8401729579806,0.7140563913240622,,,,,
single,A0580,A0580,1,74.5,0.7195257581500656,53.60466898217989,0.7195257581500656,,,,,
single,A0580,A0580,1,75.0,0.7249308098599384,54.36981073949538,0.7249308098599384,,,,,
single,A0580,A0580,1,75.5,0.7302707472580126,55.13544141797995,0.7302707472580126,,,,,
single,A0581,A0581,1,65.0,0.4321006303798967,28.086540974693285,0.4321006303798967,,,,,
single,A0581,A0581,1,65.5,0.4387239086446408,28.73641601622397,0.4387239086446408,,,,,
single,A0581,A0581,1,66.0,0.44536909139888803,29.39436003232661,0.44536909139888803,,,,,
single,A0581,A0581,1,66.5,0.4520338642488889,30.060251972551114,0.4520338642488889,,,,,
single,A0581,A0581,1,67.0,0.4587158848787723,30.733964286877743,0.4587158848787723,,,,,
single,A0581,A0581,1,67.5,0.465412786286451,31.415363074335442,0.465412786286451,,,,,
single,A0581,A0581,1,68.0,0.4721221800942061,32.10430824640601,0.4721221800942061,,,,,
single,A0581,A0581,1,68.5,0.47884165992425337,32.80065370481135,0.47884165992425337,,,,,
single,A0581,A0581,1,69.0,0.48556880482926107,33.504247533219015,0.48556880482926107,,,,,
single,A0581,A0581,1,69.5,0.4923011827674972,34.21493220234105,0.4923011827674972,,,,,
single,A0581,A0581,1,70.0,0.499036354112054,34.93254478784378,0.499036354112054,,,,,
single,A0581,A0581,1,70.5,0.5057718751834159,35.656917200430826,0.5057718751834159,,,,,
single,A0581,A0581,1,71.0,0.5125053017945146,36.38787642741054,0.5125053017945146,,,,,
single,A0581,A0581,1,71.5,0.5192341927973483,37.1252447850104,0.5192341927973483,,,,,
single,A0581,A0581,1,72.0,0.5259561136202349,37.86884018065691,0.5259561136202349,,,,,
single,A0581,A0581,1,72.5,0.5326686397848189,38.61847638439937,0.5326686397848189,,,,,
single,A0581,A0581,1,73.0,0.5393693603920557,39.37396330862007,0.5393693603920557,,,,,
single,A0581,A0581,1,73.5,0.5460558815665644,40.13510729514248,0.5460558815665644,,,,,
single,A0581,A0581,1,74.0,0.5527258298489551,40.90171140882268,0.5527258298489551,,,,,
single,A0581,A0581,1,74.5,0.5593768555260134,41.673575736687994,0.5593768555260134,,,,,
single,A0581,A0581,1,75.0,0.5660066358889403,42.45049769167052,0.5660066358889403,,,,,
single,A0581,A0581,1,75.5,0.5726128784102291,43.232272319972296,0.5726128784102291,,,,,
single,A0581,A0581,1,76.0,0.5791933238301675,44.01869261109273,0.5791933238301675,,,,,
single,A0581,A0581,1,76.5,0.5857457491444203,44.80954980954816,0.5857457491444203,,,,,
single,A0581,A0581,1,77.0,0.5922679704846471,45.604633727317825,0.5922679704846471,,,,,
single,A0581,A0581,1,77.5,0.5987578458846397,46.40373305605957,0.5987578458846397,,,,,
single,A0581,A0581,1,78.0,0.6052132779250362,47.20663567815282,0.6052132779250362,,,,,
single,A0581,A0581,1,78.5,0.6116322162502555,48.01312897564506,0.6116322162502555,,,,,
single,A0581,A0581,1,79.0,0.6180126599519152,48.8230001362013,0.6180126599519152,,,,,
single,A0581,A0581,1,79.5,0.6243526598136272,49.636036455183365,0.6243526598136272,,,,,
single,A0581,A0581,1,80.0,0.6306503204127145,50.45202563301716,0.6306503204127145,,,,,
single,A0581,A0581,1,80.5,0.6369038020750483,51.27075606704138,0.6369038020750483,,,,,
single,A0582,A0582,1,65.0,0.3686990945902066,23.96544114836343,0.3686990945902066,,,,,
single,A0582,A0582,1,65.5,0.37499225825604837,24.561992915771167,0.37499225825604837,,,,,
single,A0582,A0582,1,66.0,0.3813279545860319,25.167645002678107,0.3813279545860319,,,,,
single,A0582,A0582,1,66.5,0.3877042938504296,25.78233554105357,0.3877042938504296,,,,,
single,A0582,A0582,1,67.0,0.39411933231619617,26.405995265185144,0.39411933231619617,,,,,
single,A0582,A0582,1,67.5,0.400571074333619,27.038547517519284,0.400571074333619,,,,,
single,A0582,A0582,1,68.0,0.4070574745664726,27.679908270520137,0.4070574745664726,,,,,
single,A0582,A0582,1,68.5,0.41357644036128705,28.329986164748163,0.41357644036128705,,,,,
single,A0582,A0582,1,69.0,0.4201258342506924,28.988682563297775,0.4201258342506924,,,,,
single,A0582,A0582,1,69.5,0.4267034765851666,29.655891622669078,0.4267034765851666,,,,,
single,A0582,A0582,1,70.0,0.4333071482868944,30.331500380082606,0.4333071482868944,,,,,
single,A0582,A0582,1,70.5,0.439934593718852,31.01538885717907,0.439934593718852,,,,,
single,A0582,A0582,1,71.0,0.44658352366166326,31.707430179978093,0.44658352366166326,,,,,
single,A0582,A0582,1,71.5,0.45325161839023226,32.407490714901606,0.45325161839023226,,,,,
single,A0582,A0582,1,72.0,0.4599365308416585,33.11543022059941,0.4599365308416585,,,,,
single,A0582,A0582,1,72.5,0.46663588986547155,33.831102015246685,0.46663588986547155,,,,,
single,A0582,A0582,1,73.0,0.47334730354680327,34.55435315891664,0.47334730354680327,,,,,
single,A0582,A0582,1,73.5,0.48006836259273644,35.28502465056613,0.48006836259273644,,,,,
single,A0582,A0582,1,74.0,0.48679664377174064,36.02295163910881,0.48679664377174064,,,,,
single,A0583,A0583,1,65.0,0.4172866112589565,27.12362973183217,0.4172866112589565,,,,,
single,A0583,A0583,1,65.5,0.423852293292832,27.762325210680498,0.423852293292832,,,,,
single,A0583,A0583,1,66.0,0.4304449701247964,28.40936802823656,0.4304449701247964,,,,,
single,A0583,A0583,1,66.5,0.4370624015872306,29.064649705550835,0.4370624015872306,,,,,
single,A0583,A0583,1,67.0,0.44370231262857446,29.72805494611449,0.44370231262857446,,,,,
single,A0583,A0583,1,67.5,0.45036239634777464,30.39946175347479,0.45036239634777464,,,,,
single,A0583,A0583,1,68.0,0.45704031712375104,31.078741564415072,0.45704031712375104,,,,,
single,A0583,A0583,1,68.5,0.4637337138311191,31.76575939743166,0.4637337138311191,,,,,
single,A0583,A0583,1,69.0,0.47044020313296014,32.46037401617425,0.47044020313296014,,,,,
single,A0583,A0583,1,69.5,0.47715738284103654,33.16243810745204,0.47715738284103654,,,,,
single,A0583,A0583,1,70.0,0.4838828353335017,33.871798473345116,0.4838828353335017,,,,,
single,A0583,A0583,1,70.5,0.49061413101984763,34.58829623689926,0.49061413101984763,,,,,
single,A0583,A0583,1,71.0,0.4973488318425946,35.31176706082422,0.4973488318425946,,,,,
single,A0583,A0583,1,71.5,0.5040844948050256,36.04204137855933,0.5040844948050256,,,,,
single,A0583,A0583,1,72.0,0.5108186755141367,36.778944637017844,0.5108186755141367,,,,,
single,A0583,A0583,1,72.5,0.5175489317278915,37.522297550272135,0.5175489317278915,,,,,
single,A0583,A0583,1,73.0,0.5242728268958453,38.271916363396706,0.5242728268958453,,,,,
single,A0583,A0583,1,73.5,0.5309879336822408,39.0276131256447,0.5309879336822408,,,,,
