option_type,task_id,task_ids,task_count,price,expected_completions,expected_payout,single_probability,region,route_length_km,compactness,price_multiplier,bundle_probability,scheme,budget_relaxation
single,A0491,A0491,1,65.0,0.958010322406643,62.27067095643179,0.958010322406643,,,,,,joint-bundle-1pct-extra,0.01
single,A0492,A0492,1,65.0,0.943613084214507,61.33485047394295,0.943613084214507,,,,,,joint-bundle-1pct-extra,0.01
single,A0493,A0493,1,78.0,0.5290738694117259,41.267761814114614,0.5290738694117259,,,,,,joint-bundle-1pct-extra,0.01
single,A0494,A0494,1,65.0,0.9623273592853934,62.55127835355057,0.9623273592853934,,,,,,joint-bundle-1pct-extra,0.01
single,A0495,A0495,1,65.0,0.9694739571705461,63.01580721608549,0.9694739571705461,,,,,,joint-bundle-1pct-extra,0.01
single,A0496,A0496,1,65.0,0.9614780672711367,62.49607437262389,0.9614780672711367,,,,,,joint-bundle-1pct-extra,0.01
single,A0497,A0497,1,65.0,0.9376028791583548,60.944187145293064,0.9376028791583548,,,,,,joint-bundle-1pct-extra,0.01
single,A0498,A0498,1,65.0,0.948352163120182,61.64289060281183,0.948352163120182,,,,,,joint-bundle-1pct-extra,0.01
single,A0499,A0499,1,78.0,0.6638869557323045,51.78318254711975,0.6638869557323045,,,,,,joint-bundle-1pct-extra,0.01
single,A0500,A0500,1,65.0,0.8708208025078995,56.60335216301347,0.8708208025078995,,,,,,joint-bundle-1pct-extra,0.01
single,A0501,A0501,1,65.0,0.9151521567561284,59.484890189148345,0.9151521567561284,,,,,,joint-bundle-1pct-extra,0.01
single,A0502,A0502,1,78.0,0.6761922801039219,52.7429978481059,0.6761922801039219,,,,,,joint-bundle-1pct-extra,0.01
single,A0503,A0503,1,78.0,0.6742569401844039,52.5920413343835,0.6742569401844039,,,,,,joint-bundle-1pct-extra,0.01
single,A0504,A0504,1,65.0,0.9273225935035326,60.27596857772962,0.9273225935035326,,,,,,joint-bundle-1pct-extra,0.01
single,A0505,A0505,1,65.0,0.9737458162100782,63.29347805365508,0.9737458162100782,,,,,,joint-bundle-1pct-extra,0.01
single,A0506,A0506,1,65.0,0.9312652702702942,60.53224256756912,0.9312652702702942,,,,,,joint-bundle-1pct-extra,0.01
single,A0507,A0507,1,65.0,0.9303746312837929,60.47435103344654,0.9303746312837929,,,,,,joint-bundle-1pct-extra,0.01
single,A0508,A0508,1,65.0,0.9365207356132659,60.87384781486228,0.9365207356132659,,,,,,joint-bundle-1pct-extra,0.01
single,A0509,A0509,1,65.0,0.9047215048970952,58.80689781831119,0.9047215048970952,,,,,,joint-bundle-1pct-extra,0.01
single,A0510,A0510,1,78.0,0.6272313762994614,48.924047351357984,0.6272313762994614,,,,,,joint-bundle-1pct-extra,0.01
single,A0511,A0511,1,65.0,0.8438052928257407,54.847344033673146,0.8438052928257407,,,,,,joint-bundle-1pct-extra,0.01
single,A0512,A0512,1,65.0,0.971280978452884,63.133263599437456,0.971280978452884,,,,,,joint-bundle-1pct-extra,0.01
single,A0513,A0513,1,65.0,0.8862736094307019,57.60778461299562,0.8862736094307019,,,,,,joint-bundle-1pct-extra,0.01
single,A0514,A0514,1,80.5,0.566658740985132,45.616028649303125,0.566658740985132,,,,,,joint-bundle-1pct-extra,0.01
single,A0515,A0515,1,65.0,0.9694208689361441,63.01235648084937,0.9694208689361441,,,,,,joint-bundle-1pct-extra,0.01
single,A0516,A0516,1,65.0,0.8988838404153606,58.42744962699844,0.8988838404153606,,,,,,joint-bundle-1pct-extra,0.01
single,A0517,A0517,1,65.0,0.9671271537918592,62.863264996470846,0.9671271537918592,,,,,,joint-bundle-1pct-extra,0.01
single,A0518,A0518,1,65.0,0.9638854685775681,62.65255545754192,0.9638854685775681,,,,,,joint-bundle-1pct-extra,0.01
single,A0519,A0519,1,65.0,0.960501342017144,62.43258723111436,0.960501342017144,,,,,,joint-bundle-1pct-extra,0.01
single,A0520,A0520,1,65.0,0.9622923460761729,62.54900249495124,0.9622923460761729,,,,,,joint-bundle-1pct-extra,0.01
single,A0521,A0521,1,65.0,0.9220269742363201,59.9317533253608,0.9220269742363201,,,,,,joint-bundle-1pct-extra,0.01
single,A0522,A0522,1,78.0,0.6314752854520685,49.25507226526135,0.6314752854520685,,,,,,joint-bundle-1pct-extra,0.01
single,A0523,A0523,1,67.0,0.9270137048364,62.1099182240388,0.9270137048364,,,,,,joint-bundle-1pct-extra,0.01
single,A0524,A0524,1,65.0,0.9060995913574007,58.89647343823105,0.9060995913574007,,,,,,joint-bundle-1pct-extra,0.01
single,A0525,A0525,1,65.0,0.8521731432637731,55.39125431214526,0.8521731432637731,,,,,,joint-bundle-1pct-extra,0.01
single,A0526,A0526,1,65.0,0.9481770626195795,61.631509070272664,0.9481770626195795,,,,,,joint-bundle-1pct-extra,0.01
single,A0527,A0527,1,65.0,0.9451807677663809,61.43674990481476,0.9451807677663809,,,,,,joint-bundle-1pct-extra,0.01
single,A0528,A0528,1,65.0,0.976644110297801,63.48186716935706,0.976644110297801,,,,,,joint-bundle-1pct-extra,0.01
single,A0529,A0529,1,65.0,0.916851292463437,59.5953340101234,0.916851292463437,,,,,,joint-bundle-1pct-extra,0.01
single,A0530,A0530,1,65.0,0.9408958348261992,61.15822926370295,0.9408958348261992,,,,,,joint-bundle-1pct-extra,0.01
single,A0531,A0531,1,65.0,0.9564964721585246,62.1722706903041,0.9564964721585246,,,,,,joint-bundle-1pct-extra,0.01
single,A0532,A0532,1,65.0,0.9659590872612416,62.7873406719807,0.9659590872612416,,,,,,joint-bundle-1pct-extra,0.01
single,A0533,A0533,1,65.0,0.9443137035843635,61.38039073298363,0.9443137035843635,,,,,,joint-bundle-1pct-extra,0.01
single,A0534,A0534,1,65.0,0.9446172220337502,61.40011943219376,0.9446172220337502,,,,,,joint-bundle-1pct-extra,0.01
single,A0535,A0535,1,65.0,0.9502142975803041,61.76392934271976,0.9502142975803041,,,,,,joint-bundle-1pct-extra,0.01
single,A0536,A0536,1,65.0,0.9548631196932723,62.0661027800627,0.9548631196932723,,,,,,joint-bundle-1pct-extra,0.01
single,A0537,A0537,1,65.0,0.8947951442778199,58.1616843780583,0.8947951442778199,,,,,,joint-bundle-1pct-extra,0.01
single,A0538,A0538,1,69.5,0.7348838494726305,51.07442753834782,0.7348838494726305,,,,,,joint-bundle-1pct-extra,0.01
single,A0539,A0539,1,65.0,0.9642272506954446,62.6747712952039,0.9642272506954446,,,,,,joint-bundle-1pct-extra,0.01
single,A0540,A0540,1,77.0,0.7015805735567062,54.02170416386638,0.7015805735567062,,,,,,joint-bundle-1pct-extra,0.01
single,A0541,A0541,1,74.0,0.7163600419041481,53.01064310090696,0.7163600419041481,,,,,,joint-bundle-1pct-extra,0.01
single,A0542,A0542,1,78.0,0.5816457284356904,45.368366817983855,0.5816457284356904,,,,,,joint-bundle-1pct-extra,0.01
single,A0543,A0543,1,74.5,0.7145655055253454,53.23513016163823,0.7145655055253454,,,,,,joint-bundle-1pct-extra,0.01
single,A0544,A0544,1,67.0,0.7434313495593631,49.80990042047733,0.7434313495593631,,,,,,joint-bundle-1pct-extra,0.01
single,A0545,A0545,1,73.0,0.7220208829230892,52.70752445338551,0.7220208829230892,,,,,,joint-bundle-1pct-extra,0.01
single,A0546,A0546,1,72.0,0.721934885051064,51.9793117236766,0.721934885051064,,,,,,joint-bundle-1pct-extra,0.01
single,A0547,A0547,1,79.0,0.6963893555671108,55.01475908980175,0.6963893555671108,,,,,,joint-bundle-1pct-extra,0.01
single,A0548,A0548,1,69.0,0.7345491776758055,50.68389325963058,0.7345491776758055,,,,,,joint-bundle-1pct-extra,0.01
single,A0549,A0549,1,76.5,0.7093159547642941,54.2626705394685,0.7093159547642941,,,,,,joint-bundle-1pct-extra,0.01
single,A0550,A0550,1,69.0,0.7367971998000364,50.83900678620252,0.7367971998000364,,,,,,joint-bundle-1pct-extra,0.01
single,A0551,A0551,1,74.5,0.713312204916344,53.14175926626763,0.713312204916344,,,,,,joint-bundle-1pct-extra,0.01
single,A0552,A0552,1,67.5,0.7449885001906,50.2867237628655,0.7449885001906,,,,,,joint-bundle-1pct-extra,0.01
single,A0553,A0553,1,76.0,0.6987743613665478,53.10685146385763,0.6987743613665478,,,,,,joint-bundle-1pct-extra,0.01
single,A0554,A0554,1,72.5,0.7237320215521976,52.470571562534325,0.7237320215521976,,,,,,joint-bundle-1pct-extra,0.01
single,A0555,A0555,1,73.0,0.7200925026076583,52.56675269035906,0.7200925026076583,,,,,,joint-bundle-1pct-extra,0.01
single,A0556,A0556,1,75.0,0.715146936531406,53.636020239855455,0.715146936531406,,,,,,joint-bundle-1pct-extra,0.01
single,A0557,A0557,1,75.0,0.7160174898038194,53.70131173528645,0.7160174898038194,,,,,,joint-bundle-1pct-extra,0.01
single,A0558,A0558,1,72.5,0.7235397815338169,52.45663416120173,0.7235397815338169,,,,,,joint-bundle-1pct-extra,0.01
single,A0559,A0559,1,70.5,0.7288099925967493,51.381104478070824,0.7288099925967493,,,,,,joint-bundle-1pct-extra,0.01
single,A0560,A0560,1,72.5,0.7264247817289015,52.665796675345355,0.7264247817289015,,,,,,joint-bundle-1pct-extra,0.01
single,A0561,A0561,1,72.5,0.7212229769330909,52.28866582764909,0.7212229769330909,,,,,,joint-bundle-1pct-extra,0.01
single,A0562,A0562,1,81.0,0.66633107014386,53.97281668165265,0.66633107014386,,,,,,joint-bundle-1pct-extra,0.01
single,A0563,A0563,1,74.0,0.7178223424303205,53.11885333984372,0.7178223424303205,,,,,,joint-bundle-1pct-extra,0.01
single,A0564,A0564,1,74.5,0.7159596337526632,53.338992714573415,0.7159596337526632,,,,,,joint-bundle-1pct-extra,0.01
single,A0565,A0565,1,69.0,0.7363879538339818,50.810768814544744,0.7363879538339818,,,,,,joint-bundle-1pct-extra,0.01
single,A0566,A0566,1,68.5,0.7413567114381713,50.782934733514736,0.7413567114381713,,,,,,joint-bundle-1pct-extra,0.01
single,A0567,A0567,1,76.5,0.7093159547642941,54.2626705394685,0.7093159547642941,,,,,,joint-bundle-1pct-extra,0.01
single,A0568,A0568,1,74.0,0.6756967495271949,50.00155946501243,0.6756967495271949,,,,,,joint-bundle-1pct-extra,0.01
single,A0569,A0569,1,68.5,0.7394614130570647,50.653106794408934,0.7394614130570647,,,,,,joint-bundle-1pct-extra,0.01
single,A0570,A0570,1,74.0,0.7193959655495982,53.23530145067026,0.7193959655495982,,,,,,joint-bundle-1pct-extra,0.01
single,A0571,A0571,1,69.0,0.7340817165490144,50.651638441882,0.7340817165490144,,,,,,joint-bundle-1pct-extra,0.01
single,A0572,A0572,1,74.5,0.5113898202709243,38.09854161018386,0.5113898202709243,,,,,,joint-bundle-1pct-extra,0.01
single,A0573,A0573,1,74.5,0.7041592087491652,52.4598610518128,0.7041592087491652,,,,,,joint-bundle-1pct-extra,0.01
single,A0574,A0574,1,76.0,0.71154386764147,54.07733394075172,0.71154386764147,,,,,,joint-bundle-1pct-extra,0.01
single,A0575,A0575,1,71.0,0.7258987623547815,51.53881212718948,0.7258987623547815,,,,,,joint-bundle-1pct-extra,0.01
single,A0576,A0576,1,74.0,0.7140563913240622,52.8401729579806,0.7140563913240622,,,,,,joint-bundle-1pct-extra,0.01
single,A0577,A0577,1,73.5,0.5305231042870954,38.99344816510151,0.5305231042870954,,,,,,joint-bundle-1pct-extra,0.01
single,A0578,A0578,1,69.0,0.7397085532472589,51.039890174060865,0.7397085532472589,,,,,,joint-bundle-1pct-extra,0.01
single,A0579,A0579,1,75.5,0.5581621273859081,42.14124061763606,0.5581621273859081,,,,,,joint-bundle-1pct-extra,0.01
single,A0580,A0580,1,74.0,0.7140563913240622,52.8401729579806,0.7140563913240622,,,,,,joint-bundle-1pct-extra,0.01
single,A0581,A0581,1,80.5,0.6369038020750483,51.27075606704138,0.6369038020750483,,,,,,joint-bundle-1pct-extra,0.01
single,A0582,A0582,1,74.0,0.48679664377174064,36.02295163910881,0.48679664377174064,,,,,,joint-bundle-1pct-extra,0.01
single,A0583,A0583,1,73.5,0.5309879336822408,39.0276131256447,0.5309879336822408,,,,,,joint-bundle-1pct-extra,0.01
single,A0584,A0584,1,71.5,0.7308466098208929,52.25553260219384,0.7308466098208929,,,,,,joint-bundle-1pct-extra,0.01
single,A0585,A0585,1,73.5,0.718325308271521,52.79691015795679,0.718325308271521,,,,,,joint-bundle-1pct-extra,0.01
single,A0586,A0586,1,76.0,0.6543001827393508,49.726813888190655,0.6543001827393508,,,,,,joint-bundle-1pct-extra,0.01
single,A0587,A0587,1,73.0,0.7247185781831248,52.90445620736811,0.7247185781831248,,,,,,joint-bundle-1pct-extra,0.01
single,A0588,A0588,1,73.5,0.5737787277016797,42.17273648607346,0.5737787277016797,,,,,,joint-bundle-1pct-extra,0.01
single,A0589,A0589,1,69.5,0.7378282458496522,51.27906308655083,0.7378282458496522,,,,,,joint-bundle-1pct-extra,0.01
single,A0590,A0590,1,68.5,0.7373250998253675,50.50676933803768,0.7373250998253675,,,,,,joint-bundle-1pct-extra,0.01
single,A0591,A0591,1,73.0,0.630503113944133,46.02672731792171,0.630503113944133,,,,,,joint-bundle-1pct-extra,0.01
single,A0592,A0592,1,74.0,0.6070451666985375,44.921342335691776,0.6070451666985375,,,,,,joint-bundle-1pct-extra,0.01
single,A0593,A0593,1,74.0,0.6190593958698001,45.81039529436521,0.6190593958698001,,,,,,joint-bundle-1pct-extra,0.01
single,A0594,A0594,1,73.0,0.7195465197386741,52.52689594092321,0.7195465197386741,,,,,,joint-bundle-1pct-extra,0.01
single,A0595,A0595,1,74.0,0.6390948705675754,47.29302042200058,0.6390948705675754,,,,,,joint-bundle-1pct-extra,0.01
single,A0596,A0596,1,74.5,0.7173662792122371,53.44378780131166,0.7173662792122371,,,,,,joint-bundle-1pct-extra,0.01
single,A0597,A0597,1,73.0,0.6284258797927154,45.87508922486822,0.6284258797927154,,,,,,joint-bundle-1pct-extra,0.01
single,A0598,A0598,1,73.5,0.6495489553566263,47.74184821871203,0.6495489553566263,,,,,,joint-bundle-1pct-extra,0.01
single,A0599,A0599,1,74.5,0.6826061180623355,50.854155795644,0.6826061180623355,,,,,,joint-bundle-1pct-extra,0.01
single,A0600,A0600,1,74.0,0.6449539392868466,47.72659150722665,0.6449539392868466,,,,,,joint-bundle-1pct-extra,0.01
single,A0601,A0601,1,74.0,0.6795356851769239,50.28564070309237,0.6795356851769239,,,,,,joint-bundle-1pct-extra,0.01
single,A0602,A0602,1,73.5,0.6011310186176194,44.18312986839503,0.6011310186176194,,,,,,joint-bundle-1pct-extra,0.01
single,A0603,A0603,1,74.0,0.5946530807792219,44.00432797766242,0.5946530807792219,,,,,,joint-bundle-1pct-extra,0.01
single,A0604,A0604,1,72.0,0.725248138469533,52.217865969806375,0.725248138469533,,,,,,joint-bundle-1pct-extra,0.01
single,A0605,A0605,1,74.0,0.5378248872749035,39.79904165834286,0.5378248872749035,,,,,,joint-bundle-1pct-extra,0.01
single,A0606,A0606,1,73.5,0.6162718036566084,45.29597756876072,0.6162718036566084,,,,,,joint-bundle-1pct-extra,0.01
single,A0607,A0607,1,74.0,0.673598047452961,49.84625551151912,0.673598047452961,,,,,,joint-bundle-1pct-extra,0.01
single,A0608,A0608,1,74.0,0.654945709587006,48.46598250943845,0.654945709587006,,,,,,joint-bundle-1pct-extra,0.01
single,A0609,A0609,1,73.5,0.5850390137801302,43.000367512839574,0.5850390137801302,,,,,,joint-bundle-1pct-extra,0.01
single,A0610,A0610,1,72.0,0.7220897420040193,51.99046142428939,0.7220897420040193,,,,,,joint-bundle-1pct-extra,0.01
single,A0611,A0611,1,73.5,0.5683744917195105,41.77552514138402,0.5683744917195105,,,,,,joint-bundle-1pct-extra,0.01
single,A0612,A0612,1,65.0,0.9413274710532504,61.18628561846128,0.9413274710532504,,,,,,joint-bundle-1pct-extra,0.01
single,A0613,A0613,1,78.0,0.6643736768609555,51.821146795154526,0.6643736768609555,,,,,,joint-bundle-1pct-extra,0.01
single,A0614,A0614,1,74.0,0.6116025585436035,45.258589332226656,0.6116025585436035,,,,,,joint-bundle-1pct-extra,0.01
single,A0615,A0615,1,65.0,0.8586581765309159,55.812781474509535,0.8586581765309159,,,,,,joint-bundle-1pct-extra,0.01
single,A0616,A0616,1,74.0,0.643387030840622,47.61064028220603,0.643387030840622,,,,,,joint-bundle-1pct-extra,0.01
single,A0617,A0617,1,73.5,0.6514571935317716,47.88210372458521,0.6514571935317716,,,,,,joint-bundle-1pct-extra,0.01
single,A0618,A0618,1,65.0,0.8795014731884457,57.167595757248975,0.8795014731884457,,,,,,joint-bundle-1pct-extra,0.01
single,A0619,A0619,1,65.0,0.9423577346062452,61.25325274940594,0.9423577346062452,,,,,,joint-bundle-1pct-extra,0.01
single,A0620,A0620,1,65.0,0.9392917838721077,61.053965951687,0.9392917838721077,,,,,,joint-bundle-1pct-extra,0.01
single,A0621,A0621,1,78.0,0.6694275517398656,52.215349035709515,0.6694275517398656,,,,,,joint-bundle-1pct-extra,0.01
single,A0622,A0622,1,65.0,0.848694134019116,55.16511871124254,0.848694134019116,,,,,,joint-bundle-1pct-extra,0.01
single,A0623,A0623,1,65.0,0.9088994175045609,59.078462137796464,0.9088994175045609,,,,,,joint-bundle-1pct-extra,0.01
single,A0624,A0624,1,65.0,0.9232006514037262,60.0080423412422,0.9232006514037262,,,,,,joint-bundle-1pct-extra,0.01
single,A0625,A0625,1,79.0,0.6912918679440442,54.61205756757949,0.6912918679440442,,,,,,joint-bundle-1pct-extra,0.01
single,A0626,A0626,1,78.0,0.6412299540994344,50.01593641975588,0.6412299540994344,,,,,,joint-bundle-1pct-extra,0.01
single,A0627,A0627,1,78.0,0.6619082598265785,51.62884426647312,0.6619082598265785,,,,,,joint-bundle-1pct-extra,0.01
single,A0628,A0628,1,65.0,0.9060995913574007,58.89647343823105,0.9060995913574007,,,,,,joint-bundle-1pct-extra,0.01
single,A0629,A0629,1,65.0,0.9725700500432399,63.217053252810594,0.9725700500432399,,,,,,joint-bundle-1pct-extra,0.01
single,A0630,A0630,1,65.0,0.9066611748679769,58.9329763664185,0.9066611748679769,,,,,,joint-bundle-1pct-extra,0.01
single,A0631,A0631,1,65.0,0.922928205914412,59.99033338443678,0.922928205914412,,,,,,joint-bundle-1pct-extra,0.01
single,A0632,A0632,1,65.0,0.8764848755731044,56.971516912251786,0.8764848755731044,,,,,,joint-bundle-1pct-extra,0.01
single,A0633,A0633,1,65.0,0.9562344649596757,62.15524022237892,0.9562344649596757,,,,,,joint-bundle-1pct-extra,0.01
single,A0634,A0634,1,65.0,0.9708013824030288,63.102089856196876,0.9708013824030288,,,,,,joint-bundle-1pct-extra,0.01
single,A0635,A0635,1,78.0,0.7022307035943265,54.77399488035746,0.7022307035943265,,,,,,joint-bundle-1pct-extra,0.01
single,A0636,A0636,1,65.0,0.9331503563494764,60.65477316271597,0.9331503563494764,,,,,,joint-bundle-1pct-extra,0.01
single,A0637,A0637,1,78.0,0.5777173695168054,45.061954822310824,0.5777173695168054,,,,,,joint-bundle-1pct-extra,0.01
single,A0638,A0638,1,65.0,0.9244669073850693,60.0903489800295,0.9244669073850693,,,,,,joint-bundle-1pct-extra,0.01
single,A0639,A0639,1,65.0,0.8980351463627912,58.372284513581434,0.8980351463627912,,,,,,joint-bundle-1pct-extra,0.01
single,A0640,A0640,1,83.0,0.6642998578796462,55.13688820401063,0.6642998578796462,,,,,,joint-bundle-1pct-extra,0.01
single,A0641,A0641,1,78.0,0.5522157928551744,43.07283184270361,0.5522157928551744,,,,,,joint-bundle-1pct-extra,0.01
single,A0642,A0642,1,82.0,0.6765018335383707,55.4731503501464,0.6765018335383707,,,,,,joint-bundle-1pct-extra,0.01
single,A0643,A0643,1,76.0,0.5626412289983854,42.76073340387729,0.5626412289983854,,,,,,joint-bundle-1pct-extra,0.01
single,A0644,A0644,1,83.0,0.6585718814780293,54.661466162676426,0.6585718814780293,,,,,,joint-bundle-1pct-extra,0.01
single,A0645,A0645,1,65.0,0.9784196301096912,63.59727595712993,0.9784196301096912,,,,,,joint-bundle-1pct-extra,0.01
single,A0646,A0646,1,65.0,0.9381459498511006,60.97948674032153,0.9381459498511006,,,,,,joint-bundle-1pct-extra,0.01
single,A0647,A0647,1,65.0,0.9447745560410692,61.410346142669496,0.9447745560410692,,,,,,joint-bundle-1pct-extra,0.01
single,A0648,A0648,1,65.0,0.9556828484021838,62.119385146141944,0.9556828484021838,,,,,,joint-bundle-1pct-extra,0.01
single,A0649,A0649,1,78.0,0.6511588511997906,50.790390393583664,0.6511588511997906,,,,,,joint-bundle-1pct-extra,0.01
single,A0650,A0650,1,65.0,0.9725223354233602,63.213951802518416,0.9725223354233602,,,,,,joint-bundle-1pct-extra,0.01
single,A0651,A0651,1,65.0,0.959339037099903,62.35703741149369,0.959339037099903,,,,,,joint-bundle-1pct-extra,0.01
single,A0652,A0652,1,78.0,0.6493840571596441,50.65195645845224,0.6493840571596441,,,,,,joint-bundle-1pct-extra,0.01
single,A0653,A0653,1,65.0,0.9538955809044536,62.00321275878948,0.9538955809044536,,,,,,joint-bundle-1pct-extra,0.01
single,A0654,A0654,1,71.0,0.7302560929395814,51.84818259871028,0.7302560929395814,,,,,,joint-bundle-1pct-extra,0.01
single,A0655,A0655,1,71.5,0.7308466098208929,52.25553260219384,0.7308466098208929,,,,,,joint-bundle-1pct-extra,0.01
single,A0656,A0656,1,72.0,0.7254951420077148,52.235650224555464,0.7254951420077148,,,,,,joint-bundle-1pct-extra,0.01
single,A0657,A0657,1,67.0,0.7424237029603622,49.742388098344264,0.7424237029603622,,,,,,joint-bundle-1pct-extra,0.01
single,A0658,A0658,1,82.0,0.6438997826298696,52.799782175649305,0.6438997826298696,,,,,,joint-bundle-1pct-extra,0.01
single,A0659,A0659,1,74.5,0.7176287791112779,53.4633440437902,0.7176287791112779,,,,,,joint-bundle-1pct-extra,0.01
single,A0660,A0660,1,73.5,0.7156261602703697,52.59852277987218,0.7156261602703697,,,,,,joint-bundle-1pct-extra,0.01
single,A0661,A0661,1,73.5,0.7156261602703697,52.59852277987218,0.7156261602703697,,,,,,joint-bundle-1pct-extra,0.01
single,A0662,A0662,1,67.0,0.7566637250153704,50.69646957602981,0.7566637250153704,,,,,,joint-bundle-1pct-extra,0.01
single,A0663,A0663,1,73.5,0.5832125579793609,42.866123011483026,0.5832125579793609,,,,,,joint-bundle-1pct-extra,0.01
single,A0664,A0664,1,74.5,0.7146337598952569,53.24021511219664,0.7146337598952569,,,,,,joint-bundle-1pct-extra,0.01
single,A0665,A0665,1,67.0,0.7550154813188977,50.58603724836615,0.7550154813188977,,,,,,joint-bundle-1pct-extra,0.01
single,A0666,A0666,1,66.0,0.7469486757943575,49.298612602427596,0.7469486757943575,,,,,,joint-bundle-1pct-extra,0.01
single,A0667,A0667,1,68.5,0.73931281503196,50.64292782968926,0.73931281503196,,,,,,joint-bundle-1pct-extra,0.01
single,A0668,A0668,1,70.5,0.7288078853701833,51.38095591859792,0.7288078853701833,,,,,,joint-bundle-1pct-extra,0.01
single,A0669,A0669,1,76.5,0.7042587045909079,53.875790901204454,0.7042587045909079,,,,,,joint-bundle-1pct-extra,0.01
single,A0670,A0670,1,80.5,0.5949425900717594,47.89287850077663,0.5949425900717594,,,,,,joint-bundle-1pct-extra,0.01
single,A0671,A0671,1,74.0,0.7191651933115482,53.21822430505456,0.7191651933115482,,,,,,joint-bundle-1pct-extra,0.01
single,A0672,A0672,1,71.0,0.7301543711674429,51.840960352888445,0.7301543711674429,,,,,,joint-bundle-1pct-extra,0.01
single,A0673,A0673,1,71.5,0.7283527342795244,52.077220500985995,0.7283527342795244,,,,,,joint-bundle-1pct-extra,0.01
single,A0674,A0674,1,67.0,0.7447583739110245,49.89881105203864,0.7447583739110245,,,,,,joint-bundle-1pct-extra,0.01
single,A0675,A0675,1,76.5,0.7093159547642941,54.2626705394685,0.7093159547642941,,,,,,joint-bundle-1pct-extra,0.01
single,A0676,A0676,1,68.5,0.7391773306061624,50.63364714652212,0.7391773306061624,,,,,,joint-bundle-1pct-extra,0.01
single,A0677,A0677,1,69.5,0.7386080514961648,51.33325957898346,0.7386080514961648,,,,,,joint-bundle-1pct-extra,0.01
single,A0678,A0678,1,69.5,0.7330794740879736,50.949023449114165,0.7330794740879736,,,,,,joint-bundle-1pct-extra,0.01
single,A0679,A0679,1,71.0,0.7291529799076755,51.769861573444956,0.7291529799076755,,,,,,joint-bundle-1pct-extra,0.01
single,A0680,A0680,1,74.5,0.7165203808117853,53.380768370478,0.7165203808117853,,,,,,joint-bundle-1pct-extra,0.01
single,A0681,A0681,1,70.0,0.7331249681484142,51.318747770388995,0.7331249681484142,,,,,,joint-bundle-1pct-extra,0.01
single,A0682,A0682,1,71.0,0.7307205850131157,51.88116153593121,0.7307205850131157,,,,,,joint-bundle-1pct-extra,0.01
single,A0683,A0683,1,71.5,0.7283527342795244,52.077220500985995,0.7283527342795244,,,,,,joint-bundle-1pct-extra,0.01
single,A0684,A0684,1,70.5,0.7337022355134424,51.72600760369769,0.7337022355134424,,,,,,joint-bundle-1pct-extra,0.01
single,A0685,A0685,1,65.0,0.8907381782783536,57.89798158809298,0.8907381782783536,,,,,,joint-bundle-1pct-extra,0.01
single,A0686,A0686,1,67.0,0.949648314103687,63.62643704494703,0.949648314103687,,,,,,joint-bundle-1pct-extra,0.01
single,A0687,A0687,1,65.0,0.95199562195268,61.8797154269242,0.95199562195268,,,,,,joint-bundle-1pct-extra,0.01
single,A0688,A0688,1,70.5,0.7297423896952511,51.4468384735152,0.7297423896952511,,,,,,joint-bundle-1pct-extra,0.01
single,A0689,A0689,1,65.0,0.8941759051183233,58.12143383269102,0.8941759051183233,,,,,,joint-bundle-1pct-extra,0.01
single,A0690,A0690,1,67.0,0.771044932151942,51.66001045418012,0.771044932151942,,,,,,joint-bundle-1pct-extra,0.01
single,A0691,A0691,1,69.5,0.7386080514961648,51.33325957898346,0.7386080514961648,,,,,,joint-bundle-1pct-extra,0.01
single,A0692,A0692,1,66.0,0.7475121429506685,49.33580143474412,0.7475121429506685,,,,,,joint-bundle-1pct-extra,0.01
single,A0693,A0693,1,73.5,0.648142974975578,47.638508660704986,0.648142974975578,,,,,,joint-bundle-1pct-extra,0.01
single,A0694,A0694,1,76.0,0.676198180468764,51.391061715626066,0.676198180468764,,,,,,joint-bundle-1pct-extra,0.01
single,A0695,A0695,1,65.0,0.9534909723025088,61.97691319966307,0.9534909723025088,,,,,,joint-bundle-1pct-extra,0.01
single,A0696,A0696,1,65.0,0.887732952173419,57.702641891272236,0.887732952173419,,,,,,joint-bundle-1pct-extra,0.01
single,A0697,A0697,1,83.0,0.6189192299531961,51.37029608611528,0.6189192299531961,,,,,,joint-bundle-1pct-extra,0.01
single,A0698,A0698,1,65.0,0.950396385838846,61.77576507952499,0.950396385838846,,,,,,joint-bundle-1pct-extra,0.01
single,A0699,A0699,1,74.5,0.5676460470627164,42.28963050617237,0.5676460470627164,,,,,,joint-bundle-1pct-extra,0.01
single,A0700,A0700,1,65.0,0.9174737721452024,59.635795189438156,0.9174737721452024,,,,,,joint-bundle-1pct-extra,0.01
single,A0701,A0701,1,65.0,0.8787319063692483,57.117573914001134,0.8787319063692483,,,,,,joint-bundle-1pct-extra,0.01
single,A0702,A0702,1,81.0,0.6872528700113315,55.667482470917854,0.6872528700113315,,,,,,joint-bundle-1pct-extra,0.01
single,A0703,A0703,1,77.0,0.6287411840447116,48.413071171442795,0.6287411840447116,,,,,,joint-bundle-1pct-extra,0.01
single,A0704,A0704,1,67.0,0.8859159234091878,59.356366868415584,0.8859159234091878,,,,,,joint-bundle-1pct-extra,0.01
single,A0705,A0705,1,65.0,0.9723538099108159,63.20299764420303,0.9723538099108159,,,,,,joint-bundle-1pct-extra,0.01
