candidate_id,task_ids,region,task_count,core_tasks,ride_along_tasks,core_share,route_length_km,compactness,price_multiplier,average_reward,total_reward,bundle_probability,expected_completions,expected_payout,baseline_completions,baseline_expected_payout,completion_gain,payout_change
enhanced-00778,A0061;A0068,2,2,2,0,1.0,0.482620009464921,0.517379990535079,0.85,62.475,124.95,0.43216395238493277,0.8643279047698655,53.99888585049735,0.9079820429273161,66.73668015515773,-0.04365413815745056,-12.737794304660376
enhanced-00779,A0061;A0068,2,2,2,0,1.0,0.482620009464921,0.517379990535079,0.9,66.15,132.3,0.4812598326488439,0.9625196652976878,63.670675859442056,0.9079820429273161,66.73668015515773,0.05453762237037174,-3.066004295715672
enhanced-00780,A0061;A0068,2,2,2,0,1.0,0.482620009464921,0.517379990535079,0.95,69.825,139.65,0.5307202796615393,1.0614405593230787,74.11508705473398,0.9079820429273161,66.73668015515773,0.15345851639576258,7.378406899576248
enhanced-00781,A0061;A0068,2,2,2,0,1.0,0.482620009464921,0.517379990535079,1.0,73.5,147.0,0.5795845063748976,1.1591690127497951,85.19892243710994,0.9079820429273161,66.73668015515773,0.251186969822479,18.462242281952214
enhanced-00782,A0061;A0068,2,2,2,0,1.0,0.482620009464921,0.517379990535079,1.05,77.175,154.35,0.6269372637342279,1.2538745274684557,96.76776665737806,0.9079820429273161,66.73668015515773,0.34589248454113963,30.031086502220333
enhanced-00783,A0061;A0068,2,2,2,0,1.0,0.482620009464921,0.517379990535079,1.1,80.85000000000001,161.70000000000002,0.6719751011594626,1.3439502023189251,108.6583738574851,0.9079820429273161,66.73668015515773,0.43596815939160904,41.921693702327374
enhanced-00784,A0061;A0068,2,2,2,0,1.0,0.482620009464921,0.517379990535079,1.15,84.52499999999999,169.04999999999998,0.7140556449406823,1.4281112898813646,120.71110677722233,0.9079820429273161,66.73668015515773,0.5201292469540485,53.9744266220646
enhanced-00785,A0052;A0061;A0068,2,3,3,0,1.0,1.2213096181247818,0.3893451909376091,0.85,62.475,187.425,0.4364139909887208,1.3092419729661624,81.794892261061,1.369073018408347,100.62686685301352,-0.05983104544218465,-18.83197459195253
enhanced-00786,A0052;A0061;A0068,2,3,3,0,1.0,1.2213096181247818,0.3893451909376091,0.9,66.15,198.45000000000002,0.4855798128029091,1.4567394384087273,96.36331385073733,1.369073018408347,100.62686685301352,0.08766642000038027,-4.263553002276197
enhanced-00787,A0052;A0061;A0068,2,3,3,0,1.0,1.2213096181247818,0.3893451909376091,0.95,69.825,209.47500000000002,0.5350263209053953,1.6050789627161857,112.07463857165769,1.369073018408347,100.62686685301352,0.2360059443078386,11.447771718644162
enhanced-00788,A0052;A0061;A0068,2,3,3,0,1.0,1.2213096181247818,0.3893451909376091,1.0,73.5,220.5,0.5837938021482756,1.7513814064448268,128.72653337369476,1.369073018408347,100.62686685301352,0.3823083880364797,28.09966652068124
enhanced-00789,A0052;A0061;A0068,2,3,3,0,1.0,1.2213096181247818,0.3893451909376091,1.05,77.175,231.52499999999998,0.6309743200347382,1.8929229601042146,146.08632944604275,1.369073018408347,100.62686685301352,0.5238499416958675,45.45946259302923
enhanced-00790,A0052;A0061;A0068,2,3,3,0,1.0,1.2213096181247818,0.3893451909376091,1.1,80.85000000000001,242.55,0.6757768319417885,2.0273304958253657,163.9096705874808,1.369073018408347,100.62686685301352,0.6582574774170187,63.28280373446728
enhanced-00791,A0052;A0061;A0068,2,3,3,0,1.0,1.2213096181247818,0.3893451909376091,1.15,84.52499999999999,253.575,0.7175746497925416,2.152723949377625,181.95899182114374,1.369073018408347,100.62686685301352,0.7836509309692778,81.33212496813022
enhanced-00792,A0062;A0082,2,2,2,0,1.0,0.5547020063777829,0.4452979936222171,0.85,63.9625,127.925,0.2880905870758538,0.5761811741517076,36.853988351678595,0.6363982471929939,47.894119810432656,-0.06021707304128632,-11.040131458754061
enhanced-00793,A0062;A0082,2,2,2,0,1.0,0.5547020063777829,0.4452979936222171,0.9,67.72500000000001,135.45000000000002,0.3313847341168967,0.6627694682337933,44.88606223613366,0.6363982471929939,47.894119810432656,0.026371221040799475,-3.008057574298995
enhanced-00794,A0062;A0082,2,2,2,0,1.0,0.5547020063777829,0.4452979936222171,0.95,71.4875,142.975,0.3777329612014402,0.7554659224028804,54.00637012777591,0.6363982471929939,47.894119810432656,0.11906767520988648,6.112250317343253
enhanced-00795,A0062;A0082,2,2,2,0,1.0,0.5547020063777829,0.4452979936222171,1.0,75.25,150.5,0.4264292340521403,0.8528584681042806,64.17759972484711,0.6363982471929939,47.894119810432656,0.2164602209112867,16.283479914414457
enhanced-00796,A0062;A0082,2,2,2,0,1.0,0.5547020063777829,0.4452979936222171,1.05,79.0125,158.025,0.4765951286798119,0.9531902573596238,75.31394520962728,0.6363982471929939,47.894119810432656,0.31679201016662994,27.41982539919462
enhanced-00797,A0062;A0082,2,2,2,0,1.0,0.5547020063777829,0.4452979936222171,1.1,82.775,165.55,0.5272377546137346,1.0544755092274691,87.28421027630377,0.6363982471929939,47.894119810432656,0.41807726203447526,39.39009046587111
enhanced-00798,A0062;A0082,2,2,2,0,1.0,0.5547020063777829,0.4452979936222171,1.15,86.5375,173.075,0.5773260049716084,1.1546520099432167,99.9206983104611,0.6363982471929939,47.894119810432656,0.5182537627502228,52.02657850002845
enhanced-00799,A0044;A0062;A0082,2,3,3,0,1.0,1.4479723412949848,0.2760138293525076,0.85,64.45833333333333,193.375,0.28738599456059594,0.8621579836817879,55.57326669815524,0.980331525388791,74.37698223150903,-0.11817354170700312,-18.803715533353795
enhanced-00800,A0044;A0062;A0082,2,3,3,0,1.0,1.4479723412949848,0.2760138293525076,0.9,68.25,204.75,0.33097135490326246,0.9929140647097874,67.76638491644299,0.980331525388791,74.37698223150903,0.0125825393209964,-6.610597315066045
enhanced-00801,A0044;A0062;A0082,2,3,3,0,1.0,1.4479723412949848,0.2760138293525076,0.95,72.04166666666666,216.12499999999997,0.37766371832140777,1.1329911549642233,81.62257112221424,0.980331525388791,74.37698223150903,0.15265962957543233,7.245588890705207
enhanced-00802,A0044;A0062;A0082,2,3,3,0,1.0,1.4479723412949848,0.2760138293525076,1.0,75.83333333333333,227.5,0.4267416219830263,1.280224865949079,97.08371900113848,0.980331525388791,74.37698223150903,0.29989334056028794,22.706736769629444
enhanced-00803,A0044;A0062;A0082,2,3,3,0,1.0,1.4479723412949848,0.2760138293525076,1.05,79.625,238.875,0.4773058065281209,1.4319174195843627,114.01642453440488,0.980331525388791,74.37698223150903,0.4515858941955717,39.639442302895844
enhanced-00804,A0044;A0062;A0082,2,3,3,0,1.0,1.4479723412949848,0.2760138293525076,1.1,83.41666666666667,250.25,0.5283394525493625,1.5850183576480876,132.21694800047797,0.980331525388791,74.37698223150903,0.6046868322592966,57.83996576896894
enhanced-00805,A0044;A0062;A0082,2,3,3,0,1.0,1.4479723412949848,0.2760138293525076,1.15,87.20833333333331,261.62499999999994,0.5787875269104736,1.736362580731421,151.42528672795262,0.980331525388791,74.37698223150903,0.7560310553426299,77.04830449644359
enhanced-00806,A0067;A0456,2,2,2,0,1.0,0.17493064455701915,0.8250693554429809,0.85,62.05,124.1,0.25497222763277755,0.5099444552655551,31.642053449227692,0.4783895782958276,34.92243921559542,0.031554876969727474,-3.2803857663677256
enhanced-00807,A0067;A0456,2,2,2,0,1.0,0.17493064455701915,0.8250693554429809,0.9,65.7,131.4,0.29409410568831024,0.5881882113766205,38.643965487443964,0.4783895782958276,34.92243921559542,0.10979863308079285,3.7215262718485462
enhanced-00808,A0067;A0456,2,2,2,0,1.0,0.17493064455701915,0.8250693554429809,0.95,69.35,138.7,0.3365074372818519,0.6730148745637038,46.67358155099286,0.4783895782958276,34.92243921559542,0.19462529626787617,11.75114233539744
enhanced-00809,A0067;A0456,2,2,2,0,1.0,0.17493064455701915,0.8250693554429809,1.0,73.0,146.0,0.38172977487249515,0.7634595497449903,55.732547131384294,0.4783895782958276,34.92243921559542,0.2850699714491627,20.810107915788876
enhanced-00810,A0067;A0456,2,2,2,0,1.0,0.17493064455701915,0.8250693554429809,1.05,76.65,153.3,0.42909905718905356,0.8581981143781071,65.78088546708192,0.4783895782958276,34.92243921559542,0.3798085360822795,30.858446251486498
enhanced-00811,A0067;A0456,2,2,2,0,1.0,0.17493064455701915,0.8250693554429809,1.1,80.30000000000001,160.60000000000002,0.47780380221131397,0.9556076044226279,76.73529063513703,0.4783895782958276,34.92243921559542,0.4772180261268003,41.812851419541616
enhanced-00812,A0067;A0456,2,2,2,0,1.0,0.17493064455701915,0.8250693554429809,1.15,83.94999999999999,167.89999999999998,0.5269342903434794,1.0538685806869588,88.47226734867017,0.4783895782958276,34.92243921559542,0.5754790023911311,53.549828133074755
enhanced-00813,A0067;A0084,2,2,2,0,1.0,0.7018369960637908,0.2981630039362092,0.85,62.262499999999996,124.52499999999999,0.19685209189352143,0.39370418378704286,24.513006743040755,0.46336356049057026,33.93848791329948,-0.0696593767035274,-9.425481170258728
enhanced-00814,A0067;A0084,2,2,2,0,1.0,0.7018369960637908,0.2981630039362092,0.9,65.925,131.85,0.2299262060740108,0.4598524121480216,30.315770270858323,0.46336356049057026,33.93848791329948,-0.0035111483425486756,-3.6227176424411596
enhanced-00815,A0067;A0084,2,2,2,0,1.0,0.7018369960637908,0.2981630039362092,0.95,69.58749999999999,139.17499999999998,0.2667119000161736,0.5334238000323472,37.11962868475096,0.46336356049057026,33.93848791329948,0.07006023954177698,3.1811407714514743
enhanced-00816,A0067;A0084,2,2,2,0,1.0,0.7018369960637908,0.2981630039362092,1.0,73.25,146.5,0.3070363708388145,0.614072741677629,44.98082832788633,0.46336356049057026,33.93848791329948,0.15070918118705878,11.042340414586846
enhanced-00817,A0067;A0084,2,2,2,0,1.0,0.7018369960637908,0.2981630039362092,1.05,76.91250000000001,153.82500000000002,0.35054305942198793,0.7010861188439759,53.9222861155873,0.46336356049057026,33.93848791329948,0.2377225583534056,19.983798202287815
enhanced-00818,A0067;A0084,2,2,2,0,1.0,0.7018369960637908,0.2981630039362092,1.1,80.575,161.15,0.3966855411656489,0.7933710823312978,63.925874958844325,0.46336356049057026,33.93848791329948,0.33000752184072757,29.987387045544843
enhanced-00819,A0067;A0084,2,2,2,0,1.0,0.7018369960637908,0.2981630039362092,1.15,84.2375,168.475,0.4447425369843047,0.8894850739686094,74.92799891843073,0.46336356049057026,33.93848791329948,0.42612151347803917,40.98951100513125
enhanced-00820,A0067;A0084;A0456,2,3,3,0,1.0,0.8767676406208099,0.5616161796895951,0.85,62.19166666666667,186.57500000000002,0.24176004143805618,0.7252801243141686,45.10637973130534,0.7042855732715405,51.52579484631032,0.02099455104262804,-6.4194151150049805
enhanced-00821,A0067;A0084;A0456,2,3,3,0,1.0,0.8767676406208099,0.5616161796895951,0.9,65.85000000000001,197.55,0.27970599311862776,0.8391179793558833,55.25591894058492,0.7042855732715405,51.52579484631032,0.13483240608434277,3.7301240942746006
enhanced-00822,A0067;A0084;A0456,2,3,3,0,1.0,0.8767676406208099,0.5616161796895951,0.95,69.50833333333334,208.52500000000003,0.3210857399534708,0.9632572198604124,66.9544039237975,0.7042855732715405,51.52579484631032,0.25897164658887184,15.428609077487181
enhanced-00823,A0067;A0084;A0456,2,3,3,0,1.0,0.8767676406208099,0.5616161796895951,1.0,73.16666666666667,219.5,0.36548101639884484,1.0964430491965345,80.22308309954644,0.7042855732715405,51.52579484631032,0.39215747592499395,28.697288253236124
enhanced-00824,A0067;A0084;A0456,2,3,3,0,1.0,0.8767676406208099,0.5616161796895951,1.05,76.825,230.47500000000002,0.4122869871995356,1.2368609615986068,95.02184337481297,0.7042855732715405,51.52579484631032,0.5325753883270663,43.496048528502655
enhanced-00825,A0067;A0084;A0456,2,3,3,0,1.0,0.8767676406208099,0.5616161796895951,1.1,80.48333333333335,241.45000000000005,0.4607346949822284,1.3822040849466852,111.24439210345908,0.7042855732715405,51.52579484631032,0.6779185116751447,59.71859725714876
enhanced-00826,A0067;A0084;A0456,2,3,3,0,1.0,0.8767676406208099,0.5616161796895951,1.15,84.14166666666667,252.425,0.509935816988072,1.529807450964216,128.72054860321407,0.7042855732715405,51.52579484631032,0.8255218776926756,77.19475375690375
enhanced-00827,A0069;A0073,2,2,2,0,1.0,0.49555572682208,0.50444427317792,0.85,62.9,125.8,0.3911383288776427,0.7822766577552854,49.205201772807456,0.8301865808697364,61.433806984360494,-0.04790992311445097,-12.228605211553038
enhanced-00828,A0069;A0073,2,2,2,0,1.0,0.49555572682208,0.50444427317792,0.9,66.60000000000001,133.20000000000002,0.4395100390555939,0.8790200781111878,58.54273720220511,0.8301865808697364,61.433806984360494,0.04883349724145136,-2.891069782155384
enhanced-00829,A0069;A0073,2,2,2,0,1.0,0.49555572682208,0.50444427317792,0.95,70.3,140.6,0.4890588158476829,0.9781176316953658,68.76166950818421,0.8301865808697364,61.433806984360494,0.1479310508256294,7.327862523823718
enhanced-00830,A0069;A0073,2,2,2,0,1.0,0.49555572682208,0.50444427317792,1.0,74.0,148.0,0.5388235244992432,1.0776470489984864,79.74588162588799,0.8301865808697364,61.433806984360494,0.24746046812875,18.312074641527495
enhanced-00831,A0069;A0073,2,2,2,0,1.0,0.49555572682208,0.50444427317792,1.05,77.7,155.4,0.5878262368797715,1.175652473759543,91.3481972111165,0.8301865808697364,61.433806984360494,0.34546589288980667,29.914390226756005
enhanced-00832,A0069;A0073,2,2,2,0,1.0,0.49555572682208,0.50444427317792,1.1,81.4,162.8,0.635147807894048,1.270295615788096,103.40206312515102,0.8301865808697364,61.433806984360494,0.4401090349183596,41.96825614079052
enhanced-00833,A0069;A0073,2,2,2,0,1.0,0.49555572682208,0.50444427317792,1.15,85.1,170.2,0.6799940525085791,1.3599881050171583,115.73498773696016,0.8301865808697364,61.433806984360494,0.5298015241474219,54.30118075259967
enhanced-00834,A0070;A0078,2,2,2,0,1.0,0.0,1.0,0.85,63.324999999999996,126.64999999999999,0.4092107202672902,0.8184214405345804,51.826537721852304,0.7381568669668696,54.992686589031784,0.08026457356771088,-3.16614886717948
enhanced-00835,A0070;A0078,2,2,2,0,1.0,0.0,1.0,0.9,67.05,134.1,0.45847015859105905,0.9169403171821181,61.48084826706101,0.7381568669668696,54.992686589031784,0.17878345021524855,6.488161678029229
enhanced-00836,A0070;A0078,2,2,2,0,1.0,0.0,1.0,0.95,70.77499999999999,141.54999999999998,0.5085549738590502,1.0171099477181005,71.98595654974855,0.7381568669668696,54.992686589031784,0.27895308075123093,16.993269960716766
enhanced-00837,A0070;A0078,2,2,2,0,1.0,0.0,1.0,1.0,74.5,149.0,0.5584686452272611,1.1169372904545223,83.2118281388619,0.7381568669668696,54.992686589031784,0.37878042348765273,28.21914154983012
enhanced-00838,A0070;A0078,2,2,2,0,1.0,0.0,1.0,1.05,78.22500000000001,156.45000000000002,0.6072281422570578,1.2144562845141156,95.0008428561167,0.7381568669668696,54.992686589031784,0.47629941754724603,40.00815626708492
enhanced-00839,A0070;A0078,2,2,2,0,1.0,0.0,1.0,1.1,81.95,163.9,0.6539396412092886,1.3078792824185772,107.18070719420241,0.7381568669668696,54.992686589031784,0.5697224154517077,52.18802060517063
enhanced-00840,A0070;A0078,2,2,2,0,1.0,0.0,1.0,1.15,85.675,171.35,0.6978600061362125,1.395720012272425,119.57831205144001,0.7381568669668696,54.992686589031784,0.6575631453055554,64.58562546240822
enhanced-00841,A0072;A0464,2,2,2,0,1.0,0.8551206747515238,0.14487932524847624,0.85,62.9,125.8,0.2733595137584265,0.546719027516853,34.388626830810054,0.6735527463825057,49.87113465880559,-0.12683371886565276,-15.482507827995533
enhanced-00842,A0072;A0464,2,2,2,0,1.0,0.8551206747515238,0.14487932524847624,0.9,66.60000000000001,133.20000000000002,0.3146939471624643,0.6293878943249286,41.91723376204025,0.6735527463825057,49.87113465880559,-0.04416485205757714,-7.95390089676534
enhanced-00843,A0072;A0464,2,2,2,0,1.0,0.8551206747515238,0.14487932524847624,0.95,70.3,140.6,0.35918898553206535,0.7183779710641307,50.50197136580839,0.6735527463825057,49.87113465880559,0.044825224681624976,0.6308367070027998
enhanced-00844,A0072;A0464,2,2,2,0,1.0,0.8551206747515238,0.14487932524847624,1.0,74.0,148.0,0.40624584107862205,0.8124916821572441,60.12438447963606,0.6735527463825057,49.87113465880559,0.13893893577473837,10.253249820830476
enhanced-00845,A0072;A0464,2,2,2,0,1.0,0.8551206747515238,0.14487932524847624,1.05,77.7,155.4,0.45508941149273135,0.9101788229854627,70.72089454597045,0.6735527463825057,49.87113465880559,0.23662607660295698,20.849759887164865
enhanced-00846,A0072;A0464,2,2,2,0,1.0,0.8551206747515238,0.14487932524847624,1.1,81.4,162.8,0.5048126597608503,1.0096253195217006,82.18350100906643,0.6735527463825057,49.87113465880559,0.3360725731391949,32.312366350260845
enhanced-00847,A0072;A0464,2,2,2,0,1.0,0.8551206747515238,0.14487932524847624,1.15,85.1,170.2,0.5544408905137024,1.1088817810274048,94.36583956543214,0.6735527463825057,49.87113465880559,0.435329034644899,44.49470490662655
enhanced-00848,A0076;A0102,2,2,2,0,1.0,0.7235085496575034,0.27649145034249656,0.85,65.6625,131.325,0.35203971831850644,0.7040794366370129,46.23161600817785,0.822538806112501,63.52616236916049,-0.11845936947548807,-17.294546360982636
enhanced-00849,A0076;A0102,2,2,2,0,1.0,0.7235085496575034,0.27649145034249656,0.9,69.525,139.05,0.4008439614578426,0.8016879229156852,55.73735284071302,0.822538806112501,63.52616236916049,-0.020850883196815717,-7.788809528447466
enhanced-00850,A0076;A0102,2,2,2,0,1.0,0.7235085496575034,0.27649145034249656,0.95,73.3875,146.775,0.45169753968493076,0.9033950793698615,66.29790638725572,0.822538806112501,63.52616236916049,0.08085627325736056,2.7717440180952337
enhanced-00851,A0076;A0102,2,2,2,0,1.0,0.7235085496575034,0.27649145034249656,1.0,77.25,154.5,0.5035802605910772,1.0071605211821544,77.80315026132142,0.822538806112501,63.52616236916049,0.1846217150696534,14.276987892160932
enhanced-00852,A0076;A0102,2,2,2,0,1.0,0.7235085496575034,0.27649145034249656,1.05,81.1125,162.225,0.5553859927145436,1.1107719854290872,90.09749266811683,0.822538806112501,63.52616236916049,0.2882331793165862,26.57133029895634
enhanced-00853,A0076;A0102,2,2,2,0,1.0,0.7235085496575034,0.27649145034249656,1.1,84.97500000000001,169.95000000000002,0.6060151213133841,1.2120302426267682,102.99226986720963,0.822538806112501,63.52616236916049,0.3894914365142672,39.46610749804914
enhanced-00854,A0076;A0102,2,2,2,0,1.0,0.7235085496575034,0.27649145034249656,1.15,88.83749999999999,177.67499999999998,0.654465859837193,1.308931719674386,116.28222164657325,0.822538806112501,63.52616236916049,0.48639291356188497,52.75605927741276
enhanced-00855,A0077;A0121,2,2,2,0,1.0,0.6044791207924777,0.3955208792075223,0.85,62.262499999999996,124.52499999999999,0.42996820616833503,0.8599364123366701,53.541790873111914,0.935891444523772,68.56313529585609,-0.07595503218710198,-15.021344422744171
enhanced-00856,A0077;A0121,2,2,2,0,1.0,0.6044791207924777,0.3955208792075223,0.9,65.925,131.85,0.4788569765189937,0.9577139530379875,63.13729235402932,0.935891444523772,68.56313529585609,0.02182250851421541,-5.425842941826765
enhanced-00857,A0077;A0121,2,2,2,0,1.0,0.6044791207924777,0.3955208792075223,0.95,69.58749999999999,139.17499999999998,0.5281541276329731,1.0563082552659462,73.50585071331902,0.935891444523772,68.56313529585609,0.12041681074217414,4.942715417462935
enhanced-00858,A0077;A0121,2,2,2,0,1.0,0.6044791207924777,0.3955208792075223,1.0,73.25,146.5,0.5769082233180324,1.1538164466360648,84.51705471609175,0.935891444523772,68.56313529585609,0.2179250021122927,15.953919420235664
enhanced-00859,A0077;A0121,2,2,2,0,1.0,0.6044791207924777,0.3955208792075223,1.05,76.91250000000001,153.82500000000002,0.6242090653029948,1.2484181306059896,96.01895947023318,0.935891444523772,68.56313529585609,0.31252668608221756,27.4558241743771
enhanced-00860,A0077;A0121,2,2,2,0,1.0,0.6044791207924777,0.3955208792075223,1.1,80.575,161.15,0.6692535027849517,1.3385070055699033,107.85020197379497,0.935891444523772,68.56313529585609,0.4026155610461313,39.28706667793888
enhanced-00861,A0077;A0121,2,2,2,0,1.0,0.6044791207924777,0.3955208792075223,1.15,84.2375,168.475,0.7113950326167994,1.4227900652335987,119.85227812011527,0.935891444523772,68.56313529585609,0.4868986207098267,51.28914282425919
enhanced-00862,A0080;A0451,2,2,2,0,1.0,0.613148853277824,0.386851146722176,0.85,62.9,125.8,0.20106699884920623,0.40213399769841246,25.294228455230144,0.4575934907214322,33.861918313385985,-0.055459493023019724,-8.567689858155841
enhanced-00863,A0080;A0451,2,2,2,0,1.0,0.613148853277824,0.386851146722176,0.9,66.60000000000001,133.20000000000002,0.23500547590337448,0.47001095180674896,31.302729390329485,0.4575934907214322,33.861918313385985,0.012417461085316772,-2.5591889230564995
enhanced-00864,A0080;A0451,2,2,2,0,1.0,0.613148853277824,0.386851146722176,0.95,70.3,140.6,0.27271704635226984,0.5454340927045397,38.344016717129136,0.4575934907214322,33.861918313385985,0.0878406019831075,4.4820984037431515
enhanced-00865,A0080;A0451,2,2,2,0,1.0,0.613148853277824,0.386851146722176,1.0,74.0,148.0,0.31399631203808037,0.6279926240761607,46.47145418163589,0.4575934907214322,33.861918313385985,0.17039913335472856,12.609535868249907
enhanced-00866,A0080;A0451,2,2,2,0,1.0,0.613148853277824,0.386851146722176,1.05,77.7,155.4,0.3584443035017433,0.7168886070034866,55.702244764170906,0.4575934907214322,33.861918313385985,0.25929511628205437,21.84032645078492
enhanced-00867,A0080;A0451,2,2,2,0,1.0,0.613148853277824,0.386851146722176,1.1,81.4,162.8,0.4054653290292037,0.8109306580584074,66.00975556595436,0.4575934907214322,33.861918313385985,0.3533371673369752,32.14783725256838
enhanced-00868,A0080;A0451,2,2,2,0,1.0,0.613148853277824,0.386851146722176,1.15,85.1,170.2,0.45428685679242725,0.9085737135848545,77.31962302607111,0.4575934907214322,33.861918313385985,0.4509802228634223,43.45770471268513
enhanced-00869,A0084;A0456,2,2,2,0,1.0,0.8477942632269746,0.1522057367730254,0.85,62.262499999999996,124.52499999999999,0.1859004462095907,0.3718008924191814,23.14925306424928,0.4668180077566833,34.19066256372574,-0.0950171153375019,-11.041409499476458
enhanced-00870,A0084;A0456,2,2,2,0,1.0,0.8477942632269746,0.1522057367730254,0.9,65.925,131.85,0.21763312455388925,0.4352662491077785,28.694927472430297,0.4668180077566833,34.19066256372574,-0.031551758648904804,-5.49573509129544
enhanced-00871,A0084;A0456,2,2,2,0,1.0,0.8477942632269746,0.1522057367730254,0.95,69.58749999999999,139.17499999999998,0.25309846958513565,0.5061969391702713,35.22497950451125,0.4668180077566833,34.19066256372574,0.039378931413588,1.0343169407855157
enhanced-00872,A0084;A0456,2,2,2,0,1.0,0.8477942632269746,0.1522057367730254,1.0,73.25,146.5,0.2921848296407769,0.5843696592815538,42.805077542373816,0.4668180077566833,34.19066256372574,0.11755165152487052,8.614414978648078
enhanced-00873,A0084;A0456,2,2,2,0,1.0,0.8477942632269746,0.1522057367730254,1.05,76.91250000000001,153.82500000000002,0.33460322152850624,0.6692064430570125,51.47034055162248,0.4668180077566833,34.19066256372574,0.20238843530032918,17.27967798789674
enhanced-00874,A0084;A0456,2,2,2,0,1.0,0.8477942632269746,0.1522057367730254,1.1,80.575,161.15,0.37987477121127766,0.7597495424225553,61.216819380697395,0.4668180077566833,34.19066256372574,0.292931534665872,27.026156816971657
enhanced-00875,A0084;A0456,2,2,2,0,1.0,0.8477942632269746,0.1522057367730254,1.15,84.2375,168.475,0.42733773570774036,0.8546754714154807,71.99572502336156,0.4668180077566833,34.19066256372574,0.3878574636587974,37.80506245963582
enhanced-00876,A0087;A0099,2,2,2,0,1.0,0.0,1.0,0.85,62.9,125.8,0.40147631968023295,0.8029526393604659,50.505721015773304,0.7214115443221608,53.3844542798399,0.08154109503830509,-2.8787332640665966
enhanced-00877,A0087;A0099,2,2,2,0,1.0,0.0,1.0,0.9,66.60000000000001,133.20000000000002,0.45018122754532547,0.9003624550906509,59.96413950903736,0.7214115443221608,53.3844542798399,0.17895091076849012,6.579685229197459
enhanced-00878,A0087;A0099,2,2,2,0,1.0,0.0,1.0,0.95,70.3,140.6,0.49986013971563564,0.9997202794312713,70.28033564401836,0.7214115443221608,53.3844542798399,0.27830873510911047,16.895881364178464
enhanced-00879,A0087;A0099,2,2,2,0,1.0,0.0,1.0,1.0,74.0,148.0,0.5495418134347554,1.0990836268695108,81.3321883883438,0.7214115443221608,53.3844542798399,0.37767208254734996,27.947734108503894
enhanced-00880,A0087;A0099,2,2,2,0,1.0,0.0,1.0,1.05,77.7,155.4,0.5982547910264804,1.1965095820529608,92.96879452551505,0.7214115443221608,53.3844542798399,0.47509803773079995,39.58434024567515
enhanced-00881,A0087;A0099,2,2,2,0,1.0,0.0,1.0,1.1,81.4,162.8,0.6451019278824566,1.2902038557649131,105.02259385926394,0.7214115443221608,53.3844542798399,0.5687923114427523,51.638139579424035
enhanced-00882,A0087;A0099,2,2,2,0,1.0,0.0,1.0,1.15,85.1,170.2,0.6893231250480435,1.378646250096087,117.322795883177,0.7214115443221608,53.3844542798399,0.6572347057739262,63.93834160333709
enhanced-00883,A0087;A0452,2,2,2,0,1.0,0.058056090255747185,0.9419439097442528,0.85,62.6875,125.375,0.3819428837928732,0.7638857675857464,47.88608905553148,0.697756173070954,51.46543160679567,0.06612959451479239,-3.5793425512641903
enhanced-00884,A0087;A0452,2,2,2,0,1.0,0.058056090255747185,0.9419439097442528,0.9,66.375,132.75,0.4298154070823921,0.8596308141647842,57.05799529018755,0.697756173070954,51.46543160679567,0.1618746410938301,5.59256368339188
enhanced-00885,A0087;A0452,2,2,2,0,1.0,0.058056090255747185,0.9419439097442528,0.95,70.0625,140.125,0.47903758123148943,0.9580751624629789,67.12514107006245,0.697756173070954,51.46543160679567,0.2603189893920248,15.659709463266786
enhanced-00886,A0087;A0452,2,2,2,0,1.0,0.058056090255747185,0.9419439097442528,1.0,73.75,147.5,0.5286701702910896,1.0573403405821793,77.97885011793572,0.697756173070954,51.46543160679567,0.35958416751122524,26.513418511140053
enhanced-00887,A0087;A0452,2,2,2,0,1.0,0.058056090255747185,0.9419439097442528,1.05,77.4375,154.875,0.5777422894694877,1.1554845789389754,89.47783708158691,0.697756173070954,51.46543160679567,0.4577284058680213,38.012405474791244
enhanced-00888,A0087;A0452,2,2,2,0,1.0,0.058056090255747185,0.9419439097442528,1.1,81.125,162.25,0.625326177753924,1.250652355507848,101.45917234057416,0.697756173070954,51.46543160679567,0.5528961824368939,49.99374073377849
enhanced-00889,A0087;A0452,2,2,2,0,1.0,0.058056090255747185,0.9419439097442528,1.15,84.8125,169.625,0.6706050832982214,1.3412101665964429,113.75138725446081,0.697756173070954,51.46543160679567,0.6434539935254888,62.28595564766514
enhanced-00890,A0087;A0099;A0452,2,3,3,0,1.0,0.058056090255747185,0.9709719548721264,0.85,62.758333333333326,188.27499999999998,0.41377971488489484,1.2413391446546846,77.90437581995357,1.0584619452320345,78.15765874671561,0.18287719942265013,-0.25328292676204
enhanced-00891,A0087;A0099;A0452,2,3,3,0,1.0,0.058056090255747185,0.9709719548721264,0.9,66.45,199.35000000000002,0.4627113885232184,1.3881341655696553,92.24151530210361,1.0584619452320345,78.15765874671561,0.3296722203376208,14.083856555387996
enhanced-00892,A0087;A0099;A0452,2,3,3,0,1.0,0.058056090255747185,0.9709719548721264,0.95,70.14166666666667,210.425,0.5123720000375266,1.5371160001125799,107.81587810789654,1.0584619452320345,78.15765874671561,0.47865405488054535,29.658219361180926
