distance_m,2016-06-08,2016-10-20,2017-05-11,2017-09-05,2018-09-13,2019-04-13,2019-10-15,2020-03-19,2021-03-14
2140.0,45.11394117647059,45.187820512820515,42.805180327868854,43.33166666666666,45.93872727272728,44.984181818181824,45.352222222222224,44.704324324324325,44.8344
2145.0,45.17864705882353,45.225,42.878950819672134,43.464999999999996,46.00918181818182,44.97887878787879,47.46333333333333,44.6916129032258,44.8284
2150.0,45.24335294117647,45.277,42.952721311475415,43.59833333333333,46.07963636363637,44.973575757575766,48.75,44.72064516129032,44.8224
2155.0,45.30805882352941,45.329,43.026491803278695,43.73166666666667,46.150090909090906,44.96827272727273,48.800000000000004,44.74967741935484,44.825714285714284
2160.0,45.501,45.381,43.1685,43.865,46.22054545454545,44.9629696969697,46.674,44.77870967741936,44.8352380952381
2165.0,45.726,45.433,43.35600000000001,43.998333333333335,46.291,44.957666666666675,46.144705882352945,44.80774193548387,44.8447619047619
2170.0,45.951,45.485,43.54350000000001,44.13166666666667,46.36145454545454,44.95236363636364,46.150588235294116,44.836774193548386,44.854285714285716
2175.0,46.176,45.537,43.804,44.265,46.43190909090909,44.94706060606061,46.156470588235294,45.153571428571425,45.388
2180.0,46.401,45.589,44.174,44.516999999999996,47.414,46.514,46.16235294117647,46.621428571428574,46.708
2185.0,46.74433333333334,45.641,44.6435,44.946999999999996,48.624,48.474000000000004,46.16823529411765,48.089285714285715,48.028
2190.0,47.561,45.693,45.26225,45.28666666666666,48.856,48.85600000000001,46.17411764705882,48.97333333333333,48.873333333333335
2195.0,46.87722222222222,45.745,45.614000000000004,45.49083333333333,48.525000000000006,48.525000000000006,46.18,48.97,48.97
2200.0,46.285,47.035,45.899,45.69499999999999,46.92,46.92,46.18588235294118,47.401818181818186,47.401818181818186
2205.0,46.279999999999994,47.025999999999996,45.86496551724138,45.899166666666666,45.633931034482764,45.633931034482764,46.191764705882356,45.833636363636366,45.833636363636366
2210.0,46.275,47.016999999999996,45.75117241379311,46.10333333333333,45.623586206896555,45.623586206896555,46.19764705882353,45.510000000000005,45.510000000000005
2215.0,46.269999999999996,47.007999999999996,45.63737931034483,46.1901724137931,45.613241379310345,45.613241379310345,46.203529411764706,45.4975,45.4975
2220.0,46.26499999999999,46.998999999999995,45.52358620689655,46.198793103448274,45.60289655172414,45.60289655172414,46.209411764705884,45.485,45.485
2225.0,46.26,46.989999999999995,45.40979310344828,46.20741379310345,45.592551724137934,45.592551724137934,46.21529411764706,45.472500000000004,45.472500000000004
2230.0,46.254999999999995,46.981,45.29600000000001,46.216034482758616,45.582206896551725,45.582206896551725,46.22117647058824,45.46,45.46
2235.0,46.24999999999999,46.972,45.182206896551726,46.22465517241379,45.57186206896552,45.57186206896552,46.22705882352941,45.45484375,45.45484375
2240.0,46.245,46.963,45.06841379310345,46.233275862068965,45.56151724137931,45.56151724137931,46.23294117647059,45.479062500000005,45.479062500000005
2245.0,46.239999999999995,46.954,44.95462068965517,46.714999999999996,45.55117241379311,45.55117241379311,46.23882352941177,45.50328125,45.50328125
2250.0,46.235,46.945,44.8408275862069,46.794999999999995,45.5408275862069,45.5408275862069,46.23142857142857,45.5275,45.5275
2255.0,46.23,46.951,44.727034482758626,47.428333333333335,45.53048275862069,45.53048275862069,46.22071428571429,45.55171875,45.55171875
2260.0,46.224999999999994,46.957,44.6295,47.535,45.52013793103449,45.52013793103449,46.21,45.5759375,45.5759375
2265.0,46.22,46.963,44.597,47.50875,45.517500000000005,45.517500000000005,46.199285714285715,45.60015625,45.60015625
2270.0,46.214999999999996,46.969,44.5645,47.482499999999995,45.52,45.52,46.18857142857143,45.624375,45.624375
2275.0,46.209999999999994,46.974999999999994,44.532000000000004,47.45625,45.52250000000001,45.52250000000001,46.17785714285714,45.648593749999996,45.648593749999996
2280.0,46.205,46.980999999999995,44.499500000000005,47.42999999999999,45.525000000000006,45.525000000000006,46.167142857142856,45.6728125,45.6728125
2285.0,46.199999999999996,46.986999999999995,44.467000000000006,47.403749999999995,45.5275,45.5275,46.15642857142857,45.69703125,45.69703125
2290.0,46.19499999999999,46.992999999999995,44.4345,47.3775,45.53000000000001,45.53000000000001,46.14571428571429,45.72125,45.72125
2295.0,46.19,46.998999999999995,44.402,47.35124999999999,45.532500000000006,45.532500000000006,46.135000000000005,45.74546875,45.74546875
2300.0,46.184999999999995,47.004999999999995,44.3695,47.324999999999996,45.535000000000004,45.535000000000004,46.12428571428572,45.744166666666665,45.744166666666665
2305.0,46.16949999999999,47.004999999999995,44.337,47.258695652173905,45.53750000000001,45.53750000000001,46.11357142857143,45.70458333333333,45.70458333333333
2310.0,46.153999999999996,47.004999999999995,44.304500000000004,47.19239130434782,45.540000000000006,45.540000000000006,46.10285714285715,45.665,45.665
2315.0,46.13849999999999,47.004999999999995,44.272000000000006,47.12608695652173,45.542500000000004,45.542500000000004,46.09214285714286,45.625416666666666,45.625416666666666
2320.0,46.123,47.004999999999995,44.33744444444444,47.05978260869565,45.54500000000001,45.54500000000001,46.081428571428575,45.58583333333333,45.58583333333333
2325.0,46.107499999999995,47.004999999999995,44.794666666666664,46.99347826086956,45.54860869565218,45.54860869565218,46.07071428571429,45.5654347826087,45.5654347826087
2330.0,46.092,47.004999999999995,45.251888888888885,46.927173913043475,45.552956521739134,45.552956521739134,46.06,45.557826086956524,45.557826086956524
2335.0,46.076499999999996,47.004999999999995,45.70911111111111,46.860869565217385,45.55730434782609,45.55730434782609,47.6848,45.55021739130435,45.55021739130435
2340.0,46.061,47.004999999999995,46.166333333333334,46.7945652173913,45.561652173913046,45.561652173913046,47.592800000000004,45.54260869565218,45.54260869565218
2345.0,46.0455,47.004999999999995,46.623555555555555,46.72826086956521,45.566,45.566,47.5008,45.535,45.535
2350.0,46.03,47.004999999999995,47.0925,47.0925,45.570347826086966,45.570347826086966,47.4088,45.52739130434782,45.52739130434782
2355.0,46.0145,46.998999999999995,47.564375,47.564375,45.57469565217392,45.57469565217392,47.3168,45.51978260869565,45.51978260869565
2360.0,45.998999999999995,46.992999999999995,48.03625,48.03625,45.57904347826088,45.57904347826088,45.68842105263158,45.512173913043476,45.512173913043476
2365.0,45.9835,46.986999999999995,48.255,48.255,45.583391304347835,45.583391304347835,45.659473684210525,45.5045652173913,45.5045652173913
2370.0,45.967999999999996,46.980999999999995,48.305,48.305,45.768727272727276,46.531000000000006,45.630526315789474,46.284,46.284
2375.0,45.9525,46.974999999999994,48.044999999999995,48.044999999999995,46.22554545454546,47.4985,45.601578947368424,47.5,47.5
2380.0,45.937,46.969,47.57833333333333,47.57833333333333,46.68236363636364,48.152666666666676,45.572631578947366,48.10666666666666,48.10666666666666
2385.0,45.9215,46.963,47.111666666666665,47.111666666666665,47.139181818181825,47.96933333333334,45.543684210526315,47.79833333333333,47.79833333333333
2390.0,45.906,46.957,46.901923076923076,46.901923076923076,47.596000000000004,47.786,45.51473684210526,47.49,47.49
2395.0,45.8905,46.951,46.863461538461536,46.863461538461536,47.32231578947369,47.552666666666674,45.48578947368421,47.1625,47.1625
2400.0,45.875,46.945,46.824999999999996,46.824999999999996,47.04863157894737,47.06850000000001,46.18065934065934,46.835,46.835
2405.0,45.84342105263158,46.89371794871795,46.8015,46.8015,46.77494736842106,46.184000000000005,46.18175824175824,46.5075,46.5075
2410.0,45.81184210526316,46.8424358974359,46.778,46.778,46.55014414414415,46.194,46.182857142857145,46.18,46.18
2415.0,45.78026315789474,46.79115384615385,46.75449999999999,46.75449999999999,46.52086486486487,46.184000000000005,46.183956043956044,46.194150943396224,46.194150943396224
2420.0,45.748684210526314,46.73987179487179,46.730999999999995,46.730999999999995,46.49158558558559,46.17400000000001,46.185054945054944,46.208301886792455,46.208301886792455
2425.0,45.71710526315789,46.68858974358974,46.707499999999996,46.707499999999996,46.46230630630631,46.164,46.18615384615385,46.22245283018868,46.22245283018868
2430.0,45.685526315789474,46.63730769230769,46.684,46.684,46.43302702702703,46.154,46.18725274725275,46.2366037735849,46.2366037735849
2435.0,45.65394736842105,46.586025641025635,46.6605,46.6605,46.40374774774775,46.144000000000005,46.18835164835165,46.250754716981135,46.250754716981135
2440.0,46.53,46.84166666666666,46.63699999999999,46.63699999999999,46.37446846846847,46.13400000000001,46.18945054945055,46.26490566037736,46.26490566037736
2445.0,47.464999999999996,47.375,46.613499999999995,46.613499999999995,46.34518918918919,46.124,46.190549450549454,46.27905660377358,46.27905660377358
2450.0,46.39,46.55594339622641,46.589999999999996,46.589999999999996,46.31590990990991,46.114000000000004,46.191648351648354,46.29320754716981,46.29320754716981
2455.0,45.74287234042553,46.49084905660377,46.5665,46.5665,46.28663063063063,46.104000000000006,46.19274725274725,46.30735849056604,46.30735849056604
2460.0,45.73755319148936,46.42575471698113,46.543,46.543,46.25735135135135,46.09400000000001,46.19384615384615,46.32150943396226,46.32150943396226
2465.0,45.73223404255319,46.36066037735849,46.519499999999994,46.519499999999994,46.22807207207208,46.077320754716986,46.19494505494506,46.31217391304347,46.31217391304347
2470.0,45.72691489361702,46.295566037735846,46.495999999999995,46.495999999999995,46.1987927927928,46.033924528301895,46.19604395604396,46.26760869565217,46.26760869565217
2475.0,45.72159574468085,46.230471698113206,46.4725,46.4725,46.16951351351352,45.9905283018868,46.19714285714286,46.22304347826087,46.22304347826087
2480.0,45.71627659574468,46.16537735849057,46.449,46.449,46.14023423423424,45.94713207547171,46.198241758241764,46.17847826086957,46.17847826086957
2485.0,45.71095744680851,46.10028301886793,46.4255,46.4255,46.11095495495496,45.90373584905661,46.19934065934066,46.13391304347826,46.13391304347826
2490.0,45.70563829787234,46.03518867924528,46.401999999999994,46.401999999999994,46.08167567567568,45.86033962264151,46.19425531914894,46.08934782608696,46.08934782608696
2495.0,45.70031914893617,45.97009433962264,46.378499999999995,46.378499999999995,46.052396396396404,45.81694339622642,46.17989361702128,46.044782608695655,46.044782608695655
2500.0,45.695,45.905,46.355,46.355,46.023117117117124,45.77354716981132,46.16553191489362,46.000217391304346,46.000217391304346
2505.0,45.692,45.9015,46.3595,46.3595,45.993837837837845,45.73015094339623,46.15117021276596,45.955652173913045,45.955652173913045
2510.0,45.689,45.898,46.364,46.364,45.964558558558565,45.686754716981135,46.1368085106383,45.88333333333333,45.88333333333333
2515.0,45.686,45.8945,46.3685,46.3685,45.935279279279285,45.643358490566044,46.12244680851064,45.7,45.7
2520.0,45.683,45.891,46.373,46.373,45.906000000000006,45.64756250000001,46.10808510638298,45.592000000000006,45.592000000000006
2525.0,45.68,45.8875,46.3775,46.3775,45.895,45.6835,46.09372340425532,45.597,45.597
2530.0,45.677,45.884,46.382,46.382,45.88400000000001,45.719437500000005,46.07936170212766,45.602000000000004,45.602000000000004
2535.0,45.674,45.8805,46.3865,46.3865,45.873000000000005,45.75537500000001,46.065,45.607,45.607
2540.0,45.671,45.877,46.391,46.391,45.86200000000001,45.791312500000004,46.05063829787234,45.612,45.612
2545.0,45.668,45.8735,46.3955,46.3955,45.851000000000006,45.82725000000001,46.03627659574468,45.617000000000004,45.617000000000004
2550.0,45.665,45.870000000000005,46.4,46.4,45.84,45.8631875,46.02191489361702,45.622,45.622
2555.0,45.662,45.8665,46.4045,46.4045,45.82900000000001,45.899125000000005,46.007553191489365,45.627,45.627
2560.0,45.659,45.863,46.409,46.409,45.818000000000005,45.93506250000001,45.9931914893617,45.632,45.632
2565.0,45.656,45.859500000000004,46.4135,46.4135,45.80700000000001,45.971000000000004,45.97882978723404,45.637,45.637
2570.0,45.653,45.856,46.418,46.418,45.79600000000001,46.00693750000001,45.96446808510638,45.641999999999996,45.641999999999996
2575.0,45.65,45.8525,46.4225,46.4225,45.81036781609196,46.042875,45.950106382978724,45.647,45.647
2580.0,45.647,45.849000000000004,46.427,46.427,45.824735632183916,46.078812500000005,45.935744680851066,46.091594202898555,46.091594202898555
2585.0,45.644,45.8455,46.4315,46.4315,45.83910344827587,46.08073684210527,45.92733333333333,46.09956521739131,46.09956521739131
2590.0,45.641,45.842,46.436,46.436,45.85347126436782,46.07415789473685,45.92288888888889,46.10753623188406,46.10753623188406
2595.0,45.638,45.8385,46.4405,46.4405,45.867839080459774,46.067578947368425,45.91844444444445,46.115507246376815,46.115507246376815
2600.0,45.635,45.835,46.445,46.445,45.88220689655173,46.06100000000001,45.914,46.12347826086957,46.12347826086957
2605.0,45.625,45.824,46.393076923076926,46.393076923076926,45.896574712643684,46.05442105263158,45.909555555555556,46.13144927536232,46.13144927536232
2610.0,45.614999999999995,45.813,46.341153846153844,46.341153846153844,45.91094252873564,46.047842105263165,45.90511111111111,46.139420289855074,46.139420289855074
2615.0,45.605,45.802,46.28923076923077,46.28923076923077,45.925310344827594,46.04126315789474,45.900666666666666,46.14739130434783,46.14739130434783
2620.0,45.595,45.791,46.237307692307695,46.237307692307695,45.93967816091955,46.03468421052632,45.89622222222222,46.15536231884058,46.15536231884058
2625.0,45.585,45.78,46.18538461538461,46.18538461538461,45.9540459770115,46.0281052631579,45.891777777777776,46.163333333333334,46.163333333333334
2630.0,45.574999999999996,45.769,46.13346153846154,46.13346153846154,45.96841379310345,46.02152631578948,45.88733333333333,46.17130434782609,46.17130434782609
2635.0,45.565,45.757999999999996,46.081538461538464,46.081538461538464,45.982781609195406,46.014947368421055,45.88288888888889,46.17927536231884,46.17927536231884
2640.0,45.555,45.747,46.02961538461538,46.02961538461538,45.99714942528736,46.00836842105264,45.87844444444445,46.1872463768116,46.1872463768116
2645.0,45.544999999999995,45.736,45.97769230769231,45.97769230769231,46.011517241379316,46.00178947368421,45.874,46.195217391304354,46.195217391304354
2650.0,45.535,45.724999999999994,45.925769230769234,45.925769230769234,46.02588505747127,45.995210526315795,45.86955555555556,46.144444444444446,46.144444444444446
2655.0,45.525,45.714,45.925625000000004,45.925625000000004,46.040252873563226,45.98863157894737,45.86511111111111,46.00555555555556,46.00555555555556
2660.0,45.51499999999999,45.702999999999996,45.96,45.96,46.01994736842106,45.98478378378379,45.86066666666667,45.933090909090915,45.933090909090915
2665.0,45.504999999999995,45.692,45.994375,45.994375,45.97652631578948,45.982756756756764,45.85622222222222,45.90490909090909,45.90490909090909
2670.0,45.495,45.681,46.02875,46.02875,45.9331052631579,45.98072972972973,45.85177777777778,45.87672727272727,45.87672727272727
2675.0,45.485,45.669999999999995,46.063125,46.063125,45.88968421052632,45.978702702702705,45.839629629629634,45.84854545454546,45.84854545454546
2680.0,45.474999999999994,45.659,46.0975,46.0975,45.84626315789474,45.97667567567568,45.822345679012344,45.82036363636364,45.82036363636364
2685.0,45.464999999999996,45.647999999999996,46.131875,46.131875,45.80284210526316,45.97464864864865,45.80506172839506,45.79218181818182,45.79218181818182
2690.0,45.455,45.63699999999999,46.16625,46.16625,45.75942105263158,45.97262162162163,45.78777777777778,45.764,45.764
2695.0,45.44499999999999,45.626,46.200625,46.200625,45.716,45.9705945945946,45.77049382716049,45.73581818181818,45.73581818181818
2700.0,45.434999999999995,45.614999999999995,46.235,46.235,45.73266666666667,45.96856756756757,45.75320987654321,45.70763636363637,45.70763636363637
2705.0,45.43599999999999,45.61299999999999,46.222,46.222,45.74933333333333,45.96654054054054,45.735925925925926,45.67945454545455,45.67945454545455
2710.0,45.437,45.611,46.209,46.209,45.766,45.964513513513516,45.71864197530864,45.651272727272726,45.651272727272726
2715.0,45.437999999999995,45.608999999999995,46.196,46.196,45.78266666666667,45.96248648648649,45.70135802469136,45.62309090909091,45.62309090909091
2720.0,45.43899999999999,45.60699999999999,46.183,46.183,45.79933333333334,45.960459459459464,45.684074074074076,45.59490909090909,45.59490909090909
2725.0,45.44,45.605,46.17,46.17,45.816,45.95843243243244,45.66679012345679,45.56672727272727,45.56672727272727
2730.0,45.440999999999995,45.602999999999994,46.157,46.157,45.83266666666667,45.956405405405405,45.64950617283951,45.538545454545456,45.538545454545456
2735.0,45.44199999999999,45.60099999999999,46.144,46.144,45.849333333333334,45.962153846153846,45.632222222222225,45.510363636363635,45.510363636363635
2740.0,45.443,45.599,46.131,46.131,45.866,45.969846153846156,45.61493827160494,45.482181818181814,45.482181818181814
2745.0,45.443999999999996,45.596999999999994,46.118,46.118,45.882666666666665,45.977538461538465,45.59765432098766,45.454,45.454
2750.0,45.44499999999999,45.595,46.105000000000004,46.105000000000004,45.89933333333333,45.985230769230775,45.58037037037037,45.42581818181818,45.42581818181818
2755.0,45.446,45.592999999999996,46.092,46.092,45.916000000000004,45.99292307692308,45.565616438356166,45.397636363636366,45.397636363636366
2760.0,45.446999999999996,45.590999999999994,46.079,46.079,45.93266666666667,46.00061538461539,45.55465753424657,45.369454545454545,45.369454545454545
2765.0,45.448,45.589,46.066,46.066,45.949333333333335,46.008307692307696,45.54369863013699,45.341272727272724,45.341272727272724
2770.0,45.449,45.586999999999996,46.053,46.053,45.966,46.016000000000005,45.532739726027394,45.397,45.397
2775.0,45.449999999999996,45.584999999999994,46.04,46.04,45.948,46.023692307692315,45.52178082191781,45.50866666666666,45.50866666666666
2780.0,45.451,45.583,46.027,46.027,45.93,46.03138461538462,45.510821917808215,45.620333333333335,45.620333333333335
2785.0,45.452,45.580999999999996,46.014,46.014,45.912,46.03907692307693,45.49986301369863,45.732,45.732
2790.0,45.452999999999996,45.57899999999999,46.001000000000005,46.001000000000005,45.894,46.046769230769236,45.488904109589036,45.843666666666664,45.843666666666664
2795.0,45.454,45.577,45.988,45.988,45.876000000000005,46.054461538461545,45.47794520547945,45.955333333333336,45.955333333333336
2800.0,45.455,45.574999999999996,45.975,45.975,45.858000000000004,46.038471910112364,45.46698630136986,45.9969387755102,45.9969387755102
2805.0,45.504,45.581999999999994,45.9475,45.9475,45.84,46.016561797752814,45.45602739726027,45.99183673469388,45.99183673469388
2810.0,45.553,45.589,45.92,45.92,45.822,45.994651685393265,45.445068493150686,45.98673469387755,45.98673469387755
2815.0,45.602,45.596,45.8925,45.8925,45.804,45.972741573033716,45.43410958904109,45.981632653061226,45.981632653061226
2820.0,45.650999999999996,45.602999999999994,45.865,45.865,45.786,45.95083146067416,45.42315068493151,45.9765306122449,45.9765306122449
2825.0,45.7,45.61,45.8375,45.8375,45.768,45.92892134831461,45.412191780821914,45.971428571428575,45.971428571428575
2830.0,45.749,45.617,45.81,45.81,45.75,45.90701123595506,45.40793103448276,45.96632653061225,45.96632653061225
2835.0,45.798,45.623999999999995,45.7825,45.7825,45.732,45.88510112359551,45.405344827586205,45.96122448979592,45.96122448979592
2840.0,45.847,45.63099999999999,45.755,45.755,45.714,45.86319101123596,45.40275862068965,45.95612244897959,45.95612244897959
2845.0,45.896,45.638,45.7275,45.7275,45.696,45.841280898876406,45.4001724137931,45.95102040816327,45.95102040816327
2850.0,45.945,45.644999999999996,45.7,45.7,45.678000000000004,45.819370786516856,45.39758620689655,45.92606837606838,45.92606837606838
2855.0,45.889,45.63399999999999,45.6725,45.6725,45.660000000000004,45.79746067415731,45.394999999999996,45.89615384615385,45.89615384615385
2860.0,45.833,45.623,45.644999999999996,45.644999999999996,45.642,45.77555056179776,45.39241379310345,45.866239316239316,45.866239316239316
2865.0,45.777,45.611999999999995,45.6175,45.6175,45.624,45.75364044943821,45.3898275862069,45.83632478632479,45.83632478632479
2870.0,45.721,45.601,45.589999999999996,45.589999999999996,45.606,45.73173033707866,45.387241379310346,45.80641025641026,45.80641025641026
2875.0,45.665,45.589999999999996,45.5625,45.5625,45.607,45.7098202247191,45.384655172413794,45.77649572649573,45.77649572649573
2880.0,45.609,45.57899999999999,45.535,45.535,45.608000000000004,45.68791011235955,45.38206896551724,45.7465811965812,45.7465811965812
2885.0,45.553,45.568,45.5075,45.5075,45.609,45.666000000000004,45.37904761904762,45.71666666666667,45.71666666666667
2890.0,45.497,45.556999999999995,45.48,45.48,45.61,45.66161403508772,45.37428571428572,45.68675213675214,45.68675213675214
2895.0,45.440999999999995,45.546,45.4525,45.4525,45.611000000000004,45.65722807017544,45.36952380952381,45.656837606837605,45.656837606837605
2900.0,45.385,45.535,45.425,45.425,45.612,45.65284210526316,45.364761904761906,45.62692307692308,45.62692307692308
2905.0,45.3775,45.5335,45.4445,45.4445,45.613,45.64845614035088,45.36,45.59700854700855,45.59700854700855
2910.0,45.37,45.532,45.464,45.464,45.614000000000004,45.6440701754386,45.3552380952381,45.56709401709402,45.56709401709402
2915.0,45.3625,45.530499999999996,45.4835,45.4835,45.615,45.63968421052632,45.35047619047619,45.537179487179486,45.537179487179486
2920.0,45.355,45.528999999999996,45.503,45.503,45.616,45.63529824561404,45.34571428571429,45.50726495726496,45.50726495726496
2925.0,45.3475,45.527499999999996,45.522499999999994,45.522499999999994,45.617000000000004,45.63091228070176,45.34095238095239,45.47735042735043,45.47735042735043
2930.0,45.339999999999996,45.525999999999996,45.541999999999994,45.541999999999994,45.618,45.62652631578948,45.348,45.447435897435895,45.447435897435895
2935.0,45.332499999999996,45.524499999999996,45.561499999999995,45.561499999999995,45.61900000000001,45.6221403508772,45.358,45.41752136752137,45.41752136752137
2940.0,45.324999999999996,45.522999999999996,45.580999999999996,45.580999999999996,45.620000000000005,45.61775438596492,45.39076923076923,45.38760683760684,45.38760683760684
2945.0,45.317499999999995,45.521499999999996,45.6005,45.6005,45.621,45.61822222222223,45.42923076923077,45.35769230769231,45.35769230769231
2950.0,45.31,45.519999999999996,45.62,45.62,45.62200000000001,45.621925925925936,45.45272727272727,45.327777777777776,45.327777777777776
2955.0,45.3025,45.518499999999996,45.6395,45.6395,45.623000000000005,45.625629629629636,45.41636363636364,45.29786324786325,45.29786324786325
2960.0,45.295,45.516999999999996,45.659,45.659,45.624,45.62933333333334,45.38,45.26794871794872,45.26794871794872
2965.0,45.2875,45.515499999999996,45.6785,45.6785,45.62500000000001,45.63303703703704,45.24935483870968,45.27,45.27
2970.0,45.28,45.513999999999996,45.698,45.698,45.626000000000005,45.63674074074075,45.11870967741935,45.32,45.32
2975.0,45.2725,45.512499999999996,45.7175,45.7175,45.59733333333334,45.64044444444445,44.988064516129036,45.37,45.37
2980.0,45.265,45.510999999999996,45.736999999999995,45.736999999999995,45.56866666666667,45.644148148148155,44.85741935483871,45.42,45.42
2985.0,45.2575,45.509499999999996,45.756499999999996,45.756499999999996,45.540000000000006,45.64785185185186,44.72677419354839,45.47,45.47
2990.0,45.25,45.507999999999996,45.775999999999996,45.775999999999996,45.51133333333334,45.65155555555556,44.59612903225806,45.519999999999996,45.519999999999996
2995.0,45.2425,45.506499999999996,45.7955,45.7955,45.482666666666674,45.65525925925927,44.26777777777778,45.57,45.57
3000.0,45.235,45.504999999999995,45.815,45.815,45.45400000000001,45.64215384615385,43.89,45.57757575757576,45.57757575757576
3005.0,45.23916666666667,45.483,45.800999999999995,45.800999999999995,45.42533333333334,45.62484615384616,45.371492537313436,45.57454545454545,45.57454545454545
3010.0,45.24333333333333,45.461,45.787,45.787,45.39666666666667,45.60753846153847,45.3289552238806,45.57151515151515,45.57151515151515
3015.0,45.2475,45.43899999999999,45.772999999999996,45.772999999999996,45.368,45.59023076923077,45.28641791044777,45.56848484848485,45.56848484848485
3020.0,45.251666666666665,45.416999999999994,45.759,45.759,45.339333333333336,45.57292307692308,45.24388059701493,45.56545454545454,45.56545454545454
3025.0,45.255833333333335,45.394999999999996,45.745,45.745,45.31066666666667,45.555615384615386,45.20134328358209,45.56242424242424,45.56242424242424
3030.0,45.26,45.373,45.730999999999995,45.730999999999995,45.282000000000004,45.5383076923077,45.15880597014926,45.559393939393935,45.559393939393935
3035.0,45.26416666666667,45.351,45.717,45.717,45.25333333333334,45.521,45.11626865671642,45.556363636363635,45.556363636363635
3040.0,45.26833333333333,45.32899999999999,45.702999999999996,45.702999999999996,45.22466666666667,45.50369230769231,45.07373134328358,45.553333333333335,45.553333333333335
3045.0,45.2725,45.306999999999995,45.689,45.689,45.196000000000005,45.48638461538462,45.031194029850745,45.55030303030303,45.55030303030303
3050.0,45.276666666666664,45.285,45.675,45.675,45.20266666666667,45.469076923076926,44.988656716417914,45.54727272727273,45.54727272727273
3055.0,45.280833333333334,45.263,45.660999999999994,45.660999999999994,45.20933333333334,45.45176923076924,44.946119402985076,45.54424242424243,45.54424242424243
3060.0,45.285,45.241,45.647,45.647,45.21600000000001,45.43446153846154,44.90358208955224,45.54121212121212,45.54121212121212
3065.0,45.28916666666667,45.218999999999994,45.632999999999996,45.632999999999996,45.22266666666667,45.41715384615385,44.86104477611941,45.535636363636364,45.535636363636364
3070.0,45.29333333333333,45.196999999999996,45.619,45.619,45.22933333333334,45.399846153846156,44.81850746268657,45.528363636363636,45.528363636363636
3075.0,45.2975,45.175,45.605,45.605,45.236000000000004,45.3834647887324,44.82573033707865,45.52109090909091,45.52109090909091
3080.0,45.30166666666666,45.153,45.590999999999994,45.590999999999994,45.24266666666667,45.37078873239437,44.84539325842697,45.51381818181818,45.51381818181818
3085.0,45.30583333333333,45.131,45.577,45.577,45.24933333333334,45.358112676056344,44.86505617977528,45.50654545454545,45.50654545454545
3090.0,45.309999999999995,45.108999999999995,45.562999999999995,45.562999999999995,45.25600000000001,45.34543661971831,44.88471910112359,45.499272727272725,45.499272727272725
3095.0,45.314166666666665,45.086999999999996,45.549,45.549,45.262666666666675,45.33276056338028,44.904382022471914,45.492,45.492
3100.0,44.835,45.065,45.535,45.535,45.269333333333336,45.32008450704225,44.92404494382023,45.48472727272727,45.48472727272727
3105.0,44.800714285714285,45.076499999999996,45.535999999999994,45.535999999999994,45.276,45.30740845070423,44.94370786516854,45.47745454545455,45.47745454545455
3110.0,44.76642857142857,45.087999999999994,45.537,45.537,45.28266666666667,45.2947323943662,44.963370786516855,45.47018181818182,45.47018181818182
3115.0,44.732142857142854,45.0995,45.538,45.538,45.28933333333334,45.28205633802817,44.98303370786517,45.46290909090909,45.46290909090909
3120.0,44.697857142857146,45.111,45.538999999999994,45.538999999999994,45.29600000000001,45.26938028169015,45.00269662921348,44.89785714285714,44.85857142857143
3125.0,44.66357142857143,45.122499999999995,45.54,45.54,45.302666666666674,45.25670422535212,45.022359550561795,44.917500000000004,44.78
3130.0,44.629285714285714,45.134,45.541,45.541,45.30933333333334,45.244028169014086,45.04202247191011,44.93714285714286,44.70142857142857
3135.0,44.595,45.1455,45.541999999999994,45.541999999999994,45.316,45.231352112676056,45.06168539325842,44.956785714285715,44.62285714285714
3140.0,44.56071428571428,45.157,45.543,45.543,45.32266666666667,45.21867605633803,45.08134831460674,44.97642857142857,44.544285714285714
3145.0,44.52642857142857,45.168499999999995,45.544,45.544,45.32933333333334,45.206,45.101011235955056,44.996071428571426,44.46571428571429
3150.0,44.49214285714285,45.17999999999999,45.545,45.545,45.336000000000006,45.2034358974359,45.12067415730337,45.00676923076923,44.49061538461539
3155.0,44.457857142857144,45.1915,45.546,45.546,45.33377777777778,45.2008717948718,45.14033707865168,45.01523076923077,44.541384615384615
3160.0,44.42357142857143,45.202999999999996,45.547,45.547,45.33155555555556,45.198307692307694,45.16,45.02369230769231,44.59215384615385
3165.0,44.38928571428571,45.214499999999994,45.548,45.548,45.32933333333334,45.19574358974359,45.162499999999994,45.03215384615385,44.642923076923076
3170.0,44.355,45.226,45.549,45.549,45.327111111111115,45.19317948717949,45.165,45.040615384615386,44.69369230769231
3175.0,45.37499999999999,45.2375,45.55,45.55,45.32488888888889,45.19061538461539,45.1675,45.049076923076925,44.74446153846154
3180.0,45.324999999999996,45.248999999999995,45.551,45.551,45.32266666666667,45.18805128205128,45.17,45.05753846153846,44.79523076923077
3185.0,45.275,45.26049999999999,45.552,45.552,45.32044444444445,45.18548717948718,45.1725,45.066,44.846000000000004
3190.0,45.225,45.27199999999999,45.553,45.553,45.318222222222225,45.18292307692308,45.175,45.07446153846154,44.89676923076923
3195.0,45.175,45.2835,45.554,45.554,45.316,45.18035897435898,45.1775,45.08292307692307,44.947538461538464
