sample_datetime,date,year,month,sample_time,risk_level,monthly_risk_score,reason
2023-10-19 08:00,2023-10-19,2023,10,08:00,high,0.9505503419546306,汛期或高不确定月份，两日一次并进行日内三时段跟踪
2023-10-19 14:00,2023-10-19,2023,10,14:00,high,0.9505503419546306,汛期或高不确定月份，两日一次并进行日内三时段跟踪
2023-10-19 20:00,2023-10-19,2023,10,20:00,high,0.9505503419546306,汛期或高不确定月份，两日一次并进行日内三时段跟踪
2023-10-21 08:00,2023-10-21,2023,10,08:00,high,0.9505503419546306,汛期或高不确定月份，两日一次并进行日内三时段跟踪
2023-10-21 14:00,2023-10-21,2023,10,14:00,high,0.9505503419546306,汛期或高不确定月份，两日一次并进行日内三时段跟踪
2023-10-21 20:00,2023-10-21,2023,10,20:00,high,0.9505503419546306,汛期或高不确定月份，两日一次并进行日内三时段跟踪
2023-10-23 08:00,2023-10-23,2023,10,08:00,high,0.9505503419546306,汛期或高不确定月份，两日一次并进行日内三时段跟踪
2023-10-23 14:00,2023-10-23,2023,10,14:00,high,0.9505503419546306,汛期或高不确定月份，两日一次并进行日内三时段跟踪
2023-10-23 20:00,2023-10-23,2023,10,20:00,high,0.9505503419546306,汛期或高不确定月份，两日一次并进行日内三时段跟踪
2023-10-25 08:00,2023-10-25,2023,10,08:00,high,0.9505503419546306,汛期或高不确定月份，两日一次并进行日内三时段跟踪
2023-10-25 14:00,2023-10-25,2023,10,14:00,high,0.9505503419546306,汛期或高不确定月份，两日一次并进行日内三时段跟踪
2023-10-25 20:00,2023-10-25,2023,10,20:00,high,0.9505503419546306,汛期或高不确定月份，两日一次并进行日内三时段跟踪
2023-10-27 08:00,2023-10-27,2023,10,08:00,high,0.9505503419546306,汛期或高不确定月份，两日一次并进行日内三时段跟踪
2023-10-27 14:00,2023-10-27,2023,10,14:00,high,0.9505503419546306,汛期或高不确定月份，两日一次并进行日内三时段跟踪
2023-10-27 20:00,2023-10-27,2023,10,20:00,high,0.9505503419546306,汛期或高不确定月份，两日一次并进行日内三时段跟踪
2023-10-29 08:00,2023-10-29,2023,10,08:00,high,0.9505503419546306,汛期或高不确定月份，两日一次并进行日内三时段跟踪
2023-10-29 14:00,2023-10-29,2023,10,14:00,high,0.9505503419546306,汛期或高不确定月份，两日一次并进行日内三时段跟踪
2023-10-29 20:00,2023-10-29,2023,10,20:00,high,0.9505503419546306,汛期或高不确定月份，两日一次并进行日内三时段跟踪
2023-10-31 08:00,2023-10-31,2023,10,08:00,high,0.9505503419546306,汛期或高不确定月份，两日一次并进行日内三时段跟踪
2023-10-31 14:00,2023-10-31,2023,10,14:00,high,0.9505503419546306,汛期或高不确定月份，两日一次并进行日内三时段跟踪
2023-10-31 20:00,2023-10-31,2023,10,20:00,high,0.9505503419546306,汛期或高不确定月份，两日一次并进行日内三时段跟踪
2023-11-01 08:00,2023-11-01,2023,11,08:00,medium,0.42783256891251226,过渡月份，五日一次并覆盖早晚变化
2023-11-01 20:00,2023-11-01,2023,11,20:00,medium,0.42783256891251226,过渡月份，五日一次并覆盖早晚变化
2023-11-06 08:00,2023-11-06,2023,11,08:00,medium,0.42783256891251226,过渡月份，五日一次并覆盖早晚变化
2023-11-06 20:00,2023-11-06,2023,11,20:00,medium,0.42783256891251226,过渡月份，五日一次并覆盖早晚变化
2023-11-11 08:00,2023-11-11,2023,11,08:00,medium,0.42783256891251226,过渡月份，五日一次并覆盖早晚变化
2023-11-11 20:00,2023-11-11,2023,11,20:00,medium,0.42783256891251226,过渡月份，五日一次并覆盖早晚变化
2023-11-16 08:00,2023-11-16,2023,11,08:00,medium,0.42783256891251226,过渡月份，五日一次并覆盖早晚变化
2023-11-16 20:00,2023-11-16,2023,11,20:00,medium,0.42783256891251226,过渡月份，五日一次并覆盖早晚变化
2023-11-21 08:00,2023-11-21,2023,11,08:00,medium,0.42783256891251226,过渡月份，五日一次并覆盖早晚变化
2023-11-21 20:00,2023-11-21,2023,11,20:00,medium,0.42783256891251226,过渡月份，五日一次并覆盖早晚变化
2023-11-26 08:00,2023-11-26,2023,11,08:00,medium,0.42783256891251226,过渡月份，五日一次并覆盖早晚变化
2023-11-26 20:00,2023-11-26,2023,11,20:00,medium,0.42783256891251226,过渡月份，五日一次并覆盖早晚变化
2023-12-01 09:00,2023-12-01,2023,12,09:00,low,0.32331615305486694,低风险月份，十日一次常规监测
2023-12-11 09:00,2023-12-11,2023,12,09:00,low,0.32331615305486694,低风险月份，十日一次常规监测
2023-12-21 09:00,2023-12-21,2023,12,09:00,low,0.32331615305486694,低风险月份，十日一次常规监测
2023-12-31 09:00,2023-12-31,2023,12,09:00,low,0.32331615305486694,低风险月份，十日一次常规监测
