option_type,task_ids,task_count,price,expected_completions,expected_payout,single_probability,region,route_length_km,compactness,price_multiplier,bundle_probability,core_tasks,ride_along_tasks,scheme,budget_relaxation
single,A0431,1,67.0,0.7680040474593056,51.45627117977347,0.7680040474593056,4,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0432,1,73.0,0.6779031533650958,49.48693019565199,0.6779031533650958,0,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0433,1,73.5,0.6468307937259707,47.54206333885885,0.6468307937259707,0,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0434,1,73.5,0.6674514823131329,49.05768395001527,0.6674514823131329,0,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0435,1,70.0,0.7141596314629978,49.991174202409844,0.7141596314629978,4,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0436,1,76.5,0.6813783508399781,52.125443839258324,0.6813783508399781,4,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0437,1,72.5,0.7024933957921617,50.93077119493173,0.7024933957921617,4,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0438,1,70.0,0.7183253709157854,50.28277596410498,0.7183253709157854,4,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0439,1,69.0,0.7187039102147631,49.59056980481866,0.7187039102147631,4,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0440,1,77.5,0.5732101251378353,44.42378469818224,0.5732101251378353,2,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0441,1,75.0,0.2943003679357324,22.072527595179928,0.2943003679357324,2,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0442,1,77.0,0.483880596489897,37.25880592972207,0.483880596489897,2,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0443,1,81.0,0.48724627593240943,39.466948350525165,0.48724627593240943,2,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0448,1,75.0,0.26272154837201106,19.70411612790083,0.26272154837201106,2,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0449,1,74.0,0.4857570134494384,35.94601899525844,0.4857570134494384,2,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0450,1,85.0,0.5613407241048513,47.71396154891236,0.5613407241048513,2,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0455,1,80.0,0.41478829579420184,33.183063663536146,0.41478829579420184,2,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0457,1,69.0,0.7211535903738687,49.759597735796945,0.7211535903738687,4,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0459,1,65.0,0.9776073172538357,63.544475621499316,0.9776073172538357,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0460,1,81.0,0.6529075357718139,52.88551039751693,0.6529075357718139,2,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0461,1,73.5,0.5395423759441177,39.65636463189265,0.5395423759441177,0,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0463,1,73.0,0.5743642776978579,41.92859227194363,0.5743642776978579,0,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0468,1,85.0,0.43186575962042323,36.70858956773598,0.43186575962042323,2,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0469,1,73.0,0.6002816840706777,43.82056293715947,0.6002816840706777,0,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0470,1,72.0,0.7028521198627151,50.60535263011549,0.7028521198627151,0,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0471,1,84.0,0.6385559702538482,53.638701501323254,0.6385559702538482,0,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0472,1,73.0,0.5463416319440384,39.8829391319148,0.5463416319440384,0,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0473,1,74.0,0.6775718352161977,50.140315805998625,0.6775718352161977,0,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0475,1,73.5,0.6778719690985379,49.82358972874253,0.6778719690985379,0,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0476,1,73.0,0.6144443766174181,44.854439493071524,0.6144443766174181,0,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0478,1,84.0,0.6329181800222592,53.16512712186977,0.6329181800222592,0,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0479,1,65.0,0.9068489904457392,58.945184378973046,0.9068489904457392,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0480,1,74.5,0.5215177095184119,38.85306935912169,0.5215177095184119,0,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0481,1,80.5,0.6585164228041975,53.0105720357379,0.6585164228041975,0,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0482,1,73.5,0.6516228241380543,47.89427757414699,0.6516228241380543,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0483,1,65.0,0.9080716795382953,59.02465916998919,0.9080716795382953,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0484,1,73.5,0.5814725522164826,42.738232587911476,0.5814725522164826,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0485,1,73.5,0.6443596758738527,47.36043617672817,0.6443596758738527,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0486,1,65.0,0.8993153590855482,58.45549834056063,0.8993153590855482,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0487,1,78.5,0.5618323545010749,44.10383982833438,0.5618323545010749,2,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0488,1,80.0,0.6188782482909084,49.51025986327267,0.6188782482909084,2,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0489,1,65.0,0.8804357475228536,57.22832358898548,0.8804357475228536,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0490,1,73.5,0.5833328873716552,42.87496722181666,0.5833328873716552,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0491,1,65.0,0.958010322406643,62.27067095643179,0.958010322406643,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0492,1,65.0,0.943613084214507,61.33485047394295,0.943613084214507,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0493,1,78.0,0.5290738694117259,41.267761814114614,0.5290738694117259,2,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0494,1,65.0,0.9623273592853934,62.55127835355057,0.9623273592853934,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0495,1,65.0,0.9694739571705461,63.01580721608549,0.9694739571705461,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0496,1,65.0,0.9614780672711367,62.49607437262389,0.9614780672711367,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0497,1,65.0,0.9376028791583548,60.944187145293064,0.9376028791583548,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0498,1,65.0,0.948352163120182,61.64289060281183,0.948352163120182,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0499,1,78.0,0.6638869557323045,51.78318254711975,0.6638869557323045,2,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0500,1,65.0,0.8708208025078995,56.60335216301347,0.8708208025078995,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0501,1,65.0,0.9151521567561284,59.484890189148345,0.9151521567561284,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0502,1,78.0,0.6761922801039219,52.7429978481059,0.6761922801039219,2,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0503,1,78.0,0.6742569401844039,52.5920413343835,0.6742569401844039,2,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0504,1,65.0,0.9273225935035326,60.27596857772962,0.9273225935035326,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0505,1,65.0,0.9737458162100782,63.29347805365508,0.9737458162100782,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0506,1,65.0,0.9312652702702942,60.53224256756912,0.9312652702702942,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0507,1,65.0,0.9303746312837929,60.47435103344654,0.9303746312837929,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0508,1,65.0,0.9365207356132659,60.87384781486228,0.9365207356132659,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0509,1,65.0,0.9047215048970952,58.80689781831119,0.9047215048970952,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0510,1,78.0,0.6272313762994614,48.924047351357984,0.6272313762994614,2,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0511,1,65.0,0.8438052928257407,54.847344033673146,0.8438052928257407,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0512,1,65.0,0.971280978452884,63.133263599437456,0.971280978452884,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0513,1,65.0,0.8862736094307019,57.60778461299562,0.8862736094307019,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0514,1,80.5,0.566658740985132,45.616028649303125,0.566658740985132,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0515,1,65.0,0.9694208689361441,63.01235648084937,0.9694208689361441,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0516,1,65.0,0.8988838404153606,58.42744962699844,0.8988838404153606,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0517,1,65.0,0.9671271537918592,62.863264996470846,0.9671271537918592,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0518,1,65.0,0.9638854685775681,62.65255545754192,0.9638854685775681,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0519,1,65.0,0.960501342017144,62.43258723111436,0.960501342017144,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0520,1,65.0,0.9622923460761729,62.54900249495124,0.9622923460761729,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0521,1,65.0,0.9220269742363201,59.9317533253608,0.9220269742363201,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0522,1,78.0,0.6314752854520685,49.25507226526135,0.6314752854520685,2,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0523,1,67.0,0.9270137048364,62.1099182240388,0.9270137048364,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0524,1,65.0,0.9060995913574007,58.89647343823105,0.9060995913574007,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0525,1,65.0,0.8521731432637731,55.39125431214526,0.8521731432637731,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0526,1,65.0,0.9481770626195795,61.631509070272664,0.9481770626195795,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0527,1,65.0,0.9451807677663809,61.43674990481476,0.9451807677663809,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0528,1,65.0,0.976644110297801,63.48186716935706,0.976644110297801,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0529,1,65.0,0.916851292463437,59.5953340101234,0.916851292463437,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0530,1,65.0,0.9408958348261992,61.15822926370295,0.9408958348261992,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0531,1,65.0,0.9564964721585246,62.1722706903041,0.9564964721585246,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0532,1,65.0,0.9659590872612416,62.7873406719807,0.9659590872612416,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0533,1,65.0,0.9443137035843635,61.38039073298363,0.9443137035843635,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0534,1,65.0,0.9446172220337502,61.40011943219376,0.9446172220337502,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0535,1,65.0,0.9502142975803041,61.76392934271976,0.9502142975803041,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0536,1,65.0,0.9548631196932723,62.0661027800627,0.9548631196932723,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0537,1,65.0,0.8947951442778199,58.1616843780583,0.8947951442778199,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0538,1,68.5,0.7242532387365609,49.61134685345442,0.7242532387365609,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0539,1,65.0,0.9642272506954446,62.6747712952039,0.9642272506954446,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0540,1,76.0,0.6901775633553214,52.453494815004426,0.6901775633553214,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0541,1,73.0,0.7052845413767446,51.485771520502354,0.7052845413767446,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0542,1,78.0,0.5816457284356904,45.368366817983855,0.5816457284356904,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0543,1,73.0,0.6977977413358647,50.93923511751812,0.6977977413358647,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0544,1,67.0,0.7434313495593631,49.80990042047733,0.7434313495593631,0,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0545,1,71.5,0.7055105873225151,50.44400699355983,0.7055105873225151,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0546,1,71.0,0.7109892459694215,50.48023646382892,0.7109892459694215,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0547,1,77.5,0.679033448980287,52.62509229597224,0.679033448980287,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0548,1,68.0,0.7239101889425719,49.22589284809489,0.7239101889425719,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0549,1,75.0,0.6923725693021964,51.927942697664726,0.6923725693021964,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0550,1,68.0,0.7262147274587751,49.38260146719671,0.7262147274587751,0,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0551,1,73.5,0.7021671731392298,51.60928722573339,0.7021671731392298,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0552,1,66.0,0.7293309592095826,48.13584330783245,0.7293309592095826,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0553,1,75.5,0.6930729491631912,52.327007661820936,0.6930729491631912,0,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0554,1,71.0,0.7072821544880543,50.21703296865186,0.7072821544880543,0,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0555,1,72.0,0.7091035630784599,51.055456541649114,0.7091035630784599,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0556,1,73.5,0.6983989119022366,51.332320024814386,0.6983989119022366,0,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0557,1,73.5,0.699299127881935,51.398485899322225,0.699299127881935,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0558,1,71.0,0.7070831006789137,50.20290014820287,0.7070831006789137,0,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0559,1,69.5,0.7180292811345256,49.90303503884953,0.7180292811345256,0,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0560,1,71.0,0.7100710192972475,50.41504237010457,0.7100710192972475,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0561,1,71.5,0.710260561376197,50.78363013839808,0.710260561376197,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0562,1,80.5,0.6603140994284555,53.15528500399067,0.6603140994284555,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0563,1,72.5,0.7011658885749824,50.834526921686226,0.7011658885749824,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0564,1,73.0,0.699239296480922,51.04446864310731,0.699239296480922,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0565,1,68.0,0.7257951507505152,49.35407025103503,0.7257951507505152,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0566,1,67.0,0.7255583266840342,48.612407887830294,0.7255583266840342,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0567,1,75.0,0.6923725693021964,51.927942697664726,0.6923725693021964,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0568,1,74.0,0.6756967495271949,50.00155946501243,0.6756967495271949,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0569,1,67.5,0.7289466525824096,49.20389904931265,0.7289466525824096,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0570,1,72.5,0.7027939406195329,50.95256069491614,0.7027939406195329,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0571,1,68.0,0.7234310466113621,49.193311169572624,0.7234310466113621,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0572,1,74.5,0.5113898202709243,38.09854161018386,0.5113898202709243,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0573,1,74.0,0.6985157440443501,51.69016505928191,0.6985157440443501,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0574,1,74.5,0.6946744441569778,51.75324608969484,0.6946744441569778,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0575,1,70.0,0.7150475686688077,50.05332980681654,0.7150475686688077,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0576,1,73.0,0.7029282413357857,51.313761617512355,0.7029282413357857,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0577,1,73.5,0.5305231042870954,38.99344816510151,0.5305231042870954,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0578,1,67.5,0.7238469962482877,48.85967224675942,0.7238469962482877,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0579,1,75.5,0.5581621273859081,42.14124061763606,0.5581621273859081,4,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0580,1,73.0,0.7029282413357857,51.313761617512355,0.7029282413357857,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0581,1,80.5,0.6369038020750483,51.27075606704138,0.6369038020750483,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0584,1,70.0,0.7146533446609084,50.025734126263586,0.7146533446609084,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0585,1,72.5,0.7072951913076352,51.27890136980355,0.7072951913076352,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0586,1,76.0,0.6543001827393508,49.726813888190655,0.6543001827393508,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0587,1,71.5,0.7083037778925664,50.643720119318495,0.7083037778925664,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0588,1,73.5,0.5737787277016797,42.17273648607346,0.5737787277016797,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0589,1,68.0,0.7218951859844195,49.08887264694052,0.7218951859844195,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0590,1,67.5,0.7267559811319313,49.056028726405366,0.7267559811319313,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0591,1,73.0,0.630503113944133,46.02672731792171,0.630503113944133,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0592,1,74.0,0.6070451666985375,44.921342335691776,0.6070451666985375,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0593,1,74.0,0.6190593958698001,45.81039529436521,0.6190593958698001,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0594,1,72.0,0.7085448210529895,51.01522711581525,0.7085448210529895,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0595,1,74.0,0.6390948705675754,47.29302042200058,0.6390948705675754,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0596,1,73.0,0.7006941296618061,51.150671465311845,0.7006941296618061,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0597,1,73.0,0.6284258797927154,45.87508922486822,0.6284258797927154,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0598,1,73.5,0.6495489553566263,47.74184821871203,0.6495489553566263,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0599,1,74.5,0.6826061180623355,50.854155795644,0.6826061180623355,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0600,1,74.0,0.6449539392868466,47.72659150722665,0.6449539392868466,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0601,1,74.0,0.6795356851769239,50.28564070309237,0.6795356851769239,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0602,1,73.5,0.6011310186176194,44.18312986839503,0.6011310186176194,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0603,1,74.0,0.5946530807792219,44.00432797766242,0.5946530807792219,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0604,1,71.0,0.7143813223204778,50.72107388475392,0.7143813223204778,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0605,1,74.0,0.5378248872749035,39.79904165834286,0.5378248872749035,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0606,1,73.5,0.6162718036566084,45.29597756876072,0.6162718036566084,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0607,1,74.0,0.673598047452961,49.84625551151912,0.673598047452961,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0608,1,74.0,0.654945709587006,48.46598250943845,0.654945709587006,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0609,1,73.5,0.5850390137801302,43.000367512839574,0.5850390137801302,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0610,1,71.0,0.7111477596960216,50.491490938417535,0.7111477596960216,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0611,1,73.5,0.5683744917195105,41.77552514138402,0.5683744917195105,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0612,1,65.0,0.9413274710532504,61.18628561846128,0.9413274710532504,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0613,1,78.0,0.6643736768609555,51.821146795154526,0.6643736768609555,2,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0614,1,74.0,0.6116025585436035,45.258589332226656,0.6116025585436035,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0615,1,65.0,0.8586581765309159,55.812781474509535,0.8586581765309159,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0616,1,74.0,0.643387030840622,47.61064028220603,0.643387030840622,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0617,1,73.5,0.6514571935317716,47.88210372458521,0.6514571935317716,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0618,1,65.0,0.8795014731884457,57.167595757248975,0.8795014731884457,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0619,1,65.0,0.9423577346062452,61.25325274940594,0.9423577346062452,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0620,1,65.0,0.9392917838721077,61.053965951687,0.9392917838721077,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0621,1,78.0,0.6694275517398656,52.215349035709515,0.6694275517398656,2,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0622,1,65.0,0.848694134019116,55.16511871124254,0.848694134019116,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0623,1,65.0,0.9088994175045609,59.078462137796464,0.9088994175045609,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0624,1,65.0,0.9232006514037262,60.0080423412422,0.9232006514037262,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0625,1,78.0,0.6796752130780627,53.01466662008889,0.6796752130780627,2,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0626,1,78.0,0.6412299540994344,50.01593641975588,0.6412299540994344,2,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0627,1,78.0,0.6619082598265785,51.62884426647312,0.6619082598265785,2,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0628,1,65.0,0.9060995913574007,58.89647343823105,0.9060995913574007,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0629,1,65.0,0.9725700500432399,63.217053252810594,0.9725700500432399,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0630,1,65.0,0.9066611748679769,58.9329763664185,0.9066611748679769,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0631,1,65.0,0.922928205914412,59.99033338443678,0.922928205914412,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0632,1,65.0,0.8764848755731044,56.971516912251786,0.8764848755731044,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0633,1,65.0,0.9562344649596757,62.15524022237892,0.9562344649596757,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0634,1,65.0,0.9708013824030288,63.102089856196876,0.9708013824030288,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0635,1,76.5,0.6850577019905567,52.40691420227759,0.6850577019905567,2,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0636,1,65.0,0.9331503563494764,60.65477316271597,0.9331503563494764,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0637,1,78.0,0.5777173695168054,45.061954822310824,0.5777173695168054,2,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0638,1,65.0,0.9244669073850693,60.0903489800295,0.9244669073850693,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0639,1,65.0,0.8980351463627912,58.372284513581434,0.8980351463627912,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0640,1,82.0,0.6521785462136898,53.47864078952256,0.6521785462136898,2,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0641,1,78.0,0.5522157928551744,43.07283184270361,0.5522157928551744,2,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0642,1,80.5,0.6585664540271683,53.01459954918705,0.6585664540271683,2,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0643,1,76.0,0.5626412289983854,42.76073340387729,0.5626412289983854,2,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0644,1,82.5,0.6524879635317564,53.83025699136991,0.6524879635317564,2,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0645,1,65.0,0.9784196301096912,63.59727595712993,0.9784196301096912,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0646,1,65.0,0.9381459498511006,60.97948674032153,0.9381459498511006,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0647,1,65.0,0.9447745560410692,61.410346142669496,0.9447745560410692,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0648,1,65.0,0.9556828484021838,62.119385146141944,0.9556828484021838,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0649,1,78.0,0.6511588511997906,50.790390393583664,0.6511588511997906,2,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0650,1,65.0,0.9725223354233602,63.213951802518416,0.9725223354233602,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0651,1,65.0,0.959339037099903,62.35703741149369,0.959339037099903,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0652,1,78.0,0.6493840571596441,50.65195645845224,0.6493840571596441,2,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0653,1,65.0,0.9538955809044536,62.00321275878948,0.9538955809044536,1,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0654,1,69.5,0.7140412010345402,49.625863471900544,0.7140412010345402,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0655,1,70.0,0.7146533446609084,50.025734126263586,0.7146533446609084,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0656,1,71.0,0.7146342512195026,50.73903183658469,0.7146342512195026,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0657,1,66.0,0.7319851629971347,48.31102075781089,0.7319851629971347,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0658,1,82.0,0.6438997826298696,52.799782175649305,0.6438997826298696,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0659,1,73.0,0.7009656593337278,51.17049313136213,0.7009656593337278,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0660,1,72.5,0.7045338228011668,51.07870215308459,0.7045338228011668,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0661,1,72.5,0.7045338228011668,51.07870215308459,0.7045338228011668,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0662,1,67.0,0.7566637250153704,50.69646957602981,0.7566637250153704,3,,,,,,,enhanced-joint-1pct-extra,0.01
single,A0663,1,73.5,0.5832125579793609,42.866123011483026,0.5832125579793609,3,,,,,,,enhanced-joint-1pct-extra,0.01
