task_id,latitude,longitude,city,region,nearest_member_km,members_2km,tasks_2km,quota_2km,task_member_pressure,congestion_logit_penalty,package_id,package_size,package_spread_km,bundle_logit_bonus,uniform_price,uniform_probability,individual_price,individual_probability,bundled_price,bundled_probability,target_reached,unreachable_at_85
C0835,23.196973729777,113.248418289811,Guangzhou,0,0.7509676806146024,11,102,100.0,8.583333333333334,0.8731752071735484,P0566,1,0.0,0.0,75.0,0.48454328833215843,85.0,0.6170429382201446,85.0,0.6170429382201446,False,True
C0836,23.1923239716255,113.346328848211,Guangzhou,0,0.09635917658415928,20,59,402.0,2.857142857142857,0.1581750681106258,P0539,3,0.28707803710928276,0.4390459141135562,75.0,0.5657799397204287,85.0,0.6907260933673256,82.5,0.75172739227492,True,False
C0837,23.2365420128781,113.285112999999,Guangzhou,0,0.2150874687348345,11,72,46.0,6.083333333333333,0.6494000015707393,P0378,5,0.2732416858402177,0.6379035430083121,75.0,0.5775408029109423,85.0,0.7008918790762575,78.0,0.7525480558624245,True,False
C0838,23.1845483760178,113.252311656381,Guangzhou,0,0.6091914918218221,17,116,129.0,6.5,0.6924621021725197,P0124,2,0.0,0.3833959286127792,75.0,0.4779640190328333,85.0,0.6107964368840312,85.0,0.6972121115977665,False,True
C0839,23.2109191813638,113.264493641178,Guangzhou,0,0.4423306881074903,10,126,35.0,11.545454545454545,1.0658803660656289,P0139,3,0.0,0.5374726696938817,75.0,0.4611136016573581,85.0,0.5945969311816339,85.0,0.7151388019597186,False,True
C0840,23.2278738257633,113.311700911729,Guangzhou,0,0.2978263896368727,10,74,42.0,6.818181818181818,0.7235260336661462,P0176,5,0.148742452609795,0.6805889944015998,75.0,0.5638150951309768,85.0,0.6890158649244071,78.0,0.750055401935441,True,False
C0841,23.1640951135226,113.23950242617,Guangzhou,0,0.37583981103523284,14,57,64.0,3.8666666666666667,0.3548460133252213,P0429,3,0.17204196846720116,0.4784868519336985,75.0,0.6500770177067497,84.0,0.7510749928456354,75.5,0.7548794119381219,True,False
C0842,23.2287278295725,113.311222372706,Guangzhou,0,0.34101785329918455,11,74,46.0,6.25,0.6669686386228868,P0176,5,0.148742452609795,0.6805889944015998,75.0,0.5695835791939565,85.0,0.6940271405866439,78.0,0.754433630192478,True,False
C0843,23.1928356309149,113.262834718834,Guangzhou,0,0.557789575993677,20,141,126.0,6.761904761904762,0.7181386901070798,P0276,5,0.3022283890444124,0.6279652447668739,75.0,0.4396514103381441,85.0,0.5735341983020015,85.0,0.7159074086777321,False,True
C0844,23.1902549224624,113.329201520008,Guangzhou,0,0.1732192045203091,15,56,320.0,3.5625,0.30159134182308506,P0377,4,0.3724156016486133,0.5267918572255584,75.0,0.5673858945127449,85.0,0.6921214025648751,81.0,0.7542302880905442,True,False
C0845,23.2273752142311,113.312659788702,Guangzhou,0,0.35012628638868604,10,71,42.0,6.545454545454546,0.6969917372279805,P0178,5,0.14029710202301793,0.6834845431742091,75.0,0.5709031377730478,85.0,0.6951693636957429,77.5,0.7509596510718797,True,False
C0846,23.1863782504698,113.329731507682,Guangzhou,0,0.1882119004282617,15,53,368.0,3.375,0.2664476479974058,P0313,5,0.28044723419318107,0.635433069287296,75.0,0.5871775810694406,85.0,0.7091319871344073,77.5,0.7544444429042816,True,False
C0847,23.1799259178795,113.215164541572,Guangzhou,0,0.3849718859048659,8,4,65.0,0.5555555555555556,0.0,P0123,2,0.0,0.3833959286127792,75.0,0.676123166494825,82.0,0.7527281057864933,75.0,0.7538788690504676,True,False
C0848,23.2134440930551,113.264693073984,Guangzhou,0,0.22197338392090663,11,113,39.0,9.5,0.9391303562807073,P0261,5,0.21758890605240355,0.6569844960784198,75.0,0.48335051312620786,85.0,0.6159137295924666,84.5,0.7506872702184711,True,False
C0849,23.213756458034,113.267404165402,Guangzhou,0,0.4651129559458142,11,119,39.0,10.0,0.9724709976326148,P0428,2,0.1535244747523767,0.33075896584053577,75.0,0.47774642191261457,85.0,0.6105890978284533,85.0,0.6857982302776945,False,True
C0850,23.1526827549643,113.235289956329,Guangzhou,0,0.037196770060392396,12,37,61.0,2.923076923076923,0.17300460865863704,P0310,5,0.2650518247406606,0.640711495385303,75.0,0.7053823093290101,79.5,0.753162246421967,67.5,0.75205940988094,True,False
C0851,23.2945140830139,113.331306286413,Guangzhou,0,1.3501809011621464,2,42,2.0,14.333333333333334,1.2064727747530297,P0159,5,0.0,0.7315864067249581,75.0,0.6732320531473752,82.0,0.7502682379937794,68.5,0.7510398209252491,True,False
C0852,23.1799259178795,113.215164541572,Guangzhou,0,0.3849718859048659,8,4,65.0,0.5555555555555556,0.0,P0123,2,0.0,0.3833959286127792,75.0,0.676123166494825,82.0,0.7527281057864933,75.0,0.7538788690504676,True,False
C0853,23.1529210172305,113.234253713314,Guangzhou,0,0.11471639747170256,12,38,61.0,3.0,0.18988867482075658,P0310,5,0.2650518247406606,0.640711495385303,75.0,0.7025873932651479,79.5,0.7506603768008429,68.0,0.7545738867077963,True,False
C0854,23.2945140830139,113.331306286413,Guangzhou,0,1.3501809011621464,2,42,2.0,14.333333333333334,1.2064727747530297,P0159,5,0.0,0.7315864067249581,75.0,0.6732320531473752,82.0,0.7502682379937794,68.5,0.7510398209252491,True,False
C0855,23.1759554525274,113.264192332442,Guangzhou,0,0.1865104271244804,16,119,106.0,7.0588235294117645,0.7460716463582747,P0201,5,0.16979423601877822,0.6733712400899484,75.0,0.45112684410549186,85.0,0.5848567915329302,85.0,0.7342151024952865,False,True
C0856,23.1711412221953,113.279919408068,Guangzhou,0,0.5941213713705866,9,46,30.0,4.7,0.48170631785189366,P0479,3,0.25957764392031013,0.4484746203497754,75.0,0.6268378992902295,85.0,0.742219649492194,77.5,0.7506094351258039,True,False
C0857,23.2305304448983,113.272344113586,Guangzhou,0,0.3533234078879132,8,64,32.0,7.222222222222222,0.7609464373501068,P0698,1,0.0,0.0,75.0,0.589160572986846,85.0,0.7108176789513949,85.0,0.7108176789513949,False,True
C0858,23.1647270276279,113.268292146687,Guangzhou,0,0.46927429425621026,11,77,35.0,6.5,0.6924621021725197,P0427,4,0.1387737092570756,0.5992122997659897,75.0,0.5541323054102407,85.0,0.6805376043408127,80.5,0.7526819830314071,True,False
C0859,23.186174471351,113.331581117828,Guangzhou,0,0.34147560684660927,17,58,378.0,3.2777777777777777,0.24744838309269582,P0313,5,0.28044723419318107,0.635433069287296,75.0,0.574958610077496,85.0,0.6986702692500029,78.0,0.7501107909068268,True,False
C0860,23.1657323711613,113.267960175191,Guangzhou,0,0.5798552058817545,11,78,38.0,6.583333333333333,0.7007424689278491,P0427,4,0.1387737092570756,0.5992122997659897,75.0,0.5591430118278978,85.0,0.6849354444387971,80.0,0.7514439388351354,True,False
C0861,23.1876029056329,113.329330932594,Guangzhou,0,0.16773142473882005,13,52,363.0,3.7857142857142856,0.3410931667454463,P0313,5,0.28044723419318107,0.635433069287296,75.0,0.5916608360732499,85.0,0.7129383068023104,77.0,0.7528817059959959,True,False
C0862,23.1736208134395,113.263333101426,Guangzhou,0,0.09761842215078145,17,107,110.0,6.0,0.6404343421847211,P0352,2,0.1144613855489351,0.34415202499600145,75.0,0.4697042663881201,85.0,0.6028922247072163,85.0,0.6817189667372536,False,True
C0863,23.1881663461176,113.332970717401,Guangzhou,0,0.3048632281716509,17,63,322.0,3.5555555555555554,0.30032304873776483,P0359,3,0.11273325482023176,0.49882126804123084,75.0,0.5480777846564083,85.0,0.675193443419315,83.0,0.7545110981370814,True,False
C0864,23.1745747081632,113.265397066131,Guangzhou,0,0.09269028998901066,15,109,105.0,6.875,0.728920255495698,P0201,5,0.16979423601877822,0.6733712400899484,75.0,0.46482660954301486,85.0,0.5981916510076006,85.0,0.7448454292833133,False,True
C0865,23.2223428512417,113.298053832867,Guangzhou,0,0.12539135693274922,15,117,121.0,7.375,0.7745530236333096,P0301,5,0.20686290070237545,0.6606619836270008,75.0,0.44831119012388404,85.0,0.5820916521916111,85.0,0.7294882552483355,False,True
C0866,23.2222028132588,113.298821577755,Guangzhou,0,0.04555295849353541,14,118,117.0,7.933333333333334,0.8219883269925429,P0301,5,0.20686290070237545,0.6606619836270008,75.0,0.4440126899503253,85.0,0.5778539878679034,85.0,0.7260417802720446,False,True
C0867,23.1865460178666,113.33240059703,Guangzhou,0,0.3539458619400173,18,59,379.0,3.1578947368421053,0.22322931617266437,P0359,3,0.11273325482023176,0.49882126804123084,75.0,0.5713991371928203,85.0,0.6955983104446124,81.0,0.7520732763492994,True,False
C0868,23.1754899083987,113.275153383509,Guangzhou,0,0.35592903229438694,10,79,31.0,7.2727272727272725,0.7654760724055675,P0471,4,0.2833343427216911,0.5496486540066929,75.0,0.5417790416779407,85.0,0.6695983523520446,82.5,0.7542301647288299,True,False
C0869,23.2232044055151,113.295219554269,Guangzhou,0,0.025568660582197512,14,124,107.0,8.333333333333334,0.8539619857165445,P0370,1,0.0,0.0,75.0,0.42750388455595056,85.0,0.5613935710149689,85.0,0.5613935710149689,False,True
C0870,23.1580035563985,113.270227076094,Guangzhou,0,0.2930812118522363,11,43,95.0,3.6666666666666665,0.3203246268711548,P0426,5,0.27218085824669774,0.6382672553260903,75.0,0.6024145660694985,85.0,0.7219988529829752,76.0,0.7516981122706201,True,False
C0871,23.1839400720329,113.279390783123,Guangzhou,0,0.5091646222571384,12,86,46.0,6.6923076923076925,0.7114138819619659,P0696,1,0.0,0.0,75.0,0.5493854908675008,85.0,0.676350530201101,85.0,0.676350530201101,False,True
C0872,23.1590749650547,113.270676767832,Guangzhou,0,0.2590570984940431,8,46,31.0,5.222222222222222,0.5501906530294808,P0426,5,0.27218085824669774,0.6382672553260903,75.0,0.6257823020158912,85.0,0.7413557684662805,74.5,0.7550054463566258,True,False
C0873,23.2228600126729,113.299455999733,Guangzhou,0,0.0884800616440684,15,114,121.0,7.1875,0.75781390116674,P0301,5,0.20686290070237545,0.6606619836270008,75.0,0.45204519793962644,85.0,0.5857568516277225,85.0,0.732454904512663,False,True
C0874,23.2163816868964,113.282025959641,Guangzhou,0,0.5487390756712188,13,111,112.0,8.0,0.8274276892783786,P0360,1,0.0,0.0,75.0,0.4555934364941045,85.0,0.5892260399829709,85.0,0.5892260399829709,False,True
C0875,23.2145845823864,113.28240323448,Guangzhou,0,0.46366817013264927,13,108,115.0,7.785714285714286,0.8097795463855105,P0257,5,0.21959530861441767,0.6562965866285864,75.0,0.461876988143972,85.0,0.5953371684561101,85.0,0.7393070972416064,False,True
C0876,23.2120392022266,113.289144414568,Guangzhou,0,0.24822645339586544,10,79,96.0,7.2727272727272725,0.7654760724055675,P0242,5,0.226415717578895,0.6539581606979084,75.0,0.49774881289735706,85.0,0.6294498718056886,83.5,0.7508192301523606,True,False
C0877,23.2393880129729,113.309759999608,Guangzhou,0,0.2174176028950322,9,61,48.0,6.2,0.661747727019665,P0534,3,0.18281840606256627,0.4747920733295733,75.0,0.6069506552137635,85.0,0.7257916209035032,79.0,0.7548871076636572,True,False
C0878,23.2184247891942,113.286419156003,Guangzhou,0,0.4522866531387232,12,102,107.0,7.923076923076923,0.8211474471857497,P0260,5,0.2641963749439585,0.6410047924584581,75.0,0.46594727320505475,85.0,0.5992738029753589,85.0,0.7395141725743305,False,True
C0879,23.2119763033257,113.284236235497,Guangzhou,0,0.38360182418614197,9,96,92.0,9.7,0.9526725127675543,P0253,5,0.07795097661745896,0.7048603575989721,75.0,0.4647278678081832,85.0,0.5980962402038545,85.0,0.7507094069294399,True,False
C0880,23.212300945754,113.284593848585,Guangzhou,0,0.33228769514272233,10,96,93.0,8.818181818181818,0.8907208958947433,P0253,5,0.07795097661745896,0.7048603575989721,75.0,0.46302279101005994,85.0,0.5964470872613127,85.0,0.7494241187907716,False,True
C0881,23.2171700373954,113.284034020549,Guangzhou,0,0.42889736646594195,13,101,108.0,7.285714285714286,0.7666357515713434,P0260,5,0.2641963749439585,0.6410047924584581,75.0,0.4655641059534785,85.0,0.5989039495295485,85.0,0.739217429183869,False,True
C0882,23.214353176087,113.282033722797,Guangzhou,0,0.5008604295793714,13,108,115.0,7.785714285714286,0.8097795463855105,P0257,5,0.21959530861441767,0.6562965866285864,75.0,0.46229104754281425,85.0,0.5957384179740323,85.0,0.7396280256531286,False,True
C0883,23.21252067942,113.284463727235,Guangzhou,0,0.3260406729303181,11,98,103.0,8.25,0.8474292674117686,P0253,5,0.07795097661745896,0.7048603575989721,75.0,0.4678217773591051,85.0,0.6010809877624975,85.0,0.7530287767879348,True,False
C0884,23.2164367367622,113.289016662948,Guangzhou,0,0.28385800733246497,10,98,96.0,9.0,0.9039866624550279,P0247,5,0.13749505118274608,0.6844452463194451,75.0,0.46358472009889384,85.0,0.596990919262459,85.0,0.7459993787298146,False,True
C0885,23.1604864552248,113.270467665665,Guangzhou,0,0.11775506826574617,10,54,33.0,5.0,0.5219253302686505,P0426,5,0.27218085824669774,0.6382672553260903,75.0,0.6012606652978405,85.0,0.7210312974299944,76.0,0.7507982449595977,True,False
C0886,23.2039611984407,113.270481416027,Guangzhou,0,0.2013278237662186,11,125,37.0,10.5,1.0041846043427458,P0695,1,0.0,0.0,75.0,0.4708572886764654,85.0,0.6039998056159336,85.0,0.6039998056159336,False,True
C0887,23.2063714464201,113.228532764845,Guangzhou,0,0.3418923202397165,8,29,23.0,3.3333333333333335,0.2583730099983436,P0644,1,0.0,0.0,75.0,0.7127072247231345,79.0,0.7547509884660191,79.0,0.7547509884660191,True,False
C0888,23.2362828184386,113.301079969909,Guangzhou,0,0.24101304497715625,13,104,49.0,7.5,0.7854776505389574,P0489,4,0.2561593864853609,0.558965781859149,75.0,0.5298379675663032,85.0,0.658891022955946,83.0,0.7520451091252955,True,False
C0889,23.202702454146,113.266134396191,Guangzhou,0,0.2765223684380006,15,120,113.0,7.5625,0.7908718723685091,P0419,1,0.0,0.0,75.0,0.45708478111642553,85.0,0.5906802034146035,85.0,0.5906802034146035,False,True
C0890,23.1744977866958,113.261305105771,Guangzhou,0,0.20197416179105776,16,116,106.0,6.882352941176471,0.7296150711684863,P0352,2,0.1144613855489351,0.34415202499600145,75.0,0.4553766359924659,85.0,0.5890144500310999,85.0,0.6690839202491846,False,True
C0891,23.2056073154477,113.264824585094,Guangzhou,0,0.09781134370572703,14,122,46.0,8.2,0.8434778874621199,P0311,5,0.24868743217080003,0.6463221442663981,75.0,0.4861581553576753,85.0,0.6185694689636094,84.5,0.750795561209517,True,False
C0892,23.1743150118172,113.266744999599,Guangzhou,0,0.2055215455853831,13,106,95.0,7.642857142857143,0.7977421653368062,P0418,1,0.0,0.0,75.0,0.462937078670901,85.0,0.5963641064817731,85.0,0.5963641064817731,False,True
C0893,23.2419626215179,113.34972702387,Guangzhou,0,0.980695041391764,3,1,12.0,0.5,0.0,P0694,1,0.0,0.0,75.0,0.729531198528528,77.0,0.7502634478141894,77.0,0.7502634478141894,True,False
C0894,23.1949330121755,113.267895000431,Guangzhou,0,0.35481191759338687,19,137,125.0,6.9,0.7312796047285742,P0286,1,0.0,0.0,75.0,0.4422869828306705,85.0,0.5761471425809583,85.0,0.5761471425809583,False,True
C0895,23.2106572207019,113.280647904192,Guangzhou,0,0.7637416837873489,14,109,115.0,7.333333333333333,0.7708702942351192,P0417,1,0.0,0.0,75.0,0.46216871936506954,85.0,0.5956198928669412,85.0,0.5956198928669412,False,True
C0896,23.2106408480084,113.27997638579,Guangzhou,0,0.8232039131558674,14,112,115.0,7.533333333333333,0.7883601386330701,P0357,2,0.14635931243845993,0.33321559291959296,75.0,0.45848543018012733,85.0,0.5920438077490525,85.0,0.6694362539621843,False,True
C0897,23.2098072560289,113.277258203148,Guangzhou,0,0.8149862060367327,16,133,123.0,7.882352941176471,0.8177978835180373,P0357,2,0.14635931243845993,0.33321559291959296,75.0,0.4352366391716807,85.0,0.569140520723833,85.0,0.648296794652126,False,True
C0898,23.3645578546087,113.209898843556,Guangzhou,4,1.128683898289711,2,0,14.0,0.3333333333333333,0.0,P0693,1,0.0,0.0,75.0,0.6380835512599569,85.0,0.7513673447076393,85.0,0.7513673447076393,True,False
C0899,23.2179011685204,113.291180868667,Guangzhou,0,0.19009248179280513,10,102,96.0,9.363636363636363,0.9297326022168075,P0275,3,0.2536794002630705,0.45049687531797183,75.0,0.45614668796107855,85.0,0.5897657707352728,85.0,0.6928535643756395,False,True
C0900,23.2327910127955,113.282031000033,Guangzhou,0,0.38755330877831046,10,95,45.0,8.727272727272727,0.8839850843216379,P0235,5,0.3518439852384654,0.6115864067249581,75.0,0.5352567652613668,85.0,0.6637663256161696,81.5,0.7508420719292351,True,False
C0901,23.2318195329286,113.282857812821,Guangzhou,0,0.5029603872067951,14,100,108.0,6.733333333333333,0.7153863924168674,P0235,5,0.3518439852384654,0.6115864067249581,75.0,0.4678333225794957,85.0,0.6010921071211122,85.0,0.7352849293509388,False,True
C0902,23.2121031526756,113.264604525315,Guangzhou,0,0.3285495236985109,10,120,35.0,11.0,1.034422614505426,P0261,5,0.21758890605240355,0.6569844960784198,75.0,0.4676704726650154,85.0,0.6009352514527733,85.0,0.7439017880242373,False,True
C0903,23.2092496611012,113.263064545807,Guangzhou,0,0.5004155371442948,11,125,37.0,10.5,1.0041846043427458,P0321,2,0.03182293630606684,0.3724852075935563,75.0,0.47387562360148333,85.0,0.6068927333048841,85.0,0.6914175301917941,False,True
C0904,23.1796970649568,113.325624817807,Guangzhou,0,0.68840018397616,7,43,68.0,5.5,0.5838769471414617,P0535,3,0.1437725537600014,0.48817922269045266,75.0,0.5866935763026013,85.0,0.7087200359971104,80.0,0.7517418358778611,True,False
C0905,23.2326255874091,113.283839420177,Guangzhou,0,0.5718283322286799,13,99,107.0,7.142857142857143,0.7537640438288266,P0235,5,0.3518439852384654,0.6115864067249581,75.0,0.4708799570721865,85.0,0.604021566954547,85.0,0.7376590172551016,False,True
C0906,23.2419148046402,113.296957953145,Guangzhou,0,0.7053910769943454,9,66,33.0,6.7,0.7121605793444836,P0692,1,0.0,0.0,75.0,0.5933719759403577,85.0,0.7143865648944056,85.0,0.7143865648944056,False,True
C0907,23.2258926014348,113.260713841085,Guangzhou,0,1.1834764542714287,6,60,28.0,8.714285714285714,0.883017102013184,P0691,1,0.0,0.0,75.0,0.6000378252073525,85.0,0.7200047174634975,85.0,0.7200047174634975,False,True
C0908,23.2322025737945,113.28281563576,Guangzhou,0,0.4832822110107613,12,100,106.0,7.769230769230769,0.8084019407833051,P0152,2,0.0,0.3833959286127792,75.0,0.46904967789807,85.0,0.6022628260128471,85.0,0.6896103847120731,False,True
C0909,23.2322025737945,113.28281563576,Guangzhou,0,0.4832822110107613,12,100,106.0,7.769230769230769,0.8084019407833051,P0152,2,0.0,0.3833959286127792,75.0,0.46904967789807,85.0,0.6022628260128471,85.0,0.6896103847120731,False,True
C0910,23.2945140830139,113.331306286413,Guangzhou,0,1.3501809011621464,2,42,2.0,14.333333333333334,1.2064727747530297,P0159,5,0.0,0.7315864067249581,75.0,0.6732320531473752,82.0,0.7502682379937794,68.5,0.7510398209252491,True,False
C0911,23.2945140830139,113.331306286413,Guangzhou,0,1.3501809011621464,2,42,2.0,14.333333333333334,1.2064727747530297,P0159,5,0.0,0.7315864067249581,75.0,0.6732320531473752,82.0,0.7502682379937794,68.5,0.7510398209252491,True,False
C0912,23.2265657048661,113.29627910457,Guangzhou,0,0.31841657075486995,17,135,116.0,7.555555555555555,0.790274720282412,P0149,3,1.8189894035458565e-12,0.5374726696932581,75.0,0.42162491156585497,85.0,0.5554598067405012,85.0,0.6814033299755314,False,True
C0913,23.2265657048661,113.29627910457,Guangzhou,0,0.31841657075486995,17,135,116.0,7.555555555555555,0.790274720282412,P0149,3,1.8189894035458565e-12,0.5374726696932581,75.0,0.42162491156585497,85.0,0.5554598067405012,85.0,0.6814033299755314,False,True
C0914,23.2265657048661,113.29627910457,Guangzhou,0,0.31841657075486995,17,135,116.0,7.555555555555555,0.790274720282412,P0149,3,1.8189894035458565e-12,0.5374726696932581,75.0,0.42162491156585497,85.0,0.5554598067405012,85.0,0.6814033299755314,False,True
C0915,23.2249918681562,113.231947611257,Guangzhou,0,0.4880526445927652,4,29,16.0,6.0,0.6404343421847211,P0424,3,0.15424058856960043,0.48459018218430444,75.0,0.7034460806336125,79.5,0.751429373282963,70.5,0.7513572900023094,True,False
C0916,23.2945140830139,113.331306286413,Guangzhou,0,1.3501809011621464,2,42,2.0,14.333333333333334,1.2064727747530297,P0160,5,0.0,0.7315864067249581,75.0,0.6732320531473752,82.0,0.7502682379937794,68.5,0.7510398209252491,True,False
C0917,23.1685594662848,113.254759007099,Guangzhou,0,0.6344572795624257,14,107,56.0,7.2,0.7589433541007915,P0568,2,0.05792536107278997,0.3635358048163941,75.0,0.5291369277281583,85.0,0.658258295672365,85.0,0.734792967019756,False,True
C0918,23.2224270126994,113.23771100017,Guangzhou,0,0.18549303620605295,4,42,12.0,8.6,0.8744361193051357,P0488,2,0.015606892745893247,0.3780449939570444,75.0,0.6336063206230528,85.0,0.7477374922776967,78.5,0.7529422154264798,True,False
C0919,23.2224429171502,113.234220445468,Guangzhou,0,0.27072294222749516,3,36,11.0,9.25,0.9217959956773022,P0332,3,0.13067842361256085,0.49266863874100375,75.0,0.6550800310775127,83.5,0.7501622757099493,74.5,0.7516012328782546,True,False
C0920,23.2211432436874,113.231909889115,Guangzhou,0,0.31697297694443194,7,38,26.0,4.875,0.505468755078862,P0302,5,0.15796296491891126,0.6774276758956171,75.0,0.6766001794376401,82.0,0.75313348818175,69.5,0.753848560185789,True,False
C0921,23.2261878467029,113.237436177972,Guangzhou,0,0.2944611074807141,3,38,11.0,9.75,0.9560144224428265,P0483,3,0.10529435694352646,0.5013717473132441,75.0,0.6475505807750854,84.5,0.7540274754271252,75.0,0.7520660056172365,True,False
C0922,23.2257563079159,113.232598984354,Guangzhou,0,0.4610926795472027,4,30,16.0,6.2,0.661747727019665,P0424,3,0.15424058856960043,0.48459018218430444,75.0,0.6987265774782351,80.0,0.7522544495254949,71.0,0.7521825266013658,True,False
C0923,23.2208264076861,113.229873519954,Guangzhou,0,0.16942642316621845,7,34,26.0,4.375,0.4351299250627108,P0302,5,0.15796296491891126,0.6774276758956171,75.0,0.6903853468967514,81.0,0.7549591705925586,68.0,0.7506618948179893,True,False
C0924,23.2306603006349,113.30567847666,Guangzhou,0,0.5500982784484283,12,84,50.0,6.538461538461538,0.6962969215551921,P0645,1,0.0,0.0,75.0,0.5566443092508049,85.0,0.6827451764762015,85.0,0.6827451764762015,False,True
C0925,23.2233254329897,113.274436686627,Guangzhou,0,0.40675296013769613,10,100,99.0,9.181818181818182,0.9169870958143631,P0146,2,0.0,0.3833959286127792,75.0,0.4637526238608586,85.0,0.5971533520184709,85.0,0.6850361880576297,False,True
C0926,23.2205046444513,113.282637918591,Guangzhou,0,0.6232283206594295,13,109,111.0,7.857142857142857,0.8157156607016377,P0690,1,0.0,0.0,75.0,0.45946846371576966,85.0,0.5929996152193014,85.0,0.5929996152193014,False,True
C0927,23.2245028243251,113.272030063285,Guangzhou,0,0.2130599865563941,6,92,25.0,13.285714285714286,1.157138760850148,P0191,5,0.1967947353007319,0.6641139260504214,75.0,0.513721149999357,85.0,0.6442275536819181,82.5,0.7545742137859424,True,False
C0928,23.2212967274541,113.272729575582,Guangzhou,0,0.5691746779347931,8,104,30.0,11.666666666666666,1.0726689395203328,P0198,5,0.1668140223200897,0.6743930276437845,75.0,0.4885615343623894,85.0,0.6208365458567977,84.0,0.7528010015811778,True,False
C0929,23.2228800126474,113.271505000122,Guangzhou,0,0.399612357961317,7,95,26.0,12.0,1.0909800095486855,P0221,2,0.17477872138694128,0.3234717955658279,75.0,0.491544538823986,85.0,0.6236423652981322,85.0,0.6960395776040369,False,True
C0930,23.1780953864002,113.246920270153,Guangzhou,0,0.2523473294533401,19,97,139.0,4.9,0.5087935705122629,P0376,3,0.19061416030552603,0.4721192433034157,75.0,0.5081375676390862,85.0,0.6390897159914056,85.0,0.7395314492872591,False,True
C0931,23.2220208671118,113.271670494946,Guangzhou,0,0.4909890979939612,8,98,30.0,11.0,1.034422614505426,P0198,5,0.1668140223200897,0.6743930276437845,75.0,0.49724567715986906,85.0,0.6289803268192956,83.5,0.7542498990296379,True,False
C0932,23.2352506691631,113.280295040805,Guangzhou,0,0.26633603540712136,10,75,45.0,6.909090909090909,0.7321354310536595,P0235,5,0.3518439852384654,0.6115864067249581,75.0,0.5714285311706641,85.0,0.6956237239658729,79.0,0.7530253573242611,True,False
C0933,23.2213833379066,113.278769999989,Guangzhou,0,0.3806092610883003,13,112,115.0,8.071428571428571,0.8332055050995885,P0689,1,0.0,0.0,75.0,0.4551986313883796,85.0,0.5888406866004022,85.0,0.5888406866004022,False,True
C0934,23.1563351221097,113.270731025484,Guangzhou,0,0.30490057092361467,11,34,84.0,2.9166666666666665,0.17157760479240394,P0426,5,0.27218085824669774,0.6382672553260903,75.0,0.6266854176862772,85.0,0.7420949169999593,74.0,0.7507103215392121,True,False
C0935,23.14935421829,113.233401041724,Guangzhou,0,0.15661123114550413,12,32,60.0,2.5384615384615383,0.08130351978969853,P0388,2,0.14659536083313282,0.3331346620414194,75.0,0.7238913393958425,78.0,0.7550085014747626,71.5,0.7518269085721945,True,False
C0936,23.2343988718168,113.310850517344,Guangzhou,0,0.12509907357322428,11,73,51.0,6.166666666666667,0.6582436754069954,P0220,5,0.11436591256120769,0.6923752367039726,75.0,0.5733559910087118,85.0,0.6972885200345116,77.5,0.7544794974056503,True,False
C0937,23.1480329892352,113.234048502607,Guangzhou,0,0.2701564768293916,12,31,60.0,2.4615384615384617,0.061301941656308624,P0572,1,0.0,0.0,75.0,0.7288773172990974,77.5,0.7546650483958314,77.5,0.7546650483958314,True,False
C0938,23.178930341128,113.253519222427,Guangzhou,0,0.9173982700865436,17,99,126.0,5.555555555555555,0.5904096654462376,P0688,1,0.0,0.0,75.0,0.5044047637180362,85.0,0.6356381075037517,85.0,0.6356381075037517,False,True
C0939,23.2061770297533,113.278833005469,Guangzhou,0,0.8429574138078638,14,128,109.0,8.6,0.8744361193051357,P0137,2,0.0,0.3833959286127792,75.0,0.4325117908033935,85.0,0.5664181286510389,85.0,0.6571564365536063,False,True
C0940,23.1859814191482,113.330984633089,Guangzhou,0,0.290326911775003,17,57,374.0,3.2222222222222223,0.23633700140915082,P0313,5,0.28044723419318107,0.635433069287296,75.0,0.5759041023131656,85.0,0.699484404560309,78.0,0.7508355086216283,True,False
C0941,23.2945140830139,113.331306286413,Guangzhou,0,1.3501809011621464,2,42,2.0,14.333333333333334,1.2064727747530297,P0160,5,0.0,0.7315864067249581,75.0,0.6732320531473752,82.0,0.7502682379937794,68.5,0.7510398209252491,True,False
C0942,23.2343469842083,113.310843510561,Guangzhou,0,0.13043544103560423,12,73,55.0,5.6923076923076925,0.6062159154191967,P0220,5,0.11436591256120769,0.6923752367039726,75.0,0.5776153243801905,85.0,0.7009559080937604,77.0,0.752713922059875,True,False
C0943,23.1025222880729,113.322133512122,Guangzhou,0,0.38993528091279317,21,101,93.0,4.636363636363637,0.4728454211383562,P0084,2,0.0,0.3833959286127792,75.0,0.5222514565206334,85.0,0.6520192555670192,85.0,0.7332789585854264,False,True
C0944,23.1536396654172,113.239807756619,Guangzhou,0,0.4921482965145934,14,42,63.0,2.8666666666666667,0.16033813167086428,P0412,3,0.1757930615572343,0.47720076287425855,75.0,0.6923111435631614,80.5,0.7516292658936906,71.5,0.7501749134643648,True,False
C0945,23.2945140830139,113.331306286413,Guangzhou,0,1.3501809011621464,2,42,2.0,14.333333333333334,1.2064727747530297,P0160,5,0.0,0.7315864067249581,75.0,0.6732320531473752,82.0,0.7502682379937794,68.5,0.7510398209252491,True,False
