package_id,task_count,task_ids,assigned_member_index,assigned_member_id,member_distance_km,member_quota,spread_km,allowed_radius_km,compactness,bundle_logit_bonus,average_price,total_reward,expected_payout,expected_completions,average_probability
OP0331,2,C0119;C0181,273,B0274,1.0756076984810568,9.0,0.08067140486757918,0.25,0.6773143805296833,0.3196736542763412,85.0,170.0,69.24390321431093,0.8146341554624816,0.4073170777312408
OP0332,2,C0120;C1197,624,B0625,1.065412924489304,4.0,0.009778408787308564,0.25,0.9608863648507657,0.35370229239487105,85.0,170.0,78.46246400197536,0.9230878117879454,0.4615439058939727
OP0333,2,C0125;C1202,273,B0274,1.078686697253583,9.0,0.03557754000055412,0.25,0.8576898399977835,0.3413187094125132,85.0,170.0,67.38889727222666,0.792810556143843,0.3964052780719215
OP0334,3,C0128;C0155;C1252,51,B0052,3.0324093552363367,33.0,0.11435298804728361,0.25,0.5425880478108656,0.38258323543118566,85.0,255.0,99.20553945995614,1.167123993646543,0.3890413312155143
OP0335,3,C0129;C0130;C0133,51,B0052,3.5426562828138852,33.0,0.06259365568042019,0.25,0.7496253772783192,0.40742771496728003,85.0,255.0,105.66830762783064,1.2431565603274195,0.4143855201091398
OP0336,3,C0132;C1211;C1294,301,B0302,2.381978836058566,13.0,0.10045194804015271,0.4,0.7488701298996182,0.407337085281836,85.0,255.0,139.9332459645366,1.6462734819357248,0.5487578273119083
OP0337,3,C0135;C1218;C1221,20,B0021,4.219179786881959,77.0,0.0,0.25,1.0,0.43747266969388177,85.0,255.0,107.61236839192699,1.2660278634344353,0.42200928781147845
OP0338,3,C0136;C1231;C1234,301,B0302,2.9048982721847865,13.0,0.12463568093281785,0.25,0.5014572762687286,0.3776475428461292,85.0,255.0,128.65018699912395,1.5135316117543993,0.5045105372514664
OP0339,3,C0137;C0139;C1238,120,B0121,1.1400164162695599,17.0,0.13385797537832794,0.35,0.6175486417762058,0.39157850670702643,85.0,255.0,136.56600981563406,1.6066589390074595,0.5355529796691532
OP0340,2,C0138;C1224,424,B0425,0.4979684134517209,6.0,0.058466401261960704,0.25,0.7661343949521572,0.3303320560070381,85.0,170.0,69.48004173554492,0.8174122557122931,0.4087061278561466
OP0341,3,C0124;C0141;C1199,20,B0021,1.3173962802207,77.0,0.11175357149228932,0.35,0.6807040814506019,0.39915715946795394,85.0,255.0,128.0045392312878,1.5059357556622093,0.5019785852207365
OP0342,2,C0142;C0193,67,B0068,1.9572775324386698,27.0,0.07501418334641977,0.25,0.6999432666143209,0.3223891206064977,85.0,170.0,65.04348325593241,0.765217450069793,0.3826087250348965
OP0343,3,C0143;C0149;C1247,20,B0021,1.4009442739902698,77.0,0.04784340990410102,0.35,0.8633045431311399,0.42106921486961857,85.0,255.0,112.37201242173471,1.3220236755498203,0.44067455851660675
OP0344,3,C0134;C0144;C1210,20,B0021,1.0631373621243743,77.0,0.14039884315066853,0.35,0.598860448140947,0.3893359234707954,85.0,255.0,126.64053100509275,1.4898886000599147,0.4966295333533049
OP0345,3,C0145;C0159;C1258,20,B0021,3.4137814381055422,77.0,0.1503174231310426,0.25,0.3987303074758296,0.36532030659098125,85.0,255.0,123.03252015914887,1.4474414136370455,0.4824804712123485
OP0346,3,C0146;C1194;C1195,20,B0021,1.3867410405076919,77.0,1.8189894035458565e-12,0.35,0.9999999999948029,0.43747266969325815,85.0,255.0,128.9780441031273,1.5173887541544389,0.505796251384813
OP0347,3,C0147;C1198;C1256,20,B0021,1.3144853839195552,77.0,0.06788442567414675,0.35,0.8060444980738664,0.41419800946274576,85.0,255.0,119.34068063492438,1.4040080074696986,0.4680026691565662
OP0348,3,C0148;C1245;C1276,20,B0021,1.785732668808396,77.0,0.1420446219419979,0.25,0.4318215122320084,0.3692912511617228,85.0,255.0,115.68395813926864,1.3609877428149253,0.4536625809383084
OP0349,3,C0150;C1182;C1188,67,B0068,0.5237195622494271,27.0,0.09377078283435436,0.25,0.6249168686625826,0.3924626939333916,85.0,255.0,106.43276325556477,1.2521501559478208,0.41738338531594027
OP0350,2,C0151;C1325,700,B0701,1.8636314804352847,3.0,0.0,0.55,1.0,0.3583959286127792,85.0,170.0,118.88460793593985,1.3986424463051748,0.6993212231525874
OP0351,3,C0152;C1246;C1251,20,B0021,1.726355085640366,77.0,0.18709327447112306,0.25,0.25162690211550776,0.34766789794774267,85.0,255.0,109.52905683789345,1.2885771392693346,0.4295257130897782
OP0352,3,C0154;C1263;C1328,20,B0021,2.8901267367137273,77.0,0.1029047524681621,0.25,0.5883809901273516,0.388078388509164,85.0,255.0,102.56543195745932,1.2066521406759922,0.40221738022533077
OP0353,3,C0156;C1248;C1249,20,B0021,1.4870608943619523,77.0,0.07866223604831217,0.35,0.7752507541476795,0.41050276019160326,85.0,255.0,110.19901210634248,1.2964589659569703,0.43215298865232343
OP0354,2,C0157;C1261,67,B0068,1.2235081451805763,27.0,0.0,0.25,1.0,0.3583959286127792,85.0,170.0,66.7566619679077,0.7853724937400905,0.3926862468700453
OP0355,3,C0158;C0161;C1269,20,B0021,2.9896482433923426,77.0,0.0,0.25,1.0,0.43747266969388177,85.0,255.0,104.14651687721265,1.2252531397319135,0.4084177132439712
OP0356,2,C0160;C1289,273,B0274,1.8800682232851975,9.0,0.07265092253068653,0.25,0.7093963098772539,0.3235234857980497,85.0,170.0,66.05520464625943,0.7771200546618755,0.38856002733093775
OP0357,2,C0163;C1266,424,B0425,0.5875233110653179,6.0,0.0,0.25,1.0,0.3583959286127792,85.0,170.0,72.811798589642,0.8566093951722588,0.4283046975861294
OP0358,2,C0165;C1274,334,B0335,0.7228221706227268,8.0,0.0,0.25,1.0,0.3583959286127792,85.0,170.0,84.762006656869,0.9972000783161059,0.49860003915805295
OP0359,2,C0166;C1273,675,B0676,0.8649988894908971,4.0,0.02517530073375031,0.55,0.9542267259386358,0.3529031357254155,85.0,170.0,101.18918872386081,1.190461043810127,0.5952305219050635
OP0360,3,C0167;C0170;C1279,20,B0021,1.9121271999946687,77.0,0.04623606425243751,0.25,0.81505574299025,0.4152793588527117,85.0,255.0,118.81663243778084,1.3978427345621274,0.4659475781873758
OP0361,2,C0168;C1267,334,B0335,1.1279833784021598,8.0,0.0,0.25,1.0,0.3583959286127792,85.0,170.0,67.79365998275833,0.7975724703853921,0.39878623519269607
OP0362,3,C0169;C1281;C1286,539,B0540,0.8739944539922233,6.0,0.0639135454136697,0.25,0.7443458183453212,0.4067941678953203,85.0,255.0,123.55375797113666,1.4535736231898433,0.4845245410632811
OP0363,2,C0171;C1264,933,B0934,1.6767575509168704,4.0,0.0,0.25,1.0,0.3583959286127792,85.0,170.0,67.79365998275833,0.7975724703853921,0.39878623519269607
OP0364,2,C0172;C1270,724,B0725,1.0128205627112592,4.0,0.03364689669473399,0.55,0.9388238241913928,0.3510547875157463,85.0,170.0,93.42051375920123,1.0990648677553085,0.5495324338776543
OP0365,2,C0174;C0177,67,B0068,1.0873723653912746,27.0,0.04226487910765384,0.25,0.8309404835693847,0.33810878664110533,85.0,170.0,65.58604921127991,0.7716005789562344,0.3858002894781172
OP0366,3,C0175;C0176;C1292,20,B0021,3.020501691008949,77.0,0.004582629666835721,0.25,0.9816694813326571,0.4352730074538006,85.0,255.0,107.02189098258583,1.2590810703833628,0.4196936901277876
OP0367,2,C0178;C1318,334,B0335,0.9859429243315144,8.0,0.05843742206697569,0.25,0.7662503117320972,0.3303459660206309,85.0,170.0,82.08181251362224,0.9656683825132029,0.48283419125660143
OP0368,2,C0179;C1217,51,B0052,1.9512551485524345,33.0,0.09327787344907855,0.25,0.6268885062036857,0.3136225493572215,85.0,170.0,79.63112620669014,0.936836778902237,0.4684183894511185
OP0369,3,C0180;C1196;C1288,301,B0302,2.3296161349245863,13.0,0.17853379297959837,0.4,0.5536655175510041,0.3839125318000023,85.0,255.0,135.76079444682688,1.5971858170214928,0.5323952723404975
OP0370,3,C0182;C1236;C1324,20,B0021,1.8305049814144874,77.0,0.21461741033309847,0.35,0.3868073990482901,0.36388955757967656,85.0,255.0,107.23388604611634,1.26157512995431,0.42052504331810336
OP0371,3,C0183;C0205;C1212,617,B0618,0.37347804940379153,4.0,0.18824117554216444,0.35,0.4621680698795302,0.37293283807942534,85.0,255.0,130.39576730293922,1.5340678506228143,0.5113559502076047
OP0372,3,C0184;C1272;C1275,20,B0021,2.901105900074932,77.0,0.05243368809861824,0.25,0.7902652476055271,0.412304499406545,85.0,255.0,105.4429237788772,1.2405049856338495,0.41350166187794984
OP0373,3,C0185;C1250;C1305,273,B0274,2.6459860279480525,9.0,0.07991001313449346,0.25,0.6803599474620261,0.3991158633893249,85.0,255.0,106.07137416765352,1.247898519619453,0.4159661732064843
OP0374,2,C0186;C1291,51,B0052,0.8296934204413912,33.0,0.1916565583328898,0.4,0.5208586041677755,0.30089896111291226,85.0,170.0,100.6545178369764,1.1841707980820753,0.5920853990410376
OP0375,2,C0188;C1301,539,B0540,1.174300276723675,6.0,0.05927582502918743,0.25,0.7628966998832503,0.32994353259876924,85.0,170.0,75.09548016611035,0.883476237248357,0.4417381186241785
OP0376,2,C0190;C1303,51,B0052,1.5282392208540971,33.0,0.06443543967685599,0.4,0.8389114008078601,0.3390652967097224,85.0,170.0,95.80713381237315,1.1271427507338019,0.5635713753669009
OP0377,2,C0191;C1298,67,B0068,2.0050346170372544,27.0,0.01651730415202178,0.25,0.9339307833919128,0.35046762261980874,85.0,170.0,64.95327336656194,0.7641561572536699,0.38207807862683496
OP0378,2,C0194;C1317,300,B0301,0.6091521338365424,8.0,0.06045894438571618,0.25,0.7581642224571352,0.3293756353076354,85.0,170.0,75.73719296805046,0.8910257996241231,0.44551289981206155
OP0379,3,C0195;C0208;C0214,300,B0301,0.9031317111557947,8.0,0.1393759340979192,0.25,0.44249626360832317,0.3705722213268805,85.0,255.0,106.48128660046754,1.25272101882903,0.41757367294301
OP0380,3,C0196;C1229;C1232,20,B0021,0.6667924047725873,77.0,0.15883267856372643,0.4,0.602918303590684,0.3898228661247638,85.0,255.0,137.29858915225836,1.6152775194383335,0.5384258398127778
OP0381,2,C0197;C0202,724,B0725,0.11853726130247377,4.0,0.021784878416924492,0.4,0.9455378039576887,0.35186046508770186,85.0,170.0,90.44874485226498,1.064102880614882,0.532051440307441
OP0382,3,C0198;C0204;C1312,444,B0445,0.15140951126292493,6.0,1.8189894035458565e-12,0.4,0.9999999999954525,0.4374726696933361,85.0,255.0,138.55360849505666,1.6300424528830193,0.5433474842943398
OP0383,2,C0199;C1278,368,B0369,1.5306342770331947,4.0,0.0,0.55,1.0,0.3583959286127792,85.0,170.0,118.88460793593985,1.3986424463051748,0.6993212231525874
OP0384,3,C0200;C0213;C1306,686,B0687,2.42877250385968,5.0,0.16197845661036328,0.4,0.5950538584740919,0.3888791327107728,85.0,255.0,139.1574215251473,1.6371461355899681,0.5457153785299894
OP0385,2,C0201;C1206,624,B0625,0.6836127875512619,4.0,0.04930527355868284,0.35,0.8591277898323347,0.34149126339265934,85.0,170.0,81.99319557021252,0.9646258302377944,0.4823129151188972
OP0386,3,C0203;C1310;C1311,120,B0121,1.5836781117772807,17.0,0.050473402428819855,0.35,0.8557902787748004,0.4201675031468578,85.0,255.0,137.58465160483613,1.6186429600568957,0.5395476533522986
OP0387,3,C0207;C1314;C1315,20,B0021,2.4153853472155595,77.0,0.08793377980179892,0.25,0.6482648807928043,0.3952644553890182,85.0,255.0,123.60433868406434,1.4541686904007571,0.4847228968002524
OP0388,3,C0209;C1219;C1290,659,B0660,0.5027656022184727,4.0,0.24884903311744172,0.35,0.28900276252159507,0.3521530011964732,85.0,255.0,143.56246204759697,1.688970141736435,0.5629900472454783
OP0389,2,C0210;C1322,51,B0052,3.099521622128092,33.0,0.0,0.25,1.0,0.3583959286127792,85.0,170.0,66.50400393197327,0.7824000462585091,0.39120002312925456
OP0390,2,C0211;C1332,435,B0436,0.411096121092143,7.0,0.0,0.55,1.0,0.3583959286127792,85.0,170.0,90.34462794591906,1.0628779758343418,0.5314389879171709
OP0391,3,C0215;C0217;C1334,120,B0121,0.7131460596496836,17.0,0.06434751768492612,0.4,0.8391312057876847,0.4181684143884039,85.0,255.0,147.53828039913034,1.7357444752838864,0.5785814917612955
OP0392,2,C0216;C1333,120,B0121,0.8172136691176846,17.0,0.03697886235816296,0.4,0.9075528441045926,0.3473022699053303,85.0,170.0,95.07393115946587,1.1185168371701868,0.5592584185850934
OP0393,3,C0218;C1222;C1335,20,B0021,4.187652512085868,77.0,0.05097664065078423,0.25,0.7960934373968631,0.4130038821815053,85.0,255.0,104.68061994602732,1.2315367052473802,0.4105122350824601
OP0394,3,C0219;C1204;C1327,592,B0593,2.4317646481762503,5.0,0.23117320200208688,0.4,0.42206699499478284,0.36812070909325567,85.0,255.0,142.00599196083306,1.670658728950977,0.556886242983659
OP0395,3,C0220;C0228;C0230,534,B0535,0.1937419020334006,3.0,0.05923446843936249,0.35,0.8307586616018214,0.41716370908610034,85.0,255.0,156.04058605507942,1.8357716006479934,0.6119238668826644
OP0396,3,C0221;C0378;C0379,966,B0967,2.655852609680912,3.0,0.1183925849571051,0.4,0.7040185376072372,0.40195489420675024,85.0,255.0,182.3059704455476,2.144776122888795,0.714925374296265
OP0397,3,C0222;C1460;C1462,550,B0551,0.5498884659526506,3.0,0.13662953486114518,0.35,0.609629900396728,0.3906282577414891,85.0,255.0,158.00692576601946,1.8589050090119938,0.619635003003998
OP0398,2,C0223;C0954,373,B0374,1.9669119252106544,5.0,0.1790995827730583,0.55,0.6743643949580759,0.3193196560077483,65.25,130.5,100.05741446197396,1.5335419173276266,0.7667709586638133
OP0399,3,C0224;C1337;C1342,31,B0032,1.7768493469170406,34.0,0.0,0.35,1.0,0.43747266969388177,85.0,255.0,157.58591684708085,1.8539519629068333,0.6179839876356111
OP0400,3,C0225;C0441;C0458,34,B0035,0.7990575787575261,29.0,0.1389171909192903,0.35,0.6030937402305991,0.38984391852155365,85.0,255.0,159.09575031169803,1.8717147095493885,0.6239049031831295
OP0401,4,C0227;C1336;C1338;C1341,206,B0207,0.49456262474055035,7.0,0.0,0.35,1.0,0.42179185722555845,85.0,340.0,218.72471222849575,2.573231908570538,0.6433079771426345
OP0402,3,C0229;C0390;C1466,720,B0721,0.3844025060862642,3.0,0.052288102937010944,0.35,0.8506054201799688,0.41954532011547807,85.0,255.0,154.0591454243596,1.8124605344042306,0.6041535114680768
OP0403,3,C0233;C0468;C1597,653,B0654,0.20542264912690272,3.0,0.06674396576152072,0.4,0.8331400855961982,0.4174494799654256,85.0,255.0,158.55812709647262,1.8653897305467368,0.6217965768489123
OP0404,3,C0234;C1436;C1577,36,B0037,0.6173165085117364,33.0,0.07658622226095863,0.35,0.7811822221115468,0.41121453634726735,85.0,255.0,165.397457850745,1.9458524453028825,0.6486174817676275
OP0405,2,C0237;C1358,12,B0013,0.14835426362845686,90.0,0.0341371020788968,0.55,0.9379325416747331,0.35094783361374715,75.0,150.0,112.81685286488965,1.5042247048651953,0.7521123524325977
OP0406,2,C0238;C0243,609,B0610,0.5521651685954532,4.0,0.0,0.4,1.0,0.3583959286127792,85.0,170.0,101.61470207234524,1.1954670832040617,0.5977335416020308
OP0407,2,C0239;C0424,12,B0013,0.7465432767494136,90.0,0.2363536570908892,0.55,0.5702660780165651,0.306827857974767,81.25,162.5,122.3492409928742,1.5057849246658894,0.7528924623329447
OP0408,3,C0240;C1352;C1574,31,B0032,0.16884031134451838,34.0,0.03434580278600072,0.35,0.9018691348971408,0.4256969658815387,85.0,255.0,158.7362074968474,1.867484794080558,0.622494931360186
OP0409,2,C0241;C0244,12,B0013,0.20472957872038752,90.0,0.11152576307742065,0.55,0.7972258853137806,0.33406303485043287,77.75,155.5,117.18820178003119,1.5072684385309687,0.7536342192654844
OP0410,2,C0245;C0254,152,B0153,0.21896323329961517,10.0,0.10385229951917602,0.55,0.8111776372378618,0.33573724508132263,81.0,162.0,122.01232404269888,1.5063249881814675,0.7531624940907338
OP0411,2,C0247;C0253,152,B0153,0.4063652326674524,10.0,0.06348648876219347,0.55,0.8845700204323755,0.34454433106466426,82.75,165.5,124.58706662343424,1.5055823547465497,0.7527911773732748
OP0412,2,C0248;C1374,731,B0732,0.8793758296007206,4.0,0.12118639760509414,0.4,0.6970340059872646,0.32204000933125093,85.0,170.0,117.40464061952935,1.38123106611211,0.690615533056055
OP0413,2,C0249;C1366,12,B0013,2.2741491139688876,90.0,0.03234843590546464,0.55,0.9411846619900643,0.3513380880515869,85.0,170.0,109.13472475444351,1.2839379382875706,0.6419689691437853
OP0414,3,C0250;C0266;C0442,36,B0037,1.8024318664390055,33.0,0.16895549270347585,0.4,0.5776112682413104,0.38678602188283895,85.0,255.0,168.9411432190999,1.9875428614011752,0.6625142871337251
OP0415,3,C0251;C1501;C1503,470,B0471,1.0367767588920591,5.0,0.14745668832429856,0.4,0.6313582791892536,0.3932356631965922,85.0,255.0,176.49587219854763,2.076422025865266,0.6921406752884219
OP0416,2,C0252;C1362,164,B0165,0.9668869378683986,13.0,0.0058486511796026226,0.4,0.9853783720509934,0.3566413332588984,84.0,168.0,126.40321174802781,1.504800139857474,0.752400069928737
OP0417,2,C0255;C0263,810,B0811,0.24972524460958834,3.0,0.09659534025316285,0.55,0.824372108630613,0.33732058164845274,68.0,136.0,102.8016648052162,1.5118969304193959,0.7559484652096979
OP0418,3,C0256;C1383;C1385,27,B0028,1.9360259447636778,58.0,0.035905655303278966,0.4,0.9102358617418026,0.4267009731028981,84.83333333333333,254.5,191.31440651599596,2.2551804617119333,0.7517268205706444
OP0419,3,C0258;C0260;C0365,897,B0898,1.5432419736418208,3.0,0.14105095487752858,0.35,0.5969972717784897,0.3891123423073005,85.0,255.0,158.28918855792807,1.8622257477403301,0.6207419159134434
OP0420,2,C0261;C1492,1297,B1298,1.2103601653829283,2.0,0.13262761658125014,0.55,0.7588588789431816,0.32945899408596097,74.75,149.5,112.65098286461232,1.5070527997785461,0.7535263998892731
OP0421,2,C0262;C0836,123,B0124,0.11445035137708667,14.0,0.17270629765994136,0.4,0.5682342558501466,0.3065840393147968,84.0,168.0,126.17562998743318,1.5020988458454565,0.7510494229227282
OP0422,2,C0265;C1386,769,B0770,0.20280577316729342,4.0,0.03082738496476455,0.55,0.9439502091549735,0.351669953711376,84.5,169.0,126.77870105438288,1.5003485657576854,0.7501742828788427
OP0423,2,C0267;C0986,53,B0054,0.5766811948498312,28.0,0.2507497508956974,0.55,0.5440913620078229,0.30368689205371796,80.75,161.5,121.54709075513168,1.5051321607129748,0.7525660803564874
OP0424,2,C0268;C1394,373,B0374,3.0278483514494843,5.0,0.0963199046123203,0.55,0.8248729007048722,0.3373806766973638,65.0,130.0,97.99868769643888,1.5076721184067519,0.7538360592033759
OP0425,2,C0269;C1388,769,B0770,0.6097399097946582,4.0,0.05214265231681501,0.4,0.8696433692079625,0.3427531329177347,85.0,170.0,126.53585816699479,1.488657154905821,0.7443285774529105
OP0426,2,C0270;C0279,253,B0254,0.46833634374959976,9.0,0.1829045285156701,0.4,0.5427386787108248,0.3035245700580782,85.0,170.0,122.02844196141648,1.4356287289578409,0.7178143644789204
OP0427,2,C0271;C1511,31,B0032,0.22713838915805087,34.0,0.10347564101643758,0.35,0.7043553113816069,0.32291856597857205,85.0,170.0,102.19434488932268,1.2022864104626199,0.6011432052313099
OP0428,2,C0272;C0274,253,B0254,0.6472541191536358,9.0,0.12914885147909075,0.4,0.6771278713022731,0.31965127316905195,85.0,170.0,122.85435411085439,1.44534534248064,0.72267267124032
OP0429,2,C0273;C1393,333,B0334,0.36178804295933237,6.0,0.045602000479096357,0.55,0.9170872718561884,0.3484464012355218,84.75,169.5,126.48608207634355,1.4924845829997562,0.7462422914998781
OP0430,2,C0277;C1825,380,B0381,0.17723426282416793,5.0,0.14583342618750006,0.55,0.7348483160227273,0.32657772653550643,82.75,165.5,124.60378027228748,1.5057928310869735,0.7528964155434867
OP0431,3,C0282;C0430;C1390,34,B0035,0.9491161191921412,29.0,0.12433204871953665,0.35,0.6447655750870381,0.39484453870432634,85.0,255.0,159.92962653227994,1.8815250180268228,0.6271750060089409
OP0432,3,C0284;C0286;C1401,7,B0008,2.5334817509674794,95.0,0.10960366139077186,0.4,0.7259908465230703,0.40459157127665024,85.0,255.0,173.5160199436665,2.0413649405137235,0.6804549801712412
OP0433,3,C0285;C1419;C1498,719,B0720,0.5398714105686627,4.0,0.15005142176309305,0.4,0.6248714455922674,0.3924572431649538,84.5,253.5,190.4126996797691,2.2534031334251923,0.7511343778083974
OP0434,3,C0289;C1409;C1447,283,B0284,0.2626747255974639,8.0,0.18832290970811855,0.35,0.4619345436910899,0.3729048149368125,85.0,255.0,177.55452309676548,2.0888767423148877,0.6962922474382959
OP0435,2,C0290;C1479,930,B0931,0.5797315077417579,4.0,0.1628549666678628,0.4,0.5928625833303429,0.30953943861242034,85.0,170.0,116.77762999567975,1.3738544705374087,0.6869272352687044
OP0436,3,C0291;C1421;C1426,17,B0018,2.4046112856445707,85.0,0.09247030837874283,0.4,0.768824229053143,0.4097315771802589,85.0,255.0,190.52510665848882,2.241471843041045,0.7471572810136817
OP0437,3,C0292;C1406;C1493,31,B0032,0.6806294610116611,34.0,0.16317156971990235,0.35,0.5337955150859932,0.38152813150420095,85.0,255.0,157.65066191153582,1.8547136695474804,0.6182378898491602
OP0438,3,C0295;C1435;C1441,682,B0683,0.3900596240645926,3.0,0.014445584535194145,0.35,0.9587269013280167,0.43251989785324374,85.0,255.0,164.97003108692118,1.9408238951402494,0.6469412983800832
OP0439,3,C0296;C0311;C1473,685,B0686,0.09278037102421839,3.0,0.12040141963280503,0.35,0.6559959439062713,0.39619218296263425,85.0,255.0,170.6506141945648,2.0076542846419385,0.6692180948806462
OP0440,2,C0297;C1508,36,B0037,0.920943390806526,33.0,0.12435726360831273,0.35,0.6446935325476779,0.31575915251850056,85.0,170.0,98.1195648599055,1.154347821881241,0.5771739109406205
OP0441,3,C0298;C1343;C1439,968,B0969,0.4922999222835624,3.0,0.15860992183743888,0.35,0.5468287947501747,0.38309212506390267,85.0,255.0,160.92138995807713,1.8931928230362014,0.6310642743454005
OP0442,4,C0299;C0304;C0764;C1438,36,B0037,1.3316525954949163,33.0,0.19035463557462723,0.35,0.45612961264392216,0.3565274107428291,85.0,340.0,215.6872097238833,2.5374965849868625,0.6343741462467156
OP0443,4,C0300;C1430;C1437;C1471,36,B0037,0.6811170435382233,33.0,0.049113915599302824,0.35,0.8596745268591348,0.40495280044865467,85.0,340.0,216.5038948167164,2.547104644902546,0.6367761612256365
OP0444,2,C0302;C1351,12,B0013,0.5292264510652824,90.0,0.1309050627769269,0.55,0.761990794951042,0.3298348240069042,80.0,160.0,120.4192772130684,1.5051903641762125,0.7525951820881063
OP0445,3,C0305;C0313;C1451,517,B0518,0.9466453012653069,3.0,0.0,0.35,1.0,0.43747266969388177,85.0,255.0,161.1490420494577,1.8958710829347967,0.6319570276449322
OP0446,2,C0306;C0307,522,B0523,0.7153867845311116,3.0,0.10711952472000992,0.35,0.6939442150856859,0.3216692344230615,85.0,170.0,99.90891740339157,1.1753990282751952,0.5876995141375976
OP0447,2,C0308;C0314,17,B0018,1.1468498646446805,85.0,0.21911540663586082,0.55,0.6016083515711621,0.31058893080131866,82.0,164.0,123.55773766743023,1.5068016788711005,0.7534008394355503
OP0448,3,C0309;C0417;C1545,36,B0037,0.32784309973810083,33.0,0.21559814367296715,0.35,0.3840053037915224,0.3635533061488644,85.0,255.0,168.43435569593663,1.9815806552463133,0.6605268850821044
OP0449,2,C0312;C0389,12,B0013,2.469434443842159,90.0,0.0871507278715114,0.55,0.8415441311427065,0.339381224349904,85.0,170.0,112.5563588621527,1.3241924572017965,0.6620962286008982
OP0450,3,C0315;C0317;C1454,7,B0008,0.15377571412290544,95.0,0.09162787721613525,0.4,0.7709303069596619,0.40998430652904116,85.0,255.0,170.13573393101296,2.0015968697766233,0.6671989565922077
OP0451,2,C0316;C0414,27,B0028,0.8437418416136474,58.0,0.13794301899361694,0.55,0.7491945109206966,0.32829926992326275,80.5,161.0,120.9083323221216,1.5019601445817508,0.7509800722908754
OP0452,3,C0318;C0319;C1562,7,B0008,0.6738364937227255,95.0,0.16136145367596127,0.35,0.5389672752115392,0.38214874271926647,85.0,255.0,165.59105600833294,1.94813007068627,0.6493766902287567
OP0453,3,C0320;C0321;C0357,7,B0008,0.2505902513131908,95.0,0.07345078464467945,0.4,0.8163730383883014,0.41543743430047797,85.0,255.0,170.910304719467,2.010709467287847,0.670236489095949
OP0454,2,C0322;C1459,27,B0028,0.9026377431033201,58.0,0.12569431254119592,0.55,0.7714648862887347,0.33097171496742733,83.0,166.0,125.01364970028413,1.5061793236945644,0.7530896618472822
OP0455,3,C0323;C0395;C1453,7,B0008,0.322345401550665,95.0,0.1110603426900855,0.4,0.7223491432747863,0.40415456688685614,85.0,255.0,169.36751966375004,1.992559054867648,0.6641863516225494
OP0456,3,C0324;C0332;C1513,10,B0011,0.6698582218243175,89.0,0.034211319089609886,0.4,0.9144717022759753,0.4272092739669988,84.0,252.0,189.66896973679798,2.257941561286289,0.7526471870954298
OP0457,3,C0325;C0397;C1548,523,B0524,0.18507746653610752,4.0,0.009908099966893597,0.4,0.975229750082766,0.4345002397038137,85.0,255.0,170.01467713400757,2.000172672164795,0.6667242240549317
OP0458,3,C0326;C0328;C1463,856,B0857,0.06418343210910557,3.0,0.026997343099068795,0.35,0.9228647340026606,0.42821643777420104,85.0,255.0,156.4210682127391,1.840247861326342,0.6134159537754473
OP0459,2,C0329;C1359,12,B0013,0.45332431303297427,90.0,0.1172533953481695,0.55,0.7868120084578736,0.332813369627724,78.75,157.5,118.77692327857756,1.5082483893300305,0.7541241946650152
OP0460,2,C0330;C1461,27,B0028,0.6002959422191203,58.0,0.022443094670039417,0.55,0.959194373327201,0.3534992534120433,82.5,165.0,124.40999015807103,1.5079998807038915,0.7539999403519457
OP0461,2,C0331;C1573,803,B0804,3.003974074645578,2.0,0.12498268494892535,0.55,0.7727587546383176,0.3311269791693773,76.5,153.0,115.19180385118396,1.5057773916117936,0.7528886958058968
OP0462,2,C0333;C1384,27,B0028,1.0335146275493863,58.0,0.16473518749909413,0.4,0.5881620312522646,0.30897537236305095,84.0,168.0,122.32628429749448,1.4567874315041114,0.7283937157520557
OP0463,2,C0335;C1474,36,B0037,3.606385523030683,33.0,0.11299041269881877,0.55,0.7945628860021478,0.3337434749330369,75.5,151.0,113.893812089487,1.5085273124435363,0.7542636562217682
OP0464,3,C0336;C1420;C1486,285,B0286,1.265848809533057,9.0,0.22178428070473846,0.4,0.44553929823815386,0.37093738548246025,85.0,255.0,180.19510021227353,2.1199423554385124,0.7066474518128375
OP0465,2,C0339;C0438,36,B0037,3.1587956519273828,33.0,0.11944235197603005,0.25,0.5222305920958799,0.30106359966428475,85.0,170.0,120.34636210319744,1.415839554155264,0.707919777077632
OP0466,3,C0340;C1344;C1402,31,B0032,0.8662243133480215,34.0,0.21850247844535237,0.35,0.37570720444185035,0.36255753422690373,85.0,255.0,154.78266300538598,1.8209725059457176,0.6069908353152392
OP0467,2,C0341;C1368,152,B0153,0.16559753337809296,10.0,0.09720792662266074,0.55,0.8232583152315259,0.3371869264405623,81.75,163.5,123.24445076442204,1.5075869681424563,0.7537934840712281
OP0468,3,C0343;C0459;C1583,449,B0450,0.15873821676376226,4.0,0.08322014901065512,0.35,0.7622281456838425,0.4089400471759429,85.0,255.0,166.62426876191427,1.96028551484605,0.6534285049486833
OP0469,2,C0344;C1470,894,B0895,0.08501727572012013,3.0,0.19445504237242264,0.55,0.6464453775046861,0.3159693739133415,75.75,151.5,114.29700692714093,1.508873775995748,0.754436887997874
