task_id,latitude,longitude,city,package_id,package_size,assigned_member_id,assigned_member_distance_km,nearest_member_km,tasks_2km,members_2km,effective_member_supply,effective_pressure,adaptive_max_package_size,adaptive_radius_km,bundle_logit_bonus,optimized_price,optimized_probability,target_reached,unreachable_at_85
C1024,22.7024160421293,114.233182399035,Shenzhen,OP0264,4,B0130,0.7626145453579599,0.33399304234309496,51,11,6.599037611527978,6.842971789100553,4,0.4,0.39363289434595117,85.0,0.6343793151535345,False,True
C1025,22.7468435457508,114.281088200035,Shenzhen,OP0774,3,B0046,1.3997784039384495,1.3007850622330561,73,7,4.34055471029068,13.856238539680136,4,0.4,0.36180937631067456,85.0,0.5985279666327593,False,True
C1026,22.6767915100689,114.168423800977,Dongguan,OP0775,2,B0642,1.9101843590574439,1.0642333903227683,1,2,0.35701712546451386,1.4738207517575652,2,0.55,0.3583959286127792,85.0,0.742869696715398,False,True
C1027,22.7017999612928,114.246251098954,Shenzhen,OP0776,2,B0080,1.4670099714104048,0.7772430173241809,60,10,3.5158553986913077,13.507961308432897,4,0.4,0.305333364202801,85.0,0.5123560754199993,False,True
C1028,22.7503764029864,114.284111819126,Shenzhen,OP0777,2,B0046,1.9302013455606868,1.6594321243317773,51,4,2.9819344930519587,13.058979270184963,4,0.4,0.31732277451344665,85.0,0.6837115216328958,False,True
C1029,22.7467999673484,114.281409344255,Shenzhen,OP0774,3,B0046,1.3997784039384495,1.3064653070017116,74,7,4.331243075904248,14.068013581856615,4,0.4,0.36180937631067456,85.0,0.5962178251509141,False,True
C1030,22.6767915100689,114.168423800977,Dongguan,OP0775,2,B0642,1.9101843590574439,1.0642333903227683,1,2,0.35701712546451386,1.4738207517575652,2,0.55,0.3583959286127792,85.0,0.742869696715398,False,True
C1031,22.7165733410933,114.26461997116,Shenzhen,OP0778,3,B0097,0.26384275390821565,0.21362966063486133,74,10,6.877295561380123,9.521034143710587,4,0.4,0.35270879204852423,85.0,0.6125919358801163,False,True
C1032,22.7224351073237,114.260494007242,Shenzhen,OP0779,3,B0097,0.9371462293854481,0.483359219619239,107,7,5.106684600657091,17.685537580961526,3,0.25,0.37391360639310345,85.0,0.5635698671707449,False,True
C1033,22.7159407646627,114.264177688646,Shenzhen,OP0778,3,B0097,0.26384275390821565,0.23480890722334338,71,10,6.707386240306786,9.341688317560443,4,0.4,0.35270879204852423,85.0,0.6157457699189302,False,True
C1034,22.7499077901963,114.285263194815,Shenzhen,OP0780,3,B0046,1.6897533813314511,1.6070123165250574,51,5,3.0760248489448383,12.7575277205342,4,0.4,0.3634556676967923,85.0,0.6675111287251092,False,True
C1035,22.722229715604,114.262723722789,Shenzhen,OP0779,3,B0097,0.9371462293854481,0.2548170839423647,108,7,5.709950279359962,16.244531697244874,5,0.35,0.37391360639310345,85.0,0.5746064990460302,False,True
C1036,22.7389872094712,114.291694093565,Shenzhen,OP0277,3,B0321,0.8118723389296248,0.5300707201179741,87,9,6.566087867680068,11.630845628413613,5,0.35,0.3928379188491934,85.0,0.612888850069688,False,True
C1037,22.7245952781917,114.275608138477,Shenzhen,OP0772,3,B0100,1.1203267459461148,0.4898920857191891,109,11,9.343001369356521,10.635210812782047,5,0.35,0.3655160834850665,85.0,0.6023021047164047,False,True
C1038,22.7197427327865,114.248325470978,Shenzhen,OP0300,3,B0097,1.9854269005037684,1.05309506531411,82,7,2.2924299811565025,25.209344002767626,3,0.25,0.3851196632369238,85.0,0.49452413077461266,False,True
C1039,22.7490356326583,114.285407331977,Shenzhen,OP0780,3,B0046,1.6897533813314511,1.510844235261104,57,5,3.247634513034042,13.654658804100167,4,0.4,0.3634556676967923,85.0,0.6566653381026782,False,True
C1040,22.7307317187625,114.228992656324,Shenzhen,OP0275,2,B1089,2.5692819119864105,1.690203958667716,26,1,0.1511785552381916,23.454224261859533,2,0.55,0.34983869488398567,85.0,0.702569280730419,False,True
C1041,22.7255489485721,114.272456359037,Shenzhen,OP0274,3,B0253,0.6617866557560197,0.5547944702297115,109,12,9.76825962587285,10.215206897101876,5,0.35,0.41840641559677916,85.0,0.6044167803336636,False,True
C1042,22.7524974534298,114.285480285164,Shenzhen,OP0777,2,B0046,1.9302013455606868,1.8950807651212622,34,1,0.5854574172519365,22.075648086887938,2,0.55,0.31732277451344665,85.0,0.7133109738921948,False,True
C1043,22.7318862444033,114.30283983163,Shenzhen,OP0279,2,B0832,0.3762547750738134,0.3762547750738134,46,8,5.620782948838388,7.0988583016826015,2,0.55,0.3583959286127792,85.0,0.7069498056778257,False,True
C1044,22.7338265603725,114.261412883948,Shenzhen,OP0284,3,B0046,1.4450816326908862,0.637645971055614,102,8,4.827525316307127,17.67474089074753,3,0.25,0.4242058912419636,85.0,0.546107759600143,False,True
C1045,22.7331071008026,114.252687945711,Shenzhen,OP0142,1,B1658,0.591633191724099,0.591633191724099,78,6,1.6718955727054545,29.567023804005842,3,0.25,0.0,85.0,0.334675424086401,False,True
C1046,22.7342148032208,114.261377131389,Shenzhen,OP0284,3,B0046,1.4450816326908862,0.677733965457192,101,8,4.796814423671457,17.595871205308917,3,0.25,0.4242058912419636,85.0,0.5472731299579845,False,True
C1047,22.7083119203669,114.243410661873,Shenzhen,OP0282,2,B0080,1.68552007327995,0.4444669561141019,66,8,2.290188555160117,20.36357457232096,3,0.25,0.3583959286127792,85.0,0.4539372118533221,False,True
C1048,22.7397046297258,114.292707141311,Shenzhen,OP0277,3,B0321,0.8118723389296248,0.5850604529380253,82,9,6.246796154585544,11.45333720301767,5,0.35,0.3928379188491934,85.0,0.6158407873266739,False,True
C1049,22.7089563577662,114.239904031994,Shenzhen,OP0806,3,B0080,1.6162530279402,0.6843829196239001,63,9,3.341448219585698,14.741624629144486,4,0.4,0.36943558969578383,85.0,0.52075814413289,False,True
C1050,22.7394615651231,114.261629024339,Shenzhen,OP0281,3,B0046,1.4104490407578594,0.5176533880673404,80,9,4.744524886094999,14.100382817744569,4,0.4,0.3832740232095586,85.0,0.5581900647928844,False,True
C1051,22.6574622868825,114.347695727712,Shenzhen,OP0802,2,B1460,4.882000590691757,3.661736123726937,20,0,0.0,21.0,2,0.55,0.3583959286127792,82.0,0.7545096578666105,True,False
C1052,22.6574622868825,114.347695727712,Shenzhen,OP0798,2,B0609,4.553335547981689,3.661736123726937,20,0,0.0,21.0,2,0.55,0.3583959286127792,82.0,0.7545096578666105,True,False
C1053,22.7000320030959,114.236753431131,Shenzhen,OP0781,3,B0080,0.6382984499809742,0.40316234638277504,52,11,6.525139809434722,7.043058513484453,4,0.4,0.3903778963606319,85.0,0.6299868566504696,False,True
C1054,22.6574622868825,114.347695727712,Shenzhen,OP0143,1,B0552,3.733874283724984,3.661736123726937,20,0,0.0,21.0,2,0.55,0.0,85.0,0.7162779505704935,False,True
C1055,22.6574622868825,114.347695727712,Shenzhen,OP0144,1,B0552,3.733874283724984,3.661736123726937,20,0,0.0,21.0,2,0.55,0.0,85.0,0.7162779505704935,False,True
C1056,22.7478862216627,114.284766450283,Shenzhen,OP0774,3,B0046,1.3997784039384495,1.3817540335062974,63,6,3.7172443627704426,13.567242881268237,4,0.4,0.36180937631067456,85.0,0.6255070845902849,False,True
C1057,22.7363553657265,114.261933238194,Shenzhen,OP0782,3,B0046,1.3759519106900955,0.7589440958126292,96,8,4.771883424773012,16.805606222688855,3,0.25,0.37958734888447043,85.0,0.5445184057902225,False,True
C1058,22.6745584222898,114.227720857841,Shenzhen,OP0145,1,B0368,0.17372741339906927,0.17372741339906927,0,4,3.2380525094431394,0.2359574351124298,2,0.55,0.0,85.0,0.5988691413087924,False,True
C1059,22.7119976694129,114.246839673665,Shenzhen,OP0146,1,B1791,0.3811820601573114,0.35567445547702364,78,4,0.7839633965897643,44.28341980055022,3,0.25,0.0,85.0,0.3844131679073052,False,True
C1060,22.6095179833464,114.129479113063,Shenzhen,OP0147,1,B1461,0.13223730015472487,0.13223730015472487,2,31,14.584546399887278,0.1924983841699556,2,0.55,0.0,85.0,0.3517296767731302,False,True
C1061,22.731732413054,114.261663511185,Shenzhen,OP0286,4,B0046,1.495548417324703,0.42831760483688947,107,10,6.586779000047395,14.235290101283471,5,0.35,0.3936187174364367,85.0,0.5611951108930483,False,True
C1062,22.7383667433442,114.26489898575,Shenzhen,OP0291,2,B0046,1.0008249675857015,0.4046782133528482,100,8,5.256348005708003,16.14360325030709,4,0.4,0.33069722618448805,85.0,0.5349209524576266,False,True
C1063,22.7322430034936,114.261357000362,Shenzhen,OP0286,4,B0046,1.495548417324703,0.492190969565836,109,10,6.433018124215153,14.798833819824004,5,0.35,0.3936187174364367,85.0,0.555677842982275,False,True
C1064,22.7344422985121,114.286383621184,Shenzhen,OP0265,3,B0750,0.06184940614452768,0.13266311113423693,104,10,8.958679841705216,10.543566182364684,5,0.35,0.3842095408847406,85.0,0.6133591611399394,False,True
C1065,22.7221670056933,114.266364254087,Shenzhen,OP0783,3,B0097,0.6973683049914386,0.1274023963277851,101,9,8.534857045383365,10.697590904038448,5,0.35,0.37269271280464533,85.0,0.6216074927716153,False,True
C1066,22.7387538678362,114.283079107799,Shenzhen,OP0784,2,B0100,0.7203918603112525,0.4055942917963767,101,9,7.835136878512428,11.544812650052995,5,0.35,0.3327981577401446,85.0,0.5898643257468444,False,True
C1067,22.7357467739535,114.272867208943,Shenzhen,OP0287,3,B0046,0.15252232344962396,0.2567720480539264,122,11,9.596419233862932,11.607694758520823,5,0.35,0.38803278767756244,85.0,0.5724783692107357,False,True
C1068,22.7329724055147,114.28721940463,Shenzhen,OP0288,3,B0750,0.1419089979218519,0.051988756950796994,103,11,9.101185093489683,10.295821632555676,5,0.35,0.3835657714505857,85.0,0.604427148426037,False,True
C1069,22.7178681190784,114.272906762233,Shenzhen,OP0267,2,B0253,0.29863335304935196,0.366089352915537,74,6,6.256623459146379,10.335385378921467,4,0.4,0.3290501327894293,85.0,0.6634593366788473,False,True
C1070,22.57081030331,114.144595274468,Shenzhen,OP0148,1,B0582,0.10686117291803328,0.10686117291803328,0,13,4.504581638199067,0.18166684876839612,2,0.55,0.0,85.0,0.3330578632607248,False,True
C1071,22.7257042523527,114.227759277469,Shenzhen,OP0785,2,B1354,1.2324278267953541,1.2324278267953541,29,2,0.46392272316013894,20.49288499002163,2,0.55,0.3583959286127792,85.0,0.6766294333655269,False,True
C1072,22.7912047145946,114.105584721896,Dongguan,OP0149,1,B1017,1.2596121183662667,1.2596121183662667,0,2,0.7975159937344678,0.5563232836234345,2,0.55,0.0,85.0,0.6594593417177967,False,True
C1073,22.7045816442784,114.237844739376,Shenzhen,OP0786,3,B0080,0.9862362780559559,0.20085537347507007,58,11,5.287272903820557,9.384036752110402,4,0.4,0.3996360333075222,85.0,0.5856056348188603,False,True
C1074,22.7208021543088,114.268000697234,Shenzhen,OP0783,3,B0097,0.6973683049914386,0.30966254709004704,93,9,8.553157170490614,9.83967900060965,5,0.35,0.37269271280464533,85.0,0.6361927041477059,False,True
C1075,22.7067774673245,114.234162779126,Shenzhen,OP0787,3,B0130,1.3667971568486599,0.4058980760012559,57,11,5.253867298872653,9.274261385503864,4,0.4,0.36888237939295676,85.0,0.5822233441644348,False,True
C1076,22.7257042523527,114.227759277469,Shenzhen,OP0785,2,B1354,1.2324278267953541,1.2324278267953541,29,2,0.46392272316013894,20.49288499002163,2,0.55,0.3583959286127792,85.0,0.6766294333655269,False,True
C1077,22.7001162657669,114.246202775058,Shenzhen,OP0788,3,B0080,1.1562700691409091,0.9619950528726505,57,10,3.5874956544240546,12.643063747442767,4,0.4,0.3728399530617815,85.0,0.5419577701708538,False,True
C1078,22.7001162657669,114.246202775058,Shenzhen,OP0788,3,B0080,1.1562700691409091,0.9619950528726505,57,10,3.5874956544240546,12.643063747442767,4,0.4,0.3728399530617815,85.0,0.5419577701708538,False,True
C1079,22.7290523904969,114.226097799446,Shenzhen,OP0323,2,B1089,2.423742021521807,1.3545481911562818,25,1,0.189091709898013,21.865428699549163,2,0.55,0.3167483287180396,85.0,0.702040184273304,False,True
C1080,22.7031648382584,114.247827215047,Shenzhen,OP0776,2,B0080,1.4670099714104048,0.6106881367111775,65,8,2.4470841438694757,19.146617037874982,3,0.25,0.305333364202801,85.0,0.46679396620442704,False,True
C1081,22.7015017469836,114.23360978944,Shenzhen,OP0264,4,B0130,0.7626145453579599,0.3525415053780132,51,11,6.811043281082392,6.657241309357366,4,0.4,0.39363289434595117,85.0,0.6387095080964335,False,True
C1082,22.7341150976639,114.27691285806,Shenzhen,OP0314,3,B0100,0.25976647055369706,0.18775396086078983,130,11,10.074902979525158,11.828546059698006,5,0.35,0.41274438826928583,85.0,0.5747787877820983,False,True
C1083,22.6986467499831,114.241761552618,Shenzhen,OP0293,3,B0080,0.8129469005293635,0.7849027678479609,52,11,5.222179151270162,8.517916104871533,4,0.4,0.4153201863484326,85.0,0.6107858364912977,False,True
C1084,22.6574622868825,114.347695727712,Shenzhen,OP0283,2,B0672,4.436489184040315,3.661736123726937,20,0,0.0,21.0,2,0.55,0.3583959286127792,82.0,0.7545096578666105,True,False
C1085,22.7355461020635,114.270599603768,Shenzhen,OP0789,3,B0046,0.4674786035855781,0.4871003825565918,120,11,8.801761629625666,12.344719711840314,5,0.35,0.38881605528093943,85.0,0.5653872426884672,False,True
C1086,22.6574622868825,114.347695727712,Shenzhen,OP0790,2,B0552,3.733874283724984,3.661736123726937,20,0,0.0,21.0,2,0.55,0.3583959286127792,82.0,0.7545096578666105,True,False
C1087,22.7189527449597,114.260919983715,Shenzhen,OP0266,3,B0097,0.7900888285218456,0.5386770355323767,85,8,5.362553780738427,13.516585158046238,4,0.4,0.3736765280989808,85.0,0.5867231637060683,False,True
C1088,22.5531613949393,114.124639132808,Shenzhen,OP0150,1,B0881,0.17422573123338547,0.17422573123338547,0,26,11.629289954768183,0.07918101521000002,2,0.55,0.0,85.0,0.27401909432597327,False,True
C1089,22.7357179982646,114.262800961492,Shenzhen,OP0782,3,B0046,1.3759519106900955,0.7657144133667472,104,8,5.025287640377715,17.42655392853871,3,0.25,0.37958734888447043,85.0,0.5387387035725377,False,True
C1090,22.7319409550816,114.274927560663,Shenzhen,OP0791,3,B0100,0.42371714509747604,0.4355770422573464,129,12,9.579146165058058,12.288326295119921,5,0.35,0.4263157977895594,85.0,0.5607176534969938,False,True
C1091,22.6574622868825,114.347695727712,Shenzhen,OP0151,1,B1445,3.661736123726937,3.661736123726937,20,0,0.0,21.0,2,0.55,0.0,85.0,0.7162779505704935,False,True
C1092,22.7322152047206,114.27468650038,Shenzhen,OP0791,3,B0100,0.42371714509747604,0.4153062204013808,128,12,9.632579431298977,12.132521636308166,5,0.35,0.4263157977895594,85.0,0.5625361438145825,False,True
C1093,22.7319855779387,114.275228590026,Shenzhen,OP0791,3,B0100,0.42371714509747604,0.4224637466610458,130,12,9.602811314281,12.355213736903456,5,0.35,0.4263157977895594,85.0,0.5597036245453999,False,True
C1094,22.7314770035277,114.275706999693,Shenzhen,OP0792,2,B0100,0.4463232959753838,0.4695549884951835,129,13,10.333689571767353,11.470227693886631,5,0.35,0.3466116685997963,85.0,0.5515913325506051,False,True
C1095,22.7319546869558,114.275278790931,Shenzhen,OP0792,2,B0100,0.4463232959753838,0.42460544026466174,130,12,9.59615355308328,12.362976748471286,5,0.35,0.3466116685997963,85.0,0.5399006850899453,False,True
C1096,22.7285515470569,114.264152715753,Shenzhen,OP0793,3,B0779,0.570263239395,0.025715023148265414,107,10,7.669637864297728,12.45726773026504,5,0.35,0.41359898162263165,85.0,0.5828987871130182,False,True
C1097,22.7345632125203,114.274830154702,Shenzhen,OP0794,3,B0100,0.15414562195681103,0.18841332225968774,128,12,10.226826149351629,11.490335584064423,5,0.35,0.397168165972139,85.0,0.5615611738619599,False,True
C1098,22.7341565028659,114.27459462259,Shenzhen,OP0794,3,B0100,0.15414562195681103,0.23694602693410918,127,12,10.08889376876709,11.5430810925905,5,0.35,0.397168165972139,85.0,0.5613634080901098,False,True
C1099,22.7330532379617,114.276171145167,Shenzhen,OP0296,2,B0100,0.29172086567500644,0.29172086567500644,131,12,9.902971734241534,12.106790994004406,5,0.35,0.3583959286127792,85.0,0.5447266513271756,False,True
C1100,22.7345664754471,114.271172386717,Shenzhen,OP0789,3,B0046,0.4674786035855781,0.4666009114316522,120,11,9.064865133974068,12.02201901261082,5,0.35,0.38881605528093943,85.0,0.5693880492252548,False,True
C1101,22.7278972778932,114.264295469973,Shenzhen,OP0793,3,B0779,0.570263239395,0.09310324516905169,109,10,7.732631738762007,12.596431784903633,5,0.35,0.41359898162263165,85.0,0.5818766101026148,False,True
C1102,22.7421404134711,114.263472249329,Shenzhen,OP0281,3,B0046,1.4104490407578594,0.17912324315999667,72,8,4.371391137082914,13.590520246426276,4,0.4,0.3832740232095586,85.0,0.5693427491627359,False,True
C1103,22.7227244655835,114.2509725062,Shenzhen,OP0295,2,B0097,1.7354908760154426,0.9729391315612265,90,6,2.301596688537445,27.562421635548574,3,0.25,0.34285715247082255,85.0,0.4840696113669133,False,True
C1104,22.7217159364602,114.278074261084,Shenzhen,OP0297,3,B0253,0.35102645484229744,0.3168007791790209,101,10,8.592151134052763,10.63369400403767,5,0.35,0.41187128343943746,85.0,0.6263829146470843,False,True
C1105,22.7139264341708,114.237994957616,Shenzhen,OP0299,2,B1286,0.4782531613750847,0.4782531613750847,77,5,1.028860109818088,38.4452331743038,3,0.25,0.3583959286127792,85.0,0.4222247028885245,False,True
C1106,22.72115584007,114.247639983925,Shenzhen,OP0300,3,B0097,1.9854269005037684,1.2193752604092656,91,6,1.33467671492008,39.405884083248466,3,0.25,0.3851196632369238,85.0,0.43128448428072985,False,True
C1107,22.7263929482721,114.247014832459,Shenzhen,OP0152,1,B0325,1.9238730415660787,1.0757149670044777,84,5,1.004794904600586,42.39835197353242,3,0.25,0.0,85.0,0.33374341210191777,False,True
C1108,22.7088082214251,114.235131172228,Shenzhen,OP0787,3,B0130,1.3667971568486599,0.3503492511889516,60,10,4.229923013634353,11.663651614177429,4,0.4,0.36888237939295676,85.0,0.5490579884496343,False,True
C1109,22.7355642696892,114.275837783992,Shenzhen,OP0794,3,B0100,0.15414562195681103,0.04094962825157705,125,11,10.547261562203332,10.911678004456492,5,0.35,0.397168165972139,85.0,0.5821650836302247,False,True
C1110,22.7372047941142,114.254165355096,Shenzhen,OP0153,1,B0779,1.7728980831630416,0.8993780338048212,70,5,1.0637773620666273,34.40293575509616,3,0.25,0.0,85.0,0.27907279537357826,False,True
C1111,22.736526255894,114.275144507732,Shenzhen,OP0287,3,B0046,0.15252232344962396,0.01764663283510904,120,11,10.384506102472757,10.628480402300312,5,0.35,0.38803278767756244,85.0,0.5838458313023257,False,True
C1112,22.7333532712825,114.271844034835,Shenzhen,OP0789,3,B0046,0.4674786035855781,0.4657935680174836,123,11,9.243733541385678,12.104961486847346,5,0.35,0.38881605528093943,85.0,0.568283084571176,False,True
C1113,22.7300765745135,114.303210152237,Shenzhen,OP0302,2,B0742,0.2528694459628033,0.2528694459628033,40,8,5.678399836849573,6.13919516674837,2,0.55,0.3583959286127792,85.0,0.7250189523390467,False,True
C1114,22.7356327917939,114.278145921609,Shenzhen,OP0292,3,B0100,0.15580218840570695,0.19704338580013817,120,10,9.398990560551159,11.635744767286996,5,0.35,0.37018343227029116,85.0,0.5747574428561346,False,True
C1115,22.7244256432189,114.291996862822,Shenzhen,OP0301,2,B0239,0.8149444325937084,0.7971948782695497,77,8,5.069822398701865,12.850458362123023,4,0.4,0.3466419956315424,85.0,0.6246325830819981,False,True
C1116,22.7232522695642,114.299540443526,Shenzhen,OP0795,2,B0992,0.2427109756801158,0.19994146931027335,39,7,4.446595359473211,7.344037395843697,2,0.55,0.34002819345774365,85.0,0.7059140791124345,False,True
C1117,22.7282323825654,114.262480283792,Shenzhen,OP0796,2,B0325,0.7785764693826897,0.19462737833017824,110,10,7.199495220492347,13.537418708725694,5,0.35,0.3275029780068526,85.0,0.5503548199536955,False,True
C1118,22.7253881313629,114.295343866507,Shenzhen,OP0771,3,B0239,0.42820252405857284,0.4539469194901016,58,8,5.214581341465044,9.493801232649272,4,0.4,0.3729640792698894,85.0,0.670336053452087,False,True
C1119,22.7307068029464,114.265657625414,Shenzhen,OP0298,3,B0779,0.2674897859381813,0.2587531517914992,116,10,7.805637940541015,13.28694193311468,5,0.35,0.38441254327909713,85.0,0.5680808771266833,False,True
C1120,22.7225550033342,114.301003999693,Shenzhen,OP0795,2,B0992,0.2427109756801158,0.3033397850686072,35,7,4.256426357824915,6.848759508712424,2,0.55,0.34002819345774365,85.0,0.7161891842528848,False,True
C1121,22.7290435695849,114.263843487556,Shenzhen,OP0793,3,B0779,0.570263239395,0.05821357877091956,108,10,7.538467209389441,12.765757287225588,5,0.35,0.41359898162263165,85.0,0.5793827006329735,False,True
C1122,22.7253580033244,114.261811000374,Shenzhen,OP0307,3,B0325,0.45751694497331824,0.453342066298401,113,9,7.096812141902261,14.079615285876804,5,0.35,0.4104087911347577,85.0,0.5841576154163014,False,True
C1123,22.72781400338,114.260775999715,Shenzhen,OP0796,2,B0325,0.7785764693826897,0.3747922083196689,112,10,6.713250668241899,14.650113792523275,5,0.35,0.3275029780068526,85.0,0.5396242492690285,False,True
C1124,22.5950921617419,114.12096452429,Shenzhen,OP0797,2,B0106,0.7208061632691289,0.16509727521010073,5,19,8.02297739744772,0.6649689715167841,2,0.55,0.3583959286127792,85.0,0.5472300130291772,False,True
C1125,22.733503232144,114.283929809854,Shenzhen,OP0770,3,B0321,0.24164994272073656,0.2304173130430906,106,11,9.381133522901278,10.307159595236191,5,0.35,0.3902219600630067,85.0,0.6000832737958021,False,True
C1126,22.7322166367967,114.256764703597,Shenzhen,OP0154,1,B0399,0.8618239096403828,0.299343953592725,100,7,3.020458868714607,25.121510578291527,3,0.25,0.0,85.0,0.37790165986805124,False,True
C1127,22.6574622868825,114.347695727712,Shenzhen,OP0798,2,B0609,4.553335547981689,3.661736123726937,20,0,0.0,21.0,2,0.55,0.3583959286127792,82.0,0.7545096578666105,True,False
C1128,22.5950921617419,114.12096452429,Shenzhen,OP0797,2,B0106,0.7208061632691289,0.16509727521010073,5,19,8.02297739744772,0.6649689715167841,2,0.55,0.3583959286127792,85.0,0.5472300130291772,False,True
C1129,22.7317745066657,114.249285634117,Shenzhen,OP0325,3,B0046,2.7044513616109906,0.8245542589760401,78,4,0.9639177116793023,40.22571797697616,3,0.25,0.3598218966753495,85.0,0.4508881752618125,False,True
C1130,22.7237549602354,114.261550129759,Shenzhen,OP0779,3,B0097,0.9371462293854481,0.42851760118382004,112,9,6.981035141221492,14.158564396786433,5,0.35,0.37391360639310345,85.0,0.5780218002090969,False,True
C1131,22.7333744549619,114.277515599498,Shenzhen,OP0314,3,B0100,0.25976647055369706,0.28831405821429734,131,11,9.792347684585131,12.230888390348797,5,0.35,0.41274438826928583,85.0,0.5705604177163601,False,True
C1132,22.7353382646609,114.259477676067,Shenzhen,OP0311,3,B0046,1.6181176946270985,0.6937662985915886,97,8,4.293711918993969,18.512529865551162,3,0.25,0.43747266969388177,85.0,0.5425554380645842,False,True
C1133,22.7313280759702,114.240339154115,Shenzhen,OP0799,2,B1383,3.1034470009578037,1.7116626246443085,47,1,0.08525410367928116,44.229272976041344,2,0.55,0.3274730640217589,85.0,0.5888896723649615,False,True
C1134,22.6982814483898,114.243694108702,Shenzhen,OP0310,3,B0080,0.9303911564346105,0.9472462676648696,52,11,4.5284109654515525,9.586841559213035,4,0.4,0.42021086327527846,85.0,0.5922240592171383,False,True
C1135,22.7353382646609,114.259477676067,Shenzhen,OP0311,3,B0046,1.6181176946270985,0.6937662985915886,97,8,4.293711918993969,18.512529865551162,3,0.25,0.43747266969388177,85.0,0.5425554380645842,False,True
C1136,22.7230030033258,114.269185999676,Shenzhen,OP0800,3,B0253,0.5430602775268945,0.43025942096435205,97,9,8.60435818678028,10.203701079671317,5,0.35,0.36233641409921236,85.0,0.6295553011809357,False,True
C1137,22.6995864718234,114.242126197282,Shenzhen,OP0293,3,B0080,0.8129469005293635,0.755323723040826,54,11,5.040912889498558,9.104584192169243,4,0.4,0.4153201863484326,85.0,0.6001278172672536,False,True
C1138,22.7041596440693,114.234582294985,Shenzhen,OP0312,3,B0130,1.013116536282562,0.17330251760280094,54,11,5.915548376718785,7.953093088779144,4,0.4,0.3987969830160576,85.0,0.6109476311284509,False,True
C1139,22.6574622868825,114.347695727712,Shenzhen,OP0155,1,B0552,3.733874283724984,3.661736123726937,20,0,0.0,21.0,2,0.55,0.0,85.0,0.7162779505704935,False,True
C1140,22.6985997872298,114.243094712554,Shenzhen,OP0310,3,B0080,0.9303911564346105,0.9004443027590702,53,11,4.655770772341955,9.547770263970502,4,0.4,0.42021086327527846,85.0,0.5923588707672814,False,True
C1141,22.7000471394517,114.240208430901,Shenzhen,OP0315,3,B0080,0.8041879234568742,0.5722343171519207,54,11,5.541936240023504,8.40729685861359,4,0.4,0.4215838887920068,85.0,0.6120296199506222,False,True
C1142,22.7026584987475,114.236430917893,Shenzhen,OP0313,3,B0080,0.8172122052385156,0.1103977145148758,54,11,6.004114095926408,7.852527706821338,4,0.4,0.41767791292877765,85.0,0.616715973990803,False,True
C1143,22.6574622868825,114.347695727712,Shenzhen,OP0801,2,B0672,4.436489184040315,3.661736123726937,20,0,0.0,21.0,2,0.55,0.3583959286127792,82.0,0.7545096578666105,True,False
C1144,22.7009520028697,114.235173000027,Shenzhen,OP0781,3,B0080,0.6382984499809742,0.3139002683854379,51,11,6.6784442081680275,6.77220522676774,4,0.4,0.3903778963606319,85.0,0.6349826246682537,False,True
C1145,22.7290516564001,114.27827143016,Shenzhen,OP0309,3,B0100,0.7417275895568785,0.7651791172797144,127,12,10.039848041810632,11.594362487167611,5,0.35,0.37993583757997007,85.0,0.580414971471463,False,True
C1146,22.5967178696917,114.482332121438,Shenzhen,OP0156,1,B0935,3.633063673716886,3.633063673716886,0,0,0.0,1.0,2,0.55,0.0,82.5,0.7504839629492759,True,False
C1147,22.7019076296148,114.236235737665,Shenzhen,OP0313,3,B0080,0.8172122052385156,0.19072578988016,54,11,6.219409912945624,7.618351175956319,4,0.4,0.41767791292877765,85.0,0.6222029583397165,False,True
C1148,22.6574622868825,114.347695727712,Shenzhen,OP0802,2,B1460,4.882000590691757,3.661736123726937,20,0,0.0,21.0,2,0.55,0.3583959286127792,82.0,0.7545096578666105,True,False
C1149,22.7465512512216,114.269745071788,Shenzhen,OP0321,2,B0046,1.280294348797608,0.6305034397290922,76,7,4.619591136654563,13.702064461194839,4,0.4,0.35094383847699645,85.0,0.5962083655027117,False,True
C1150,22.7403198669194,114.286290742862,Shenzhen,OP0306,4,B0321,0.7300522310783341,0.5643734766360299,87,7,6.3966413394227235,11.897291751997809,5,0.35,0.3596864965583467,85.0,0.6320392627926116,False,True
C1151,22.7181174812876,114.248002620876,Shenzhen,OP0317,3,B0097,1.887378649834957,0.8814133159456349,78,6,2.1505186821721125,25.07523616572677,3,0.25,0.41938071864349646,85.0,0.5293936758175101,False,True
C1152,22.7296140382072,114.244557231178,Shenzhen,OP0803,2,B0325,2.295025454580584,1.2690342660070717,71,1,0.11451683290161903,64.60198525001157,3,0.25,0.3231395015564615,85.0,0.5222255325289361,False,True
C1153,22.7412049836642,114.287824682883,Shenzhen,OP0306,4,B0321,0.7300522310783341,0.7131934007072017,88,7,5.922512008665345,12.856604638401938,5,0.35,0.3596864965583467,85.0,0.6218094107227821,False,True
C1154,22.7110281092753,114.236981938493,Shenzhen,OP0806,3,B0080,1.6162530279402,0.32118734864042275,67,9,3.3051425526117986,15.795063501148524,4,0.4,0.36943558969578383,85.0,0.5054869068552773,False,True
