"任务号码","任务GPS纬度","任务GPS经度"
"C1335","22.5846474169918","113.880331774902"
"C1336","23.131464487123","113.39953610877"
"C1337","23.1268912156425","113.426147051257"
"C1338","23.131464487123","113.39953610877"
"C1339","23.1268912156425","113.426147051257"
"C1340","23.1271927437948","113.321249485178"
"C1341","23.131464487123","113.39953610877"
"C1342","23.1268912156425","113.426147051257"
"C1343","23.1319729234172","113.390374625945"
"C1344","23.126655851879","113.41588182135"
"C1345","23.1271379358864","113.410755048976"
"C1346","23.1661292654245","113.385642891326"
"C1347","23.1661292654245","113.385642891326"
"C1348","23.1661292654245","113.385642891326"
"C1349","23.1307441665979","113.397881263835"
"C1350","23.1301556546603","113.405132204452"
"C1351","23.1734821148917","113.360828703765"
"C1352","23.1282152925235","113.409852498074"
"C1353","23.1263080647562","113.319794767439"
"C1354","23.1253451102764","113.42252830746"
"C1355","23.164394657853","113.30471808746"
"C1356","23.1425824680555","113.366737790645"
"C1357","23.176668218467","113.362068408487"
"C1358","23.1796889634848","113.356675057665"
"C1359","23.1738758307358","113.359422435236"
"C1360","23.1776866536668","113.355294302808"
"C1361","23.1805106636968","113.357881387642"
"C1362","23.1629453859971","113.335107857324"
"C1363","23.1202797372584","113.362572695641"
"C1364","23.1576497823842","113.360044759733"
"C1365","23.1261630321334","113.377943788065"
"C1366","23.1584299978522","113.358219589785"
"C1367","23.1577054519705","113.359665702656"
"C1368","23.1202797372584","113.362572695641"
"C1369","23.1810559646581","113.348701234435"
"C1370","23.1185026073336","113.364867653619"
"C1371","23.1156180751614","113.369854274764"
"C1372","23.1218830946437","113.363121747155"
"C1373","23.1768622120836","113.346670356119"
"C1374","23.1232621016761","113.370525896471"
"C1375","23.1661292654245","113.385642891326"
"C1376","23.1599832035451","113.3275620343"
"C1377","23.1170478077916","113.423696842132"
"C1378","23.1582535912919","113.323166914696"
"C1379","23.1196708574822","113.423493808019"
"C1380","23.1345035590286","113.384402419629"
"C1381","23.2065106988794","113.377483178321"
"C1382","23.1771902440089","113.349507837325"
"C1383","23.1661131376852","113.338153484751"
"C1384","23.1737121336557","113.32923072392"
"C1385","23.1661131376852","113.338153484751"
"C1386","23.1682768890906","113.333506485671"
"C1387","23.2019251136872","113.371496783269"
"C1388","23.1676491173753","113.337363575072"
"C1389","23.1771902440089","113.349507837325"
"C1390","23.1251488887101","113.412111364533"
"C1391","23.1264806775899","113.334608901464"
"C1392","23.1276863061694","113.337074115884"
"C1393","23.1223935800366","113.336424812577"
"C1394","23.1636373105816","113.418190565324"
"C1395","23.1354835285561","113.350861673559"
"C1396","23.1803505801216","113.350118658123"
"C1397","23.1454248735375","113.350800614835"
"C1398","23.1313751298202","113.418255517304"
"C1399","23.1575898763687","113.360335203464"
"C1400","23.178699570982","113.350480429107"
"C1401","23.1484615570038","113.352191058815"
"C1402","23.1269364984881","113.415801546075"
"C1403","23.1855990619813","113.427284456947"
"C1404","23.1232530109732","113.409326000317"
"C1405","23.2122919906139","113.335179864446"
"C1406","23.1267766738642","113.41561155446"
"C1407","23.1365407462047","113.332750487026"
"C1408","23.1904090878561","113.366892506702"
"C1409","23.1398319831598","113.345942552588"
"C1410","23.1368057684525","113.331549452559"
"C1411","23.1355100606266","113.341036925962"
"C1412","23.1372751362981","113.337291884004"
"C1413","23.1381771180587","113.337418196539"
"C1414","23.1370895530778","113.32877598101"
"C1415","23.1410157273548","113.340036577438"
"C1416","23.1488007977679","113.336735305589"
"C1417","23.1460777626836","113.35146737671"
"C1418","23.1367897947155","113.327724849479"
"C1419","23.1474814241519","113.328281045216"
"C1420","23.1464671814429","113.34545276678"
"C1421","23.1407516705105","113.327662933772"
"C1422","23.1338055180764","113.351077937916"
"C1423","23.1415417491278","113.335261700078"
"C1424","23.1356128875847","113.328376368007"
"C1425","23.134320542018","113.328220359289"
"C1426","23.1413107907762","113.327177848796"
"C1427","23.1347345551622","113.384402400764"
"C1428","23.1348755023761","113.351077865153"
"C1429","23.1121008199208","113.420512747947"
"C1430","23.1332381032347","113.386050366476"
"C1431","23.1241419471983","113.418438137424"
"C1432","23.1285100632641","113.385553960615"
"C1433","23.1375110083621","113.388728614048"
"C1434","23.1752833428778","113.359174294508"
"C1435","23.1334590018755","113.392759915318"
"C1436","23.135412218943","113.386844473936"
"C1437","23.1329009014782","113.386755028758"
"C1438","23.1374623672538","113.393966324458"
"C1439","23.1325446921292","113.392330453531"
"C1440","23.1319548945849","113.396002513556"
"C1441","23.1333220426453","113.392963725678"
"C1442","23.1364002890323","113.390942612841"
"C1443","23.1661292654245","113.385642891326"
"C1444","23.1363409596337","113.390234515438"
"C1445","23.1391680033919","113.389945339217"
"C1446","23.1385693074163","113.387921109259"
"C1447","23.1382784773248","113.344259487385"
"C1448","23.1265989947196","113.318430688726"
"C1449","23.1351345825701","113.345875179675"
"C1450","23.1366080407098","113.344509424724"
"C1451","23.1140157061116","113.417233751379"
"C1452","23.1381700483996","113.349529226878"
"C1453","23.1412688991252","113.375514674746"
"C1454","23.1414142133112","113.376371587236"
"C1455","23.1661292654245","113.385642891326"
"C1456","23.1348004564564","113.349648898239"
"C1457","23.1822006507495","113.350713128862"
"C1458","23.1661292654245","113.385642891326"
"C1459","23.1689908676328","113.32723023438"
"C1460","23.1305367180225","113.426688539937"
"C1461","23.1720153295572","113.326280156829"
"C1462","23.1305367180225","113.426688539937"
"C1463","23.1299473091123","113.386578300624"
"C1464","23.197291334874","113.373560322178"
"C1465","23.1256965380329","113.426134618709"
"C1466","23.1299181460154","113.422563341375"
"C1467","23.1661292654245","113.385642891326"
"C1468","23.1468819256748","113.337064329744"
"C1469","23.1887339582376","113.342646400181"
"C1470","23.2034229910177","113.372932141626"
"C1471","23.1332138677244","113.386568509094"
"C1472","23.1326635512896","113.416328404951"
"C1473","23.1388267999575","113.385409245834"
"C1474","23.1596787986147","113.40611385295"
"C1475","23.1199958137104","113.404468168036"
"C1476","23.1277415395897","113.349900366291"
"C1477","23.1284929476215","113.350618568732"
"C1478","23.1661292654245","113.385642891326"
"C1479","23.1514316705407","113.343485254934"
"C1480","23.1414201466981","113.343629885714"
"C1481","23.1495916130257","113.349703879028"
"C1482","23.144682745909","113.347055444419"
"C1483","23.2060027090806","113.371607680881"
"C1484","23.1496370349082","113.346764850672"
"C1485","23.149097460969","113.347614382684"
"C1486","23.1470975054453","113.344172351751"
"C1487","23.2075655569554","113.374961774892"
"C1488","23.2031730746979","113.373802420004"
"C1489","23.1525589129313","113.332238486122"
"C1490","23.1784317242067","113.404449454535"
"C1491","23.1526315749439","113.331979797491"
"C1492","23.2043270994653","113.37333930848"
"C1493","23.1264741580139","113.413418193337"
"C1494","23.1561750115375","113.329268999819"
"C1495","23.1513392763658","113.327714928593"
"C1496","23.1326636863842","113.415703161859"
"C1497","23.151805011504","113.335155000248"
"C1498","23.1475140201867","113.329949858802"
"C1499","23.1300465134455","113.380382687524"
"C1500","23.1331725680616","113.415682507008"
"C1501","23.1254338277057","113.364324570148"
"C1502","23.2020082371942","113.392327455886"
"C1503","23.1270333811143","113.364303843545"
"C1504","23.2016885307926","113.399645052568"
"C1505","23.1661292654245","113.385642891326"
"C1506","23.104212228431","113.379969338531"
"C1507","23.1321780111198","113.378303999591"
"C1508","23.1312789882989","113.377738348065"
"C1509","23.1565754964545","113.374250375018"
"C1510","23.1367986312581","113.435258913482"
"C1511","23.1316787294639","113.410325855671"
"C1512","23.1296466138445","113.32277380812"
"C1513","23.1880548659487","113.342654125609"
"C1514","23.1259940640494","113.409288362214"
"C1515","23.130183564442","113.365020539528"
"C1516","23.1324488389353","113.347618732714"
"C1517","23.1300382048777","113.356374664303"
"C1518","23.1456752540094","113.353414029004"
"C1519","23.1456752540094","113.353414029004"
"C1520","23.1326635512896","113.416328404951"
"C1521","23.1661292654245","113.385642891326"
"C1522","23.1294150697017","113.421893966779"
"C1523","23.130925706777","113.416982132413"
"C1524","23.1278829448177","113.422469198958"
"C1525","23.1315795011771","113.420636935091"
"C1526","23.1304454807854","113.356960443936"
"C1527","23.1661292654245","113.385642891326"
"C1528","23.1661292654245","113.385642891326"
"C1529","23.1239667226436","113.325244683661"
"C1530","23.1450760376292","113.336102017272"
"C1531","23.124503625195","113.327115274631"
"C1532","23.1320806324992","113.32753862356"
"C1533","23.1319786879005","113.326413168028"
"C1534","23.1414364384834","113.364532019432"
"C1535","23.1235787172107","113.325066019958"
"C1536","23.1216739378467","113.32425892811"
"C1537","23.1130407768131","113.424580755889"
"C1538","23.1477342186237","113.36825317365"
"C1539","23.205588637303","113.392625192061"
"C1540","23.1205742181513","113.342664119258"
"C1541","23.1259141158812","113.323483783879"
"C1542","23.1661292654245","113.385642891326"
"C1543","23.1661292654245","113.385642891326"
"C1544","23.1267680227702","113.324520827285"
"C1545","23.140135223145","113.379797890637"
"C1546","23.1661292654245","113.385642891326"
"C1547","23.1219570339587","113.346214570276"
"C1548","23.1420609885567","113.379266992081"
"C1549","23.1353511711254","113.321899771232"
"C1550","23.1303996270945","113.345589518523"
"C1551","23.1789225724106","113.340078254322"
"C1552","23.1203471798998","113.343289709545"
"C1553","23.1655482057407","113.28465001334"
"C1554","23.1996455789925","113.376050949661"
"C1555","23.1253018210981","113.403138562695"
"C1556","23.1791280119225","113.419112000404"
"C1557","23.184293382719","113.327348016627"
"C1558","23.1793718942535","113.327981939126"
"C1559","23.1968891049947","113.333904360453"
"C1560","23.1661292654245","113.385642891326"
"C1561","23.1283287511867","113.366676074362"
"C1562","23.1372496374458","113.374985892598"
"C1563","23.1553241668861","113.331017565867"
"C1564","23.1661292654245","113.385642891326"
"C1565","23.1553241668861","113.331017565867"
"C1566","23.1246686093448","113.409694183235"
"C1567","23.1238347316925","113.408645571622"
"C1568","23.1335560059206","113.440412851514"
"C1569","23.1276768888218","113.407919344617"
"C1570","23.1661292654245","113.385642891326"
"C1571","23.1278859590489","113.405073195661"
"C1572","23.1212871984071","113.407067174282"
"C1573","23.1463736411032","113.441792258912"
"C1574","23.1284723693835","113.409413526714"
"C1575","23.1687891455769","113.419959772635"
"C1576","23.1344561993677","113.365209181888"
"C1577","23.134385258672","113.386983912511"
"C1578","23.1235997392344","113.429360998828"
"C1579","23.1661292654245","113.385642891326"
"C1580","23.1238200770769","113.39972067389"
"C1581","23.1291948083453","113.387663252459"
"C1582","23.1228228709868","113.397523128293"
"C1583","23.1225018703051","113.402742230304"
"C1584","23.1300237147343","113.401492956832"
"C1585","23.1271337655586","113.376333019388"
"C1586","23.1299235881322","113.404600390223"
"C1587","23.1300237147343","113.401492956832"
"C1588","23.1262867298289","113.406653699527"
"C1589","23.1285744763702","113.399042738723"
"C1590","23.1255985852479","113.402205735305"
"C1591","23.1389779227061","113.34935701183"
"C1592","23.1235877950875","113.40259073108"
"C1593","23.170175779656","113.387848049174"
"C1594","23.1975123467916","113.342000788012"
"C1595","23.1654980452292","113.387769721425"
"C1596","23.167348376753","113.385050855173"
"C1597","23.1289567572535","113.427640923438"
"C1598","23.0876292287885","113.333841266126"
"C1599","23.0752659642763","113.306196127007"
"C1600","23.0743192245803","113.307945127834"
"C1601","23.0884466631565","113.31519081516"
"C1602","23.0749582338856","113.308120191408"
"C1603","23.1095098573546","113.3793361643"
"C1604","23.056712516586","113.345719799771"
"C1605","23.0747133308585","113.309884060988"
"C1606","23.109051889395","113.300455654766"
"C1607","23.1045227432088","113.27487783009"
"C1608","23.1038498970456","113.296933796812"
"C1609","23.0998270107137","113.329569673453"
"C1610","23.1040287629318","113.296128952804"
"C1611","23.1020696848365","113.294671361385"
"C1612","23.1038498970456","113.296933796812"
"C1613","23.1018158049199","113.332666146918"
"C1614","23.0965147142905","113.318157963174"
"C1615","23.096839525091","113.304128525062"
"C1616","23.0811907878814","113.32551996669"
"C1617","23.101968525109","113.326689048429"
"C1618","23.1017172305124","113.330259709525"
"C1619","23.0796051598373","113.304378308791"
"C1620","23.1013024863218","113.314694186959"
"C1621","23.101612010579","113.290320999853"
"C1622","23.100931760317","113.275282739502"
"C1623","23.1033937645725","113.343910945746"
"C1624","23.1002266880829","113.406400397136"
"C1625","23.1040969185773","113.389157748963"
"C1626","23.1080706538675","113.31360751936"
"C1627","23.0822292235923","113.29241879115"
"C1628","23.0876292287885","113.333841266126"
"C1629","23.0969835375486","113.292723645498"
"C1630","23.0903286278794","113.326829717682"
"C1631","23.1039390635522","113.314314358237"
"C1632","23.0944778222726","113.291173244748"
"C1633","23.0746544311332","113.310414869714"
"C1634","23.0769540563272","113.299826627112"
"C1635","23.1085187878514","113.259835388127"
"C1636","23.0758961031668","113.360970049442"
"C1637","23.092214252345","113.290675638292"
"C1638","23.1119085014461","113.268664024507"
"C1639","23.1079580096238","113.314290757954"
"C1640","23.1079229279154","113.314049244027"
"C1641","23.0908338592948","113.34810276983"
"C1642","23.073722099587","113.28454055661"
"C1643","23.0876292287885","113.333841266126"
"C1644","23.0923859568362","113.349291118426"
"C1645","23.0723996247393","113.28790015903"
"C1646","23.1084113997647","113.337318550203"
"C1647","23.0791417914405","113.288629762765"
"C1648","23.0867736737795","113.29722618717"
"C1649","23.0768488082214","113.307581403933"
"C1650","23.0825840595936","113.304091666689"
"C1651","23.0867297071207","113.300822104126"
"C1652","23.0873364773933","113.32904825202"
"C1653","23.0754624744248","113.298122873933"
"C1654","23.0873364773933","113.32904825202"
"C1655","23.1099587404306","113.278303151643"
"C1656","23.0760770101159","113.297356000401"
"C1657","23.0917106959353","113.413558057708"
"C1658","23.0859383362332","113.281806975215"
"C1659","23.0672571151264","113.327370086175"
"C1660","23.0761327162617","113.306565244334"
"C1661","23.0706597920075","113.309750721908"
"C1662","23.0703922091833","113.305260350479"
"C1663","23.0769868669283","113.306294379172"
"C1664","23.0773194324757","113.301059586458"
"C1665","23.099875851027","113.312843081134"
"C1666","23.0993119280058","113.31364647348"
"C1667","23.0876292287885","113.333841266126"
"C1668","23.0876292287885","113.333841266126"
"C1669","23.0938918320218","113.315989733046"
"C1670","23.0971224693965","113.314210537476"
"C1671","23.0928519866635","113.308844601141"
"C1672","23.0960410671791","113.318256038372"
"C1673","23.0968987359417","113.271988892147"
"C1674","23.100931760317","113.275282739502"
"C1675","23.0963204206452","113.274793005796"
"C1676","23.0926509459352","113.31937687392"
"C1677","23.0955531666461","113.318131014008"
"C1678","23.0950350205564","113.30693760634"
"C1679","23.1090109593126","113.306490501722"
"C1680","23.0925534903353","113.306300148314"
"C1681","23.0857232230438","113.333289845823"
"C1682","23.0880518185024","113.293251113425"
"C1683","23.0844304549995","113.300558361628"
"C1684","23.0923603762214","113.310922999819"
"C1685","23.0771479613655","113.290011565944"
"C1686","23.071601095046","113.294896456085"
"C1687","23.0964739920163","113.265152548269"
"C1688","23.1065110975386","113.320810304064"
"C1689","23.095061869792","113.303046046262"
"C1690","23.095061869792","113.303046046262"
"C1691","23.1145128408375","113.283033624863"
"C1692","23.0874529855664","113.287107171756"
"C1693","23.0889586876904","113.28949710548"
"C1694","23.085591589939","113.284488469263"
"C1695","23.0814650102298","113.28149800034"
"C1696","23.1060541901527","113.299446359119"
"C1697","23.0749951581788","113.295539022101"
"C1698","23.0986135150888","113.282923277015"
"C1699","23.0876292287885","113.333841266126"
"C1700","23.1229608993585","113.262403639088"
"C1701","23.1026056286312","113.280096848559"
"C1702","23.0876292287885","113.333841266126"
"C1703","23.1016671412499","113.262202073704"
"C1704","23.093139460248","113.302046943688"
"C1705","23.0876292287885","113.333841266126"
"C1706","23.0917106959353","113.413558057708"
"C1707","23.1058037678696","113.293986568723"
"C1708","23.1094085624437","113.281639712526"
"C1709","23.0777533860557","113.354672682582"
"C1710","23.0979035407267","113.322709988903"
"C1711","23.0702606106888","113.3288602241"
"C1712","23.0712879498073","113.288387040616"
"C1713","23.071307224654","113.289557639594"
"C1714","23.0728119817093","113.322952136136"
"C1715","23.1078655498382","113.291931970649"
"C1716","23.0876292287885","113.333841266126"
"C1717","23.0876292287885","113.333841266126"
"C1718","23.0933442840079","113.295580804087"
"C1719","23.0970090104815","113.260710999745"
"C1720","23.0876292287885","113.333841266126"
"C1721","23.0876292287885","113.333841266126"
"C1722","23.0917106959353","113.413558057708"
"C1723","23.1021981756077","113.259732235705"
"C1724","23.0975436524821","113.318676079741"
"C1725","23.0876292287885","113.333841266126"
"C1726","23.0995317845466","113.317631760305"
"C1727","23.0876292287885","113.333841266126"
"C1728","23.1272171096896","113.278449171203"
"C1729","23.0959155323029","113.321848839106"
"C1730","23.0916859863878","113.319110342376"
"C1731","23.0926599811392","113.329455741365"
"C1732","23.0768488082214","113.307581403933"
"C1733","23.0926339085713","113.362629565566"
"C1734","23.0758119985258","113.298612919352"
"C1735","23.086121818782","113.332495817414"
"C1736","23.0916364920232","113.318560746296"
"C1737","23.0705277855612","113.316860031187"
"C1738","23.0989430105467","113.287792000352"
"C1739","23.092653010448","113.276923000447"
"C1740","23.0919315213989","113.334198191693"
"C1741","23.0948919801745","113.28017365368"
"C1742","23.0923892417294","113.361332186037"
"C1743","23.1156244476948","113.289182233229"
"C1744","23.0766852133663","113.309670233735"
"C1745","23.1098983689525","113.299711079871"
"C1746","23.1085720106901","113.315829999954"
"C1747","23.1084613349101","113.309472767319"
"C1748","23.0679458036712","113.318879392328"
"C1749","23.1090261160809","113.303535160064"
"C1750","23.1044465588277","113.269627727556"
"C1751","23.0876292287885","113.333841266126"
"C1752","23.0892096696579","113.279340795116"
"C1753","23.1569012374692","113.265505582335"
"C1754","23.0982180105422","113.268301000386"
"C1755","23.0992294879836","113.329399775135"
"C1756","23.2687280134463","113.307637999875"
"C1757","23.1703589517979","113.229360553372"
"C1758","23.19710927436","113.263046171866"
"C1759","23.155266853426","113.251906196308"
"C1760","23.2081123485282","113.24376886351"
"C1761","23.151813219104","113.232353256381"
"C1762","23.1985761278003","113.261921882334"
"C1763","23.1784903066069","113.26508154171"
"C1764","23.1777653976","113.272509325444"
"C1765","23.1709984312578","113.276575354418"
"C1766","23.1908225234581","113.272479087582"
"C1767","23.1790756188089","113.272510402513"
"C1768","23.1679098933164","113.246234234235"
"C1769","23.1762593285835","113.278026888563"
"C1770","23.2250496330719","113.308600574049"
"C1771","23.2212127836509","113.3060266382"
"C1772","23.2211155367804","113.309318574975"
"C1773","23.2221040126794","113.30668599995"
"C1774","23.2223900126505","113.307513999579"
"C1775","23.2221920126663","113.307904999629"
"C1776","23.2207283968426","113.308948535088"
"C1777","23.1962505505746","113.275620931764"
"C1778","23.1968265035363","113.274233797141"
"C1779","23.2286610127261","113.313335000417"
"C1780","23.2258638390501","113.311760094716"
"C1781","23.1964508902602","113.274612889253"
"C1782","23.224797208648","113.31212554793"
"C1783","23.2945140830139","113.331306286413"
"C1784","23.2316261705119","113.309620972457"
"C1785","23.2945140830139","113.331306286413"
"C1786","23.2248179432767","113.305428357864"
"C1787","23.2290352455608","113.310950049594"
"C1788","23.2312939684983","113.311525662206"
"C1789","23.1639850117101","113.259347999896"
"C1790","23.2156413516534","113.287610913639"
"C1791","23.1838535018057","113.247050793944"
"C1792","23.2945140830139","113.331306286413"
"C1793","23.2353481903667","113.275961574603"
"C1794","23.1656878546237","113.255822165144"
"C1795","23.2312939684983","113.311525662206"
"C1796","23.2127333159064","113.24134206243"
"C1797","23.1973934892853","113.266444892796"
"C1798","23.2945140830139","113.331306286413"
"C1799","23.1973934892853","113.266444892796"
"C1800","23.1974007634737","113.267062953037"
"C1801","23.1971513568644","113.26625647591"
"C1802","23.1965401662831","113.268927382529"
"C1803","23.1759836573137","113.248056779335"
"C1804","23.1431788002955","113.280658379333"
"C1805","23.1764541156577","113.263083481189"
"C1806","23.1970141688074","113.332758751436"
"C1807","23.1985649941847","113.333112382875"
"C1808","23.1788096621322","113.246089517218"
"C1809","23.1977078150763","113.279081088705"
"C1810","23.1990407507772","113.263677800114"
"C1811","23.2089387872572","113.255150241606"
"C1812","23.2113806056256","113.258947188554"
"C1813","23.2416752728702","113.281398582175"
"C1814","23.1982075008307","113.263483496632"
"C1815","23.1964820122468","113.270398000276"
"C1816","23.1911264228302","113.256100489835"
"C1817","23.2287019032533","113.292581477871"
"C1818","23.2122500894616","113.275704262176"
"C1819","23.2122183429525","113.27781056402"
"C1820","23.2284359544467","113.293572974493"
"C1821","23.2258322031866","113.273009322291"
"C1822","23.2315862158006","113.264376444648"
"C1823","23.2315862158006","113.264376444648"
"C1824","23.1982115699333","113.147193356877"
"C1825","23.197034257898","113.347349061863"
"C1826","23.2262884249517","113.272657172158"
"C1827","23.2945140830139","113.331306286413"
"C1828","23.2025039881888","113.329235866719"
"C1829","23.1649561779742","113.241246842046"
"C1830","23.2152979554543","113.281560278065"
"C1831","23.3318560434536","113.303805286893"
"C1832","23.1856959591771","113.252710660333"
"C1833","23.1968875271636","113.338422837166"
"C1834","23.2417215362402","113.288433239121"
"C1835","23.2398074017445","113.290959851376"
"C1836","23.2398074017445","113.290959851376"
"C1837","23.2420317044231","113.289767010354"
"C1838","23.205285986775","113.325773326921"
"C1839","23.2426818927647","113.28537421994"
"C1840","23.2438093280297","113.292548309737"
"C1841","23.2094608289668","113.330922316737"
"C1842","23.2267335036035","113.312314233409"
"C1843","23.2456045397394","113.288811939122"
"C1844","23.1563390115755","113.255376000153"
"C1845","23.2449982936387","113.285723025797"
"C1846","23.1744426984323","113.241647517744"
"C1847","23.1884376395657","113.235404442672"
"C1848","23.1946509781236","113.260873759228"
"C1849","23.2264976028585","113.30750509288"
"C1850","23.2007225762166","113.16511966495"
"C1851","23.2945140830139","113.331306286413"
"C1852","23.2192650899389","113.335575837515"
"C1853","23.1649336676858","113.238031537135"
"C1854","23.1861135683515","113.254275218378"
"C1855","23.1726583044407","113.259704911048"
"C1856","23.1811147411554","113.261088324889"
"C1857","23.1819308325709","113.262662363651"
"C1858","23.1807146830957","113.262433287661"
"C1859","23.1801256593074","113.262372058259"
"C1860","23.1793760996592","113.261655035812"
"C1861","23.1946531501694","113.263933114709"
"C1862","23.1792203539221","113.261440100526"
"C1863","23.2008135660666","113.261950408026"
"C1864","23.2945140830139","113.331306286413"
"C1865","23.1790181302526","113.259417765896"
"C1866","23.1681864892692","113.271577229274"
"C1867","23.1924195209481","113.239533447354"
"C1868","23.1668849050768","113.273274128382"
"C1869","23.1594591769154","113.226653510617"
"C1870","23.1587701898529","113.227692249574"
"C1871","23.167176205216","113.271506712292"
"C1872","23.2247797646768","113.310791107011"
"C1873","23.2175785364645","113.257989904848"
"C1874","23.2168787954859","113.237836425178"
"C1875","23.1820486661455","113.26078905351"
"C1876","23.201893448402","113.329665685244"
"C1877","23.1687313732993","113.271523330944"
"C1878","23.1661613449856","113.271540488579"
"C1879","23.1746540370135","113.243263333101"
"C1880","23.2098914045506","113.237728810873"
"C1881","23.2945140830139","113.331306286413"
"C1882","23.2945140830139","113.331306286413"
"C1883","23.19898133925","113.248886498321"
"C1884","23.2423481444604","113.22618585187"
"C1885","23.2263240755537","113.236442011058"
"C1886","23.1745944378663","113.246054970185"
"C1887","23.1904882653654","113.263653276973"
"C1888","23.1798349331729","113.257648819991"
"C1889","23.185874564388","113.257194420234"
"C1890","23.1808633599535","113.256543643705"
"C1891","23.213240382233","113.333375595372"
"C1892","23.2117419429728","113.331599620969"
"C1893","23.1423658850013","113.225485173573"
"C1894","23.1884652782861","113.259417510777"
"C1895","23.2945140830139","113.331306286413"
"C1896","23.2115783317806","113.331883291632"
"C1897","23.2165002157054","113.236848872118"
"C1898","23.18456674983","113.252246682842"
"C1899","23.2235812021111","113.254971046724"
"C1900","23.1667364341246","113.25791756066"
"C1901","23.2235812021111","113.254971046724"
"C1902","23.2000044083361","113.331498134162"
"C1903","23.217777297866","113.288110124468"
"C1904","23.1989060931584","113.273255819119"
"C1905","23.2007551187817","113.277509977522"
"C1906","23.2000360100487","113.274215552556"
"C1907","23.2370947579221","113.283780707827"
"C1908","23.2353628253859","113.285623855563"
"C1909","23.2002270059646","113.271950026061"
"C1910","23.2215506569467","113.235935457109"
"C1911","23.2368161866089","113.288260411878"
"C1912","23.2279312923222","113.311556347873"
"C1913","23.1930725979645","113.260963253813"
"C1914","23.2371504632146","113.291260899603"
"C1915","23.2272875056281","113.311617400757"
"C1916","23.1845483760178","113.252311656381"
"C1917","23.1894272646815","113.329030767402"
"C1918","23.1930725979645","113.260963253813"
"C1919","23.2109191813638","113.264493641178"
"C1920","23.2109191813638","113.264493641178"
"C1921","23.2112029944261","113.264236276649"
"C1922","23.1897092602965","113.326202259369"
"C1923","23.2142451033367","113.265198721172"
"C1924","23.1926604321186","113.271968791663"
"C1925","23.2945140830139","113.331306286413"
"C1926","23.2945140830139","113.331306286413"
"C1927","23.1760822660444","113.262787155354"
"C1928","23.1744442144039","113.264917192226"
"C1929","23.1517604085415","113.233343048917"
"C1930","23.4244009978398","113.318362686999"
"C1931","23.1634266987531","113.268286835006"
"C1932","23.168112518099","113.27620212914"
"C1933","23.1871381187147","113.336778242795"
"C1934","23.1900943614035","113.343142186221"
"C1935","23.1772598450108","113.264217412234"
"C1936","23.2127310739942","113.247763240043"
"C1937","23.1763370119023","113.277165000358"
"C1938","23.1864900419956","113.33614581236"
"C1939","23.2090923276853","113.24838392154"
"C1940","23.187001943277","113.334253151821"
"C1941","23.1844788813361","113.33859621013"
"C1942","23.2228268489452","113.2959983832"
"C1943","23.2223355739733","113.297641829847"
"C1944","23.2132053621177","113.287870964101"
"C1945","23.2232477065446","113.295897830474"
"C1946","23.2232477065446","113.295897830474"
"C1947","23.2148518228491","113.281524705167"
"C1948","23.2137802016902","113.284341701414"
"C1949","23.211483901333","113.285163291633"
"C1950","23.2382087063009","113.298802952289"
"C1951","23.2169840125509","113.288297999676"
"C1952","23.2109830975029","113.275621017787"
"C1953","23.2187590548937","113.288688718555"
"C1954","23.2120071809895","113.279339640794"
"C1955","23.2381286789562","113.302483461569"
"C1956","23.2143662713497","113.270335579721"
"C1957","23.1599622888744","113.270095025184"
"C1958","23.192626816345","113.266279023378"
"C1959","23.1671206058952","113.269935852634"
"C1960","23.2399815271954","113.310475654455"
"C1961","23.2035715488401","113.230374111479"
"C1962","23.203872754216","113.265742344009"
"C1963","23.212335631565","113.257240204171"
"C1964","23.2053082263885","113.264521937802"
"C1965","23.2050376271378","113.265111117521"
"C1966","23.2106330427089","113.2650988296"
"C1967","23.2003490771228","113.269026939933"
"C1968","23.2106420493602","113.285184890491"
"C1969","23.2327000194046","113.279770045015"
"C1970","23.2109879342623","113.279290978686"
"C1971","23.2302970128128","113.279491999697"
"C1972","23.2176471637583","113.289519803864"
"C1973","23.2091387345445","113.263675734011"
"C1974","23.2281883197989","113.292642493477"
"C1975","23.2264536782755","113.298123834539"
"C1976","23.2343782580761","113.281794336955"
"C1977","23.2302474857553","113.2814386996"
"C1978","23.2327000194046","113.279770045015"
"C1979","23.2945140830139","113.331306286413"
"C1980","23.2343782580761","113.281794336955"
"C1981","23.1962488915187","113.268837647199"
"C1982","23.2393346594191","113.284028516181"
"C1983","23.1964119348054","113.273636055672"
"C1984","23.2237594152963","113.256442511573"
"C1985","23.2263458354116","113.25458660161"
"C1986","23.198745451716","113.278467771517"
"C1987","23.2239871522692","113.230582877679"
"C1988","23.2239254836703","113.270984437469"
"C1989","23.2211440126511","113.231858999707"
"C1990","23.2225950126426","113.237465999918"
"C1991","23.2945140830139","113.331306286413"
"C1992","23.2299791506629","113.310775560936"
"C1993","23.2945140830139","113.331306286413"
"C1994","23.2228405728815","113.274926150842"
"C1995","23.2945140830139","113.331306286413"
"C1996","23.2229469065635","113.271438890226"
"C1997","23.2217118687944","113.272405017802"
"C1998","23.2214068230647","113.27447866624"
"C1999","23.179554726431","113.243975479167"
"C2000","23.2258988283477","113.272986221466"
"C2001","23.1436678041327","113.226765690349"
"C2002","23.181714814349","113.256342955966"
